result/tencentBlock.ns8471.oracleGeneral.zst S3FIFO-1 cache size      136, 3850333 req, miss ratio 0.2688, byte miss ratio 0.2688
result/tencentBlock.ns8471.oracleGeneral.zst S3FIFO-1 cache size      409, 3850333 req, miss ratio 0.1755, byte miss ratio 0.1755
result/tencentBlock.ns8471.oracleGeneral.zst S3FIFO-1 cache size     1365, 3850333 req, miss ratio 0.1413, byte miss ratio 0.1413
result/tencentBlock.ns8471.oracleGeneral.zst S3FIFO-1 cache size     4095, 3850333 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns8471.oracleGeneral.zst S3FIFO-1 cache size    13653, 3850333 req, miss ratio 0.0796, byte miss ratio 0.0796
result/tencentBlock.ns8471.oracleGeneral.zst S3FIFO-1 cache size    27306, 3850333 req, miss ratio 0.0659, byte miss ratio 0.0659
result/tencentBlock.ns8471.oracleGeneral.zst S3FIFO-1 cache size    54612, 3850333 req, miss ratio 0.0454, byte miss ratio 0.0454
result/tencentBlock.ns8471.oracleGeneral.zst S3FIFO-1 cache size   109224, 3850333 req, miss ratio 0.0358, byte miss ratio 0.0358
result/tencentBlock.ns8471.oracleGeneral.zst FIFO cache size      136, 3850333 req, miss ratio 0.3913, byte miss ratio 0.3913
result/tencentBlock.ns8471.oracleGeneral.zst FIFO cache size      409, 3850333 req, miss ratio 0.2361, byte miss ratio 0.2361
result/tencentBlock.ns8471.oracleGeneral.zst FIFO cache size     1365, 3850333 req, miss ratio 0.1710, byte miss ratio 0.1710
result/tencentBlock.ns8471.oracleGeneral.zst FIFO cache size     4095, 3850333 req, miss ratio 0.1366, byte miss ratio 0.1366
result/tencentBlock.ns8471.oracleGeneral.zst FIFO cache size    13653, 3850333 req, miss ratio 0.0960, byte miss ratio 0.0960
result/tencentBlock.ns8471.oracleGeneral.zst FIFO cache size    27306, 3850333 req, miss ratio 0.0760, byte miss ratio 0.0760
result/tencentBlock.ns8471.oracleGeneral.zst FIFO cache size    54612, 3850333 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns8471.oracleGeneral.zst FIFO cache size   109224, 3850333 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns8471.oracleGeneral.zst LIRS cache size      136, 3850333 req, miss ratio 0.2680, byte miss ratio 0.2680
result/tencentBlock.ns8471.oracleGeneral.zst LIRS cache size      409, 3850333 req, miss ratio 0.1879, byte miss ratio 0.1879
result/tencentBlock.ns8471.oracleGeneral.zst LIRS cache size     1365, 3850333 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns8471.oracleGeneral.zst LIRS cache size     4095, 3850333 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns8471.oracleGeneral.zst LIRS cache size    13653, 3850333 req, miss ratio 0.0829, byte miss ratio 0.0829
result/tencentBlock.ns8471.oracleGeneral.zst LIRS cache size    27306, 3850333 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns8471.oracleGeneral.zst LIRS cache size    54612, 3850333 req, miss ratio 0.0449, byte miss ratio 0.0449
