result/tencentBlock.ns18364.oracleGeneral.zst LeCaR cache size      180, 1636436 req, miss ratio 0.4129, byte miss ratio 0.4129
result/tencentBlock.ns18364.oracleGeneral.zst LeCaR cache size      541, 1636436 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns18364.oracleGeneral.zst LeCaR cache size     1804, 1636436 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns18364.oracleGeneral.zst LeCaR cache size     5414, 1636436 req, miss ratio 0.3913, byte miss ratio 0.3913
result/tencentBlock.ns18364.oracleGeneral.zst LeCaR cache size    18049, 1636436 req, miss ratio 0.3861, byte miss ratio 0.3861
result/tencentBlock.ns18364.oracleGeneral.zst LeCaR cache size    36098, 1636436 req, miss ratio 0.3067, byte miss ratio 0.3067
result/tencentBlock.ns18364.oracleGeneral.zst LeCaR cache size    72197, 1636436 req, miss ratio 0.1726, byte miss ratio 0.1726
result/tencentBlock.ns18364.oracleGeneral.zst LeCaR cache size   144394, 1636436 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns18364.oracleGeneral.zst ARC cache size      180, 1636436 req, miss ratio 0.4005, byte miss ratio 0.4005
result/tencentBlock.ns18364.oracleGeneral.zst ARC cache size      541, 1636436 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns18364.oracleGeneral.zst ARC cache size     1804, 1636436 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns18364.oracleGeneral.zst ARC cache size     5414, 1636436 req, miss ratio 0.3911, byte miss ratio 0.3911
result/tencentBlock.ns18364.oracleGeneral.zst ARC cache size    18049, 1636436 req, miss ratio 0.3525, byte miss ratio 0.3525
result/tencentBlock.ns18364.oracleGeneral.zst ARC cache size    36098, 1636436 req, miss ratio 0.3008, byte miss ratio 0.3008
result/tencentBlock.ns18364.oracleGeneral.zst ARC cache size    72197, 1636436 req, miss ratio 0.1760, byte miss ratio 0.1760
result/tencentBlock.ns18364.oracleGeneral.zst ARC cache size   144394, 1636436 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns18364.oracleGeneral.zst LIRS cache size      180, 1636436 req, miss ratio 0.4500, byte miss ratio 0.4500
result/tencentBlock.ns18364.oracleGeneral.zst LIRS cache size      541, 1636436 req, miss ratio 0.4174, byte miss ratio 0.4174
result/tencentBlock.ns18364.oracleGeneral.zst LIRS cache size     1804, 1636436 req, miss ratio 0.3956, byte miss ratio 0.3956
result/tencentBlock.ns18364.oracleGeneral.zst LIRS cache size     5414, 1636436 req, miss ratio 0.3896, byte miss ratio 0.3896
result/tencentBlock.ns18364.oracleGeneral.zst LIRS cache size    18049, 1636436 req, miss ratio 0.3372, byte miss ratio 0.3372
result/tencentBlock.ns18364.oracleGeneral.zst LIRS cache size    36098, 1636436 req, miss ratio 0.2673, byte miss ratio 0.2673
result/tencentBlock.ns18364.oracleGeneral.zst LIRS cache size    72197, 1636436 req, miss ratio 0.1623, byte miss ratio 0.1623
result/tencentBlock.ns18364.oracleGeneral.zst LIRS cache size   144394, 1636436 req, miss ratio 0.1106, byte miss ratio 0.1106
result/tencentBlock.ns18364.oracleGeneral.zst FIFO cache size      180, 1636436 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns18364.oracleGeneral.zst FIFO cache size      541, 1636436 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns18364.oracleGeneral.zst FIFO cache size     1804, 1636436 req, miss ratio 0.4030, byte miss ratio 0.4030
result/tencentBlock.ns18364.oracleGeneral.zst FIFO cache size     5414, 1636436 req, miss ratio 0.3958, byte miss ratio 0.3958
result/tencentBlock.ns18364.oracleGeneral.zst FIFO cache size    18049, 1636436 req, miss ratio 0.3623, byte miss ratio 0.3623
result/tencentBlock.ns18364.oracleGeneral.zst FIFO cache size    36098, 1636436 req, miss ratio 0.3230, byte miss ratio 0.3230
result/tencentBlock.ns18364.oracleGeneral.zst FIFO cache size    72197, 1636436 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns18364.oracleGeneral.zst FIFO cache size   144394, 1636436 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns18364.oracleGeneral.zst LRU cache size      180, 1636436 req, miss ratio 0.4163, byte miss ratio 0.4163
result/tencentBlock.ns18364.oracleGeneral.zst LRU cache size      541, 1636436 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns18364.oracleGeneral.zst LRU cache size     1804, 1636436 req, miss ratio 0.3964, byte miss ratio 0.3964
result/tencentBlock.ns18364.oracleGeneral.zst LRU cache size     5414, 1636436 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns18364.oracleGeneral.zst LRU cache size    18049, 1636436 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns18364.oracleGeneral.zst LRU cache size    36098, 1636436 req, miss ratio 0.3086, byte miss ratio 0.3086
result/tencentBlock.ns18364.oracleGeneral.zst LRU cache size    72197, 1636436 req, miss ratio 0.1696, byte miss ratio 0.1696
result/tencentBlock.ns18364.oracleGeneral.zst LRU cache size   144394, 1636436 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-1 cache size      180, 1636436 req, miss ratio 0.4036, byte miss ratio 0.4036
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-1 cache size      541, 1636436 req, miss ratio 0.3936, byte miss ratio 0.3936
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-1 cache size     1804, 1636436 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-1 cache size     5414, 1636436 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-1 cache size    18049, 1636436 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-1 cache size    36098, 1636436 req, miss ratio 0.3004, byte miss ratio 0.3004
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-1 cache size    72197, 1636436 req, miss ratio 0.1671, byte miss ratio 0.1671
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-1 cache size   144394, 1636436 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns18364.oracleGeneral.zst LHD cache size      180, 1636436 req, miss ratio 0.4030, byte miss ratio 0.4030
result/tencentBlock.ns18364.oracleGeneral.zst LHD cache size      541, 1636436 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns18364.oracleGeneral.zst LHD cache size     1804, 1636436 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns18364.oracleGeneral.zst LHD cache size     5414, 1636436 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns18364.oracleGeneral.zst LHD cache size    18049, 1636436 req, miss ratio 0.3553, byte miss ratio 0.3553
result/tencentBlock.ns18364.oracleGeneral.zst LHD cache size    36098, 1636436 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns18364.oracleGeneral.zst LHD cache size    72197, 1636436 req, miss ratio 0.1677, byte miss ratio 0.1677
result/tencentBlock.ns18364.oracleGeneral.zst LHD cache size   144394, 1636436 req, miss ratio 0.1119, byte miss ratio 0.1119
result/tencentBlock.ns18364.oracleGeneral.zst Cacheus cache size      180, 1636436 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns18364.oracleGeneral.zst Cacheus cache size      541, 1636436 req, miss ratio 0.3967, byte miss ratio 0.3967
result/tencentBlock.ns18364.oracleGeneral.zst Cacheus cache size     1804, 1636436 req, miss ratio 0.3917, byte miss ratio 0.3917
result/tencentBlock.ns18364.oracleGeneral.zst Cacheus cache size     5414, 1636436 req, miss ratio 0.3910, byte miss ratio 0.3910
result/tencentBlock.ns18364.oracleGeneral.zst Cacheus cache size    18049, 1636436 req, miss ratio 0.3530, byte miss ratio 0.3530
result/tencentBlock.ns18364.oracleGeneral.zst Cacheus cache size    36098, 1636436 req, miss ratio 0.3121, byte miss ratio 0.3121
result/tencentBlock.ns18364.oracleGeneral.zst Cacheus cache size    72197, 1636436 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns18364.oracleGeneral.zst Cacheus cache size   144394, 1636436 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns18364.oracleGeneral.zst clock2 cache size      180, 1636436 req, miss ratio 0.4141, byte miss ratio 0.4141
result/tencentBlock.ns18364.oracleGeneral.zst clock2 cache size      541, 1636436 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns18364.oracleGeneral.zst clock2 cache size     1804, 1636436 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns18364.oracleGeneral.zst clock2 cache size     5414, 1636436 req, miss ratio 0.3913, byte miss ratio 0.3913
result/tencentBlock.ns18364.oracleGeneral.zst clock2 cache size    18049, 1636436 req, miss ratio 0.3904, byte miss ratio 0.3904
result/tencentBlock.ns18364.oracleGeneral.zst clock2 cache size    36098, 1636436 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns18364.oracleGeneral.zst clock2 cache size    72197, 1636436 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns18364.oracleGeneral.zst clock2 cache size   144394, 1636436 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns18364.oracleGeneral.zst Clock cache size      180, 1636436 req, miss ratio 0.4148, byte miss ratio 0.4148
result/tencentBlock.ns18364.oracleGeneral.zst Clock cache size      541, 1636436 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns18364.oracleGeneral.zst Clock cache size     1804, 1636436 req, miss ratio 0.3963, byte miss ratio 0.3963
result/tencentBlock.ns18364.oracleGeneral.zst Clock cache size     5414, 1636436 req, miss ratio 0.3913, byte miss ratio 0.3913
result/tencentBlock.ns18364.oracleGeneral.zst Clock cache size    18049, 1636436 req, miss ratio 0.3897, byte miss ratio 0.3897
result/tencentBlock.ns18364.oracleGeneral.zst Clock cache size    36098, 1636436 req, miss ratio 0.3203, byte miss ratio 0.3203
result/tencentBlock.ns18364.oracleGeneral.zst Clock cache size    72197, 1636436 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns18364.oracleGeneral.zst Clock cache size   144394, 1636436 req, miss ratio 0.1132, byte miss ratio 0.1132
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-d-1 cache size      180, 1636436 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-d-1 cache size      541, 1636436 req, miss ratio 0.3935, byte miss ratio 0.3935
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-d-1 cache size     1804, 1636436 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-d-1 cache size     5414, 1636436 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-d-1 cache size    18049, 1636436 req, miss ratio 0.3386, byte miss ratio 0.3386
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-d-1 cache size    36098, 1636436 req, miss ratio 0.2966, byte miss ratio 0.2966
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-d-1 cache size    72197, 1636436 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns18364.oracleGeneral.zst S3FIFO-d-1 cache size   144394, 1636436 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns18364.oracleGeneral.zst LRB cache size      180, 1636436 req, miss ratio 0.4415, byte miss ratio 0.4415
result/tencentBlock.ns18364.oracleGeneral.zst LRB cache size      541, 1636436 req, miss ratio 0.4142, byte miss ratio 0.4142
result/tencentBlock.ns18364.oracleGeneral.zst LRB cache size     1804, 1636436 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns18364.oracleGeneral.zst LRB cache size     5414, 1636436 req, miss ratio 0.3691, byte miss ratio 0.3691
result/tencentBlock.ns18364.oracleGeneral.zst LRB cache size    18049, 1636436 req, miss ratio 0.3215, byte miss ratio 0.3215
result/tencentBlock.ns18364.oracleGeneral.zst LRB cache size    36098, 1636436 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns18364.oracleGeneral.zst LRB cache size    72197, 1636436 req, miss ratio 0.1509, byte miss ratio 0.1509
result/tencentBlock.ns18364.oracleGeneral.zst LRB cache size   144394, 1636436 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns18364.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      180, 1636436 req, miss ratio 0.4186, byte miss ratio 0.4186
