result/tencentBlock.ns9422.oracleGeneral.zst LeCaR cache size      133, 1953947 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns9422.oracleGeneral.zst LeCaR cache size      399, 1953947 req, miss ratio 0.3358, byte miss ratio 0.3358
result/tencentBlock.ns9422.oracleGeneral.zst LeCaR cache size     1332, 1953947 req, miss ratio 0.3036, byte miss ratio 0.3036
result/tencentBlock.ns9422.oracleGeneral.zst LeCaR cache size     3998, 1953947 req, miss ratio 0.2599, byte miss ratio 0.2599
result/tencentBlock.ns9422.oracleGeneral.zst LeCaR cache size    13326, 1953947 req, miss ratio 0.2104, byte miss ratio 0.2104
result/tencentBlock.ns9422.oracleGeneral.zst LeCaR cache size    26653, 1953947 req, miss ratio 0.1726, byte miss ratio 0.1726
result/tencentBlock.ns9422.oracleGeneral.zst LeCaR cache size    53307, 1953947 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns9422.oracleGeneral.zst LeCaR cache size   106615, 1953947 req, miss ratio 0.0694, byte miss ratio 0.0694
result/tencentBlock.ns9422.oracleGeneral.zst LIRS cache size      133, 1953947 req, miss ratio 0.3615, byte miss ratio 0.3615
result/tencentBlock.ns9422.oracleGeneral.zst LIRS cache size      399, 1953947 req, miss ratio 0.3381, byte miss ratio 0.3381
result/tencentBlock.ns9422.oracleGeneral.zst LIRS cache size     1332, 1953947 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns9422.oracleGeneral.zst LIRS cache size     3998, 1953947 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns9422.oracleGeneral.zst LIRS cache size    13326, 1953947 req, miss ratio 0.1873, byte miss ratio 0.1873
result/tencentBlock.ns9422.oracleGeneral.zst LIRS cache size    26653, 1953947 req, miss ratio 0.1414, byte miss ratio 0.1414
result/tencentBlock.ns9422.oracleGeneral.zst LIRS cache size    53307, 1953947 req, miss ratio 0.0897, byte miss ratio 0.0897
result/tencentBlock.ns9422.oracleGeneral.zst LIRS cache size   106615, 1953947 req, miss ratio 0.0701, byte miss ratio 0.0701
result/tencentBlock.ns9422.oracleGeneral.zst LRU cache size      133, 1953947 req, miss ratio 0.3676, byte miss ratio 0.3676
result/tencentBlock.ns9422.oracleGeneral.zst LRU cache size      399, 1953947 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns9422.oracleGeneral.zst LRU cache size     1332, 1953947 req, miss ratio 0.3114, byte miss ratio 0.3114
result/tencentBlock.ns9422.oracleGeneral.zst LRU cache size     3998, 1953947 req, miss ratio 0.2625, byte miss ratio 0.2625
result/tencentBlock.ns9422.oracleGeneral.zst LRU cache size    13326, 1953947 req, miss ratio 0.2155, byte miss ratio 0.2155
result/tencentBlock.ns9422.oracleGeneral.zst LRU cache size    26653, 1953947 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns9422.oracleGeneral.zst LRU cache size    53307, 1953947 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns9422.oracleGeneral.zst LRU cache size   106615, 1953947 req, miss ratio 0.0695, byte miss ratio 0.0695
result/tencentBlock.ns9422.oracleGeneral.zst S3FIFO-1 cache size      133, 1953947 req, miss ratio 0.3513, byte miss ratio 0.3513
result/tencentBlock.ns9422.oracleGeneral.zst S3FIFO-1 cache size      399, 1953947 req, miss ratio 0.3224, byte miss ratio 0.3224
