result/tencentBlock.ns23186.oracleGeneral.zst Cacheus cache size      219, 2454859 req, miss ratio 0.9203, byte miss ratio 0.9203
result/tencentBlock.ns23186.oracleGeneral.zst Cacheus cache size      657, 2454859 req, miss ratio 0.8950, byte miss ratio 0.8950
result/tencentBlock.ns23186.oracleGeneral.zst Cacheus cache size     2190, 2454859 req, miss ratio 0.8159, byte miss ratio 0.8159
result/tencentBlock.ns23186.oracleGeneral.zst Cacheus cache size     6570, 2454859 req, miss ratio 0.5431, byte miss ratio 0.5431
result/tencentBlock.ns23186.oracleGeneral.zst Cacheus cache size    21902, 2454859 req, miss ratio 0.3104, byte miss ratio 0.3104
result/tencentBlock.ns23186.oracleGeneral.zst Cacheus cache size    43805, 2454859 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns23186.oracleGeneral.zst Cacheus cache size    87611, 2454859 req, miss ratio 0.1235, byte miss ratio 0.1235
result/tencentBlock.ns23186.oracleGeneral.zst Cacheus cache size   175223, 2454859 req, miss ratio 0.0929, byte miss ratio 0.0929
result/tencentBlock.ns23186.oracleGeneral.zst LIRS cache size      219, 2454859 req, miss ratio 0.9137, byte miss ratio 0.9137
result/tencentBlock.ns23186.oracleGeneral.zst LIRS cache size      657, 2454859 req, miss ratio 0.8707, byte miss ratio 0.8707
result/tencentBlock.ns23186.oracleGeneral.zst LIRS cache size     2190, 2454859 req, miss ratio 0.7400, byte miss ratio 0.7400
result/tencentBlock.ns23186.oracleGeneral.zst LIRS cache size     6570, 2454859 req, miss ratio 0.5489, byte miss ratio 0.5489
result/tencentBlock.ns23186.oracleGeneral.zst LIRS cache size    21902, 2454859 req, miss ratio 0.2594, byte miss ratio 0.2594
result/tencentBlock.ns23186.oracleGeneral.zst LIRS cache size    43805, 2454859 req, miss ratio 0.1536, byte miss ratio 0.1536
result/tencentBlock.ns23186.oracleGeneral.zst LIRS cache size    87611, 2454859 req, miss ratio 0.1082, byte miss ratio 0.1082
result/tencentBlock.ns23186.oracleGeneral.zst LIRS cache size   175223, 2454859 req, miss ratio 0.0920, byte miss ratio 0.0920
