result/tencentBlock.ns3690.oracleGeneral.zst clock2 cache size      379, 5088152 req, miss ratio 0.6255, byte miss ratio 0.6255
result/tencentBlock.ns3690.oracleGeneral.zst clock2 cache size     1138, 5088152 req, miss ratio 0.4955, byte miss ratio 0.4955
result/tencentBlock.ns3690.oracleGeneral.zst clock2 cache size     3795, 5088152 req, miss ratio 0.3601, byte miss ratio 0.3601
result/tencentBlock.ns3690.oracleGeneral.zst clock2 cache size    11387, 5088152 req, miss ratio 0.3139, byte miss ratio 0.3139
result/tencentBlock.ns3690.oracleGeneral.zst clock2 cache size    37957, 5088152 req, miss ratio 0.1978, byte miss ratio 0.1978
result/tencentBlock.ns3690.oracleGeneral.zst clock2 cache size    75914, 5088152 req, miss ratio 0.1593, byte miss ratio 0.1593
result/tencentBlock.ns3690.oracleGeneral.zst clock2 cache size   151828, 5088152 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns3690.oracleGeneral.zst clock2 cache size   303656, 5088152 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns3690.oracleGeneral.zst LRU cache size      379, 5088152 req, miss ratio 0.6491, byte miss ratio 0.6491
result/tencentBlock.ns3690.oracleGeneral.zst LRU cache size     1138, 5088152 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns3690.oracleGeneral.zst LRU cache size     3795, 5088152 req, miss ratio 0.3819, byte miss ratio 0.3819
result/tencentBlock.ns3690.oracleGeneral.zst LRU cache size    11387, 5088152 req, miss ratio 0.3154, byte miss ratio 0.3154
result/tencentBlock.ns3690.oracleGeneral.zst LRU cache size    37957, 5088152 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns3690.oracleGeneral.zst LRU cache size    75914, 5088152 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns3690.oracleGeneral.zst LRU cache size   151828, 5088152 req, miss ratio 0.0860, byte miss ratio 0.0860
result/tencentBlock.ns3690.oracleGeneral.zst LRU cache size   303656, 5088152 req, miss ratio 0.0755, byte miss ratio 0.0755
result/tencentBlock.ns3690.oracleGeneral.zst S3FIFO-1 cache size      379, 5088152 req, miss ratio 0.5567, byte miss ratio 0.5567
result/tencentBlock.ns3690.oracleGeneral.zst S3FIFO-1 cache size     1138, 5088152 req, miss ratio 0.4374, byte miss ratio 0.4374
result/tencentBlock.ns3690.oracleGeneral.zst S3FIFO-1 cache size     3795, 5088152 req, miss ratio 0.3390, byte miss ratio 0.3390
result/tencentBlock.ns3690.oracleGeneral.zst S3FIFO-1 cache size    11387, 5088152 req, miss ratio 0.2713, byte miss ratio 0.2713
result/tencentBlock.ns3690.oracleGeneral.zst S3FIFO-1 cache size    37957, 5088152 req, miss ratio 0.1985, byte miss ratio 0.1985
result/tencentBlock.ns3690.oracleGeneral.zst S3FIFO-1 cache size    75914, 5088152 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns3690.oracleGeneral.zst S3FIFO-1 cache size   151828, 5088152 req, miss ratio 0.0886, byte miss ratio 0.0886
result/tencentBlock.ns3690.oracleGeneral.zst S3FIFO-1 cache size   303656, 5088152 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns3690.oracleGeneral.zst LHD cache size      379, 5088152 req, miss ratio 0.5870, byte miss ratio 0.5870
result/tencentBlock.ns3690.oracleGeneral.zst LHD cache size     1138, 5088152 req, miss ratio 0.4807, byte miss ratio 0.4807
result/tencentBlock.ns3690.oracleGeneral.zst LHD cache size     3795, 5088152 req, miss ratio 0.3507, byte miss ratio 0.3507
result/tencentBlock.ns3690.oracleGeneral.zst LHD cache size    11387, 5088152 req, miss ratio 0.2867, byte miss ratio 0.2867
result/tencentBlock.ns3690.oracleGeneral.zst LHD cache size    37957, 5088152 req, miss ratio 0.1885, byte miss ratio 0.1885
result/tencentBlock.ns3690.oracleGeneral.zst LHD cache size    75914, 5088152 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns3690.oracleGeneral.zst LHD cache size   151828, 5088152 req, miss ratio 0.0850, byte miss ratio 0.0850
result/tencentBlock.ns3690.oracleGeneral.zst LHD cache size   303656, 5088152 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns3690.oracleGeneral.zst LeCaR cache size      379, 5088152 req, miss ratio 0.6024, byte miss ratio 0.6024
result/tencentBlock.ns3690.oracleGeneral.zst LeCaR cache size     1138, 5088152 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns3690.oracleGeneral.zst LeCaR cache size     3795, 5088152 req, miss ratio 0.3635, byte miss ratio 0.3635
result/tencentBlock.ns3690.oracleGeneral.zst LeCaR cache size    11387, 5088152 req, miss ratio 0.3142, byte miss ratio 0.3142
result/tencentBlock.ns3690.oracleGeneral.zst LeCaR cache size    37957, 5088152 req, miss ratio 0.1904, byte miss ratio 0.1904
result/tencentBlock.ns3690.oracleGeneral.zst LeCaR cache size    75914, 5088152 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns3690.oracleGeneral.zst LeCaR cache size   151828, 5088152 req, miss ratio 0.0862, byte miss ratio 0.0862
result/tencentBlock.ns3690.oracleGeneral.zst LeCaR cache size   303656, 5088152 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns3690.oracleGeneral.zst LIRS cache size      379, 5088152 req, miss ratio 0.5646, byte miss ratio 0.5646
result/tencentBlock.ns3690.oracleGeneral.zst LIRS cache size     1138, 5088152 req, miss ratio 0.4373, byte miss ratio 0.4373
result/tencentBlock.ns3690.oracleGeneral.zst LIRS cache size     3795, 5088152 req, miss ratio 0.3447, byte miss ratio 0.3447
result/tencentBlock.ns3690.oracleGeneral.zst LIRS cache size    11387, 5088152 req, miss ratio 0.2686, byte miss ratio 0.2686
result/tencentBlock.ns3690.oracleGeneral.zst LIRS cache size    37957, 5088152 req, miss ratio 0.1960, byte miss ratio 0.1960
