result/tencentBlock.ns1717.oracleGeneral.zst LeCaR cache size      147, 1699835 req, miss ratio 0.4522, byte miss ratio 0.4522
result/tencentBlock.ns1717.oracleGeneral.zst LeCaR cache size      441, 1699835 req, miss ratio 0.3812, byte miss ratio 0.3812
result/tencentBlock.ns1717.oracleGeneral.zst LeCaR cache size     1472, 1699835 req, miss ratio 0.3277, byte miss ratio 0.3277
result/tencentBlock.ns1717.oracleGeneral.zst LeCaR cache size     4417, 1699835 req, miss ratio 0.2562, byte miss ratio 0.2562
result/tencentBlock.ns1717.oracleGeneral.zst LeCaR cache size    14723, 1699835 req, miss ratio 0.2043, byte miss ratio 0.2043
result/tencentBlock.ns1717.oracleGeneral.zst LeCaR cache size    29447, 1699835 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns1717.oracleGeneral.zst LeCaR cache size    58895, 1699835 req, miss ratio 0.1042, byte miss ratio 0.1042
result/tencentBlock.ns1717.oracleGeneral.zst LeCaR cache size   117791, 1699835 req, miss ratio 0.0871, byte miss ratio 0.0871
result/tencentBlock.ns1717.oracleGeneral.zst ARC cache size      147, 1699835 req, miss ratio 0.4162, byte miss ratio 0.4162
result/tencentBlock.ns1717.oracleGeneral.zst ARC cache size      441, 1699835 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns1717.oracleGeneral.zst ARC cache size     1472, 1699835 req, miss ratio 0.2915, byte miss ratio 0.2915
result/tencentBlock.ns1717.oracleGeneral.zst ARC cache size     4417, 1699835 req, miss ratio 0.2516, byte miss ratio 0.2516
result/tencentBlock.ns1717.oracleGeneral.zst ARC cache size    14723, 1699835 req, miss ratio 0.2104, byte miss ratio 0.2104
result/tencentBlock.ns1717.oracleGeneral.zst ARC cache size    29447, 1699835 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns1717.oracleGeneral.zst ARC cache size    58895, 1699835 req, miss ratio 0.1028, byte miss ratio 0.1028
result/tencentBlock.ns1717.oracleGeneral.zst ARC cache size   117791, 1699835 req, miss ratio 0.0880, byte miss ratio 0.0880
result/tencentBlock.ns1717.oracleGeneral.zst FIFO cache size      147, 1699835 req, miss ratio 0.6298, byte miss ratio 0.6298
result/tencentBlock.ns1717.oracleGeneral.zst FIFO cache size      441, 1699835 req, miss ratio 0.4507, byte miss ratio 0.4507
result/tencentBlock.ns1717.oracleGeneral.zst FIFO cache size     1472, 1699835 req, miss ratio 0.3567, byte miss ratio 0.3567
result/tencentBlock.ns1717.oracleGeneral.zst FIFO cache size     4417, 1699835 req, miss ratio 0.2980, byte miss ratio 0.2980
result/tencentBlock.ns1717.oracleGeneral.zst FIFO cache size    14723, 1699835 req, miss ratio 0.2293, byte miss ratio 0.2293
result/tencentBlock.ns1717.oracleGeneral.zst FIFO cache size    29447, 1699835 req, miss ratio 0.1749, byte miss ratio 0.1749
result/tencentBlock.ns1717.oracleGeneral.zst FIFO cache size    58895, 1699835 req, miss ratio 0.1269, byte miss ratio 0.1269
