result/tencentBlock.ns14762.oracleGeneral.zst clock2 cache size      789, 31829996 req, miss ratio 0.6282, byte miss ratio 0.6282
result/tencentBlock.ns14762.oracleGeneral.zst clock2 cache size     2368, 31829996 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns14762.oracleGeneral.zst clock2 cache size     7896, 31829996 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns14762.oracleGeneral.zst clock2 cache size    23688, 31829996 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns14762.oracleGeneral.zst clock2 cache size    78960, 31829996 req, miss ratio 0.1031, byte miss ratio 0.1031
result/tencentBlock.ns14762.oracleGeneral.zst clock2 cache size   157921, 31829996 req, miss ratio 0.0857, byte miss ratio 0.0857
result/tencentBlock.ns14762.oracleGeneral.zst clock2 cache size   315842, 31829996 req, miss ratio 0.0440, byte miss ratio 0.0440
result/tencentBlock.ns14762.oracleGeneral.zst clock2 cache size   631685, 31829996 req, miss ratio 0.0257, byte miss ratio 0.0257
result/tencentBlock.ns14762.oracleGeneral.zst Cacheus cache size      789, 31829996 req, miss ratio 0.5957, byte miss ratio 0.5957
result/tencentBlock.ns14762.oracleGeneral.zst Cacheus cache size     2368, 31829996 req, miss ratio 0.1968, byte miss ratio 0.1968
result/tencentBlock.ns14762.oracleGeneral.zst Cacheus cache size     7896, 31829996 req, miss ratio 0.1288, byte miss ratio 0.1288
result/tencentBlock.ns14762.oracleGeneral.zst Cacheus cache size    23688, 31829996 req, miss ratio 0.1178, byte miss ratio 0.1178
result/tencentBlock.ns14762.oracleGeneral.zst Cacheus cache size    78960, 31829996 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns14762.oracleGeneral.zst Cacheus cache size   157921, 31829996 req, miss ratio 0.0818, byte miss ratio 0.0818
result/tencentBlock.ns14762.oracleGeneral.zst Cacheus cache size   315842, 31829996 req, miss ratio 0.0422, byte miss ratio 0.0422
