result/tencentBlock.ns16952.oracleGeneral.zst LeCaR cache size      445, 4071447 req, miss ratio 0.5334, byte miss ratio 0.5334
result/tencentBlock.ns16952.oracleGeneral.zst LeCaR cache size     1335, 4071447 req, miss ratio 0.4274, byte miss ratio 0.4274
result/tencentBlock.ns16952.oracleGeneral.zst LeCaR cache size     4452, 4071447 req, miss ratio 0.3118, byte miss ratio 0.3118
result/tencentBlock.ns16952.oracleGeneral.zst LeCaR cache size    13358, 4071447 req, miss ratio 0.2863, byte miss ratio 0.2863
result/tencentBlock.ns16952.oracleGeneral.zst LeCaR cache size    44526, 4071447 req, miss ratio 0.2209, byte miss ratio 0.2209
result/tencentBlock.ns16952.oracleGeneral.zst LeCaR cache size    89053, 4071447 req, miss ratio 0.1667, byte miss ratio 0.1667
result/tencentBlock.ns16952.oracleGeneral.zst LeCaR cache size   178107, 4071447 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns16952.oracleGeneral.zst LeCaR cache size   356215, 4071447 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns16952.oracleGeneral.zst clock2 cache size      445, 4071447 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns16952.oracleGeneral.zst clock2 cache size     1335, 4071447 req, miss ratio 0.4347, byte miss ratio 0.4347
result/tencentBlock.ns16952.oracleGeneral.zst clock2 cache size     4452, 4071447 req, miss ratio 0.3122, byte miss ratio 0.3122
result/tencentBlock.ns16952.oracleGeneral.zst clock2 cache size    13358, 4071447 req, miss ratio 0.2898, byte miss ratio 0.2898
result/tencentBlock.ns16952.oracleGeneral.zst clock2 cache size    44526, 4071447 req, miss ratio 0.2325, byte miss ratio 0.2325
result/tencentBlock.ns16952.oracleGeneral.zst clock2 cache size    89053, 4071447 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns16952.oracleGeneral.zst clock2 cache size   178107, 4071447 req, miss ratio 0.1319, byte miss ratio 0.1319
result/tencentBlock.ns16952.oracleGeneral.zst clock2 cache size   356215, 4071447 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns16952.oracleGeneral.zst Cacheus cache size      445, 4071447 req, miss ratio 0.5174, byte miss ratio 0.5174
result/tencentBlock.ns16952.oracleGeneral.zst Cacheus cache size     1335, 4071447 req, miss ratio 0.4003, byte miss ratio 0.4003
result/tencentBlock.ns16952.oracleGeneral.zst Cacheus cache size     4452, 4071447 req, miss ratio 0.3075, byte miss ratio 0.3075
result/tencentBlock.ns16952.oracleGeneral.zst Cacheus cache size    13358, 4071447 req, miss ratio 0.2823, byte miss ratio 0.2823
result/tencentBlock.ns16952.oracleGeneral.zst Cacheus cache size    44526, 4071447 req, miss ratio 0.2245, byte miss ratio 0.2245
result/tencentBlock.ns16952.oracleGeneral.zst Cacheus cache size    89053, 4071447 req, miss ratio 0.1680, byte miss ratio 0.1680
result/tencentBlock.ns16952.oracleGeneral.zst Cacheus cache size   178107, 4071447 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns16952.oracleGeneral.zst Cacheus cache size   356215, 4071447 req, miss ratio 0.1103, byte miss ratio 0.1103
result/tencentBlock.ns16952.oracleGeneral.zst S3FIFO-1 cache size      445, 4071447 req, miss ratio 0.5318, byte miss ratio 0.5318
result/tencentBlock.ns16952.oracleGeneral.zst S3FIFO-1 cache size     1335, 4071447 req, miss ratio 0.3577, byte miss ratio 0.3577
result/tencentBlock.ns16952.oracleGeneral.zst S3FIFO-1 cache size     4452, 4071447 req, miss ratio 0.3080, byte miss ratio 0.3080
result/tencentBlock.ns16952.oracleGeneral.zst S3FIFO-1 cache size    13358, 4071447 req, miss ratio 0.2743, byte miss ratio 0.2743
result/tencentBlock.ns16952.oracleGeneral.zst S3FIFO-1 cache size    44526, 4071447 req, miss ratio 0.2316, byte miss ratio 0.2316
result/tencentBlock.ns16952.oracleGeneral.zst S3FIFO-1 cache size    89053, 4071447 req, miss ratio 0.1771, byte miss ratio 0.1771
result/tencentBlock.ns16952.oracleGeneral.zst S3FIFO-1 cache size   178107, 4071447 req, miss ratio 0.1272, byte miss ratio 0.1272
result/tencentBlock.ns16952.oracleGeneral.zst S3FIFO-1 cache size   356215, 4071447 req, miss ratio 0.1103, byte miss ratio 0.1103
result/tencentBlock.ns16952.oracleGeneral.zst FIFO cache size      445, 4071447 req, miss ratio 0.6131, byte miss ratio 0.6131
