result/tencentBlock.ns1733.oracleGeneral.zst LRU cache size      255, 1511480 req, miss ratio 0.4600, byte miss ratio 0.4600
result/tencentBlock.ns1733.oracleGeneral.zst LRU cache size      765, 1511480 req, miss ratio 0.4521, byte miss ratio 0.4521
result/tencentBlock.ns1733.oracleGeneral.zst LRU cache size     2550, 1511480 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns1733.oracleGeneral.zst LRU cache size     7652, 1511480 req, miss ratio 0.4492, byte miss ratio 0.4492
result/tencentBlock.ns1733.oracleGeneral.zst LRU cache size    25507, 1511480 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns1733.oracleGeneral.zst LRU cache size    51015, 1511480 req, miss ratio 0.3610, byte miss ratio 0.3610
result/tencentBlock.ns1733.oracleGeneral.zst LRU cache size   102030, 1511480 req, miss ratio 0.2075, byte miss ratio 0.2075
result/tencentBlock.ns1733.oracleGeneral.zst LRU cache size   204060, 1511480 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns1733.oracleGeneral.zst ARC cache size      255, 1511480 req, miss ratio 0.4532, byte miss ratio 0.4532
result/tencentBlock.ns1733.oracleGeneral.zst ARC cache size      765, 1511480 req, miss ratio 0.4512, byte miss ratio 0.4512
result/tencentBlock.ns1733.oracleGeneral.zst ARC cache size     2550, 1511480 req, miss ratio 0.4498, byte miss ratio 0.4498
result/tencentBlock.ns1733.oracleGeneral.zst ARC cache size     7652, 1511480 req, miss ratio 0.4490, byte miss ratio 0.4490
result/tencentBlock.ns1733.oracleGeneral.zst ARC cache size    25507, 1511480 req, miss ratio 0.4075, byte miss ratio 0.4075
result/tencentBlock.ns1733.oracleGeneral.zst ARC cache size    51015, 1511480 req, miss ratio 0.3279, byte miss ratio 0.3279
result/tencentBlock.ns1733.oracleGeneral.zst ARC cache size   102030, 1511480 req, miss ratio 0.2140, byte miss ratio 0.2140
result/tencentBlock.ns1733.oracleGeneral.zst ARC cache size   204060, 1511480 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns1733.oracleGeneral.zst LIRS cache size      255, 1511480 req, miss ratio 0.5404, byte miss ratio 0.5404
result/tencentBlock.ns1733.oracleGeneral.zst LIRS cache size      765, 1511480 req, miss ratio 0.4821, byte miss ratio 0.4821
result/tencentBlock.ns1733.oracleGeneral.zst LIRS cache size     2550, 1511480 req, miss ratio 0.4517, byte miss ratio 0.4517
result/tencentBlock.ns1733.oracleGeneral.zst LIRS cache size     7652, 1511480 req, miss ratio 0.4460, byte miss ratio 0.4460
result/tencentBlock.ns1733.oracleGeneral.zst LIRS cache size    25507, 1511480 req, miss ratio 0.3945, byte miss ratio 0.3945
result/tencentBlock.ns1733.oracleGeneral.zst LIRS cache size    51015, 1511480 req, miss ratio 0.3203, byte miss ratio 0.3203
result/tencentBlock.ns1733.oracleGeneral.zst LIRS cache size   102030, 1511480 req, miss ratio 0.2109, byte miss ratio 0.2109
result/tencentBlock.ns1733.oracleGeneral.zst LIRS cache size   204060, 1511480 req, miss ratio 0.1701, byte miss ratio 0.1701
result/tencentBlock.ns1733.oracleGeneral.zst LeCaR cache size      255, 1511480 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns1733.oracleGeneral.zst LeCaR cache size      765, 1511480 req, miss ratio 0.4520, byte miss ratio 0.4520
result/tencentBlock.ns1733.oracleGeneral.zst LeCaR cache size     2550, 1511480 req, miss ratio 0.4503, byte miss ratio 0.4503
result/tencentBlock.ns1733.oracleGeneral.zst LeCaR cache size     7652, 1511480 req, miss ratio 0.4491, byte miss ratio 0.4491
result/tencentBlock.ns1733.oracleGeneral.zst LeCaR cache size    25507, 1511480 req, miss ratio 0.4029, byte miss ratio 0.4029
result/tencentBlock.ns1733.oracleGeneral.zst LeCaR cache size    51015, 1511480 req, miss ratio 0.3606, byte miss ratio 0.3606
result/tencentBlock.ns1733.oracleGeneral.zst LeCaR cache size   102030, 1511480 req, miss ratio 0.2088, byte miss ratio 0.2088
result/tencentBlock.ns1733.oracleGeneral.zst LeCaR cache size   204060, 1511480 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns1733.oracleGeneral.zst Clock cache size      255, 1511480 req, miss ratio 0.4597, byte miss ratio 0.4597
result/tencentBlock.ns1733.oracleGeneral.zst Clock cache size      765, 1511480 req, miss ratio 0.4519, byte miss ratio 0.4519
result/tencentBlock.ns1733.oracleGeneral.zst Clock cache size     2550, 1511480 req, miss ratio 0.4504, byte miss ratio 0.4504
result/tencentBlock.ns1733.oracleGeneral.zst Clock cache size     7652, 1511480 req, miss ratio 0.4492, byte miss ratio 0.4492
result/tencentBlock.ns1733.oracleGeneral.zst Clock cache size    25507, 1511480 req, miss ratio 0.4071, byte miss ratio 0.4071
result/tencentBlock.ns1733.oracleGeneral.zst Clock cache size    51015, 1511480 req, miss ratio 0.3713, byte miss ratio 0.3713
