result/tencentBlock.ns20976.oracleGeneral.zst LRU cache size      795, 4944080 req, miss ratio 0.5478, byte miss ratio 0.5478
result/tencentBlock.ns20976.oracleGeneral.zst LRU cache size     2387, 4944080 req, miss ratio 0.5063, byte miss ratio 0.5063
result/tencentBlock.ns20976.oracleGeneral.zst LRU cache size     7957, 4944080 req, miss ratio 0.4822, byte miss ratio 0.4822
result/tencentBlock.ns20976.oracleGeneral.zst LRU cache size    23873, 4944080 req, miss ratio 0.3579, byte miss ratio 0.3579
result/tencentBlock.ns20976.oracleGeneral.zst LRU cache size    79578, 4944080 req, miss ratio 0.3074, byte miss ratio 0.3074
result/tencentBlock.ns20976.oracleGeneral.zst LRU cache size   159156, 4944080 req, miss ratio 0.2488, byte miss ratio 0.2488
result/tencentBlock.ns20976.oracleGeneral.zst LRU cache size   318313, 4944080 req, miss ratio 0.1891, byte miss ratio 0.1891
result/tencentBlock.ns20976.oracleGeneral.zst LRU cache size   636627, 4944080 req, miss ratio 0.1642, byte miss ratio 0.1642
result/tencentBlock.ns20976.oracleGeneral.zst FIFO cache size      795, 4944080 req, miss ratio 0.5890, byte miss ratio 0.5890
result/tencentBlock.ns20976.oracleGeneral.zst FIFO cache size     2387, 4944080 req, miss ratio 0.5297, byte miss ratio 0.5297
result/tencentBlock.ns20976.oracleGeneral.zst FIFO cache size     7957, 4944080 req, miss ratio 0.4927, byte miss ratio 0.4927
result/tencentBlock.ns20976.oracleGeneral.zst FIFO cache size    23873, 4944080 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns20976.oracleGeneral.zst FIFO cache size    79578, 4944080 req, miss ratio 0.3255, byte miss ratio 0.3255
result/tencentBlock.ns20976.oracleGeneral.zst FIFO cache size   159156, 4944080 req, miss ratio 0.2718, byte miss ratio 0.2718
result/tencentBlock.ns20976.oracleGeneral.zst FIFO cache size   318313, 4944080 req, miss ratio 0.2127, byte miss ratio 0.2127
result/tencentBlock.ns20976.oracleGeneral.zst FIFO cache size   636627, 4944080 req, miss ratio 0.1727, byte miss ratio 0.1727
result/tencentBlock.ns20976.oracleGeneral.zst LIRS cache size      795, 4944080 req, miss ratio 0.5611, byte miss ratio 0.5611
result/tencentBlock.ns20976.oracleGeneral.zst LIRS cache size     2387, 4944080 req, miss ratio 0.5153, byte miss ratio 0.5153
result/tencentBlock.ns20976.oracleGeneral.zst LIRS cache size     7957, 4944080 req, miss ratio 0.3935, byte miss ratio 0.3935
result/tencentBlock.ns20976.oracleGeneral.zst LIRS cache size    23873, 4944080 req, miss ratio 0.3627, byte miss ratio 0.3627
result/tencentBlock.ns20976.oracleGeneral.zst LIRS cache size    79578, 4944080 req, miss ratio 0.3032, byte miss ratio 0.3032
result/tencentBlock.ns20976.oracleGeneral.zst LIRS cache size   159156, 4944080 req, miss ratio 0.2435, byte miss ratio 0.2435
result/tencentBlock.ns20976.oracleGeneral.zst LIRS cache size   318313, 4944080 req, miss ratio 0.1955, byte miss ratio 0.1955
result/tencentBlock.ns20976.oracleGeneral.zst LIRS cache size   636627, 4944080 req, miss ratio 0.1685, byte miss ratio 0.1685
result/tencentBlock.ns20976.oracleGeneral.zst Clock cache size      795, 4944080 req, miss ratio 0.5429, byte miss ratio 0.5429
result/tencentBlock.ns20976.oracleGeneral.zst Clock cache size     2387, 4944080 req, miss ratio 0.5055, byte miss ratio 0.5055
result/tencentBlock.ns20976.oracleGeneral.zst Clock cache size     7957, 4944080 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns20976.oracleGeneral.zst Clock cache size    23873, 4944080 req, miss ratio 0.3557, byte miss ratio 0.3557
result/tencentBlock.ns20976.oracleGeneral.zst Clock cache size    79578, 4944080 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns20976.oracleGeneral.zst Clock cache size   159156, 4944080 req, miss ratio 0.2605, byte miss ratio 0.2605
result/tencentBlock.ns20976.oracleGeneral.zst Clock cache size   318313, 4944080 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns20976.oracleGeneral.zst Clock cache size   636627, 4944080 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns20976.oracleGeneral.zst S3FIFO-1 cache size      795, 4944080 req, miss ratio 0.5278, byte miss ratio 0.5278
result/tencentBlock.ns20976.oracleGeneral.zst S3FIFO-1 cache size     2387, 4944080 req, miss ratio 0.5042, byte miss ratio 0.5042
result/tencentBlock.ns20976.oracleGeneral.zst S3FIFO-1 cache size     7957, 4944080 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns20976.oracleGeneral.zst S3FIFO-1 cache size    23873, 4944080 req, miss ratio 0.3500, byte miss ratio 0.3500
