result/tencentBlock.ns23337.oracleGeneral.zst LRU cache size      217, 1520903 req, miss ratio 0.5043, byte miss ratio 0.5043
result/tencentBlock.ns23337.oracleGeneral.zst LRU cache size      652, 1520903 req, miss ratio 0.4803, byte miss ratio 0.4803
result/tencentBlock.ns23337.oracleGeneral.zst LRU cache size     2173, 1520903 req, miss ratio 0.4380, byte miss ratio 0.4380
result/tencentBlock.ns23337.oracleGeneral.zst LRU cache size     6521, 1520903 req, miss ratio 0.4291, byte miss ratio 0.4291
result/tencentBlock.ns23337.oracleGeneral.zst LRU cache size    21739, 1520903 req, miss ratio 0.3731, byte miss ratio 0.3731
result/tencentBlock.ns23337.oracleGeneral.zst LRU cache size    43478, 1520903 req, miss ratio 0.3446, byte miss ratio 0.3446
result/tencentBlock.ns23337.oracleGeneral.zst LRU cache size    86957, 1520903 req, miss ratio 0.2067, byte miss ratio 0.2067
result/tencentBlock.ns23337.oracleGeneral.zst LRU cache size   173914, 1520903 req, miss ratio 0.1432, byte miss ratio 0.1432
result/tencentBlock.ns23337.oracleGeneral.zst Clock cache size      217, 1520903 req, miss ratio 0.5006, byte miss ratio 0.5006
result/tencentBlock.ns23337.oracleGeneral.zst Clock cache size      652, 1520903 req, miss ratio 0.4839, byte miss ratio 0.4839
result/tencentBlock.ns23337.oracleGeneral.zst Clock cache size     2173, 1520903 req, miss ratio 0.4364, byte miss ratio 0.4364
result/tencentBlock.ns23337.oracleGeneral.zst Clock cache size     6521, 1520903 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns23337.oracleGeneral.zst Clock cache size    21739, 1520903 req, miss ratio 0.3743, byte miss ratio 0.3743
result/tencentBlock.ns23337.oracleGeneral.zst Clock cache size    43478, 1520903 req, miss ratio 0.3419, byte miss ratio 0.3419
result/tencentBlock.ns23337.oracleGeneral.zst Clock cache size    86957, 1520903 req, miss ratio 0.2134, byte miss ratio 0.2134
result/tencentBlock.ns23337.oracleGeneral.zst Clock cache size   173914, 1520903 req, miss ratio 0.1450, byte miss ratio 0.1450
result/tencentBlock.ns23337.oracleGeneral.zst Cacheus cache size      217, 1520903 req, miss ratio 0.4862, byte miss ratio 0.4862
result/tencentBlock.ns23337.oracleGeneral.zst Cacheus cache size      652, 1520903 req, miss ratio 0.4597, byte miss ratio 0.4597
result/tencentBlock.ns23337.oracleGeneral.zst Cacheus cache size     2173, 1520903 req, miss ratio 0.4323, byte miss ratio 0.4323
result/tencentBlock.ns23337.oracleGeneral.zst Cacheus cache size     6521, 1520903 req, miss ratio 0.4280, byte miss ratio 0.4280
result/tencentBlock.ns23337.oracleGeneral.zst Cacheus cache size    21739, 1520903 req, miss ratio 0.3820, byte miss ratio 0.3820
result/tencentBlock.ns23337.oracleGeneral.zst Cacheus cache size    43478, 1520903 req, miss ratio 0.3453, byte miss ratio 0.3453
result/tencentBlock.ns23337.oracleGeneral.zst Cacheus cache size    86957, 1520903 req, miss ratio 0.1899, byte miss ratio 0.1899
result/tencentBlock.ns23337.oracleGeneral.zst Cacheus cache size   173914, 1520903 req, miss ratio 0.1444, byte miss ratio 0.1444
result/tencentBlock.ns23337.oracleGeneral.zst LIRS cache size      217, 1520903 req, miss ratio 0.5395, byte miss ratio 0.5395
result/tencentBlock.ns23337.oracleGeneral.zst LIRS cache size      652, 1520903 req, miss ratio 0.4795, byte miss ratio 0.4795
result/tencentBlock.ns23337.oracleGeneral.zst LIRS cache size     2173, 1520903 req, miss ratio 0.4401, byte miss ratio 0.4401
result/tencentBlock.ns23337.oracleGeneral.zst LIRS cache size     6521, 1520903 req, miss ratio 0.4278, byte miss ratio 0.4278
result/tencentBlock.ns23337.oracleGeneral.zst LIRS cache size    21739, 1520903 req, miss ratio 0.3697, byte miss ratio 0.3697
result/tencentBlock.ns23337.oracleGeneral.zst LIRS cache size    43478, 1520903 req, miss ratio 0.3000, byte miss ratio 0.3000
result/tencentBlock.ns23337.oracleGeneral.zst LIRS cache size    86957, 1520903 req, miss ratio 0.1905, byte miss ratio 0.1905
result/tencentBlock.ns23337.oracleGeneral.zst LIRS cache size   173914, 1520903 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns23337.oracleGeneral.zst LeCaR cache size      217, 1520903 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns23337.oracleGeneral.zst LeCaR cache size      652, 1520903 req, miss ratio 0.4812, byte miss ratio 0.4812
result/tencentBlock.ns23337.oracleGeneral.zst LeCaR cache size     2173, 1520903 req, miss ratio 0.4357, byte miss ratio 0.4357
result/tencentBlock.ns23337.oracleGeneral.zst LeCaR cache size     6521, 1520903 req, miss ratio 0.4287, byte miss ratio 0.4287
result/tencentBlock.ns23337.oracleGeneral.zst LeCaR cache size    21739, 1520903 req, miss ratio 0.3719, byte miss ratio 0.3719
result/tencentBlock.ns23337.oracleGeneral.zst LeCaR cache size    43478, 1520903 req, miss ratio 0.3419, byte miss ratio 0.3419
result/tencentBlock.ns23337.oracleGeneral.zst LeCaR cache size    86957, 1520903 req, miss ratio 0.1899, byte miss ratio 0.1899
result/tencentBlock.ns23337.oracleGeneral.zst LeCaR cache size   173914, 1520903 req, miss ratio 0.1434, byte miss ratio 0.1434
result/tencentBlock.ns23337.oracleGeneral.zst S3FIFO-1 cache size      217, 1520903 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns23337.oracleGeneral.zst S3FIFO-1 cache size      652, 1520903 req, miss ratio 0.4552, byte miss ratio 0.4552
result/tencentBlock.ns23337.oracleGeneral.zst S3FIFO-1 cache size     2173, 1520903 req, miss ratio 0.4333, byte miss ratio 0.4333
result/tencentBlock.ns23337.oracleGeneral.zst S3FIFO-1 cache size     6521, 1520903 req, miss ratio 0.4304, byte miss ratio 0.4304
result/tencentBlock.ns23337.oracleGeneral.zst S3FIFO-1 cache size    21739, 1520903 req, miss ratio 0.3698, byte miss ratio 0.3698
result/tencentBlock.ns23337.oracleGeneral.zst S3FIFO-1 cache size    43478, 1520903 req, miss ratio 0.3320, byte miss ratio 0.3320
result/tencentBlock.ns23337.oracleGeneral.zst S3FIFO-1 cache size    86957, 1520903 req, miss ratio 0.1995, byte miss ratio 0.1995
result/tencentBlock.ns23337.oracleGeneral.zst S3FIFO-1 cache size   173914, 1520903 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns23337.oracleGeneral.zst ARC cache size      217, 1520903 req, miss ratio 0.4853, byte miss ratio 0.4853
result/tencentBlock.ns23337.oracleGeneral.zst ARC cache size      652, 1520903 req, miss ratio 0.4566, byte miss ratio 0.4566
result/tencentBlock.ns23337.oracleGeneral.zst ARC cache size     2173, 1520903 req, miss ratio 0.4325, byte miss ratio 0.4325
result/tencentBlock.ns23337.oracleGeneral.zst ARC cache size     6521, 1520903 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns23337.oracleGeneral.zst ARC cache size    21739, 1520903 req, miss ratio 0.3812, byte miss ratio 0.3812
result/tencentBlock.ns23337.oracleGeneral.zst ARC cache size    43478, 1520903 req, miss ratio 0.3105, byte miss ratio 0.3105
result/tencentBlock.ns23337.oracleGeneral.zst ARC cache size    86957, 1520903 req, miss ratio 0.1962, byte miss ratio 0.1962
result/tencentBlock.ns23337.oracleGeneral.zst ARC cache size   173914, 1520903 req, miss ratio 0.1441, byte miss ratio 0.1441
result/tencentBlock.ns23337.oracleGeneral.zst clock2 cache size      217, 1520903 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns23337.oracleGeneral.zst clock2 cache size      652, 1520903 req, miss ratio 0.4844, byte miss ratio 0.4844
result/tencentBlock.ns23337.oracleGeneral.zst clock2 cache size     2173, 1520903 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns23337.oracleGeneral.zst clock2 cache size     6521, 1520903 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns23337.oracleGeneral.zst clock2 cache size    21739, 1520903 req, miss ratio 0.4103, byte miss ratio 0.4103
result/tencentBlock.ns23337.oracleGeneral.zst clock2 cache size    43478, 1520903 req, miss ratio 0.3505, byte miss ratio 0.3505
result/tencentBlock.ns23337.oracleGeneral.zst clock2 cache size    86957, 1520903 req, miss ratio 0.2307, byte miss ratio 0.2307
result/tencentBlock.ns23337.oracleGeneral.zst clock2 cache size   173914, 1520903 req, miss ratio 0.1440, byte miss ratio 0.1440
result/tencentBlock.ns23337.oracleGeneral.zst LHD cache size      217, 1520903 req, miss ratio 0.4939, byte miss ratio 0.4939
result/tencentBlock.ns23337.oracleGeneral.zst LHD cache size      652, 1520903 req, miss ratio 0.4788, byte miss ratio 0.4788
result/tencentBlock.ns23337.oracleGeneral.zst LHD cache size     2173, 1520903 req, miss ratio 0.4345, byte miss ratio 0.4345
result/tencentBlock.ns23337.oracleGeneral.zst LHD cache size     6521, 1520903 req, miss ratio 0.4266, byte miss ratio 0.4266
result/tencentBlock.ns23337.oracleGeneral.zst LHD cache size    21739, 1520903 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns23337.oracleGeneral.zst LHD cache size    43478, 1520903 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns23337.oracleGeneral.zst LHD cache size    86957, 1520903 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns23337.oracleGeneral.zst LHD cache size   173914, 1520903 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns23337.oracleGeneral.zst FIFO cache size      217, 1520903 req, miss ratio 0.5800, byte miss ratio 0.5800
result/tencentBlock.ns23337.oracleGeneral.zst FIFO cache size      652, 1520903 req, miss ratio 0.5100, byte miss ratio 0.5100
result/tencentBlock.ns23337.oracleGeneral.zst FIFO cache size     2173, 1520903 req, miss ratio 0.4620, byte miss ratio 0.4620
result/tencentBlock.ns23337.oracleGeneral.zst FIFO cache size     6521, 1520903 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns23337.oracleGeneral.zst FIFO cache size    21739, 1520903 req, miss ratio 0.3911, byte miss ratio 0.3911
result/tencentBlock.ns23337.oracleGeneral.zst FIFO cache size    43478, 1520903 req, miss ratio 0.3515, byte miss ratio 0.3515
result/tencentBlock.ns23337.oracleGeneral.zst FIFO cache size    86957, 1520903 req, miss ratio 0.2311, byte miss ratio 0.2311
result/tencentBlock.ns23337.oracleGeneral.zst FIFO cache size   173914, 1520903 req, miss ratio 0.1667, byte miss ratio 0.1667
result/tencentBlock.ns23337.oracleGeneral.zst S3FIFO-d-1 cache size      217, 1520903 req, miss ratio 0.4861, byte miss ratio 0.4861
