result/tencentBlock.ns3365.oracleGeneral.zst LIRS cache size      224, 2280622 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns3365.oracleGeneral.zst LIRS cache size      673, 2280622 req, miss ratio 0.2130, byte miss ratio 0.2130
result/tencentBlock.ns3365.oracleGeneral.zst LIRS cache size     2246, 2280622 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns3365.oracleGeneral.zst LIRS cache size     6739, 2280622 req, miss ratio 0.1708, byte miss ratio 0.1708
result/tencentBlock.ns3365.oracleGeneral.zst LIRS cache size    22464, 2280622 req, miss ratio 0.1401, byte miss ratio 0.1401
result/tencentBlock.ns3365.oracleGeneral.zst LIRS cache size    44928, 2280622 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns3365.oracleGeneral.zst LIRS cache size    89856, 2280622 req, miss ratio 0.1048, byte miss ratio 0.1048
result/tencentBlock.ns3365.oracleGeneral.zst LIRS cache size   179712, 2280622 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns3365.oracleGeneral.zst clock2 cache size      224, 2280622 req, miss ratio 0.3848, byte miss ratio 0.3848
result/tencentBlock.ns3365.oracleGeneral.zst clock2 cache size      673, 2280622 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns3365.oracleGeneral.zst clock2 cache size     2246, 2280622 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns3365.oracleGeneral.zst clock2 cache size     6739, 2280622 req, miss ratio 0.1775, byte miss ratio 0.1775
result/tencentBlock.ns3365.oracleGeneral.zst clock2 cache size    22464, 2280622 req, miss ratio 0.1599, byte miss ratio 0.1599
result/tencentBlock.ns3365.oracleGeneral.zst clock2 cache size    44928, 2280622 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns3365.oracleGeneral.zst clock2 cache size    89856, 2280622 req, miss ratio 0.1141, byte miss ratio 0.1141
result/tencentBlock.ns3365.oracleGeneral.zst clock2 cache size   179712, 2280622 req, miss ratio 0.1027, byte miss ratio 0.1027
result/tencentBlock.ns3365.oracleGeneral.zst LeCaR cache size      224, 2280622 req, miss ratio 0.3381, byte miss ratio 0.3381
result/tencentBlock.ns3365.oracleGeneral.zst LeCaR cache size      673, 2280622 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns3365.oracleGeneral.zst LeCaR cache size     2246, 2280622 req, miss ratio 0.1899, byte miss ratio 0.1899
result/tencentBlock.ns3365.oracleGeneral.zst LeCaR cache size     6739, 2280622 req, miss ratio 0.1787, byte miss ratio 0.1787
result/tencentBlock.ns3365.oracleGeneral.zst LeCaR cache size    22464, 2280622 req, miss ratio 0.1551, byte miss ratio 0.1551
result/tencentBlock.ns3365.oracleGeneral.zst LeCaR cache size    44928, 2280622 req, miss ratio 0.1298, byte miss ratio 0.1298
result/tencentBlock.ns3365.oracleGeneral.zst LeCaR cache size    89856, 2280622 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns3365.oracleGeneral.zst LeCaR cache size   179712, 2280622 req, miss ratio 0.1033, byte miss ratio 0.1033
result/tencentBlock.ns3365.oracleGeneral.zst LRU cache size      224, 2280622 req, miss ratio 0.4493, byte miss ratio 0.4493
result/tencentBlock.ns3365.oracleGeneral.zst LRU cache size      673, 2280622 req, miss ratio 0.2345, byte miss ratio 0.2345
result/tencentBlock.ns3365.oracleGeneral.zst LRU cache size     2246, 2280622 req, miss ratio 0.1961, byte miss ratio 0.1961
result/tencentBlock.ns3365.oracleGeneral.zst LRU cache size     6739, 2280622 req, miss ratio 0.1798, byte miss ratio 0.1798
result/tencentBlock.ns3365.oracleGeneral.zst LRU cache size    22464, 2280622 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns3365.oracleGeneral.zst LRU cache size    44928, 2280622 req, miss ratio 0.1376, byte miss ratio 0.1376
result/tencentBlock.ns3365.oracleGeneral.zst LRU cache size    89856, 2280622 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns3365.oracleGeneral.zst LRU cache size   179712, 2280622 req, miss ratio 0.1040, byte miss ratio 0.1040
result/tencentBlock.ns3365.oracleGeneral.zst FIFO cache size      224, 2280622 req, miss ratio 0.5281, byte miss ratio 0.5281
result/tencentBlock.ns3365.oracleGeneral.zst FIFO cache size      673, 2280622 req, miss ratio 0.2943, byte miss ratio 0.2943
result/tencentBlock.ns3365.oracleGeneral.zst FIFO cache size     2246, 2280622 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns3365.oracleGeneral.zst FIFO cache size     6739, 2280622 req, miss ratio 0.1910, byte miss ratio 0.1910
result/tencentBlock.ns3365.oracleGeneral.zst FIFO cache size    22464, 2280622 req, miss ratio 0.1620, byte miss ratio 0.1620
result/tencentBlock.ns3365.oracleGeneral.zst FIFO cache size    44928, 2280622 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns3365.oracleGeneral.zst FIFO cache size    89856, 2280622 req, miss ratio 0.1280, byte miss ratio 0.1280
result/tencentBlock.ns3365.oracleGeneral.zst FIFO cache size   179712, 2280622 req, miss ratio 0.1096, byte miss ratio 0.1096
result/tencentBlock.ns3365.oracleGeneral.zst LHD cache size      224, 2280622 req, miss ratio 0.3106, byte miss ratio 0.3106
result/tencentBlock.ns3365.oracleGeneral.zst LHD cache size      673, 2280622 req, miss ratio 0.2257, byte miss ratio 0.2257
result/tencentBlock.ns3365.oracleGeneral.zst LHD cache size     2246, 2280622 req, miss ratio 0.1908, byte miss ratio 0.1908
result/tencentBlock.ns3365.oracleGeneral.zst LHD cache size     6739, 2280622 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns3365.oracleGeneral.zst LHD cache size    22464, 2280622 req, miss ratio 0.1534, byte miss ratio 0.1534
result/tencentBlock.ns3365.oracleGeneral.zst LHD cache size    44928, 2280622 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns3365.oracleGeneral.zst LHD cache size    89856, 2280622 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns3365.oracleGeneral.zst LHD cache size   179712, 2280622 req, miss ratio 0.1037, byte miss ratio 0.1037
result/tencentBlock.ns3365.oracleGeneral.zst ARC cache size      224, 2280622 req, miss ratio 0.3010, byte miss ratio 0.3010
result/tencentBlock.ns3365.oracleGeneral.zst ARC cache size      673, 2280622 req, miss ratio 0.2096, byte miss ratio 0.2096
result/tencentBlock.ns3365.oracleGeneral.zst ARC cache size     2246, 2280622 req, miss ratio 0.1828, byte miss ratio 0.1828
result/tencentBlock.ns3365.oracleGeneral.zst ARC cache size     6739, 2280622 req, miss ratio 0.1705, byte miss ratio 0.1705
result/tencentBlock.ns3365.oracleGeneral.zst ARC cache size    22464, 2280622 req, miss ratio 0.1421, byte miss ratio 0.1421
result/tencentBlock.ns3365.oracleGeneral.zst ARC cache size    44928, 2280622 req, miss ratio 0.1199, byte miss ratio 0.1199
result/tencentBlock.ns3365.oracleGeneral.zst ARC cache size    89856, 2280622 req, miss ratio 0.1110, byte miss ratio 0.1110
result/tencentBlock.ns3365.oracleGeneral.zst ARC cache size   179712, 2280622 req, miss ratio 0.1027, byte miss ratio 0.1027
result/tencentBlock.ns3365.oracleGeneral.zst S3FIFO-1 cache size      224, 2280622 req, miss ratio 0.2987, byte miss ratio 0.2987
result/tencentBlock.ns3365.oracleGeneral.zst S3FIFO-1 cache size      673, 2280622 req, miss ratio 0.2081, byte miss ratio 0.2081
result/tencentBlock.ns3365.oracleGeneral.zst S3FIFO-1 cache size     2246, 2280622 req, miss ratio 0.1804, byte miss ratio 0.1804
result/tencentBlock.ns3365.oracleGeneral.zst S3FIFO-1 cache size     6739, 2280622 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns3365.oracleGeneral.zst S3FIFO-1 cache size    22464, 2280622 req, miss ratio 0.1414, byte miss ratio 0.1414
result/tencentBlock.ns3365.oracleGeneral.zst S3FIFO-1 cache size    44928, 2280622 req, miss ratio 0.1201, byte miss ratio 0.1201
result/tencentBlock.ns3365.oracleGeneral.zst S3FIFO-1 cache size    89856, 2280622 req, miss ratio 0.1108, byte miss ratio 0.1108
result/tencentBlock.ns3365.oracleGeneral.zst S3FIFO-1 cache size   179712, 2280622 req, miss ratio 0.1027, byte miss ratio 0.1027
result/tencentBlock.ns3365.oracleGeneral.zst Clock cache size      224, 2280622 req, miss ratio 0.4160, byte miss ratio 0.4160
