result/tencentBlock.ns19585.oracleGeneral.zst clock2 cache size      279, 2297933 req, miss ratio 0.6406, byte miss ratio 0.6406
result/tencentBlock.ns19585.oracleGeneral.zst clock2 cache size      839, 2297933 req, miss ratio 0.5464, byte miss ratio 0.5464
result/tencentBlock.ns19585.oracleGeneral.zst clock2 cache size     2797, 2297933 req, miss ratio 0.3843, byte miss ratio 0.3843
result/tencentBlock.ns19585.oracleGeneral.zst clock2 cache size     8391, 2297933 req, miss ratio 0.3493, byte miss ratio 0.3493
result/tencentBlock.ns19585.oracleGeneral.zst clock2 cache size    27971, 2297933 req, miss ratio 0.2994, byte miss ratio 0.2994
result/tencentBlock.ns19585.oracleGeneral.zst clock2 cache size    55942, 2297933 req, miss ratio 0.2412, byte miss ratio 0.2412
result/tencentBlock.ns19585.oracleGeneral.zst clock2 cache size   111884, 2297933 req, miss ratio 0.1759, byte miss ratio 0.1759
result/tencentBlock.ns19585.oracleGeneral.zst clock2 cache size   223769, 2297933 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns19585.oracleGeneral.zst Clock cache size      279, 2297933 req, miss ratio 0.6405, byte miss ratio 0.6405
result/tencentBlock.ns19585.oracleGeneral.zst Clock cache size      839, 2297933 req, miss ratio 0.5443, byte miss ratio 0.5443
result/tencentBlock.ns19585.oracleGeneral.zst Clock cache size     2797, 2297933 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns19585.oracleGeneral.zst Clock cache size     8391, 2297933 req, miss ratio 0.3502, byte miss ratio 0.3502
result/tencentBlock.ns19585.oracleGeneral.zst Clock cache size    27971, 2297933 req, miss ratio 0.2820, byte miss ratio 0.2820
result/tencentBlock.ns19585.oracleGeneral.zst Clock cache size    55942, 2297933 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns19585.oracleGeneral.zst Clock cache size   111884, 2297933 req, miss ratio 0.1675, byte miss ratio 0.1675
result/tencentBlock.ns19585.oracleGeneral.zst Clock cache size   223769, 2297933 req, miss ratio 0.1230, byte miss ratio 0.1230
result/tencentBlock.ns19585.oracleGeneral.zst LIRS cache size      279, 2297933 req, miss ratio 0.6282, byte miss ratio 0.6282
result/tencentBlock.ns19585.oracleGeneral.zst LIRS cache size      839, 2297933 req, miss ratio 0.4979, byte miss ratio 0.4979
result/tencentBlock.ns19585.oracleGeneral.zst LIRS cache size     2797, 2297933 req, miss ratio 0.3766, byte miss ratio 0.3766
result/tencentBlock.ns19585.oracleGeneral.zst LIRS cache size     8391, 2297933 req, miss ratio 0.3430, byte miss ratio 0.3430
result/tencentBlock.ns19585.oracleGeneral.zst LIRS cache size    27971, 2297933 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns19585.oracleGeneral.zst LIRS cache size    55942, 2297933 req, miss ratio 0.2333, byte miss ratio 0.2333
result/tencentBlock.ns19585.oracleGeneral.zst LIRS cache size   111884, 2297933 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns19585.oracleGeneral.zst LIRS cache size   223769, 2297933 req, miss ratio 0.1260, byte miss ratio 0.1260
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-1 cache size      279, 2297933 req, miss ratio 0.6218, byte miss ratio 0.6218
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-1 cache size      839, 2297933 req, miss ratio 0.4929, byte miss ratio 0.4929
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-1 cache size     2797, 2297933 req, miss ratio 0.3663, byte miss ratio 0.3663
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-1 cache size     8391, 2297933 req, miss ratio 0.3399, byte miss ratio 0.3399
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-1 cache size    27971, 2297933 req, miss ratio 0.2783, byte miss ratio 0.2783
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-1 cache size    55942, 2297933 req, miss ratio 0.2402, byte miss ratio 0.2402
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-1 cache size   111884, 2297933 req, miss ratio 0.1607, byte miss ratio 0.1607
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-1 cache size   223769, 2297933 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns19585.oracleGeneral.zst LHD cache size      279, 2297933 req, miss ratio 0.6319, byte miss ratio 0.6319
result/tencentBlock.ns19585.oracleGeneral.zst LHD cache size      839, 2297933 req, miss ratio 0.5390, byte miss ratio 0.5390
result/tencentBlock.ns19585.oracleGeneral.zst LHD cache size     2797, 2297933 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns19585.oracleGeneral.zst LHD cache size     8391, 2297933 req, miss ratio 0.3466, byte miss ratio 0.3466
result/tencentBlock.ns19585.oracleGeneral.zst LHD cache size    27971, 2297933 req, miss ratio 0.2853, byte miss ratio 0.2853
result/tencentBlock.ns19585.oracleGeneral.zst LHD cache size    55942, 2297933 req, miss ratio 0.2334, byte miss ratio 0.2334
result/tencentBlock.ns19585.oracleGeneral.zst LHD cache size   111884, 2297933 req, miss ratio 0.1637, byte miss ratio 0.1637
result/tencentBlock.ns19585.oracleGeneral.zst LHD cache size   223769, 2297933 req, miss ratio 0.1272, byte miss ratio 0.1272
result/tencentBlock.ns19585.oracleGeneral.zst LRU cache size      279, 2297933 req, miss ratio 0.6459, byte miss ratio 0.6459
result/tencentBlock.ns19585.oracleGeneral.zst LRU cache size      839, 2297933 req, miss ratio 0.5474, byte miss ratio 0.5474
result/tencentBlock.ns19585.oracleGeneral.zst LRU cache size     2797, 2297933 req, miss ratio 0.4107, byte miss ratio 0.4107
result/tencentBlock.ns19585.oracleGeneral.zst LRU cache size     8391, 2297933 req, miss ratio 0.3510, byte miss ratio 0.3510
result/tencentBlock.ns19585.oracleGeneral.zst LRU cache size    27971, 2297933 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns19585.oracleGeneral.zst LRU cache size    55942, 2297933 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns19585.oracleGeneral.zst LRU cache size   111884, 2297933 req, miss ratio 0.1648, byte miss ratio 0.1648
result/tencentBlock.ns19585.oracleGeneral.zst LRU cache size   223769, 2297933 req, miss ratio 0.1228, byte miss ratio 0.1228
result/tencentBlock.ns19585.oracleGeneral.zst LeCaR cache size      279, 2297933 req, miss ratio 0.6367, byte miss ratio 0.6367
result/tencentBlock.ns19585.oracleGeneral.zst LeCaR cache size      839, 2297933 req, miss ratio 0.5453, byte miss ratio 0.5453
result/tencentBlock.ns19585.oracleGeneral.zst LeCaR cache size     2797, 2297933 req, miss ratio 0.3809, byte miss ratio 0.3809
result/tencentBlock.ns19585.oracleGeneral.zst LeCaR cache size     8391, 2297933 req, miss ratio 0.3499, byte miss ratio 0.3499
result/tencentBlock.ns19585.oracleGeneral.zst LeCaR cache size    27971, 2297933 req, miss ratio 0.2729, byte miss ratio 0.2729
result/tencentBlock.ns19585.oracleGeneral.zst LeCaR cache size    55942, 2297933 req, miss ratio 0.2344, byte miss ratio 0.2344
result/tencentBlock.ns19585.oracleGeneral.zst LeCaR cache size   111884, 2297933 req, miss ratio 0.1631, byte miss ratio 0.1631
result/tencentBlock.ns19585.oracleGeneral.zst LeCaR cache size   223769, 2297933 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns19585.oracleGeneral.zst FIFO cache size      279, 2297933 req, miss ratio 0.7077, byte miss ratio 0.7077
result/tencentBlock.ns19585.oracleGeneral.zst FIFO cache size      839, 2297933 req, miss ratio 0.5835, byte miss ratio 0.5835
result/tencentBlock.ns19585.oracleGeneral.zst FIFO cache size     2797, 2297933 req, miss ratio 0.4584, byte miss ratio 0.4584
result/tencentBlock.ns19585.oracleGeneral.zst FIFO cache size     8391, 2297933 req, miss ratio 0.3828, byte miss ratio 0.3828
result/tencentBlock.ns19585.oracleGeneral.zst FIFO cache size    27971, 2297933 req, miss ratio 0.3015, byte miss ratio 0.3015
result/tencentBlock.ns19585.oracleGeneral.zst FIFO cache size    55942, 2297933 req, miss ratio 0.2547, byte miss ratio 0.2547
result/tencentBlock.ns19585.oracleGeneral.zst FIFO cache size   111884, 2297933 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns19585.oracleGeneral.zst FIFO cache size   223769, 2297933 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns19585.oracleGeneral.zst ARC cache size      279, 2297933 req, miss ratio 0.6182, byte miss ratio 0.6182
result/tencentBlock.ns19585.oracleGeneral.zst ARC cache size      839, 2297933 req, miss ratio 0.4936, byte miss ratio 0.4936
result/tencentBlock.ns19585.oracleGeneral.zst ARC cache size     2797, 2297933 req, miss ratio 0.3656, byte miss ratio 0.3656
result/tencentBlock.ns19585.oracleGeneral.zst ARC cache size     8391, 2297933 req, miss ratio 0.3412, byte miss ratio 0.3412
result/tencentBlock.ns19585.oracleGeneral.zst ARC cache size    27971, 2297933 req, miss ratio 0.2760, byte miss ratio 0.2760
result/tencentBlock.ns19585.oracleGeneral.zst ARC cache size    55942, 2297933 req, miss ratio 0.2319, byte miss ratio 0.2319
result/tencentBlock.ns19585.oracleGeneral.zst ARC cache size   111884, 2297933 req, miss ratio 0.1620, byte miss ratio 0.1620
result/tencentBlock.ns19585.oracleGeneral.zst ARC cache size   223769, 2297933 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns19585.oracleGeneral.zst Cacheus cache size      279, 2297933 req, miss ratio 0.6199, byte miss ratio 0.6199
result/tencentBlock.ns19585.oracleGeneral.zst Cacheus cache size      839, 2297933 req, miss ratio 0.5138, byte miss ratio 0.5138
result/tencentBlock.ns19585.oracleGeneral.zst Cacheus cache size     2797, 2297933 req, miss ratio 0.3726, byte miss ratio 0.3726
result/tencentBlock.ns19585.oracleGeneral.zst Cacheus cache size     8391, 2297933 req, miss ratio 0.3423, byte miss ratio 0.3423
result/tencentBlock.ns19585.oracleGeneral.zst Cacheus cache size    27971, 2297933 req, miss ratio 0.2795, byte miss ratio 0.2795
result/tencentBlock.ns19585.oracleGeneral.zst Cacheus cache size    55942, 2297933 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns19585.oracleGeneral.zst Cacheus cache size   111884, 2297933 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns19585.oracleGeneral.zst Cacheus cache size   223769, 2297933 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-d-1 cache size      279, 2297933 req, miss ratio 0.6256, byte miss ratio 0.6256
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-d-1 cache size      839, 2297933 req, miss ratio 0.4937, byte miss ratio 0.4937
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-d-1 cache size     2797, 2297933 req, miss ratio 0.3661, byte miss ratio 0.3661
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-d-1 cache size     8391, 2297933 req, miss ratio 0.3398, byte miss ratio 0.3398
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-d-1 cache size    27971, 2297933 req, miss ratio 0.2781, byte miss ratio 0.2781
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-d-1 cache size    55942, 2297933 req, miss ratio 0.2397, byte miss ratio 0.2397
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-d-1 cache size   111884, 2297933 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns19585.oracleGeneral.zst S3FIFO-d-1 cache size   223769, 2297933 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns19585.oracleGeneral.zst LRB cache size      279, 2297933 req, miss ratio 0.6632, byte miss ratio 0.6632
result/tencentBlock.ns19585.oracleGeneral.zst LRB cache size      839, 2297933 req, miss ratio 0.5095, byte miss ratio 0.5095
result/tencentBlock.ns19585.oracleGeneral.zst LRB cache size     2797, 2297933 req, miss ratio 0.3867, byte miss ratio 0.3867
result/tencentBlock.ns19585.oracleGeneral.zst LRB cache size     8391, 2297933 req, miss ratio 0.3552, byte miss ratio 0.3552
result/tencentBlock.ns19585.oracleGeneral.zst LRB cache size    27971, 2297933 req, miss ratio 0.3031, byte miss ratio 0.3031
result/tencentBlock.ns19585.oracleGeneral.zst LRB cache size    55942, 2297933 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns19585.oracleGeneral.zst LRB cache size   111884, 2297933 req, miss ratio 0.1689, byte miss ratio 0.1689
