result/tencentBlock.ns2511.oracleGeneral.zst LHD cache size      242, 1713447 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns2511.oracleGeneral.zst LHD cache size      728, 1713447 req, miss ratio 0.5148, byte miss ratio 0.5148
result/tencentBlock.ns2511.oracleGeneral.zst LHD cache size     2427, 1713447 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns2511.oracleGeneral.zst LHD cache size     7282, 1713447 req, miss ratio 0.4455, byte miss ratio 0.4455
result/tencentBlock.ns2511.oracleGeneral.zst LHD cache size    24275, 1713447 req, miss ratio 0.3870, byte miss ratio 0.3870
result/tencentBlock.ns2511.oracleGeneral.zst LHD cache size    48550, 1713447 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns2511.oracleGeneral.zst LHD cache size    97101, 1713447 req, miss ratio 0.1922, byte miss ratio 0.1922
result/tencentBlock.ns2511.oracleGeneral.zst LHD cache size   194203, 1713447 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns2511.oracleGeneral.zst LIRS cache size      242, 1713447 req, miss ratio 0.5745, byte miss ratio 0.5745
result/tencentBlock.ns2511.oracleGeneral.zst LIRS cache size      728, 1713447 req, miss ratio 0.4953, byte miss ratio 0.4953
result/tencentBlock.ns2511.oracleGeneral.zst LIRS cache size     2427, 1713447 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns2511.oracleGeneral.zst LIRS cache size     7282, 1713447 req, miss ratio 0.4425, byte miss ratio 0.4425
result/tencentBlock.ns2511.oracleGeneral.zst LIRS cache size    24275, 1713447 req, miss ratio 0.3835, byte miss ratio 0.3835
result/tencentBlock.ns2511.oracleGeneral.zst LIRS cache size    48550, 1713447 req, miss ratio 0.2993, byte miss ratio 0.2993
result/tencentBlock.ns2511.oracleGeneral.zst LIRS cache size    97101, 1713447 req, miss ratio 0.1916, byte miss ratio 0.1916
result/tencentBlock.ns2511.oracleGeneral.zst LIRS cache size   194203, 1713447 req, miss ratio 0.1447, byte miss ratio 0.1447
