result/tencentBlock.ns3167.oracleGeneral.zst LRU cache size      225, 1356543 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns3167.oracleGeneral.zst LRU cache size      676, 1356543 req, miss ratio 0.4739, byte miss ratio 0.4739
result/tencentBlock.ns3167.oracleGeneral.zst LRU cache size     2256, 1356543 req, miss ratio 0.4715, byte miss ratio 0.4715
result/tencentBlock.ns3167.oracleGeneral.zst LRU cache size     6768, 1356543 req, miss ratio 0.4701, byte miss ratio 0.4701
result/tencentBlock.ns3167.oracleGeneral.zst LRU cache size    22563, 1356543 req, miss ratio 0.4154, byte miss ratio 0.4154
result/tencentBlock.ns3167.oracleGeneral.zst LRU cache size    45126, 1356543 req, miss ratio 0.3805, byte miss ratio 0.3805
result/tencentBlock.ns3167.oracleGeneral.zst LRU cache size    90253, 1356543 req, miss ratio 0.2157, byte miss ratio 0.2157
result/tencentBlock.ns3167.oracleGeneral.zst LRU cache size   180506, 1356543 req, miss ratio 0.1673, byte miss ratio 0.1673
result/tencentBlock.ns3167.oracleGeneral.zst LIRS cache size      225, 1356543 req, miss ratio 0.5500, byte miss ratio 0.5500
result/tencentBlock.ns3167.oracleGeneral.zst LIRS cache size      676, 1356543 req, miss ratio 0.5054, byte miss ratio 0.5054
result/tencentBlock.ns3167.oracleGeneral.zst LIRS cache size     2256, 1356543 req, miss ratio 0.4736, byte miss ratio 0.4736
result/tencentBlock.ns3167.oracleGeneral.zst LIRS cache size     6768, 1356543 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns3167.oracleGeneral.zst LIRS cache size    22563, 1356543 req, miss ratio 0.4112, byte miss ratio 0.4112
result/tencentBlock.ns3167.oracleGeneral.zst LIRS cache size    45126, 1356543 req, miss ratio 0.3344, byte miss ratio 0.3344
result/tencentBlock.ns3167.oracleGeneral.zst LIRS cache size    90253, 1356543 req, miss ratio 0.2203, byte miss ratio 0.2203
result/tencentBlock.ns3167.oracleGeneral.zst LIRS cache size   180506, 1356543 req, miss ratio 0.1676, byte miss ratio 0.1676
result/tencentBlock.ns3167.oracleGeneral.zst Cacheus cache size      225, 1356543 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns3167.oracleGeneral.zst Cacheus cache size      676, 1356543 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns3167.oracleGeneral.zst Cacheus cache size     2256, 1356543 req, miss ratio 0.4704, byte miss ratio 0.4704
result/tencentBlock.ns3167.oracleGeneral.zst Cacheus cache size     6768, 1356543 req, miss ratio 0.4698, byte miss ratio 0.4698
result/tencentBlock.ns3167.oracleGeneral.zst Cacheus cache size    22563, 1356543 req, miss ratio 0.4269, byte miss ratio 0.4269
result/tencentBlock.ns3167.oracleGeneral.zst Cacheus cache size    45126, 1356543 req, miss ratio 0.3617, byte miss ratio 0.3617
result/tencentBlock.ns3167.oracleGeneral.zst Cacheus cache size    90253, 1356543 req, miss ratio 0.2175, byte miss ratio 0.2175
result/tencentBlock.ns3167.oracleGeneral.zst Cacheus cache size   180506, 1356543 req, miss ratio 0.1677, byte miss ratio 0.1677
result/tencentBlock.ns3167.oracleGeneral.zst Clock cache size      225, 1356543 req, miss ratio 0.4803, byte miss ratio 0.4803
result/tencentBlock.ns3167.oracleGeneral.zst Clock cache size      676, 1356543 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns3167.oracleGeneral.zst Clock cache size     2256, 1356543 req, miss ratio 0.4715, byte miss ratio 0.4715
