result/tencentBlock.ns25650.oracleGeneral.zst clock2 cache size      300, 2312623 req, miss ratio 0.5852, byte miss ratio 0.5852
result/tencentBlock.ns25650.oracleGeneral.zst clock2 cache size      901, 2312623 req, miss ratio 0.4507, byte miss ratio 0.4507
result/tencentBlock.ns25650.oracleGeneral.zst clock2 cache size     3005, 2312623 req, miss ratio 0.2945, byte miss ratio 0.2945
result/tencentBlock.ns25650.oracleGeneral.zst clock2 cache size     9015, 2312623 req, miss ratio 0.2636, byte miss ratio 0.2636
result/tencentBlock.ns25650.oracleGeneral.zst clock2 cache size    30052, 2312623 req, miss ratio 0.2115, byte miss ratio 0.2115
result/tencentBlock.ns25650.oracleGeneral.zst clock2 cache size    60105, 2312623 req, miss ratio 0.1895, byte miss ratio 0.1895
result/tencentBlock.ns25650.oracleGeneral.zst clock2 cache size   120210, 2312623 req, miss ratio 0.1664, byte miss ratio 0.1664
result/tencentBlock.ns25650.oracleGeneral.zst clock2 cache size   240420, 2312623 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns25650.oracleGeneral.zst LHD cache size      300, 2312623 req, miss ratio 0.5608, byte miss ratio 0.5608
result/tencentBlock.ns25650.oracleGeneral.zst LHD cache size      901, 2312623 req, miss ratio 0.4461, byte miss ratio 0.4461
result/tencentBlock.ns25650.oracleGeneral.zst LHD cache size     3005, 2312623 req, miss ratio 0.2957, byte miss ratio 0.2957
result/tencentBlock.ns25650.oracleGeneral.zst LHD cache size     9015, 2312623 req, miss ratio 0.2608, byte miss ratio 0.2608
result/tencentBlock.ns25650.oracleGeneral.zst LHD cache size    30052, 2312623 req, miss ratio 0.2095, byte miss ratio 0.2095
result/tencentBlock.ns25650.oracleGeneral.zst LHD cache size    60105, 2312623 req, miss ratio 0.1864, byte miss ratio 0.1864
result/tencentBlock.ns25650.oracleGeneral.zst LHD cache size   120210, 2312623 req, miss ratio 0.1661, byte miss ratio 0.1661
result/tencentBlock.ns25650.oracleGeneral.zst LHD cache size   240420, 2312623 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns25650.oracleGeneral.zst S3FIFO-1 cache size      300, 2312623 req, miss ratio 0.5543, byte miss ratio 0.5543
result/tencentBlock.ns25650.oracleGeneral.zst S3FIFO-1 cache size      901, 2312623 req, miss ratio 0.4080, byte miss ratio 0.4080
result/tencentBlock.ns25650.oracleGeneral.zst S3FIFO-1 cache size     3005, 2312623 req, miss ratio 0.2887, byte miss ratio 0.2887
result/tencentBlock.ns25650.oracleGeneral.zst S3FIFO-1 cache size     9015, 2312623 req, miss ratio 0.2573, byte miss ratio 0.2573
result/tencentBlock.ns25650.oracleGeneral.zst S3FIFO-1 cache size    30052, 2312623 req, miss ratio 0.2193, byte miss ratio 0.2193
result/tencentBlock.ns25650.oracleGeneral.zst S3FIFO-1 cache size    60105, 2312623 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns25650.oracleGeneral.zst S3FIFO-1 cache size   120210, 2312623 req, miss ratio 0.1626, byte miss ratio 0.1626
result/tencentBlock.ns25650.oracleGeneral.zst S3FIFO-1 cache size   240420, 2312623 req, miss ratio 0.1307, byte miss ratio 0.1307
result/tencentBlock.ns25650.oracleGeneral.zst LIRS cache size      300, 2312623 req, miss ratio 0.5563, byte miss ratio 0.5563
