result/tencentBlock.ns23147.oracleGeneral.zst LIRS cache size      186, 1407267 req, miss ratio 0.5264, byte miss ratio 0.5264
result/tencentBlock.ns23147.oracleGeneral.zst LIRS cache size      560, 1407267 req, miss ratio 0.4989, byte miss ratio 0.4989
result/tencentBlock.ns23147.oracleGeneral.zst LIRS cache size     1868, 1407267 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns23147.oracleGeneral.zst LIRS cache size     5605, 1407267 req, miss ratio 0.4575, byte miss ratio 0.4575
result/tencentBlock.ns23147.oracleGeneral.zst LIRS cache size    18684, 1407267 req, miss ratio 0.4011, byte miss ratio 0.4011
result/tencentBlock.ns23147.oracleGeneral.zst LIRS cache size    37368, 1407267 req, miss ratio 0.3231, byte miss ratio 0.3231
result/tencentBlock.ns23147.oracleGeneral.zst LIRS cache size    74736, 1407267 req, miss ratio 0.2051, byte miss ratio 0.2051
result/tencentBlock.ns23147.oracleGeneral.zst LIRS cache size   149472, 1407267 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns23147.oracleGeneral.zst LHD cache size      186, 1407267 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns23147.oracleGeneral.zst LHD cache size      560, 1407267 req, miss ratio 0.4664, byte miss ratio 0.4664
result/tencentBlock.ns23147.oracleGeneral.zst LHD cache size     1868, 1407267 req, miss ratio 0.4640, byte miss ratio 0.4640
result/tencentBlock.ns23147.oracleGeneral.zst LHD cache size     5605, 1407267 req, miss ratio 0.4627, byte miss ratio 0.4627
result/tencentBlock.ns23147.oracleGeneral.zst LHD cache size    18684, 1407267 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns23147.oracleGeneral.zst LHD cache size    37368, 1407267 req, miss ratio 0.3576, byte miss ratio 0.3576
result/tencentBlock.ns23147.oracleGeneral.zst LHD cache size    74736, 1407267 req, miss ratio 0.2107, byte miss ratio 0.2107
result/tencentBlock.ns23147.oracleGeneral.zst LHD cache size   149472, 1407267 req, miss ratio 0.1343, byte miss ratio 0.1343
result/tencentBlock.ns23147.oracleGeneral.zst clock2 cache size      186, 1407267 req, miss ratio 0.4852, byte miss ratio 0.4852
result/tencentBlock.ns23147.oracleGeneral.zst clock2 cache size      560, 1407267 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns23147.oracleGeneral.zst clock2 cache size     1868, 1407267 req, miss ratio 0.4646, byte miss ratio 0.4646
result/tencentBlock.ns23147.oracleGeneral.zst clock2 cache size     5605, 1407267 req, miss ratio 0.4628, byte miss ratio 0.4628
result/tencentBlock.ns23147.oracleGeneral.zst clock2 cache size    18684, 1407267 req, miss ratio 0.4587, byte miss ratio 0.4587
result/tencentBlock.ns23147.oracleGeneral.zst clock2 cache size    37368, 1407267 req, miss ratio 0.3898, byte miss ratio 0.3898
result/tencentBlock.ns23147.oracleGeneral.zst clock2 cache size    74736, 1407267 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns23147.oracleGeneral.zst clock2 cache size   149472, 1407267 req, miss ratio 0.1357, byte miss ratio 0.1357
