result/tencentBlock.ns15880.oracleGeneral.zst S3FIFO-1 cache size      161, 1404458 req, miss ratio 0.5160, byte miss ratio 0.5160
result/tencentBlock.ns15880.oracleGeneral.zst S3FIFO-1 cache size      484, 1404458 req, miss ratio 0.4978, byte miss ratio 0.4978
result/tencentBlock.ns15880.oracleGeneral.zst S3FIFO-1 cache size     1615, 1404458 req, miss ratio 0.4937, byte miss ratio 0.4937
result/tencentBlock.ns15880.oracleGeneral.zst S3FIFO-1 cache size     4846, 1404458 req, miss ratio 0.4909, byte miss ratio 0.4909
result/tencentBlock.ns15880.oracleGeneral.zst S3FIFO-1 cache size    16153, 1404458 req, miss ratio 0.4482, byte miss ratio 0.4482
result/tencentBlock.ns15880.oracleGeneral.zst S3FIFO-1 cache size    32307, 1404458 req, miss ratio 0.4094, byte miss ratio 0.4094
result/tencentBlock.ns15880.oracleGeneral.zst S3FIFO-1 cache size    64614, 1404458 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns15880.oracleGeneral.zst S3FIFO-1 cache size   129229, 1404458 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns15880.oracleGeneral.zst LIRS cache size      161, 1404458 req, miss ratio 0.5732, byte miss ratio 0.5732
result/tencentBlock.ns15880.oracleGeneral.zst LIRS cache size      484, 1404458 req, miss ratio 0.5488, byte miss ratio 0.5488
result/tencentBlock.ns15880.oracleGeneral.zst LIRS cache size     1615, 1404458 req, miss ratio 0.5004, byte miss ratio 0.5004
result/tencentBlock.ns15880.oracleGeneral.zst LIRS cache size     4846, 1404458 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns15880.oracleGeneral.zst LIRS cache size    16153, 1404458 req, miss ratio 0.4483, byte miss ratio 0.4483
result/tencentBlock.ns15880.oracleGeneral.zst LIRS cache size    32307, 1404458 req, miss ratio 0.4014, byte miss ratio 0.4014
result/tencentBlock.ns15880.oracleGeneral.zst LIRS cache size    64614, 1404458 req, miss ratio 0.3174, byte miss ratio 0.3174
result/tencentBlock.ns15880.oracleGeneral.zst LIRS cache size   129229, 1404458 req, miss ratio 0.1315, byte miss ratio 0.1315
result/tencentBlock.ns15880.oracleGeneral.zst FIFO cache size      161, 1404458 req, miss ratio 0.5867, byte miss ratio 0.5867
result/tencentBlock.ns15880.oracleGeneral.zst FIFO cache size      484, 1404458 req, miss ratio 0.5304, byte miss ratio 0.5304
result/tencentBlock.ns15880.oracleGeneral.zst FIFO cache size     1615, 1404458 req, miss ratio 0.5071, byte miss ratio 0.5071
result/tencentBlock.ns15880.oracleGeneral.zst FIFO cache size     4846, 1404458 req, miss ratio 0.4980, byte miss ratio 0.4980
result/tencentBlock.ns15880.oracleGeneral.zst FIFO cache size    16153, 1404458 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns15880.oracleGeneral.zst FIFO cache size    32307, 1404458 req, miss ratio 0.4382, byte miss ratio 0.4382
result/tencentBlock.ns15880.oracleGeneral.zst FIFO cache size    64614, 1404458 req, miss ratio 0.2967, byte miss ratio 0.2967
result/tencentBlock.ns15880.oracleGeneral.zst FIFO cache size   129229, 1404458 req, miss ratio 0.1652, byte miss ratio 0.1652
result/tencentBlock.ns15880.oracleGeneral.zst Clock cache size      161, 1404458 req, miss ratio 0.5219, byte miss ratio 0.5219
result/tencentBlock.ns15880.oracleGeneral.zst Clock cache size      484, 1404458 req, miss ratio 0.5028, byte miss ratio 0.5028
result/tencentBlock.ns15880.oracleGeneral.zst Clock cache size     1615, 1404458 req, miss ratio 0.4964, byte miss ratio 0.4964
result/tencentBlock.ns15880.oracleGeneral.zst Clock cache size     4846, 1404458 req, miss ratio 0.4931, byte miss ratio 0.4931
result/tencentBlock.ns15880.oracleGeneral.zst Clock cache size    16153, 1404458 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns15880.oracleGeneral.zst Clock cache size    32307, 1404458 req, miss ratio 0.4211, byte miss ratio 0.4211
result/tencentBlock.ns15880.oracleGeneral.zst Clock cache size    64614, 1404458 req, miss ratio 0.3515, byte miss ratio 0.3515
result/tencentBlock.ns15880.oracleGeneral.zst Clock cache size   129229, 1404458 req, miss ratio 0.1336, byte miss ratio 0.1336
result/tencentBlock.ns15880.oracleGeneral.zst clock2 cache size      161, 1404458 req, miss ratio 0.5240, byte miss ratio 0.5240
result/tencentBlock.ns15880.oracleGeneral.zst clock2 cache size      484, 1404458 req, miss ratio 0.5038, byte miss ratio 0.5038
result/tencentBlock.ns15880.oracleGeneral.zst clock2 cache size     1615, 1404458 req, miss ratio 0.4956, byte miss ratio 0.4956
result/tencentBlock.ns15880.oracleGeneral.zst clock2 cache size     4846, 1404458 req, miss ratio 0.4929, byte miss ratio 0.4929
result/tencentBlock.ns15880.oracleGeneral.zst clock2 cache size    16153, 1404458 req, miss ratio 0.4912, byte miss ratio 0.4912
result/tencentBlock.ns15880.oracleGeneral.zst clock2 cache size    32307, 1404458 req, miss ratio 0.4356, byte miss ratio 0.4356
result/tencentBlock.ns15880.oracleGeneral.zst clock2 cache size    64614, 1404458 req, miss ratio 0.3611, byte miss ratio 0.3611
result/tencentBlock.ns15880.oracleGeneral.zst clock2 cache size   129229, 1404458 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns15880.oracleGeneral.zst ARC cache size      161, 1404458 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns15880.oracleGeneral.zst ARC cache size      484, 1404458 req, miss ratio 0.4979, byte miss ratio 0.4979
result/tencentBlock.ns15880.oracleGeneral.zst ARC cache size     1615, 1404458 req, miss ratio 0.4940, byte miss ratio 0.4940
result/tencentBlock.ns15880.oracleGeneral.zst ARC cache size     4846, 1404458 req, miss ratio 0.4919, byte miss ratio 0.4919
result/tencentBlock.ns15880.oracleGeneral.zst ARC cache size    16153, 1404458 req, miss ratio 0.4613, byte miss ratio 0.4613
