result/tencentBlock.ns6132.oracleGeneral.zst S3FIFO-1 cache size      402, 10876754 req, miss ratio 0.4930, byte miss ratio 0.4930
result/tencentBlock.ns6132.oracleGeneral.zst S3FIFO-1 cache size     1206, 10876754 req, miss ratio 0.4555, byte miss ratio 0.4555
result/tencentBlock.ns6132.oracleGeneral.zst S3FIFO-1 cache size     4022, 10876754 req, miss ratio 0.4222, byte miss ratio 0.4222
result/tencentBlock.ns6132.oracleGeneral.zst S3FIFO-1 cache size    12068, 10876754 req, miss ratio 0.3577, byte miss ratio 0.3577
result/tencentBlock.ns6132.oracleGeneral.zst S3FIFO-1 cache size    40228, 10876754 req, miss ratio 0.1507, byte miss ratio 0.1507
result/tencentBlock.ns6132.oracleGeneral.zst S3FIFO-1 cache size    80456, 10876754 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns6132.oracleGeneral.zst S3FIFO-1 cache size   160912, 10876754 req, miss ratio 0.0696, byte miss ratio 0.0696
result/tencentBlock.ns6132.oracleGeneral.zst S3FIFO-1 cache size   321825, 10876754 req, miss ratio 0.0460, byte miss ratio 0.0460
result/tencentBlock.ns6132.oracleGeneral.zst Cacheus cache size      402, 10876754 req, miss ratio 0.5002, byte miss ratio 0.5002
result/tencentBlock.ns6132.oracleGeneral.zst Cacheus cache size     1206, 10876754 req, miss ratio 0.4580, byte miss ratio 0.4580
result/tencentBlock.ns6132.oracleGeneral.zst Cacheus cache size     4022, 10876754 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns6132.oracleGeneral.zst Cacheus cache size    12068, 10876754 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns6132.oracleGeneral.zst Cacheus cache size    40228, 10876754 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns6132.oracleGeneral.zst Cacheus cache size    80456, 10876754 req, miss ratio 0.1163, byte miss ratio 0.1163
result/tencentBlock.ns6132.oracleGeneral.zst Cacheus cache size   160912, 10876754 req, miss ratio 0.0714, byte miss ratio 0.0714
result/tencentBlock.ns6132.oracleGeneral.zst Cacheus cache size   321825, 10876754 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns6132.oracleGeneral.zst FIFO cache size      402, 10876754 req, miss ratio 0.5754, byte miss ratio 0.5754
result/tencentBlock.ns6132.oracleGeneral.zst FIFO cache size     1206, 10876754 req, miss ratio 0.5027, byte miss ratio 0.5027
result/tencentBlock.ns6132.oracleGeneral.zst FIFO cache size     4022, 10876754 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns6132.oracleGeneral.zst FIFO cache size    12068, 10876754 req, miss ratio 0.4428, byte miss ratio 0.4428
result/tencentBlock.ns6132.oracleGeneral.zst FIFO cache size    40228, 10876754 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns6132.oracleGeneral.zst FIFO cache size    80456, 10876754 req, miss ratio 0.1416, byte miss ratio 0.1416
