result/tencentBlock.ns15727.oracleGeneral.zst LRU cache size      117, 1032163 req, miss ratio 0.5739, byte miss ratio 0.5739
result/tencentBlock.ns15727.oracleGeneral.zst LRU cache size      353, 1032163 req, miss ratio 0.5337, byte miss ratio 0.5337
result/tencentBlock.ns15727.oracleGeneral.zst LRU cache size     1179, 1032163 req, miss ratio 0.4918, byte miss ratio 0.4918
result/tencentBlock.ns15727.oracleGeneral.zst LRU cache size     3537, 1032163 req, miss ratio 0.4848, byte miss ratio 0.4848
result/tencentBlock.ns15727.oracleGeneral.zst LRU cache size    11791, 1032163 req, miss ratio 0.4641, byte miss ratio 0.4641
result/tencentBlock.ns15727.oracleGeneral.zst LRU cache size    23583, 1032163 req, miss ratio 0.3966, byte miss ratio 0.3966
result/tencentBlock.ns15727.oracleGeneral.zst LRU cache size    47167, 1032163 req, miss ratio 0.2837, byte miss ratio 0.2837
result/tencentBlock.ns15727.oracleGeneral.zst LRU cache size    94334, 1032163 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns15727.oracleGeneral.zst S3FIFO-1 cache size      117, 1032163 req, miss ratio 0.5478, byte miss ratio 0.5478
result/tencentBlock.ns15727.oracleGeneral.zst S3FIFO-1 cache size      353, 1032163 req, miss ratio 0.5291, byte miss ratio 0.5291
result/tencentBlock.ns15727.oracleGeneral.zst S3FIFO-1 cache size     1179, 1032163 req, miss ratio 0.4887, byte miss ratio 0.4887
result/tencentBlock.ns15727.oracleGeneral.zst S3FIFO-1 cache size     3537, 1032163 req, miss ratio 0.4841, byte miss ratio 0.4841
result/tencentBlock.ns15727.oracleGeneral.zst S3FIFO-1 cache size    11791, 1032163 req, miss ratio 0.4458, byte miss ratio 0.4458
result/tencentBlock.ns15727.oracleGeneral.zst S3FIFO-1 cache size    23583, 1032163 req, miss ratio 0.3870, byte miss ratio 0.3870
result/tencentBlock.ns15727.oracleGeneral.zst S3FIFO-1 cache size    47167, 1032163 req, miss ratio 0.2792, byte miss ratio 0.2792
result/tencentBlock.ns15727.oracleGeneral.zst S3FIFO-1 cache size    94334, 1032163 req, miss ratio 0.1221, byte miss ratio 0.1221
