result/tencentBlock.ns5632.oracleGeneral.zst FIFO cache size      121, 4464112 req, miss ratio 0.6399, byte miss ratio 0.6399
result/tencentBlock.ns5632.oracleGeneral.zst FIFO cache size      363, 4464112 req, miss ratio 0.3938, byte miss ratio 0.3938
result/tencentBlock.ns5632.oracleGeneral.zst FIFO cache size     1210, 4464112 req, miss ratio 0.2740, byte miss ratio 0.2740
result/tencentBlock.ns5632.oracleGeneral.zst FIFO cache size     3630, 4464112 req, miss ratio 0.2330, byte miss ratio 0.2330
result/tencentBlock.ns5632.oracleGeneral.zst FIFO cache size    12102, 4464112 req, miss ratio 0.2009, byte miss ratio 0.2009
result/tencentBlock.ns5632.oracleGeneral.zst FIFO cache size    24204, 4464112 req, miss ratio 0.1702, byte miss ratio 0.1702
result/tencentBlock.ns5632.oracleGeneral.zst FIFO cache size    48409, 4464112 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns5632.oracleGeneral.zst FIFO cache size    96818, 4464112 req, miss ratio 0.0426, byte miss ratio 0.0426
result/tencentBlock.ns5632.oracleGeneral.zst ARC cache size      121, 4464112 req, miss ratio 0.4109, byte miss ratio 0.4109
result/tencentBlock.ns5632.oracleGeneral.zst ARC cache size      363, 4464112 req, miss ratio 0.2773, byte miss ratio 0.2773
result/tencentBlock.ns5632.oracleGeneral.zst ARC cache size     1210, 4464112 req, miss ratio 0.2282, byte miss ratio 0.2282
result/tencentBlock.ns5632.oracleGeneral.zst ARC cache size     3630, 4464112 req, miss ratio 0.2041, byte miss ratio 0.2041
result/tencentBlock.ns5632.oracleGeneral.zst ARC cache size    12102, 4464112 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns5632.oracleGeneral.zst ARC cache size    24204, 4464112 req, miss ratio 0.1625, byte miss ratio 0.1625
result/tencentBlock.ns5632.oracleGeneral.zst ARC cache size    48409, 4464112 req, miss ratio 0.1130, byte miss ratio 0.1130
result/tencentBlock.ns5632.oracleGeneral.zst ARC cache size    96818, 4464112 req, miss ratio 0.0318, byte miss ratio 0.0318
result/tencentBlock.ns5632.oracleGeneral.zst Clock cache size      121, 4464112 req, miss ratio 0.5595, byte miss ratio 0.5595
result/tencentBlock.ns5632.oracleGeneral.zst Clock cache size      363, 4464112 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns5632.oracleGeneral.zst Clock cache size     1210, 4464112 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns5632.oracleGeneral.zst Clock cache size     3630, 4464112 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns5632.oracleGeneral.zst Clock cache size    12102, 4464112 req, miss ratio 0.1908, byte miss ratio 0.1908
result/tencentBlock.ns5632.oracleGeneral.zst Clock cache size    24204, 4464112 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns5632.oracleGeneral.zst Clock cache size    48409, 4464112 req, miss ratio 0.1081, byte miss ratio 0.1081
result/tencentBlock.ns5632.oracleGeneral.zst Clock cache size    96818, 4464112 req, miss ratio 0.0339, byte miss ratio 0.0339
result/tencentBlock.ns5632.oracleGeneral.zst clock2 cache size      121, 4464112 req, miss ratio 0.5567, byte miss ratio 0.5567
result/tencentBlock.ns5632.oracleGeneral.zst clock2 cache size      363, 4464112 req, miss ratio 0.3013, byte miss ratio 0.3013
result/tencentBlock.ns5632.oracleGeneral.zst clock2 cache size     1210, 4464112 req, miss ratio 0.2379, byte miss ratio 0.2379
result/tencentBlock.ns5632.oracleGeneral.zst clock2 cache size     3630, 4464112 req, miss ratio 0.2137, byte miss ratio 0.2137
result/tencentBlock.ns5632.oracleGeneral.zst clock2 cache size    12102, 4464112 req, miss ratio 0.1916, byte miss ratio 0.1916
