result/tencentBlock.ns6313.oracleGeneral.zst LRU cache size      109, 2379566 req, miss ratio 0.3722, byte miss ratio 0.3722
result/tencentBlock.ns6313.oracleGeneral.zst LRU cache size      328, 2379566 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns6313.oracleGeneral.zst LRU cache size     1093, 2379566 req, miss ratio 0.2410, byte miss ratio 0.2410
result/tencentBlock.ns6313.oracleGeneral.zst LRU cache size     3281, 2379566 req, miss ratio 0.1881, byte miss ratio 0.1881
result/tencentBlock.ns6313.oracleGeneral.zst LRU cache size    10938, 2379566 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns6313.oracleGeneral.zst LRU cache size    21877, 2379566 req, miss ratio 0.1032, byte miss ratio 0.1032
result/tencentBlock.ns6313.oracleGeneral.zst LRU cache size    43755, 2379566 req, miss ratio 0.0647, byte miss ratio 0.0647
result/tencentBlock.ns6313.oracleGeneral.zst LRU cache size    87511, 2379566 req, miss ratio 0.0472, byte miss ratio 0.0472
result/tencentBlock.ns6313.oracleGeneral.zst FIFO cache size      109, 2379566 req, miss ratio 0.4654, byte miss ratio 0.4654
result/tencentBlock.ns6313.oracleGeneral.zst FIFO cache size      328, 2379566 req, miss ratio 0.3326, byte miss ratio 0.3326
result/tencentBlock.ns6313.oracleGeneral.zst FIFO cache size     1093, 2379566 req, miss ratio 0.2621, byte miss ratio 0.2621
result/tencentBlock.ns6313.oracleGeneral.zst FIFO cache size     3281, 2379566 req, miss ratio 0.2119, byte miss ratio 0.2119
result/tencentBlock.ns6313.oracleGeneral.zst FIFO cache size    10938, 2379566 req, miss ratio 0.1463, byte miss ratio 0.1463
result/tencentBlock.ns6313.oracleGeneral.zst FIFO cache size    21877, 2379566 req, miss ratio 0.1177, byte miss ratio 0.1177
result/tencentBlock.ns6313.oracleGeneral.zst FIFO cache size    43755, 2379566 req, miss ratio 0.0743, byte miss ratio 0.0743
result/tencentBlock.ns6313.oracleGeneral.zst FIFO cache size    87511, 2379566 req, miss ratio 0.0526, byte miss ratio 0.0526
result/tencentBlock.ns6313.oracleGeneral.zst LeCaR cache size      109, 2379566 req, miss ratio 0.3484, byte miss ratio 0.3484
result/tencentBlock.ns6313.oracleGeneral.zst LeCaR cache size      328, 2379566 req, miss ratio 0.2785, byte miss ratio 0.2785
result/tencentBlock.ns6313.oracleGeneral.zst LeCaR cache size     1093, 2379566 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns6313.oracleGeneral.zst LeCaR cache size     3281, 2379566 req, miss ratio 0.1845, byte miss ratio 0.1845
result/tencentBlock.ns6313.oracleGeneral.zst LeCaR cache size    10938, 2379566 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns6313.oracleGeneral.zst LeCaR cache size    21877, 2379566 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns6313.oracleGeneral.zst LeCaR cache size    43755, 2379566 req, miss ratio 0.0594, byte miss ratio 0.0594
result/tencentBlock.ns6313.oracleGeneral.zst LeCaR cache size    87511, 2379566 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns6313.oracleGeneral.zst ARC cache size      109, 2379566 req, miss ratio 0.3271, byte miss ratio 0.3271
result/tencentBlock.ns6313.oracleGeneral.zst ARC cache size      328, 2379566 req, miss ratio 0.2655, byte miss ratio 0.2655
result/tencentBlock.ns6313.oracleGeneral.zst ARC cache size     1093, 2379566 req, miss ratio 0.2148, byte miss ratio 0.2148
result/tencentBlock.ns6313.oracleGeneral.zst ARC cache size     3281, 2379566 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns6313.oracleGeneral.zst ARC cache size    10938, 2379566 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns6313.oracleGeneral.zst ARC cache size    21877, 2379566 req, miss ratio 0.0879, byte miss ratio 0.0879
result/tencentBlock.ns6313.oracleGeneral.zst ARC cache size    43755, 2379566 req, miss ratio 0.0581, byte miss ratio 0.0581
result/tencentBlock.ns6313.oracleGeneral.zst ARC cache size    87511, 2379566 req, miss ratio 0.0466, byte miss ratio 0.0466
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-1 cache size      109, 2379566 req, miss ratio 0.3329, byte miss ratio 0.3329
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-1 cache size      328, 2379566 req, miss ratio 0.2639, byte miss ratio 0.2639
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-1 cache size     1093, 2379566 req, miss ratio 0.2136, byte miss ratio 0.2136
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-1 cache size     3281, 2379566 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-1 cache size    10938, 2379566 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-1 cache size    21877, 2379566 req, miss ratio 0.0909, byte miss ratio 0.0909
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-1 cache size    43755, 2379566 req, miss ratio 0.0585, byte miss ratio 0.0585
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-1 cache size    87511, 2379566 req, miss ratio 0.0466, byte miss ratio 0.0466
result/tencentBlock.ns6313.oracleGeneral.zst LIRS cache size      109, 2379566 req, miss ratio 0.3382, byte miss ratio 0.3382
result/tencentBlock.ns6313.oracleGeneral.zst LIRS cache size      328, 2379566 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns6313.oracleGeneral.zst LIRS cache size     1093, 2379566 req, miss ratio 0.2229, byte miss ratio 0.2229
result/tencentBlock.ns6313.oracleGeneral.zst LIRS cache size     3281, 2379566 req, miss ratio 0.1507, byte miss ratio 0.1507
result/tencentBlock.ns6313.oracleGeneral.zst LIRS cache size    10938, 2379566 req, miss ratio 0.1174, byte miss ratio 0.1174
result/tencentBlock.ns6313.oracleGeneral.zst LIRS cache size    21877, 2379566 req, miss ratio 0.0858, byte miss ratio 0.0858
result/tencentBlock.ns6313.oracleGeneral.zst LIRS cache size    43755, 2379566 req, miss ratio 0.0575, byte miss ratio 0.0575
result/tencentBlock.ns6313.oracleGeneral.zst LIRS cache size    87511, 2379566 req, miss ratio 0.0474, byte miss ratio 0.0474
result/tencentBlock.ns6313.oracleGeneral.zst Cacheus cache size      109, 2379566 req, miss ratio 0.3385, byte miss ratio 0.3385
result/tencentBlock.ns6313.oracleGeneral.zst Cacheus cache size      328, 2379566 req, miss ratio 0.2730, byte miss ratio 0.2730
result/tencentBlock.ns6313.oracleGeneral.zst Cacheus cache size     1093, 2379566 req, miss ratio 0.2233, byte miss ratio 0.2233
result/tencentBlock.ns6313.oracleGeneral.zst Cacheus cache size     3281, 2379566 req, miss ratio 0.1773, byte miss ratio 0.1773
result/tencentBlock.ns6313.oracleGeneral.zst Cacheus cache size    10938, 2379566 req, miss ratio 0.1224, byte miss ratio 0.1224
result/tencentBlock.ns6313.oracleGeneral.zst Cacheus cache size    21877, 2379566 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns6313.oracleGeneral.zst Cacheus cache size    43755, 2379566 req, miss ratio 0.0606, byte miss ratio 0.0606
result/tencentBlock.ns6313.oracleGeneral.zst Cacheus cache size    87511, 2379566 req, miss ratio 0.0467, byte miss ratio 0.0467
result/tencentBlock.ns6313.oracleGeneral.zst Clock cache size      109, 2379566 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns6313.oracleGeneral.zst Clock cache size      328, 2379566 req, miss ratio 0.2854, byte miss ratio 0.2854
result/tencentBlock.ns6313.oracleGeneral.zst Clock cache size     1093, 2379566 req, miss ratio 0.2426, byte miss ratio 0.2426
result/tencentBlock.ns6313.oracleGeneral.zst Clock cache size     3281, 2379566 req, miss ratio 0.1944, byte miss ratio 0.1944
result/tencentBlock.ns6313.oracleGeneral.zst Clock cache size    10938, 2379566 req, miss ratio 0.1277, byte miss ratio 0.1277
result/tencentBlock.ns6313.oracleGeneral.zst Clock cache size    21877, 2379566 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns6313.oracleGeneral.zst Clock cache size    43755, 2379566 req, miss ratio 0.0639, byte miss ratio 0.0639
result/tencentBlock.ns6313.oracleGeneral.zst Clock cache size    87511, 2379566 req, miss ratio 0.0466, byte miss ratio 0.0466
result/tencentBlock.ns6313.oracleGeneral.zst clock2 cache size      109, 2379566 req, miss ratio 0.3526, byte miss ratio 0.3526
result/tencentBlock.ns6313.oracleGeneral.zst clock2 cache size      328, 2379566 req, miss ratio 0.2835, byte miss ratio 0.2835
result/tencentBlock.ns6313.oracleGeneral.zst clock2 cache size     1093, 2379566 req, miss ratio 0.2428, byte miss ratio 0.2428
result/tencentBlock.ns6313.oracleGeneral.zst clock2 cache size     3281, 2379566 req, miss ratio 0.1958, byte miss ratio 0.1958
result/tencentBlock.ns6313.oracleGeneral.zst clock2 cache size    10938, 2379566 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns6313.oracleGeneral.zst clock2 cache size    21877, 2379566 req, miss ratio 0.0968, byte miss ratio 0.0968
result/tencentBlock.ns6313.oracleGeneral.zst clock2 cache size    43755, 2379566 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns6313.oracleGeneral.zst clock2 cache size    87511, 2379566 req, miss ratio 0.0466, byte miss ratio 0.0466
result/tencentBlock.ns6313.oracleGeneral.zst LHD cache size      109, 2379566 req, miss ratio 0.3589, byte miss ratio 0.3589
result/tencentBlock.ns6313.oracleGeneral.zst LHD cache size      328, 2379566 req, miss ratio 0.2843, byte miss ratio 0.2843
result/tencentBlock.ns6313.oracleGeneral.zst LHD cache size     1093, 2379566 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns6313.oracleGeneral.zst LHD cache size     3281, 2379566 req, miss ratio 0.1751, byte miss ratio 0.1751
result/tencentBlock.ns6313.oracleGeneral.zst LHD cache size    10938, 2379566 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns6313.oracleGeneral.zst LHD cache size    21877, 2379566 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns6313.oracleGeneral.zst LHD cache size    43755, 2379566 req, miss ratio 0.0610, byte miss ratio 0.0610
result/tencentBlock.ns6313.oracleGeneral.zst LHD cache size    87511, 2379566 req, miss ratio 0.0476, byte miss ratio 0.0476
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-d-1 cache size      109, 2379566 req, miss ratio 0.3264, byte miss ratio 0.3264
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-d-1 cache size      328, 2379566 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-d-1 cache size     1093, 2379566 req, miss ratio 0.2131, byte miss ratio 0.2131
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-d-1 cache size     3281, 2379566 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-d-1 cache size    10938, 2379566 req, miss ratio 0.1143, byte miss ratio 0.1143
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-d-1 cache size    21877, 2379566 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-d-1 cache size    43755, 2379566 req, miss ratio 0.0585, byte miss ratio 0.0585
result/tencentBlock.ns6313.oracleGeneral.zst S3FIFO-d-1 cache size    87511, 2379566 req, miss ratio 0.0466, byte miss ratio 0.0466
