result/tencentBlock.ns25563.oracleGeneral.zst ARC cache size      464, 1108072 req, miss ratio 0.6561, byte miss ratio 0.6561
result/tencentBlock.ns25563.oracleGeneral.zst ARC cache size     1394, 1108072 req, miss ratio 0.6248, byte miss ratio 0.6248
result/tencentBlock.ns25563.oracleGeneral.zst ARC cache size     4647, 1108072 req, miss ratio 0.6072, byte miss ratio 0.6072
result/tencentBlock.ns25563.oracleGeneral.zst ARC cache size    13941, 1108072 req, miss ratio 0.5882, byte miss ratio 0.5882
result/tencentBlock.ns25563.oracleGeneral.zst ARC cache size    46471, 1108072 req, miss ratio 0.4547, byte miss ratio 0.4547
result/tencentBlock.ns25563.oracleGeneral.zst ARC cache size    92943, 1108072 req, miss ratio 0.4232, byte miss ratio 0.4232
result/tencentBlock.ns25563.oracleGeneral.zst ARC cache size   185886, 1108072 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns25563.oracleGeneral.zst ARC cache size   371772, 1108072 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns25563.oracleGeneral.zst Clock cache size      464, 1108072 req, miss ratio 0.6719, byte miss ratio 0.6719
result/tencentBlock.ns25563.oracleGeneral.zst Clock cache size     1394, 1108072 req, miss ratio 0.6428, byte miss ratio 0.6428
result/tencentBlock.ns25563.oracleGeneral.zst Clock cache size     4647, 1108072 req, miss ratio 0.6147, byte miss ratio 0.6147
result/tencentBlock.ns25563.oracleGeneral.zst Clock cache size    13941, 1108072 req, miss ratio 0.6009, byte miss ratio 0.6009
result/tencentBlock.ns25563.oracleGeneral.zst Clock cache size    46471, 1108072 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns25563.oracleGeneral.zst Clock cache size    92943, 1108072 req, miss ratio 0.4252, byte miss ratio 0.4252
result/tencentBlock.ns25563.oracleGeneral.zst Clock cache size   185886, 1108072 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns25563.oracleGeneral.zst Clock cache size   371772, 1108072 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns25563.oracleGeneral.zst S3FIFO-1 cache size      464, 1108072 req, miss ratio 0.6563, byte miss ratio 0.6563
result/tencentBlock.ns25563.oracleGeneral.zst S3FIFO-1 cache size     1394, 1108072 req, miss ratio 0.6222, byte miss ratio 0.6222
result/tencentBlock.ns25563.oracleGeneral.zst S3FIFO-1 cache size     4647, 1108072 req, miss ratio 0.6033, byte miss ratio 0.6033
result/tencentBlock.ns25563.oracleGeneral.zst S3FIFO-1 cache size    13941, 1108072 req, miss ratio 0.5683, byte miss ratio 0.5683
result/tencentBlock.ns25563.oracleGeneral.zst S3FIFO-1 cache size    46471, 1108072 req, miss ratio 0.4558, byte miss ratio 0.4558
result/tencentBlock.ns25563.oracleGeneral.zst S3FIFO-1 cache size    92943, 1108072 req, miss ratio 0.4228, byte miss ratio 0.4228
result/tencentBlock.ns25563.oracleGeneral.zst S3FIFO-1 cache size   185886, 1108072 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns25563.oracleGeneral.zst S3FIFO-1 cache size   371772, 1108072 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns25563.oracleGeneral.zst FIFO cache size      464, 1108072 req, miss ratio 0.6931, byte miss ratio 0.6931
result/tencentBlock.ns25563.oracleGeneral.zst FIFO cache size     1394, 1108072 req, miss ratio 0.6598, byte miss ratio 0.6598
result/tencentBlock.ns25563.oracleGeneral.zst FIFO cache size     4647, 1108072 req, miss ratio 0.6292, byte miss ratio 0.6292
result/tencentBlock.ns25563.oracleGeneral.zst FIFO cache size    13941, 1108072 req, miss ratio 0.5831, byte miss ratio 0.5831
result/tencentBlock.ns25563.oracleGeneral.zst FIFO cache size    46471, 1108072 req, miss ratio 0.4941, byte miss ratio 0.4941
result/tencentBlock.ns25563.oracleGeneral.zst FIFO cache size    92943, 1108072 req, miss ratio 0.4493, byte miss ratio 0.4493
result/tencentBlock.ns25563.oracleGeneral.zst FIFO cache size   185886, 1108072 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns25563.oracleGeneral.zst FIFO cache size   371772, 1108072 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns25563.oracleGeneral.zst clock2 cache size      464, 1108072 req, miss ratio 0.6711, byte miss ratio 0.6711
result/tencentBlock.ns25563.oracleGeneral.zst clock2 cache size     1394, 1108072 req, miss ratio 0.6420, byte miss ratio 0.6420
result/tencentBlock.ns25563.oracleGeneral.zst clock2 cache size     4647, 1108072 req, miss ratio 0.6140, byte miss ratio 0.6140
result/tencentBlock.ns25563.oracleGeneral.zst clock2 cache size    13941, 1108072 req, miss ratio 0.6000, byte miss ratio 0.6000
result/tencentBlock.ns25563.oracleGeneral.zst clock2 cache size    46471, 1108072 req, miss ratio 0.4800, byte miss ratio 0.4800
result/tencentBlock.ns25563.oracleGeneral.zst clock2 cache size    92943, 1108072 req, miss ratio 0.4235, byte miss ratio 0.4235
result/tencentBlock.ns25563.oracleGeneral.zst clock2 cache size   185886, 1108072 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns25563.oracleGeneral.zst clock2 cache size   371772, 1108072 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns25563.oracleGeneral.zst LIRS cache size      464, 1108072 req, miss ratio 0.6835, byte miss ratio 0.6835
result/tencentBlock.ns25563.oracleGeneral.zst LIRS cache size     1394, 1108072 req, miss ratio 0.6334, byte miss ratio 0.6334
result/tencentBlock.ns25563.oracleGeneral.zst LIRS cache size     4647, 1108072 req, miss ratio 0.6108, byte miss ratio 0.6108
result/tencentBlock.ns25563.oracleGeneral.zst LIRS cache size    13941, 1108072 req, miss ratio 0.5731, byte miss ratio 0.5731
result/tencentBlock.ns25563.oracleGeneral.zst LIRS cache size    46471, 1108072 req, miss ratio 0.4765, byte miss ratio 0.4765
result/tencentBlock.ns25563.oracleGeneral.zst LIRS cache size    92943, 1108072 req, miss ratio 0.4555, byte miss ratio 0.4555
result/tencentBlock.ns25563.oracleGeneral.zst LIRS cache size   185886, 1108072 req, miss ratio 0.4551, byte miss ratio 0.4551
result/tencentBlock.ns25563.oracleGeneral.zst LIRS cache size   371772, 1108072 req, miss ratio 0.4235, byte miss ratio 0.4235
result/tencentBlock.ns25563.oracleGeneral.zst LHD cache size      464, 1108072 req, miss ratio 0.6703, byte miss ratio 0.6703
result/tencentBlock.ns25563.oracleGeneral.zst LHD cache size     1394, 1108072 req, miss ratio 0.6402, byte miss ratio 0.6402
result/tencentBlock.ns25563.oracleGeneral.zst LHD cache size     4647, 1108072 req, miss ratio 0.6139, byte miss ratio 0.6139
result/tencentBlock.ns25563.oracleGeneral.zst LHD cache size    13941, 1108072 req, miss ratio 0.5879, byte miss ratio 0.5879
result/tencentBlock.ns25563.oracleGeneral.zst LHD cache size    46471, 1108072 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns25563.oracleGeneral.zst LHD cache size    92943, 1108072 req, miss ratio 0.4271, byte miss ratio 0.4271
result/tencentBlock.ns25563.oracleGeneral.zst LHD cache size   185886, 1108072 req, miss ratio 0.4197, byte miss ratio 0.4197
result/tencentBlock.ns25563.oracleGeneral.zst LHD cache size   371772, 1108072 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns25563.oracleGeneral.zst LeCaR cache size      464, 1108072 req, miss ratio 0.6706, byte miss ratio 0.6706
result/tencentBlock.ns25563.oracleGeneral.zst LeCaR cache size     1394, 1108072 req, miss ratio 0.6399, byte miss ratio 0.6399
result/tencentBlock.ns25563.oracleGeneral.zst LeCaR cache size     4647, 1108072 req, miss ratio 0.6141, byte miss ratio 0.6141
result/tencentBlock.ns25563.oracleGeneral.zst LeCaR cache size    13941, 1108072 req, miss ratio 0.5919, byte miss ratio 0.5919
result/tencentBlock.ns25563.oracleGeneral.zst LeCaR cache size    46471, 1108072 req, miss ratio 0.4650, byte miss ratio 0.4650
result/tencentBlock.ns25563.oracleGeneral.zst LeCaR cache size    92943, 1108072 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns25563.oracleGeneral.zst LeCaR cache size   185886, 1108072 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns25563.oracleGeneral.zst LeCaR cache size   371772, 1108072 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns25563.oracleGeneral.zst Cacheus cache size      464, 1108072 req, miss ratio 0.6599, byte miss ratio 0.6599
result/tencentBlock.ns25563.oracleGeneral.zst Cacheus cache size     1394, 1108072 req, miss ratio 0.6264, byte miss ratio 0.6264
result/tencentBlock.ns25563.oracleGeneral.zst Cacheus cache size     4647, 1108072 req, miss ratio 0.6082, byte miss ratio 0.6082
result/tencentBlock.ns25563.oracleGeneral.zst Cacheus cache size    13941, 1108072 req, miss ratio 0.5825, byte miss ratio 0.5825
result/tencentBlock.ns25563.oracleGeneral.zst Cacheus cache size    46471, 1108072 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns25563.oracleGeneral.zst Cacheus cache size    92943, 1108072 req, miss ratio 0.4233, byte miss ratio 0.4233
result/tencentBlock.ns25563.oracleGeneral.zst Cacheus cache size   185886, 1108072 req, miss ratio 0.4196, byte miss ratio 0.4196
result/tencentBlock.ns25563.oracleGeneral.zst Cacheus cache size   371772, 1108072 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns25563.oracleGeneral.zst LRU cache size      464, 1108072 req, miss ratio 0.6732, byte miss ratio 0.6732
result/tencentBlock.ns25563.oracleGeneral.zst LRU cache size     1394, 1108072 req, miss ratio 0.6448, byte miss ratio 0.6448
result/tencentBlock.ns25563.oracleGeneral.zst LRU cache size     4647, 1108072 req, miss ratio 0.6158, byte miss ratio 0.6158
