result/tencentBlock.ns2087.oracleGeneral.zst LeCaR cache size      249, 5434537 req, miss ratio 0.5246, byte miss ratio 0.5246
result/tencentBlock.ns2087.oracleGeneral.zst LeCaR cache size      749, 5434537 req, miss ratio 0.3413, byte miss ratio 0.3413
result/tencentBlock.ns2087.oracleGeneral.zst LeCaR cache size     2497, 5434537 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns2087.oracleGeneral.zst LeCaR cache size     7492, 5434537 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns2087.oracleGeneral.zst LeCaR cache size    24974, 5434537 req, miss ratio 0.1005, byte miss ratio 0.1005
result/tencentBlock.ns2087.oracleGeneral.zst LeCaR cache size    49949, 5434537 req, miss ratio 0.0675, byte miss ratio 0.0675
result/tencentBlock.ns2087.oracleGeneral.zst LeCaR cache size    99898, 5434537 req, miss ratio 0.0515, byte miss ratio 0.0515
result/tencentBlock.ns2087.oracleGeneral.zst LeCaR cache size   199797, 5434537 req, miss ratio 0.0463, byte miss ratio 0.0463
result/tencentBlock.ns2087.oracleGeneral.zst FIFO cache size      249, 5434537 req, miss ratio 0.5693, byte miss ratio 0.5693
result/tencentBlock.ns2087.oracleGeneral.zst FIFO cache size      749, 5434537 req, miss ratio 0.4036, byte miss ratio 0.4036
result/tencentBlock.ns2087.oracleGeneral.zst FIFO cache size     2497, 5434537 req, miss ratio 0.2065, byte miss ratio 0.2065
result/tencentBlock.ns2087.oracleGeneral.zst FIFO cache size     7492, 5434537 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns2087.oracleGeneral.zst FIFO cache size    24974, 5434537 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns2087.oracleGeneral.zst FIFO cache size    49949, 5434537 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns2087.oracleGeneral.zst FIFO cache size    99898, 5434537 req, miss ratio 0.0629, byte miss ratio 0.0629
result/tencentBlock.ns2087.oracleGeneral.zst FIFO cache size   199797, 5434537 req, miss ratio 0.0498, byte miss ratio 0.0498
result/tencentBlock.ns2087.oracleGeneral.zst Cacheus cache size      249, 5434537 req, miss ratio 0.5103, byte miss ratio 0.5103
result/tencentBlock.ns2087.oracleGeneral.zst Cacheus cache size      749, 5434537 req, miss ratio 0.3922, byte miss ratio 0.3922
result/tencentBlock.ns2087.oracleGeneral.zst Cacheus cache size     2497, 5434537 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns2087.oracleGeneral.zst Cacheus cache size     7492, 5434537 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns2087.oracleGeneral.zst Cacheus cache size    24974, 5434537 req, miss ratio 0.1016, byte miss ratio 0.1016
result/tencentBlock.ns2087.oracleGeneral.zst Cacheus cache size    49949, 5434537 req, miss ratio 0.0770, byte miss ratio 0.0770
result/tencentBlock.ns2087.oracleGeneral.zst Cacheus cache size    99898, 5434537 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns2087.oracleGeneral.zst Cacheus cache size   199797, 5434537 req, miss ratio 0.0462, byte miss ratio 0.0462
result/tencentBlock.ns2087.oracleGeneral.zst S3FIFO-1 cache size      249, 5434537 req, miss ratio 0.4819, byte miss ratio 0.4819
result/tencentBlock.ns2087.oracleGeneral.zst S3FIFO-1 cache size      749, 5434537 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns2087.oracleGeneral.zst S3FIFO-1 cache size     2497, 5434537 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns2087.oracleGeneral.zst S3FIFO-1 cache size     7492, 5434537 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns2087.oracleGeneral.zst S3FIFO-1 cache size    24974, 5434537 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns2087.oracleGeneral.zst S3FIFO-1 cache size    49949, 5434537 req, miss ratio 0.0660, byte miss ratio 0.0660
result/tencentBlock.ns2087.oracleGeneral.zst S3FIFO-1 cache size    99898, 5434537 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns2087.oracleGeneral.zst S3FIFO-1 cache size   199797, 5434537 req, miss ratio 0.0462, byte miss ratio 0.0462
result/tencentBlock.ns2087.oracleGeneral.zst LHD cache size      249, 5434537 req, miss ratio 0.5252, byte miss ratio 0.5252
result/tencentBlock.ns2087.oracleGeneral.zst LHD cache size      749, 5434537 req, miss ratio 0.3157, byte miss ratio 0.3157
result/tencentBlock.ns2087.oracleGeneral.zst LHD cache size     2497, 5434537 req, miss ratio 0.1511, byte miss ratio 0.1511
result/tencentBlock.ns2087.oracleGeneral.zst LHD cache size     7492, 5434537 req, miss ratio 0.1249, byte miss ratio 0.1249
result/tencentBlock.ns2087.oracleGeneral.zst LHD cache size    24974, 5434537 req, miss ratio 0.0944, byte miss ratio 0.0944
result/tencentBlock.ns2087.oracleGeneral.zst LHD cache size    49949, 5434537 req, miss ratio 0.0685, byte miss ratio 0.0685
result/tencentBlock.ns2087.oracleGeneral.zst LHD cache size    99898, 5434537 req, miss ratio 0.0520, byte miss ratio 0.0520
result/tencentBlock.ns2087.oracleGeneral.zst LHD cache size   199797, 5434537 req, miss ratio 0.0464, byte miss ratio 0.0464
result/tencentBlock.ns2087.oracleGeneral.zst clock2 cache size      249, 5434537 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns2087.oracleGeneral.zst clock2 cache size      749, 5434537 req, miss ratio 0.4251, byte miss ratio 0.4251
result/tencentBlock.ns2087.oracleGeneral.zst clock2 cache size     2497, 5434537 req, miss ratio 0.1552, byte miss ratio 0.1552
result/tencentBlock.ns2087.oracleGeneral.zst clock2 cache size     7492, 5434537 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns2087.oracleGeneral.zst clock2 cache size    24974, 5434537 req, miss ratio 0.1007, byte miss ratio 0.1007
result/tencentBlock.ns2087.oracleGeneral.zst clock2 cache size    49949, 5434537 req, miss ratio 0.0821, byte miss ratio 0.0821
result/tencentBlock.ns2087.oracleGeneral.zst clock2 cache size    99898, 5434537 req, miss ratio 0.0511, byte miss ratio 0.0511
result/tencentBlock.ns2087.oracleGeneral.zst clock2 cache size   199797, 5434537 req, miss ratio 0.0462, byte miss ratio 0.0462
result/tencentBlock.ns2087.oracleGeneral.zst Clock cache size      249, 5434537 req, miss ratio 0.5466, byte miss ratio 0.5466
result/tencentBlock.ns2087.oracleGeneral.zst Clock cache size      749, 5434537 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns2087.oracleGeneral.zst Clock cache size     2497, 5434537 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns2087.oracleGeneral.zst Clock cache size     7492, 5434537 req, miss ratio 0.1355, byte miss ratio 0.1355
result/tencentBlock.ns2087.oracleGeneral.zst Clock cache size    24974, 5434537 req, miss ratio 0.1032, byte miss ratio 0.1032
result/tencentBlock.ns2087.oracleGeneral.zst Clock cache size    49949, 5434537 req, miss ratio 0.0851, byte miss ratio 0.0851
result/tencentBlock.ns2087.oracleGeneral.zst Clock cache size    99898, 5434537 req, miss ratio 0.0534, byte miss ratio 0.0534
result/tencentBlock.ns2087.oracleGeneral.zst Clock cache size   199797, 5434537 req, miss ratio 0.0462, byte miss ratio 0.0462
result/tencentBlock.ns2087.oracleGeneral.zst LRU cache size      249, 5434537 req, miss ratio 0.5530, byte miss ratio 0.5530
result/tencentBlock.ns2087.oracleGeneral.zst LRU cache size      749, 5434537 req, miss ratio 0.4032, byte miss ratio 0.4032
