result/tencentBlock.ns4124.oracleGeneral.zst Clock cache size      968, 11110057 req, miss ratio 0.7036, byte miss ratio 0.7036
result/tencentBlock.ns4124.oracleGeneral.zst Clock cache size     2905, 11110057 req, miss ratio 0.6970, byte miss ratio 0.6970
result/tencentBlock.ns4124.oracleGeneral.zst Clock cache size     9684, 11110057 req, miss ratio 0.6940, byte miss ratio 0.6940
result/tencentBlock.ns4124.oracleGeneral.zst Clock cache size    29053, 11110057 req, miss ratio 0.3441, byte miss ratio 0.3441
result/tencentBlock.ns4124.oracleGeneral.zst Clock cache size    96844, 11110057 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns4124.oracleGeneral.zst Clock cache size   193689, 11110057 req, miss ratio 0.0917, byte miss ratio 0.0917
result/tencentBlock.ns4124.oracleGeneral.zst Clock cache size   387379, 11110057 req, miss ratio 0.0895, byte miss ratio 0.0895
result/tencentBlock.ns4124.oracleGeneral.zst Clock cache size   774758, 11110057 req, miss ratio 0.0875, byte miss ratio 0.0875
result/tencentBlock.ns4124.oracleGeneral.zst Cacheus cache size      968, 11110057 req, miss ratio 0.6982, byte miss ratio 0.6982
result/tencentBlock.ns4124.oracleGeneral.zst Cacheus cache size     2905, 11110057 req, miss ratio 0.6947, byte miss ratio 0.6947
result/tencentBlock.ns4124.oracleGeneral.zst Cacheus cache size     9684, 11110057 req, miss ratio 0.6918, byte miss ratio 0.6918
result/tencentBlock.ns4124.oracleGeneral.zst Cacheus cache size    29053, 11110057 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns4124.oracleGeneral.zst Cacheus cache size    96844, 11110057 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns4124.oracleGeneral.zst Cacheus cache size   193689, 11110057 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns4124.oracleGeneral.zst Cacheus cache size   387379, 11110057 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns4124.oracleGeneral.zst Cacheus cache size   774758, 11110057 req, miss ratio 0.0873, byte miss ratio 0.0873
result/tencentBlock.ns4124.oracleGeneral.zst LIRS cache size      968, 11110057 req, miss ratio 0.7067, byte miss ratio 0.7067
result/tencentBlock.ns4124.oracleGeneral.zst LIRS cache size     2905, 11110057 req, miss ratio 0.6986, byte miss ratio 0.6986
result/tencentBlock.ns4124.oracleGeneral.zst LIRS cache size     9684, 11110057 req, miss ratio 0.6873, byte miss ratio 0.6873
result/tencentBlock.ns4124.oracleGeneral.zst LIRS cache size    29053, 11110057 req, miss ratio 0.2671, byte miss ratio 0.2671
result/tencentBlock.ns4124.oracleGeneral.zst LIRS cache size    96844, 11110057 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns4124.oracleGeneral.zst LIRS cache size   193689, 11110057 req, miss ratio 0.0916, byte miss ratio 0.0916
result/tencentBlock.ns4124.oracleGeneral.zst LIRS cache size   387379, 11110057 req, miss ratio 0.0894, byte miss ratio 0.0894
result/tencentBlock.ns4124.oracleGeneral.zst LIRS cache size   774758, 11110057 req, miss ratio 0.0872, byte miss ratio 0.0872
result/tencentBlock.ns4124.oracleGeneral.zst LRU cache size      968, 11110057 req, miss ratio 0.7040, byte miss ratio 0.7040
