result/tencentBlock.ns13422.oracleGeneral.zst LIRS cache size      425, 4392841 req, miss ratio 0.5728, byte miss ratio 0.5728
result/tencentBlock.ns13422.oracleGeneral.zst LIRS cache size     1276, 4392841 req, miss ratio 0.4629, byte miss ratio 0.4629
result/tencentBlock.ns13422.oracleGeneral.zst LIRS cache size     4255, 4392841 req, miss ratio 0.3852, byte miss ratio 0.3852
result/tencentBlock.ns13422.oracleGeneral.zst LIRS cache size    12767, 4392841 req, miss ratio 0.3334, byte miss ratio 0.3334
result/tencentBlock.ns13422.oracleGeneral.zst LIRS cache size    42559, 4392841 req, miss ratio 0.2373, byte miss ratio 0.2373
result/tencentBlock.ns13422.oracleGeneral.zst LIRS cache size    85118, 4392841 req, miss ratio 0.1618, byte miss ratio 0.1618
result/tencentBlock.ns13422.oracleGeneral.zst LIRS cache size   170236, 4392841 req, miss ratio 0.1152, byte miss ratio 0.1152
result/tencentBlock.ns13422.oracleGeneral.zst LIRS cache size   340473, 4392841 req, miss ratio 0.1003, byte miss ratio 0.1003
result/tencentBlock.ns13422.oracleGeneral.zst clock2 cache size      425, 4392841 req, miss ratio 0.5546, byte miss ratio 0.5546
result/tencentBlock.ns13422.oracleGeneral.zst clock2 cache size     1276, 4392841 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns13422.oracleGeneral.zst clock2 cache size     4255, 4392841 req, miss ratio 0.3895, byte miss ratio 0.3895
result/tencentBlock.ns13422.oracleGeneral.zst clock2 cache size    12767, 4392841 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns13422.oracleGeneral.zst clock2 cache size    42559, 4392841 req, miss ratio 0.2688, byte miss ratio 0.2688
result/tencentBlock.ns13422.oracleGeneral.zst clock2 cache size    85118, 4392841 req, miss ratio 0.1750, byte miss ratio 0.1750
result/tencentBlock.ns13422.oracleGeneral.zst clock2 cache size   170236, 4392841 req, miss ratio 0.1187, byte miss ratio 0.1187
result/tencentBlock.ns13422.oracleGeneral.zst clock2 cache size   340473, 4392841 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns13422.oracleGeneral.zst LRU cache size      425, 4392841 req, miss ratio 0.5565, byte miss ratio 0.5565
result/tencentBlock.ns13422.oracleGeneral.zst LRU cache size     1276, 4392841 req, miss ratio 0.4862, byte miss ratio 0.4862
result/tencentBlock.ns13422.oracleGeneral.zst LRU cache size     4255, 4392841 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns13422.oracleGeneral.zst LRU cache size    12767, 4392841 req, miss ratio 0.3656, byte miss ratio 0.3656
result/tencentBlock.ns13422.oracleGeneral.zst LRU cache size    42559, 4392841 req, miss ratio 0.2420, byte miss ratio 0.2420
result/tencentBlock.ns13422.oracleGeneral.zst LRU cache size    85118, 4392841 req, miss ratio 0.1628, byte miss ratio 0.1628
result/tencentBlock.ns13422.oracleGeneral.zst LRU cache size   170236, 4392841 req, miss ratio 0.1060, byte miss ratio 0.1060
result/tencentBlock.ns13422.oracleGeneral.zst LRU cache size   340473, 4392841 req, miss ratio 0.0975, byte miss ratio 0.0975
