result/tencentBlock.ns9804.oracleGeneral.zst LeCaR cache size      108, 2989255 req, miss ratio 0.1969, byte miss ratio 0.1969
result/tencentBlock.ns9804.oracleGeneral.zst LeCaR cache size      324, 2989255 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns9804.oracleGeneral.zst LeCaR cache size     1081, 2989255 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns9804.oracleGeneral.zst LeCaR cache size     3243, 2989255 req, miss ratio 0.1226, byte miss ratio 0.1226
result/tencentBlock.ns9804.oracleGeneral.zst LeCaR cache size    10811, 2989255 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns9804.oracleGeneral.zst LeCaR cache size    21622, 2989255 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns9804.oracleGeneral.zst LeCaR cache size    43245, 2989255 req, miss ratio 0.0419, byte miss ratio 0.0419
result/tencentBlock.ns9804.oracleGeneral.zst LeCaR cache size    86491, 2989255 req, miss ratio 0.0364, byte miss ratio 0.0364
result/tencentBlock.ns9804.oracleGeneral.zst LIRS cache size      108, 2989255 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns9804.oracleGeneral.zst LIRS cache size      324, 2989255 req, miss ratio 0.1500, byte miss ratio 0.1500
result/tencentBlock.ns9804.oracleGeneral.zst LIRS cache size     1081, 2989255 req, miss ratio 0.1334, byte miss ratio 0.1334
result/tencentBlock.ns9804.oracleGeneral.zst LIRS cache size     3243, 2989255 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns9804.oracleGeneral.zst LIRS cache size    10811, 2989255 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns9804.oracleGeneral.zst LIRS cache size    21622, 2989255 req, miss ratio 0.0607, byte miss ratio 0.0607
result/tencentBlock.ns9804.oracleGeneral.zst LIRS cache size    43245, 2989255 req, miss ratio 0.0427, byte miss ratio 0.0427
result/tencentBlock.ns9804.oracleGeneral.zst LIRS cache size    86491, 2989255 req, miss ratio 0.0378, byte miss ratio 0.0378
result/tencentBlock.ns9804.oracleGeneral.zst S3FIFO-1 cache size      108, 2989255 req, miss ratio 0.1920, byte miss ratio 0.1920
result/tencentBlock.ns9804.oracleGeneral.zst S3FIFO-1 cache size      324, 2989255 req, miss ratio 0.1428, byte miss ratio 0.1428
result/tencentBlock.ns9804.oracleGeneral.zst S3FIFO-1 cache size     1081, 2989255 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns9804.oracleGeneral.zst S3FIFO-1 cache size     3243, 2989255 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns9804.oracleGeneral.zst S3FIFO-1 cache size    10811, 2989255 req, miss ratio 0.0975, byte miss ratio 0.0975
result/tencentBlock.ns9804.oracleGeneral.zst S3FIFO-1 cache size    21622, 2989255 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns9804.oracleGeneral.zst S3FIFO-1 cache size    43245, 2989255 req, miss ratio 0.0408, byte miss ratio 0.0408
result/tencentBlock.ns9804.oracleGeneral.zst S3FIFO-1 cache size    86491, 2989255 req, miss ratio 0.0364, byte miss ratio 0.0364
result/tencentBlock.ns9804.oracleGeneral.zst FIFO cache size      108, 2989255 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns9804.oracleGeneral.zst FIFO cache size      324, 2989255 req, miss ratio 0.1814, byte miss ratio 0.1814
result/tencentBlock.ns9804.oracleGeneral.zst FIFO cache size     1081, 2989255 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns9804.oracleGeneral.zst FIFO cache size     3243, 2989255 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns9804.oracleGeneral.zst FIFO cache size    10811, 2989255 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns9804.oracleGeneral.zst FIFO cache size    21622, 2989255 req, miss ratio 0.0736, byte miss ratio 0.0736
result/tencentBlock.ns9804.oracleGeneral.zst FIFO cache size    43245, 2989255 req, miss ratio 0.0503, byte miss ratio 0.0503
result/tencentBlock.ns9804.oracleGeneral.zst FIFO cache size    86491, 2989255 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns9804.oracleGeneral.zst Cacheus cache size      108, 2989255 req, miss ratio 0.1873, byte miss ratio 0.1873
result/tencentBlock.ns9804.oracleGeneral.zst Cacheus cache size      324, 2989255 req, miss ratio 0.1471, byte miss ratio 0.1471
result/tencentBlock.ns9804.oracleGeneral.zst Cacheus cache size     1081, 2989255 req, miss ratio 0.1313, byte miss ratio 0.1313
result/tencentBlock.ns9804.oracleGeneral.zst Cacheus cache size     3243, 2989255 req, miss ratio 0.1204, byte miss ratio 0.1204
result/tencentBlock.ns9804.oracleGeneral.zst Cacheus cache size    10811, 2989255 req, miss ratio 0.1089, byte miss ratio 0.1089
result/tencentBlock.ns9804.oracleGeneral.zst Cacheus cache size    21622, 2989255 req, miss ratio 0.0620, byte miss ratio 0.0620
result/tencentBlock.ns9804.oracleGeneral.zst Cacheus cache size    43245, 2989255 req, miss ratio 0.0423, byte miss ratio 0.0423
result/tencentBlock.ns9804.oracleGeneral.zst Cacheus cache size    86491, 2989255 req, miss ratio 0.0364, byte miss ratio 0.0364
result/tencentBlock.ns9804.oracleGeneral.zst clock2 cache size      108, 2989255 req, miss ratio 0.1998, byte miss ratio 0.1998
result/tencentBlock.ns9804.oracleGeneral.zst clock2 cache size      324, 2989255 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns9804.oracleGeneral.zst clock2 cache size     1081, 2989255 req, miss ratio 0.1358, byte miss ratio 0.1358
result/tencentBlock.ns9804.oracleGeneral.zst clock2 cache size     3243, 2989255 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns9804.oracleGeneral.zst clock2 cache size    10811, 2989255 req, miss ratio 0.1118, byte miss ratio 0.1118
result/tencentBlock.ns9804.oracleGeneral.zst clock2 cache size    21622, 2989255 req, miss ratio 0.0690, byte miss ratio 0.0690
result/tencentBlock.ns9804.oracleGeneral.zst clock2 cache size    43245, 2989255 req, miss ratio 0.0411, byte miss ratio 0.0411
result/tencentBlock.ns9804.oracleGeneral.zst clock2 cache size    86491, 2989255 req, miss ratio 0.0364, byte miss ratio 0.0364
result/tencentBlock.ns9804.oracleGeneral.zst LHD cache size      108, 2989255 req, miss ratio 0.1961, byte miss ratio 0.1961
result/tencentBlock.ns9804.oracleGeneral.zst LHD cache size      324, 2989255 req, miss ratio 0.1493, byte miss ratio 0.1493
result/tencentBlock.ns9804.oracleGeneral.zst LHD cache size     1081, 2989255 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns9804.oracleGeneral.zst LHD cache size     3243, 2989255 req, miss ratio 0.1211, byte miss ratio 0.1211
