result/tencentBlock.ns15835.oracleGeneral.zst FIFO cache size      227, 2129628 req, miss ratio 0.6099, byte miss ratio 0.6099
result/tencentBlock.ns15835.oracleGeneral.zst FIFO cache size      681, 2129628 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns15835.oracleGeneral.zst FIFO cache size     2271, 2129628 req, miss ratio 0.4297, byte miss ratio 0.4297
result/tencentBlock.ns15835.oracleGeneral.zst FIFO cache size     6815, 2129628 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns15835.oracleGeneral.zst FIFO cache size    22718, 2129628 req, miss ratio 0.3417, byte miss ratio 0.3417
result/tencentBlock.ns15835.oracleGeneral.zst FIFO cache size    45437, 2129628 req, miss ratio 0.2993, byte miss ratio 0.2993
result/tencentBlock.ns15835.oracleGeneral.zst FIFO cache size    90875, 2129628 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns15835.oracleGeneral.zst FIFO cache size   181751, 2129628 req, miss ratio 0.1241, byte miss ratio 0.1241
result/tencentBlock.ns15835.oracleGeneral.zst LIRS cache size      227, 2129628 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns15835.oracleGeneral.zst LIRS cache size      681, 2129628 req, miss ratio 0.4554, byte miss ratio 0.4554
result/tencentBlock.ns15835.oracleGeneral.zst LIRS cache size     2271, 2129628 req, miss ratio 0.3836, byte miss ratio 0.3836
result/tencentBlock.ns15835.oracleGeneral.zst LIRS cache size     6815, 2129628 req, miss ratio 0.3505, byte miss ratio 0.3505
result/tencentBlock.ns15835.oracleGeneral.zst LIRS cache size    22718, 2129628 req, miss ratio 0.3051, byte miss ratio 0.3051
result/tencentBlock.ns15835.oracleGeneral.zst LIRS cache size    45437, 2129628 req, miss ratio 0.2463, byte miss ratio 0.2463
result/tencentBlock.ns15835.oracleGeneral.zst LIRS cache size    90875, 2129628 req, miss ratio 0.1542, byte miss ratio 0.1542
result/tencentBlock.ns15835.oracleGeneral.zst LIRS cache size   181751, 2129628 req, miss ratio 0.1078, byte miss ratio 0.1078
result/tencentBlock.ns15835.oracleGeneral.zst LeCaR cache size      227, 2129628 req, miss ratio 0.4793, byte miss ratio 0.4793
result/tencentBlock.ns15835.oracleGeneral.zst LeCaR cache size      681, 2129628 req, miss ratio 0.4413, byte miss ratio 0.4413
result/tencentBlock.ns15835.oracleGeneral.zst LeCaR cache size     2271, 2129628 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns15835.oracleGeneral.zst LeCaR cache size     6815, 2129628 req, miss ratio 0.3587, byte miss ratio 0.3587
result/tencentBlock.ns15835.oracleGeneral.zst LeCaR cache size    22718, 2129628 req, miss ratio 0.3292, byte miss ratio 0.3292
result/tencentBlock.ns15835.oracleGeneral.zst LeCaR cache size    45437, 2129628 req, miss ratio 0.2825, byte miss ratio 0.2825
result/tencentBlock.ns15835.oracleGeneral.zst LeCaR cache size    90875, 2129628 req, miss ratio 0.1628, byte miss ratio 0.1628
result/tencentBlock.ns15835.oracleGeneral.zst LeCaR cache size   181751, 2129628 req, miss ratio 0.1078, byte miss ratio 0.1078
result/tencentBlock.ns15835.oracleGeneral.zst Clock cache size      227, 2129628 req, miss ratio 0.4864, byte miss ratio 0.4864
result/tencentBlock.ns15835.oracleGeneral.zst Clock cache size      681, 2129628 req, miss ratio 0.4429, byte miss ratio 0.4429
result/tencentBlock.ns15835.oracleGeneral.zst Clock cache size     2271, 2129628 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns15835.oracleGeneral.zst Clock cache size     6815, 2129628 req, miss ratio 0.3661, byte miss ratio 0.3661
result/tencentBlock.ns15835.oracleGeneral.zst Clock cache size    22718, 2129628 req, miss ratio 0.3386, byte miss ratio 0.3386
