result/tencentBlock.ns14362.oracleGeneral.zst LHD cache size      257, 2602347 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns14362.oracleGeneral.zst LHD cache size      772, 2602347 req, miss ratio 0.3648, byte miss ratio 0.3648
result/tencentBlock.ns14362.oracleGeneral.zst LHD cache size     2575, 2602347 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns14362.oracleGeneral.zst LHD cache size     7725, 2602347 req, miss ratio 0.2367, byte miss ratio 0.2367
result/tencentBlock.ns14362.oracleGeneral.zst LHD cache size    25750, 2602347 req, miss ratio 0.1861, byte miss ratio 0.1861
result/tencentBlock.ns14362.oracleGeneral.zst LHD cache size    51501, 2602347 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns14362.oracleGeneral.zst LHD cache size   103002, 2602347 req, miss ratio 0.1074, byte miss ratio 0.1074
result/tencentBlock.ns14362.oracleGeneral.zst LHD cache size   206005, 2602347 req, miss ratio 0.0997, byte miss ratio 0.0997
result/tencentBlock.ns14362.oracleGeneral.zst ARC cache size      257, 2602347 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns14362.oracleGeneral.zst ARC cache size      772, 2602347 req, miss ratio 0.3546, byte miss ratio 0.3546
result/tencentBlock.ns14362.oracleGeneral.zst ARC cache size     2575, 2602347 req, miss ratio 0.2593, byte miss ratio 0.2593
result/tencentBlock.ns14362.oracleGeneral.zst ARC cache size     7725, 2602347 req, miss ratio 0.2356, byte miss ratio 0.2356
result/tencentBlock.ns14362.oracleGeneral.zst ARC cache size    25750, 2602347 req, miss ratio 0.1888, byte miss ratio 0.1888
result/tencentBlock.ns14362.oracleGeneral.zst ARC cache size    51501, 2602347 req, miss ratio 0.1459, byte miss ratio 0.1459
result/tencentBlock.ns14362.oracleGeneral.zst ARC cache size   103002, 2602347 req, miss ratio 0.1079, byte miss ratio 0.1079
