result/tencentBlock.ns21306.oracleGeneral.zst LHD cache size      227, 1352240 req, miss ratio 0.4843, byte miss ratio 0.4843
result/tencentBlock.ns21306.oracleGeneral.zst LHD cache size      683, 1352240 req, miss ratio 0.4753, byte miss ratio 0.4753
result/tencentBlock.ns21306.oracleGeneral.zst LHD cache size     2276, 1352240 req, miss ratio 0.4732, byte miss ratio 0.4732
result/tencentBlock.ns21306.oracleGeneral.zst LHD cache size     6830, 1352240 req, miss ratio 0.4707, byte miss ratio 0.4707
result/tencentBlock.ns21306.oracleGeneral.zst LHD cache size    22768, 1352240 req, miss ratio 0.4284, byte miss ratio 0.4284
result/tencentBlock.ns21306.oracleGeneral.zst LHD cache size    45537, 1352240 req, miss ratio 0.3661, byte miss ratio 0.3661
result/tencentBlock.ns21306.oracleGeneral.zst LHD cache size    91074, 1352240 req, miss ratio 0.2173, byte miss ratio 0.2173
result/tencentBlock.ns21306.oracleGeneral.zst LHD cache size   182148, 1352240 req, miss ratio 0.1688, byte miss ratio 0.1688
result/tencentBlock.ns21306.oracleGeneral.zst Cacheus cache size      227, 1352240 req, miss ratio 0.4767, byte miss ratio 0.4767
result/tencentBlock.ns21306.oracleGeneral.zst Cacheus cache size      683, 1352240 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns21306.oracleGeneral.zst Cacheus cache size     2276, 1352240 req, miss ratio 0.4726, byte miss ratio 0.4726
result/tencentBlock.ns21306.oracleGeneral.zst Cacheus cache size     6830, 1352240 req, miss ratio 0.4720, byte miss ratio 0.4720
result/tencentBlock.ns21306.oracleGeneral.zst Cacheus cache size    22768, 1352240 req, miss ratio 0.4329, byte miss ratio 0.4329
result/tencentBlock.ns21306.oracleGeneral.zst Cacheus cache size    45537, 1352240 req, miss ratio 0.3767, byte miss ratio 0.3767
result/tencentBlock.ns21306.oracleGeneral.zst Cacheus cache size    91074, 1352240 req, miss ratio 0.2249, byte miss ratio 0.2249
