result/tencentBlock.ns7496.oracleGeneral.zst Cacheus cache size      425, 14089011 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns7496.oracleGeneral.zst Cacheus cache size     1275, 14089011 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns7496.oracleGeneral.zst Cacheus cache size     4251, 14089011 req, miss ratio 0.1780, byte miss ratio 0.1780
result/tencentBlock.ns7496.oracleGeneral.zst Cacheus cache size    12754, 14089011 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns7496.oracleGeneral.zst Cacheus cache size    42514, 14089011 req, miss ratio 0.1371, byte miss ratio 0.1371
result/tencentBlock.ns7496.oracleGeneral.zst Cacheus cache size    85029, 14089011 req, miss ratio 0.1136, byte miss ratio 0.1136
result/tencentBlock.ns7496.oracleGeneral.zst Cacheus cache size   170058, 14089011 req, miss ratio 0.0561, byte miss ratio 0.0561
result/tencentBlock.ns7496.oracleGeneral.zst Cacheus cache size   340116, 14089011 req, miss ratio 0.0306, byte miss ratio 0.0306
result/tencentBlock.ns7496.oracleGeneral.zst FIFO cache size      425, 14089011 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns7496.oracleGeneral.zst FIFO cache size     1275, 14089011 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns7496.oracleGeneral.zst FIFO cache size     4251, 14089011 req, miss ratio 0.2295, byte miss ratio 0.2295
result/tencentBlock.ns7496.oracleGeneral.zst FIFO cache size    12754, 14089011 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns7496.oracleGeneral.zst FIFO cache size    42514, 14089011 req, miss ratio 0.1478, byte miss ratio 0.1478
result/tencentBlock.ns7496.oracleGeneral.zst FIFO cache size    85029, 14089011 req, miss ratio 0.1252, byte miss ratio 0.1252
result/tencentBlock.ns7496.oracleGeneral.zst FIFO cache size   170058, 14089011 req, miss ratio 0.0745, byte miss ratio 0.0745
result/tencentBlock.ns7496.oracleGeneral.zst FIFO cache size   340116, 14089011 req, miss ratio 0.0397, byte miss ratio 0.0397
result/tencentBlock.ns7496.oracleGeneral.zst LIRS cache size      425, 14089011 req, miss ratio 0.4023, byte miss ratio 0.4023
result/tencentBlock.ns7496.oracleGeneral.zst LIRS cache size     1275, 14089011 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns7496.oracleGeneral.zst LIRS cache size     4251, 14089011 req, miss ratio 0.1764, byte miss ratio 0.1764
result/tencentBlock.ns7496.oracleGeneral.zst LIRS cache size    12754, 14089011 req, miss ratio 0.1551, byte miss ratio 0.1551
result/tencentBlock.ns7496.oracleGeneral.zst LIRS cache size    42514, 14089011 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns7496.oracleGeneral.zst LIRS cache size    85029, 14089011 req, miss ratio 0.1000, byte miss ratio 0.1000
result/tencentBlock.ns7496.oracleGeneral.zst LIRS cache size   170058, 14089011 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns7496.oracleGeneral.zst LIRS cache size   340116, 14089011 req, miss ratio 0.0313, byte miss ratio 0.0313
result/tencentBlock.ns7496.oracleGeneral.zst LeCaR cache size      425, 14089011 req, miss ratio 0.4239, byte miss ratio 0.4239
result/tencentBlock.ns7496.oracleGeneral.zst LeCaR cache size     1275, 14089011 req, miss ratio 0.2467, byte miss ratio 0.2467
result/tencentBlock.ns7496.oracleGeneral.zst LeCaR cache size     4251, 14089011 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns7496.oracleGeneral.zst LeCaR cache size    12754, 14089011 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns7496.oracleGeneral.zst LeCaR cache size    42514, 14089011 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns7496.oracleGeneral.zst LeCaR cache size    85029, 14089011 req, miss ratio 0.1182, byte miss ratio 0.1182
result/tencentBlock.ns7496.oracleGeneral.zst LeCaR cache size   170058, 14089011 req, miss ratio 0.0613, byte miss ratio 0.0613
result/tencentBlock.ns7496.oracleGeneral.zst LeCaR cache size   340116, 14089011 req, miss ratio 0.0305, byte miss ratio 0.0305
result/tencentBlock.ns7496.oracleGeneral.zst ARC cache size      425, 14089011 req, miss ratio 0.4044, byte miss ratio 0.4044
result/tencentBlock.ns7496.oracleGeneral.zst ARC cache size     1275, 14089011 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns7496.oracleGeneral.zst ARC cache size     4251, 14089011 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns7496.oracleGeneral.zst ARC cache size    12754, 14089011 req, miss ratio 0.1538, byte miss ratio 0.1538
result/tencentBlock.ns7496.oracleGeneral.zst ARC cache size    42514, 14089011 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns7496.oracleGeneral.zst ARC cache size    85029, 14089011 req, miss ratio 0.1077, byte miss ratio 0.1077
result/tencentBlock.ns7496.oracleGeneral.zst ARC cache size   170058, 14089011 req, miss ratio 0.0691, byte miss ratio 0.0691
result/tencentBlock.ns7496.oracleGeneral.zst ARC cache size   340116, 14089011 req, miss ratio 0.0307, byte miss ratio 0.0307
result/tencentBlock.ns7496.oracleGeneral.zst LRU cache size      425, 14089011 req, miss ratio 0.4274, byte miss ratio 0.4274
result/tencentBlock.ns7496.oracleGeneral.zst LRU cache size     1275, 14089011 req, miss ratio 0.2741, byte miss ratio 0.2741
result/tencentBlock.ns7496.oracleGeneral.zst LRU cache size     4251, 14089011 req, miss ratio 0.1912, byte miss ratio 0.1912
result/tencentBlock.ns7496.oracleGeneral.zst LRU cache size    12754, 14089011 req, miss ratio 0.1665, byte miss ratio 0.1665
result/tencentBlock.ns7496.oracleGeneral.zst LRU cache size    42514, 14089011 req, miss ratio 0.1396, byte miss ratio 0.1396
result/tencentBlock.ns7496.oracleGeneral.zst LRU cache size    85029, 14089011 req, miss ratio 0.1190, byte miss ratio 0.1190
result/tencentBlock.ns7496.oracleGeneral.zst LRU cache size   170058, 14089011 req, miss ratio 0.0659, byte miss ratio 0.0659
result/tencentBlock.ns7496.oracleGeneral.zst LRU cache size   340116, 14089011 req, miss ratio 0.0305, byte miss ratio 0.0305
result/tencentBlock.ns7496.oracleGeneral.zst Clock cache size      425, 14089011 req, miss ratio 0.4212, byte miss ratio 0.4212
result/tencentBlock.ns7496.oracleGeneral.zst Clock cache size     1275, 14089011 req, miss ratio 0.2670, byte miss ratio 0.2670
result/tencentBlock.ns7496.oracleGeneral.zst Clock cache size     4251, 14089011 req, miss ratio 0.1865, byte miss ratio 0.1865
result/tencentBlock.ns7496.oracleGeneral.zst Clock cache size    12754, 14089011 req, miss ratio 0.1648, byte miss ratio 0.1648
result/tencentBlock.ns7496.oracleGeneral.zst Clock cache size    42514, 14089011 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns7496.oracleGeneral.zst Clock cache size    85029, 14089011 req, miss ratio 0.1198, byte miss ratio 0.1198
result/tencentBlock.ns7496.oracleGeneral.zst Clock cache size   170058, 14089011 req, miss ratio 0.0802, byte miss ratio 0.0802
result/tencentBlock.ns7496.oracleGeneral.zst Clock cache size   340116, 14089011 req, miss ratio 0.0308, byte miss ratio 0.0308
result/tencentBlock.ns7496.oracleGeneral.zst clock2 cache size      425, 14089011 req, miss ratio 0.4334, byte miss ratio 0.4334
result/tencentBlock.ns7496.oracleGeneral.zst clock2 cache size     1275, 14089011 req, miss ratio 0.2537, byte miss ratio 0.2537
result/tencentBlock.ns7496.oracleGeneral.zst clock2 cache size     4251, 14089011 req, miss ratio 0.1830, byte miss ratio 0.1830
result/tencentBlock.ns7496.oracleGeneral.zst clock2 cache size    12754, 14089011 req, miss ratio 0.1631, byte miss ratio 0.1631
result/tencentBlock.ns7496.oracleGeneral.zst clock2 cache size    42514, 14089011 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns7496.oracleGeneral.zst clock2 cache size    85029, 14089011 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns7496.oracleGeneral.zst clock2 cache size   170058, 14089011 req, miss ratio 0.0780, byte miss ratio 0.0780
result/tencentBlock.ns7496.oracleGeneral.zst clock2 cache size   340116, 14089011 req, miss ratio 0.0307, byte miss ratio 0.0307
result/tencentBlock.ns7496.oracleGeneral.zst LHD cache size      425, 14089011 req, miss ratio 0.4442, byte miss ratio 0.4442
result/tencentBlock.ns7496.oracleGeneral.zst LHD cache size     1275, 14089011 req, miss ratio 0.2565, byte miss ratio 0.2565
result/tencentBlock.ns7496.oracleGeneral.zst LHD cache size     4251, 14089011 req, miss ratio 0.1790, byte miss ratio 0.1790
result/tencentBlock.ns7496.oracleGeneral.zst LHD cache size    12754, 14089011 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns7496.oracleGeneral.zst LHD cache size    42514, 14089011 req, miss ratio 0.1351, byte miss ratio 0.1351
result/tencentBlock.ns7496.oracleGeneral.zst LHD cache size    85029, 14089011 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns7496.oracleGeneral.zst LHD cache size   170058, 14089011 req, miss ratio 0.0569, byte miss ratio 0.0569
result/tencentBlock.ns7496.oracleGeneral.zst LHD cache size   340116, 14089011 req, miss ratio 0.0307, byte miss ratio 0.0307
result/tencentBlock.ns7496.oracleGeneral.zst S3FIFO-1 cache size      425, 14089011 req, miss ratio 0.4316, byte miss ratio 0.4316
result/tencentBlock.ns7496.oracleGeneral.zst S3FIFO-1 cache size     1275, 14089011 req, miss ratio 0.2187, byte miss ratio 0.2187
result/tencentBlock.ns7496.oracleGeneral.zst S3FIFO-1 cache size     4251, 14089011 req, miss ratio 0.1711, byte miss ratio 0.1711
result/tencentBlock.ns7496.oracleGeneral.zst S3FIFO-1 cache size    12754, 14089011 req, miss ratio 0.1510, byte miss ratio 0.1510
result/tencentBlock.ns7496.oracleGeneral.zst S3FIFO-1 cache size    42514, 14089011 req, miss ratio 0.1328, byte miss ratio 0.1328
