result/tencentBlock.ns8639.oracleGeneral.zst FIFO cache size      436, 4101667 req, miss ratio 0.6099, byte miss ratio 0.6099
result/tencentBlock.ns8639.oracleGeneral.zst FIFO cache size     1310, 4101667 req, miss ratio 0.4721, byte miss ratio 0.4721
result/tencentBlock.ns8639.oracleGeneral.zst FIFO cache size     4368, 4101667 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns8639.oracleGeneral.zst FIFO cache size    13104, 4101667 req, miss ratio 0.3048, byte miss ratio 0.3048
result/tencentBlock.ns8639.oracleGeneral.zst FIFO cache size    43681, 4101667 req, miss ratio 0.2341, byte miss ratio 0.2341
result/tencentBlock.ns8639.oracleGeneral.zst FIFO cache size    87362, 4101667 req, miss ratio 0.1763, byte miss ratio 0.1763
result/tencentBlock.ns8639.oracleGeneral.zst FIFO cache size   174725, 4101667 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns8639.oracleGeneral.zst FIFO cache size   349450, 4101667 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns8639.oracleGeneral.zst LIRS cache size      436, 4101667 req, miss ratio 0.5494, byte miss ratio 0.5494
result/tencentBlock.ns8639.oracleGeneral.zst LIRS cache size     1310, 4101667 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns8639.oracleGeneral.zst LIRS cache size     4368, 4101667 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns8639.oracleGeneral.zst LIRS cache size    13104, 4101667 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns8639.oracleGeneral.zst LIRS cache size    43681, 4101667 req, miss ratio 0.2292, byte miss ratio 0.2292
result/tencentBlock.ns8639.oracleGeneral.zst LIRS cache size    87362, 4101667 req, miss ratio 0.1787, byte miss ratio 0.1787
result/tencentBlock.ns8639.oracleGeneral.zst LIRS cache size   174725, 4101667 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns8639.oracleGeneral.zst LIRS cache size   349450, 4101667 req, miss ratio 0.1109, byte miss ratio 0.1109
result/tencentBlock.ns8639.oracleGeneral.zst clock2 cache size      436, 4101667 req, miss ratio 0.5373, byte miss ratio 0.5373
result/tencentBlock.ns8639.oracleGeneral.zst clock2 cache size     1310, 4101667 req, miss ratio 0.4335, byte miss ratio 0.4335
result/tencentBlock.ns8639.oracleGeneral.zst clock2 cache size     4368, 4101667 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns8639.oracleGeneral.zst clock2 cache size    13104, 4101667 req, miss ratio 0.2863, byte miss ratio 0.2863
result/tencentBlock.ns8639.oracleGeneral.zst clock2 cache size    43681, 4101667 req, miss ratio 0.2299, byte miss ratio 0.2299
