result/tencentBlock.ns11771.oracleGeneral.zst FIFO cache size      128, 1898841 req, miss ratio 0.4877, byte miss ratio 0.4877
result/tencentBlock.ns11771.oracleGeneral.zst FIFO cache size      385, 1898841 req, miss ratio 0.3703, byte miss ratio 0.3703
result/tencentBlock.ns11771.oracleGeneral.zst FIFO cache size     1285, 1898841 req, miss ratio 0.3084, byte miss ratio 0.3084
result/tencentBlock.ns11771.oracleGeneral.zst FIFO cache size     3856, 1898841 req, miss ratio 0.2483, byte miss ratio 0.2483
result/tencentBlock.ns11771.oracleGeneral.zst FIFO cache size    12856, 1898841 req, miss ratio 0.1957, byte miss ratio 0.1957
result/tencentBlock.ns11771.oracleGeneral.zst FIFO cache size    25712, 1898841 req, miss ratio 0.1650, byte miss ratio 0.1650
result/tencentBlock.ns11771.oracleGeneral.zst FIFO cache size    51425, 1898841 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns11771.oracleGeneral.zst FIFO cache size   102851, 1898841 req, miss ratio 0.0778, byte miss ratio 0.0778
result/tencentBlock.ns11771.oracleGeneral.zst Cacheus cache size      128, 1898841 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns11771.oracleGeneral.zst Cacheus cache size      385, 1898841 req, miss ratio 0.3130, byte miss ratio 0.3130
result/tencentBlock.ns11771.oracleGeneral.zst Cacheus cache size     1285, 1898841 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns11771.oracleGeneral.zst Cacheus cache size     3856, 1898841 req, miss ratio 0.2116, byte miss ratio 0.2116
result/tencentBlock.ns11771.oracleGeneral.zst Cacheus cache size    12856, 1898841 req, miss ratio 0.1710, byte miss ratio 0.1710
result/tencentBlock.ns11771.oracleGeneral.zst Cacheus cache size    25712, 1898841 req, miss ratio 0.1392, byte miss ratio 0.1392
result/tencentBlock.ns11771.oracleGeneral.zst Cacheus cache size    51425, 1898841 req, miss ratio 0.0972, byte miss ratio 0.0972
result/tencentBlock.ns11771.oracleGeneral.zst Cacheus cache size   102851, 1898841 req, miss ratio 0.0693, byte miss ratio 0.0693
result/tencentBlock.ns11771.oracleGeneral.zst LeCaR cache size      128, 1898841 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns11771.oracleGeneral.zst LeCaR cache size      385, 1898841 req, miss ratio 0.3234, byte miss ratio 0.3234
result/tencentBlock.ns11771.oracleGeneral.zst LeCaR cache size     1285, 1898841 req, miss ratio 0.2791, byte miss ratio 0.2791
result/tencentBlock.ns11771.oracleGeneral.zst LeCaR cache size     3856, 1898841 req, miss ratio 0.2205, byte miss ratio 0.2205
result/tencentBlock.ns11771.oracleGeneral.zst LeCaR cache size    12856, 1898841 req, miss ratio 0.1734, byte miss ratio 0.1734
result/tencentBlock.ns11771.oracleGeneral.zst LeCaR cache size    25712, 1898841 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns11771.oracleGeneral.zst LeCaR cache size    51425, 1898841 req, miss ratio 0.0974, byte miss ratio 0.0974
result/tencentBlock.ns11771.oracleGeneral.zst LeCaR cache size   102851, 1898841 req, miss ratio 0.0694, byte miss ratio 0.0694
result/tencentBlock.ns11771.oracleGeneral.zst clock2 cache size      128, 1898841 req, miss ratio 0.3949, byte miss ratio 0.3949
result/tencentBlock.ns11771.oracleGeneral.zst clock2 cache size      385, 1898841 req, miss ratio 0.3244, byte miss ratio 0.3244
result/tencentBlock.ns11771.oracleGeneral.zst clock2 cache size     1285, 1898841 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns11771.oracleGeneral.zst clock2 cache size     3856, 1898841 req, miss ratio 0.2255, byte miss ratio 0.2255
