result/tencentBlock.ns23279.oracleGeneral.zst ARC cache size      172, 2737133 req, miss ratio 0.3238, byte miss ratio 0.3238
result/tencentBlock.ns23279.oracleGeneral.zst ARC cache size      517, 2737133 req, miss ratio 0.2015, byte miss ratio 0.2015
result/tencentBlock.ns23279.oracleGeneral.zst ARC cache size     1724, 2737133 req, miss ratio 0.1576, byte miss ratio 0.1576
result/tencentBlock.ns23279.oracleGeneral.zst ARC cache size     5172, 2737133 req, miss ratio 0.1423, byte miss ratio 0.1423
result/tencentBlock.ns23279.oracleGeneral.zst ARC cache size    17242, 2737133 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns23279.oracleGeneral.zst ARC cache size    34484, 2737133 req, miss ratio 0.0763, byte miss ratio 0.0763
result/tencentBlock.ns23279.oracleGeneral.zst ARC cache size    68968, 2737133 req, miss ratio 0.0666, byte miss ratio 0.0666
result/tencentBlock.ns23279.oracleGeneral.zst ARC cache size   137936, 2737133 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns23279.oracleGeneral.zst LeCaR cache size      172, 2737133 req, miss ratio 0.3615, byte miss ratio 0.3615
result/tencentBlock.ns23279.oracleGeneral.zst LeCaR cache size      517, 2737133 req, miss ratio 0.2145, byte miss ratio 0.2145
result/tencentBlock.ns23279.oracleGeneral.zst LeCaR cache size     1724, 2737133 req, miss ratio 0.1784, byte miss ratio 0.1784
result/tencentBlock.ns23279.oracleGeneral.zst LeCaR cache size     5172, 2737133 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns23279.oracleGeneral.zst LeCaR cache size    17242, 2737133 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns23279.oracleGeneral.zst LeCaR cache size    34484, 2737133 req, miss ratio 0.0867, byte miss ratio 0.0867
result/tencentBlock.ns23279.oracleGeneral.zst LeCaR cache size    68968, 2737133 req, miss ratio 0.0685, byte miss ratio 0.0685
result/tencentBlock.ns23279.oracleGeneral.zst LeCaR cache size   137936, 2737133 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns23279.oracleGeneral.zst clock2 cache size      172, 2737133 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns23279.oracleGeneral.zst clock2 cache size      517, 2737133 req, miss ratio 0.2186, byte miss ratio 0.2186
result/tencentBlock.ns23279.oracleGeneral.zst clock2 cache size     1724, 2737133 req, miss ratio 0.1793, byte miss ratio 0.1793
result/tencentBlock.ns23279.oracleGeneral.zst clock2 cache size     5172, 2737133 req, miss ratio 0.1469, byte miss ratio 0.1469
result/tencentBlock.ns23279.oracleGeneral.zst clock2 cache size    17242, 2737133 req, miss ratio 0.1354, byte miss ratio 0.1354
result/tencentBlock.ns23279.oracleGeneral.zst clock2 cache size    34484, 2737133 req, miss ratio 0.0942, byte miss ratio 0.0942
result/tencentBlock.ns23279.oracleGeneral.zst clock2 cache size    68968, 2737133 req, miss ratio 0.0681, byte miss ratio 0.0681
result/tencentBlock.ns23279.oracleGeneral.zst clock2 cache size   137936, 2737133 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns23279.oracleGeneral.zst LIRS cache size      172, 2737133 req, miss ratio 0.2944, byte miss ratio 0.2944
result/tencentBlock.ns23279.oracleGeneral.zst LIRS cache size      517, 2737133 req, miss ratio 0.2053, byte miss ratio 0.2053
result/tencentBlock.ns23279.oracleGeneral.zst LIRS cache size     1724, 2737133 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns23279.oracleGeneral.zst LIRS cache size     5172, 2737133 req, miss ratio 0.1438, byte miss ratio 0.1438
result/tencentBlock.ns23279.oracleGeneral.zst LIRS cache size    17242, 2737133 req, miss ratio 0.1072, byte miss ratio 0.1072
result/tencentBlock.ns23279.oracleGeneral.zst LIRS cache size    34484, 2737133 req, miss ratio 0.0765, byte miss ratio 0.0765
result/tencentBlock.ns23279.oracleGeneral.zst LIRS cache size    68968, 2737133 req, miss ratio 0.0664, byte miss ratio 0.0664
result/tencentBlock.ns23279.oracleGeneral.zst LIRS cache size   137936, 2737133 req, miss ratio 0.0635, byte miss ratio 0.0635
result/tencentBlock.ns23279.oracleGeneral.zst Clock cache size      172, 2737133 req, miss ratio 0.4095, byte miss ratio 0.4095
result/tencentBlock.ns23279.oracleGeneral.zst Clock cache size      517, 2737133 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns23279.oracleGeneral.zst Clock cache size     1724, 2737133 req, miss ratio 0.1807, byte miss ratio 0.1807
result/tencentBlock.ns23279.oracleGeneral.zst Clock cache size     5172, 2737133 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns23279.oracleGeneral.zst Clock cache size    17242, 2737133 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns23279.oracleGeneral.zst Clock cache size    34484, 2737133 req, miss ratio 0.0922, byte miss ratio 0.0922
result/tencentBlock.ns23279.oracleGeneral.zst Clock cache size    68968, 2737133 req, miss ratio 0.0688, byte miss ratio 0.0688
result/tencentBlock.ns23279.oracleGeneral.zst Clock cache size   137936, 2737133 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns23279.oracleGeneral.zst Cacheus cache size      172, 2737133 req, miss ratio 0.3143, byte miss ratio 0.3143
result/tencentBlock.ns23279.oracleGeneral.zst Cacheus cache size      517, 2737133 req, miss ratio 0.2099, byte miss ratio 0.2099
result/tencentBlock.ns23279.oracleGeneral.zst Cacheus cache size     1724, 2737133 req, miss ratio 0.1613, byte miss ratio 0.1613
result/tencentBlock.ns23279.oracleGeneral.zst Cacheus cache size     5172, 2737133 req, miss ratio 0.1436, byte miss ratio 0.1436
result/tencentBlock.ns23279.oracleGeneral.zst Cacheus cache size    17242, 2737133 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns23279.oracleGeneral.zst Cacheus cache size    34484, 2737133 req, miss ratio 0.0805, byte miss ratio 0.0805
result/tencentBlock.ns23279.oracleGeneral.zst Cacheus cache size    68968, 2737133 req, miss ratio 0.0674, byte miss ratio 0.0674
result/tencentBlock.ns23279.oracleGeneral.zst Cacheus cache size   137936, 2737133 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns23279.oracleGeneral.zst LRU cache size      172, 2737133 req, miss ratio 0.4241, byte miss ratio 0.4241
result/tencentBlock.ns23279.oracleGeneral.zst LRU cache size      517, 2737133 req, miss ratio 0.2250, byte miss ratio 0.2250
result/tencentBlock.ns23279.oracleGeneral.zst LRU cache size     1724, 2737133 req, miss ratio 0.1836, byte miss ratio 0.1836
result/tencentBlock.ns23279.oracleGeneral.zst LRU cache size     5172, 2737133 req, miss ratio 0.1487, byte miss ratio 0.1487
result/tencentBlock.ns23279.oracleGeneral.zst LRU cache size    17242, 2737133 req, miss ratio 0.1244, byte miss ratio 0.1244
result/tencentBlock.ns23279.oracleGeneral.zst LRU cache size    34484, 2737133 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns23279.oracleGeneral.zst LRU cache size    68968, 2737133 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns23279.oracleGeneral.zst LRU cache size   137936, 2737133 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns23279.oracleGeneral.zst FIFO cache size      172, 2737133 req, miss ratio 0.4587, byte miss ratio 0.4587
result/tencentBlock.ns23279.oracleGeneral.zst FIFO cache size      517, 2737133 req, miss ratio 0.2729, byte miss ratio 0.2729
result/tencentBlock.ns23279.oracleGeneral.zst FIFO cache size     1724, 2737133 req, miss ratio 0.2044, byte miss ratio 0.2044
result/tencentBlock.ns23279.oracleGeneral.zst FIFO cache size     5172, 2737133 req, miss ratio 0.1644, byte miss ratio 0.1644
result/tencentBlock.ns23279.oracleGeneral.zst FIFO cache size    17242, 2737133 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns23279.oracleGeneral.zst FIFO cache size    34484, 2737133 req, miss ratio 0.1065, byte miss ratio 0.1065
result/tencentBlock.ns23279.oracleGeneral.zst FIFO cache size    68968, 2737133 req, miss ratio 0.0820, byte miss ratio 0.0820
result/tencentBlock.ns23279.oracleGeneral.zst FIFO cache size   137936, 2737133 req, miss ratio 0.0701, byte miss ratio 0.0701
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-1 cache size      172, 2737133 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-1 cache size      517, 2737133 req, miss ratio 0.2021, byte miss ratio 0.2021
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-1 cache size     1724, 2737133 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-1 cache size     5172, 2737133 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-1 cache size    17242, 2737133 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-1 cache size    34484, 2737133 req, miss ratio 0.0783, byte miss ratio 0.0783
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-1 cache size    68968, 2737133 req, miss ratio 0.0666, byte miss ratio 0.0666
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-1 cache size   137936, 2737133 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns23279.oracleGeneral.zst LHD cache size      172, 2737133 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns23279.oracleGeneral.zst LHD cache size      517, 2737133 req, miss ratio 0.2144, byte miss ratio 0.2144
result/tencentBlock.ns23279.oracleGeneral.zst LHD cache size     1724, 2737133 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns23279.oracleGeneral.zst LHD cache size     5172, 2737133 req, miss ratio 0.1468, byte miss ratio 0.1468
result/tencentBlock.ns23279.oracleGeneral.zst LHD cache size    17242, 2737133 req, miss ratio 0.1239, byte miss ratio 0.1239
result/tencentBlock.ns23279.oracleGeneral.zst LHD cache size    34484, 2737133 req, miss ratio 0.0939, byte miss ratio 0.0939
result/tencentBlock.ns23279.oracleGeneral.zst LHD cache size    68968, 2737133 req, miss ratio 0.0706, byte miss ratio 0.0706
result/tencentBlock.ns23279.oracleGeneral.zst LHD cache size   137936, 2737133 req, miss ratio 0.0637, byte miss ratio 0.0637
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-d-1 cache size      172, 2737133 req, miss ratio 0.3216, byte miss ratio 0.3216
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-d-1 cache size      517, 2737133 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-d-1 cache size     1724, 2737133 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-d-1 cache size     5172, 2737133 req, miss ratio 0.1404, byte miss ratio 0.1404
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-d-1 cache size    17242, 2737133 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-d-1 cache size    34484, 2737133 req, miss ratio 0.0781, byte miss ratio 0.0781
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-d-1 cache size    68968, 2737133 req, miss ratio 0.0666, byte miss ratio 0.0666
result/tencentBlock.ns23279.oracleGeneral.zst S3FIFO-d-1 cache size   137936, 2737133 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns23279.oracleGeneral.zst LRB cache size      172, 2737133 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns23279.oracleGeneral.zst LRB cache size      517, 2737133 req, miss ratio 0.2008, byte miss ratio 0.2008
result/tencentBlock.ns23279.oracleGeneral.zst LRB cache size     1724, 2737133 req, miss ratio 0.1576, byte miss ratio 0.1576
result/tencentBlock.ns23279.oracleGeneral.zst LRB cache size     5172, 2737133 req, miss ratio 0.1379, byte miss ratio 0.1379
result/tencentBlock.ns23279.oracleGeneral.zst LRB cache size    17242, 2737133 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns23279.oracleGeneral.zst LRB cache size    34484, 2737133 req, miss ratio 0.0821, byte miss ratio 0.0821
result/tencentBlock.ns23279.oracleGeneral.zst LRB cache size    68968, 2737133 req, miss ratio 0.0715, byte miss ratio 0.0715
result/tencentBlock.ns23279.oracleGeneral.zst LRB cache size   137936, 2737133 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns23279.oracleGeneral.zst TwoQ cache size      172, 2737133 req, miss ratio 0.3485, byte miss ratio 0.3485
result/tencentBlock.ns23279.oracleGeneral.zst TwoQ cache size      517, 2737133 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns23279.oracleGeneral.zst TwoQ cache size     1724, 2737133 req, miss ratio 0.1590, byte miss ratio 0.1590
result/tencentBlock.ns23279.oracleGeneral.zst TwoQ cache size     5172, 2737133 req, miss ratio 0.1425, byte miss ratio 0.1425
result/tencentBlock.ns23279.oracleGeneral.zst TwoQ cache size    17242, 2737133 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns23279.oracleGeneral.zst TwoQ cache size    34484, 2737133 req, miss ratio 0.0851, byte miss ratio 0.0851
result/tencentBlock.ns23279.oracleGeneral.zst TwoQ cache size    68968, 2737133 req, miss ratio 0.0766, byte miss ratio 0.0766
result/tencentBlock.ns23279.oracleGeneral.zst TwoQ cache size   137936, 2737133 req, miss ratio 0.0701, byte miss ratio 0.0701
