result/tencentBlock.ns5162.oracleGeneral.zst LeCaR cache size      530, 2410894 req, miss ratio 0.4374, byte miss ratio 0.4374
result/tencentBlock.ns5162.oracleGeneral.zst LeCaR cache size     1590, 2410894 req, miss ratio 0.4148, byte miss ratio 0.4148
result/tencentBlock.ns5162.oracleGeneral.zst LeCaR cache size     5302, 2410894 req, miss ratio 0.3775, byte miss ratio 0.3775
result/tencentBlock.ns5162.oracleGeneral.zst LeCaR cache size    15907, 2410894 req, miss ratio 0.3356, byte miss ratio 0.3356
result/tencentBlock.ns5162.oracleGeneral.zst LeCaR cache size    53024, 2410894 req, miss ratio 0.2833, byte miss ratio 0.2833
result/tencentBlock.ns5162.oracleGeneral.zst LeCaR cache size   106049, 2410894 req, miss ratio 0.2473, byte miss ratio 0.2473
result/tencentBlock.ns5162.oracleGeneral.zst LeCaR cache size   212098, 2410894 req, miss ratio 0.2364, byte miss ratio 0.2364
result/tencentBlock.ns5162.oracleGeneral.zst LeCaR cache size   424196, 2410894 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns5162.oracleGeneral.zst FIFO cache size      530, 2410894 req, miss ratio 0.4615, byte miss ratio 0.4615
result/tencentBlock.ns5162.oracleGeneral.zst FIFO cache size     1590, 2410894 req, miss ratio 0.4324, byte miss ratio 0.4324
result/tencentBlock.ns5162.oracleGeneral.zst FIFO cache size     5302, 2410894 req, miss ratio 0.3942, byte miss ratio 0.3942
result/tencentBlock.ns5162.oracleGeneral.zst FIFO cache size    15907, 2410894 req, miss ratio 0.3512, byte miss ratio 0.3512
result/tencentBlock.ns5162.oracleGeneral.zst FIFO cache size    53024, 2410894 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns5162.oracleGeneral.zst FIFO cache size   106049, 2410894 req, miss ratio 0.2546, byte miss ratio 0.2546
result/tencentBlock.ns5162.oracleGeneral.zst FIFO cache size   212098, 2410894 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns5162.oracleGeneral.zst FIFO cache size   424196, 2410894 req, miss ratio 0.2407, byte miss ratio 0.2407
result/tencentBlock.ns5162.oracleGeneral.zst S3FIFO-1 cache size      530, 2410894 req, miss ratio 0.4256, byte miss ratio 0.4256
result/tencentBlock.ns5162.oracleGeneral.zst S3FIFO-1 cache size     1590, 2410894 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns5162.oracleGeneral.zst S3FIFO-1 cache size     5302, 2410894 req, miss ratio 0.3519, byte miss ratio 0.3519
result/tencentBlock.ns5162.oracleGeneral.zst S3FIFO-1 cache size    15907, 2410894 req, miss ratio 0.3198, byte miss ratio 0.3198
result/tencentBlock.ns5162.oracleGeneral.zst S3FIFO-1 cache size    53024, 2410894 req, miss ratio 0.2650, byte miss ratio 0.2650
result/tencentBlock.ns5162.oracleGeneral.zst S3FIFO-1 cache size   106049, 2410894 req, miss ratio 0.2314, byte miss ratio 0.2314
result/tencentBlock.ns5162.oracleGeneral.zst S3FIFO-1 cache size   212098, 2410894 req, miss ratio 0.2273, byte miss ratio 0.2273
result/tencentBlock.ns5162.oracleGeneral.zst S3FIFO-1 cache size   424196, 2410894 req, miss ratio 0.2243, byte miss ratio 0.2243
result/tencentBlock.ns5162.oracleGeneral.zst Clock cache size      530, 2410894 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns5162.oracleGeneral.zst Clock cache size     1590, 2410894 req, miss ratio 0.4185, byte miss ratio 0.4185
