result/tencentBlock.ns14765.oracleGeneral.zst clock2 cache size      294, 3176759 req, miss ratio 0.5002, byte miss ratio 0.5002
result/tencentBlock.ns14765.oracleGeneral.zst clock2 cache size      882, 3176759 req, miss ratio 0.4012, byte miss ratio 0.4012
result/tencentBlock.ns14765.oracleGeneral.zst clock2 cache size     2940, 3176759 req, miss ratio 0.2473, byte miss ratio 0.2473
result/tencentBlock.ns14765.oracleGeneral.zst clock2 cache size     8822, 3176759 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns14765.oracleGeneral.zst clock2 cache size    29409, 3176759 req, miss ratio 0.1642, byte miss ratio 0.1642
result/tencentBlock.ns14765.oracleGeneral.zst clock2 cache size    58818, 3176759 req, miss ratio 0.1281, byte miss ratio 0.1281
result/tencentBlock.ns14765.oracleGeneral.zst clock2 cache size   117636, 3176759 req, miss ratio 0.0967, byte miss ratio 0.0967
result/tencentBlock.ns14765.oracleGeneral.zst clock2 cache size   235273, 3176759 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns14765.oracleGeneral.zst ARC cache size      294, 3176759 req, miss ratio 0.4846, byte miss ratio 0.4846
result/tencentBlock.ns14765.oracleGeneral.zst ARC cache size      882, 3176759 req, miss ratio 0.3713, byte miss ratio 0.3713
result/tencentBlock.ns14765.oracleGeneral.zst ARC cache size     2940, 3176759 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns14765.oracleGeneral.zst ARC cache size     8822, 3176759 req, miss ratio 0.2151, byte miss ratio 0.2151
result/tencentBlock.ns14765.oracleGeneral.zst ARC cache size    29409, 3176759 req, miss ratio 0.1589, byte miss ratio 0.1589
result/tencentBlock.ns14765.oracleGeneral.zst ARC cache size    58818, 3176759 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns14765.oracleGeneral.zst ARC cache size   117636, 3176759 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns14765.oracleGeneral.zst ARC cache size   235273, 3176759 req, miss ratio 0.0930, byte miss ratio 0.0930
result/tencentBlock.ns14765.oracleGeneral.zst S3FIFO-1 cache size      294, 3176759 req, miss ratio 0.5024, byte miss ratio 0.5024
