result/tencentBlock.ns2598.oracleGeneral.zst Cacheus cache size      221, 3857525 req, miss ratio 0.4433, byte miss ratio 0.4433
result/tencentBlock.ns2598.oracleGeneral.zst Cacheus cache size      665, 3857525 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns2598.oracleGeneral.zst Cacheus cache size     2219, 3857525 req, miss ratio 0.3841, byte miss ratio 0.3841
result/tencentBlock.ns2598.oracleGeneral.zst Cacheus cache size     6658, 3857525 req, miss ratio 0.3779, byte miss ratio 0.3779
result/tencentBlock.ns2598.oracleGeneral.zst Cacheus cache size    22196, 3857525 req, miss ratio 0.2901, byte miss ratio 0.2901
result/tencentBlock.ns2598.oracleGeneral.zst Cacheus cache size    44393, 3857525 req, miss ratio 0.1905, byte miss ratio 0.1905
result/tencentBlock.ns2598.oracleGeneral.zst Cacheus cache size    88786, 3857525 req, miss ratio 0.1026, byte miss ratio 0.1026
result/tencentBlock.ns2598.oracleGeneral.zst Cacheus cache size   177572, 3857525 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns2598.oracleGeneral.zst LRU cache size      221, 3857525 req, miss ratio 0.4642, byte miss ratio 0.4642
result/tencentBlock.ns2598.oracleGeneral.zst LRU cache size      665, 3857525 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns2598.oracleGeneral.zst LRU cache size     2219, 3857525 req, miss ratio 0.4098, byte miss ratio 0.4098
result/tencentBlock.ns2598.oracleGeneral.zst LRU cache size     6658, 3857525 req, miss ratio 0.3811, byte miss ratio 0.3811
result/tencentBlock.ns2598.oracleGeneral.zst LRU cache size    22196, 3857525 req, miss ratio 0.2891, byte miss ratio 0.2891
result/tencentBlock.ns2598.oracleGeneral.zst LRU cache size    44393, 3857525 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns2598.oracleGeneral.zst LRU cache size    88786, 3857525 req, miss ratio 0.0890, byte miss ratio 0.0890
result/tencentBlock.ns2598.oracleGeneral.zst LRU cache size   177572, 3857525 req, miss ratio 0.0620, byte miss ratio 0.0620
result/tencentBlock.ns2598.oracleGeneral.zst ARC cache size      221, 3857525 req, miss ratio 0.4424, byte miss ratio 0.4424
result/tencentBlock.ns2598.oracleGeneral.zst ARC cache size      665, 3857525 req, miss ratio 0.4211, byte miss ratio 0.4211
result/tencentBlock.ns2598.oracleGeneral.zst ARC cache size     2219, 3857525 req, miss ratio 0.3845, byte miss ratio 0.3845
result/tencentBlock.ns2598.oracleGeneral.zst ARC cache size     6658, 3857525 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns2598.oracleGeneral.zst ARC cache size    22196, 3857525 req, miss ratio 0.2775, byte miss ratio 0.2775
result/tencentBlock.ns2598.oracleGeneral.zst ARC cache size    44393, 3857525 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns2598.oracleGeneral.zst ARC cache size    88786, 3857525 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns2598.oracleGeneral.zst ARC cache size   177572, 3857525 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns2598.oracleGeneral.zst clock2 cache size      221, 3857525 req, miss ratio 0.4672, byte miss ratio 0.4672
result/tencentBlock.ns2598.oracleGeneral.zst clock2 cache size      665, 3857525 req, miss ratio 0.4367, byte miss ratio 0.4367
result/tencentBlock.ns2598.oracleGeneral.zst clock2 cache size     2219, 3857525 req, miss ratio 0.4068, byte miss ratio 0.4068
result/tencentBlock.ns2598.oracleGeneral.zst clock2 cache size     6658, 3857525 req, miss ratio 0.3812, byte miss ratio 0.3812
result/tencentBlock.ns2598.oracleGeneral.zst clock2 cache size    22196, 3857525 req, miss ratio 0.3233, byte miss ratio 0.3233
result/tencentBlock.ns2598.oracleGeneral.zst clock2 cache size    44393, 3857525 req, miss ratio 0.2233, byte miss ratio 0.2233
result/tencentBlock.ns2598.oracleGeneral.zst clock2 cache size    88786, 3857525 req, miss ratio 0.1155, byte miss ratio 0.1155
result/tencentBlock.ns2598.oracleGeneral.zst clock2 cache size   177572, 3857525 req, miss ratio 0.0630, byte miss ratio 0.0630
result/tencentBlock.ns2598.oracleGeneral.zst LeCaR cache size      221, 3857525 req, miss ratio 0.4571, byte miss ratio 0.4571
result/tencentBlock.ns2598.oracleGeneral.zst LeCaR cache size      665, 3857525 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns2598.oracleGeneral.zst LeCaR cache size     2219, 3857525 req, miss ratio 0.3941, byte miss ratio 0.3941
result/tencentBlock.ns2598.oracleGeneral.zst LeCaR cache size     6658, 3857525 req, miss ratio 0.3800, byte miss ratio 0.3800
result/tencentBlock.ns2598.oracleGeneral.zst LeCaR cache size    22196, 3857525 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns2598.oracleGeneral.zst LeCaR cache size    44393, 3857525 req, miss ratio 0.1866, byte miss ratio 0.1866
result/tencentBlock.ns2598.oracleGeneral.zst LeCaR cache size    88786, 3857525 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns2598.oracleGeneral.zst LeCaR cache size   177572, 3857525 req, miss ratio 0.0619, byte miss ratio 0.0619
result/tencentBlock.ns2598.oracleGeneral.zst FIFO cache size      221, 3857525 req, miss ratio 0.5206, byte miss ratio 0.5206
result/tencentBlock.ns2598.oracleGeneral.zst FIFO cache size      665, 3857525 req, miss ratio 0.4629, byte miss ratio 0.4629
result/tencentBlock.ns2598.oracleGeneral.zst FIFO cache size     2219, 3857525 req, miss ratio 0.4239, byte miss ratio 0.4239
result/tencentBlock.ns2598.oracleGeneral.zst FIFO cache size     6658, 3857525 req, miss ratio 0.3981, byte miss ratio 0.3981
result/tencentBlock.ns2598.oracleGeneral.zst FIFO cache size    22196, 3857525 req, miss ratio 0.3196, byte miss ratio 0.3196
result/tencentBlock.ns2598.oracleGeneral.zst FIFO cache size    44393, 3857525 req, miss ratio 0.2337, byte miss ratio 0.2337
result/tencentBlock.ns2598.oracleGeneral.zst FIFO cache size    88786, 3857525 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns2598.oracleGeneral.zst FIFO cache size   177572, 3857525 req, miss ratio 0.0759, byte miss ratio 0.0759
result/tencentBlock.ns2598.oracleGeneral.zst Clock cache size      221, 3857525 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns2598.oracleGeneral.zst Clock cache size      665, 3857525 req, miss ratio 0.4354, byte miss ratio 0.4354
result/tencentBlock.ns2598.oracleGeneral.zst Clock cache size     2219, 3857525 req, miss ratio 0.4056, byte miss ratio 0.4056
result/tencentBlock.ns2598.oracleGeneral.zst Clock cache size     6658, 3857525 req, miss ratio 0.3808, byte miss ratio 0.3808
result/tencentBlock.ns2598.oracleGeneral.zst Clock cache size    22196, 3857525 req, miss ratio 0.2925, byte miss ratio 0.2925
result/tencentBlock.ns2598.oracleGeneral.zst Clock cache size    44393, 3857525 req, miss ratio 0.2059, byte miss ratio 0.2059
result/tencentBlock.ns2598.oracleGeneral.zst Clock cache size    88786, 3857525 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns2598.oracleGeneral.zst Clock cache size   177572, 3857525 req, miss ratio 0.0622, byte miss ratio 0.0622
result/tencentBlock.ns2598.oracleGeneral.zst S3FIFO-1 cache size      221, 3857525 req, miss ratio 0.4470, byte miss ratio 0.4470
result/tencentBlock.ns2598.oracleGeneral.zst S3FIFO-1 cache size      665, 3857525 req, miss ratio 0.4191, byte miss ratio 0.4191
result/tencentBlock.ns2598.oracleGeneral.zst S3FIFO-1 cache size     2219, 3857525 req, miss ratio 0.3826, byte miss ratio 0.3826
result/tencentBlock.ns2598.oracleGeneral.zst S3FIFO-1 cache size     6658, 3857525 req, miss ratio 0.3771, byte miss ratio 0.3771
result/tencentBlock.ns2598.oracleGeneral.zst S3FIFO-1 cache size    22196, 3857525 req, miss ratio 0.2734, byte miss ratio 0.2734
