result/tencentBlock.ns17830.oracleGeneral.zst LIRS cache size      402, 4441845 req, miss ratio 0.4460, byte miss ratio 0.4460
result/tencentBlock.ns17830.oracleGeneral.zst LIRS cache size     1206, 4441845 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns17830.oracleGeneral.zst LIRS cache size     4020, 4441845 req, miss ratio 0.3907, byte miss ratio 0.3907
result/tencentBlock.ns17830.oracleGeneral.zst LIRS cache size    12060, 4441845 req, miss ratio 0.3627, byte miss ratio 0.3627
result/tencentBlock.ns17830.oracleGeneral.zst LIRS cache size    40200, 4441845 req, miss ratio 0.3002, byte miss ratio 0.3002
result/tencentBlock.ns17830.oracleGeneral.zst LIRS cache size    80401, 4441845 req, miss ratio 0.2359, byte miss ratio 0.2359
result/tencentBlock.ns17830.oracleGeneral.zst LIRS cache size   160802, 4441845 req, miss ratio 0.1790, byte miss ratio 0.1790
result/tencentBlock.ns17830.oracleGeneral.zst LIRS cache size   321604, 4441845 req, miss ratio 0.1044, byte miss ratio 0.1044
result/tencentBlock.ns17830.oracleGeneral.zst S3FIFO-1 cache size      402, 4441845 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns17830.oracleGeneral.zst S3FIFO-1 cache size     1206, 4441845 req, miss ratio 0.3970, byte miss ratio 0.3970
result/tencentBlock.ns17830.oracleGeneral.zst S3FIFO-1 cache size     4020, 4441845 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns17830.oracleGeneral.zst S3FIFO-1 cache size    12060, 4441845 req, miss ratio 0.3608, byte miss ratio 0.3608
result/tencentBlock.ns17830.oracleGeneral.zst S3FIFO-1 cache size    40200, 4441845 req, miss ratio 0.3047, byte miss ratio 0.3047
result/tencentBlock.ns17830.oracleGeneral.zst S3FIFO-1 cache size    80401, 4441845 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns17830.oracleGeneral.zst S3FIFO-1 cache size   160802, 4441845 req, miss ratio 0.2023, byte miss ratio 0.2023
result/tencentBlock.ns17830.oracleGeneral.zst S3FIFO-1 cache size   321604, 4441845 req, miss ratio 0.1657, byte miss ratio 0.1657
result/tencentBlock.ns17830.oracleGeneral.zst FIFO cache size      402, 4441845 req, miss ratio 0.5928, byte miss ratio 0.5928
result/tencentBlock.ns17830.oracleGeneral.zst FIFO cache size     1206, 4441845 req, miss ratio 0.4686, byte miss ratio 0.4686
result/tencentBlock.ns17830.oracleGeneral.zst FIFO cache size     4020, 4441845 req, miss ratio 0.4160, byte miss ratio 0.4160
result/tencentBlock.ns17830.oracleGeneral.zst FIFO cache size    12060, 4441845 req, miss ratio 0.3883, byte miss ratio 0.3883
result/tencentBlock.ns17830.oracleGeneral.zst FIFO cache size    40200, 4441845 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns17830.oracleGeneral.zst FIFO cache size    80401, 4441845 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns17830.oracleGeneral.zst FIFO cache size   160802, 4441845 req, miss ratio 0.2642, byte miss ratio 0.2642
result/tencentBlock.ns17830.oracleGeneral.zst FIFO cache size   321604, 4441845 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns17830.oracleGeneral.zst Cacheus cache size      402, 4441845 req, miss ratio 0.4339, byte miss ratio 0.4339
result/tencentBlock.ns17830.oracleGeneral.zst Cacheus cache size     1206, 4441845 req, miss ratio 0.4017, byte miss ratio 0.4017
result/tencentBlock.ns17830.oracleGeneral.zst Cacheus cache size     4020, 4441845 req, miss ratio 0.3869, byte miss ratio 0.3869
result/tencentBlock.ns17830.oracleGeneral.zst Cacheus cache size    12060, 4441845 req, miss ratio 0.3658, byte miss ratio 0.3658
result/tencentBlock.ns17830.oracleGeneral.zst Cacheus cache size    40200, 4441845 req, miss ratio 0.3253, byte miss ratio 0.3253
result/tencentBlock.ns17830.oracleGeneral.zst Cacheus cache size    80401, 4441845 req, miss ratio 0.2738, byte miss ratio 0.2738
result/tencentBlock.ns17830.oracleGeneral.zst Cacheus cache size   160802, 4441845 req, miss ratio 0.2208, byte miss ratio 0.2208
result/tencentBlock.ns17830.oracleGeneral.zst Cacheus cache size   321604, 4441845 req, miss ratio 0.1342, byte miss ratio 0.1342
