result/tencentBlock.ns7022.oracleGeneral.zst LeCaR cache size      183, 2581680 req, miss ratio 0.4886, byte miss ratio 0.4886
result/tencentBlock.ns7022.oracleGeneral.zst LeCaR cache size      550, 2581680 req, miss ratio 0.4376, byte miss ratio 0.4376
result/tencentBlock.ns7022.oracleGeneral.zst LeCaR cache size     1834, 2581680 req, miss ratio 0.4152, byte miss ratio 0.4152
result/tencentBlock.ns7022.oracleGeneral.zst LeCaR cache size     5502, 2581680 req, miss ratio 0.4090, byte miss ratio 0.4090
result/tencentBlock.ns7022.oracleGeneral.zst LeCaR cache size    18341, 2581680 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns7022.oracleGeneral.zst LeCaR cache size    36683, 2581680 req, miss ratio 0.2642, byte miss ratio 0.2642
result/tencentBlock.ns7022.oracleGeneral.zst LeCaR cache size    73366, 2581680 req, miss ratio 0.1566, byte miss ratio 0.1566
result/tencentBlock.ns7022.oracleGeneral.zst LeCaR cache size   146732, 2581680 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns7022.oracleGeneral.zst LHD cache size      183, 2581680 req, miss ratio 0.4956, byte miss ratio 0.4956
result/tencentBlock.ns7022.oracleGeneral.zst LHD cache size      550, 2581680 req, miss ratio 0.4418, byte miss ratio 0.4418
result/tencentBlock.ns7022.oracleGeneral.zst LHD cache size     1834, 2581680 req, miss ratio 0.4146, byte miss ratio 0.4146
result/tencentBlock.ns7022.oracleGeneral.zst LHD cache size     5502, 2581680 req, miss ratio 0.3991, byte miss ratio 0.3991
result/tencentBlock.ns7022.oracleGeneral.zst LHD cache size    18341, 2581680 req, miss ratio 0.3178, byte miss ratio 0.3178
result/tencentBlock.ns7022.oracleGeneral.zst LHD cache size    36683, 2581680 req, miss ratio 0.2390, byte miss ratio 0.2390
result/tencentBlock.ns7022.oracleGeneral.zst LHD cache size    73366, 2581680 req, miss ratio 0.1426, byte miss ratio 0.1426
result/tencentBlock.ns7022.oracleGeneral.zst LHD cache size   146732, 2581680 req, miss ratio 0.0782, byte miss ratio 0.0782
result/tencentBlock.ns7022.oracleGeneral.zst clock2 cache size      183, 2581680 req, miss ratio 0.5159, byte miss ratio 0.5159
result/tencentBlock.ns7022.oracleGeneral.zst clock2 cache size      550, 2581680 req, miss ratio 0.4405, byte miss ratio 0.4405
result/tencentBlock.ns7022.oracleGeneral.zst clock2 cache size     1834, 2581680 req, miss ratio 0.4164, byte miss ratio 0.4164
result/tencentBlock.ns7022.oracleGeneral.zst clock2 cache size     5502, 2581680 req, miss ratio 0.4091, byte miss ratio 0.4091
result/tencentBlock.ns7022.oracleGeneral.zst clock2 cache size    18341, 2581680 req, miss ratio 0.3389, byte miss ratio 0.3389
result/tencentBlock.ns7022.oracleGeneral.zst clock2 cache size    36683, 2581680 req, miss ratio 0.2893, byte miss ratio 0.2893
result/tencentBlock.ns7022.oracleGeneral.zst clock2 cache size    73366, 2581680 req, miss ratio 0.1915, byte miss ratio 0.1915
result/tencentBlock.ns7022.oracleGeneral.zst clock2 cache size   146732, 2581680 req, miss ratio 0.0845, byte miss ratio 0.0845
result/tencentBlock.ns7022.oracleGeneral.zst Cacheus cache size      183, 2581680 req, miss ratio 0.4708, byte miss ratio 0.4708
result/tencentBlock.ns7022.oracleGeneral.zst Cacheus cache size      550, 2581680 req, miss ratio 0.4289, byte miss ratio 0.4289
result/tencentBlock.ns7022.oracleGeneral.zst Cacheus cache size     1834, 2581680 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns7022.oracleGeneral.zst Cacheus cache size     5502, 2581680 req, miss ratio 0.4047, byte miss ratio 0.4047
result/tencentBlock.ns7022.oracleGeneral.zst Cacheus cache size    18341, 2581680 req, miss ratio 0.3363, byte miss ratio 0.3363
result/tencentBlock.ns7022.oracleGeneral.zst Cacheus cache size    36683, 2581680 req, miss ratio 0.2576, byte miss ratio 0.2576
result/tencentBlock.ns7022.oracleGeneral.zst Cacheus cache size    73366, 2581680 req, miss ratio 0.1742, byte miss ratio 0.1742
result/tencentBlock.ns7022.oracleGeneral.zst Cacheus cache size   146732, 2581680 req, miss ratio 0.0764, byte miss ratio 0.0764
result/tencentBlock.ns7022.oracleGeneral.zst LIRS cache size      183, 2581680 req, miss ratio 0.5117, byte miss ratio 0.5117
result/tencentBlock.ns7022.oracleGeneral.zst LIRS cache size      550, 2581680 req, miss ratio 0.4643, byte miss ratio 0.4643
result/tencentBlock.ns7022.oracleGeneral.zst LIRS cache size     1834, 2581680 req, miss ratio 0.4202, byte miss ratio 0.4202
result/tencentBlock.ns7022.oracleGeneral.zst LIRS cache size     5502, 2581680 req, miss ratio 0.3972, byte miss ratio 0.3972
result/tencentBlock.ns7022.oracleGeneral.zst LIRS cache size    18341, 2581680 req, miss ratio 0.3179, byte miss ratio 0.3179
result/tencentBlock.ns7022.oracleGeneral.zst LIRS cache size    36683, 2581680 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns7022.oracleGeneral.zst LIRS cache size    73366, 2581680 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns7022.oracleGeneral.zst LIRS cache size   146732, 2581680 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns7022.oracleGeneral.zst ARC cache size      183, 2581680 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns7022.oracleGeneral.zst ARC cache size      550, 2581680 req, miss ratio 0.4248, byte miss ratio 0.4248
result/tencentBlock.ns7022.oracleGeneral.zst ARC cache size     1834, 2581680 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns7022.oracleGeneral.zst ARC cache size     5502, 2581680 req, miss ratio 0.4051, byte miss ratio 0.4051
result/tencentBlock.ns7022.oracleGeneral.zst ARC cache size    18341, 2581680 req, miss ratio 0.3293, byte miss ratio 0.3293
result/tencentBlock.ns7022.oracleGeneral.zst ARC cache size    36683, 2581680 req, miss ratio 0.2692, byte miss ratio 0.2692
