result/tencentBlock.ns14621.oracleGeneral.zst LRU cache size      179, 4713324 req, miss ratio 0.5105, byte miss ratio 0.5105
result/tencentBlock.ns14621.oracleGeneral.zst LRU cache size      538, 4713324 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns14621.oracleGeneral.zst LRU cache size     1794, 4713324 req, miss ratio 0.1715, byte miss ratio 0.1715
result/tencentBlock.ns14621.oracleGeneral.zst LRU cache size     5382, 4713324 req, miss ratio 0.1325, byte miss ratio 0.1325
result/tencentBlock.ns14621.oracleGeneral.zst LRU cache size    17940, 4713324 req, miss ratio 0.1140, byte miss ratio 0.1140
result/tencentBlock.ns14621.oracleGeneral.zst LRU cache size    35880, 4713324 req, miss ratio 0.0842, byte miss ratio 0.0842
result/tencentBlock.ns14621.oracleGeneral.zst LRU cache size    71760, 4713324 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns14621.oracleGeneral.zst LRU cache size   143520, 4713324 req, miss ratio 0.0388, byte miss ratio 0.0388
result/tencentBlock.ns14621.oracleGeneral.zst ARC cache size      179, 4713324 req, miss ratio 0.4023, byte miss ratio 0.4023
result/tencentBlock.ns14621.oracleGeneral.zst ARC cache size      538, 4713324 req, miss ratio 0.2071, byte miss ratio 0.2071
result/tencentBlock.ns14621.oracleGeneral.zst ARC cache size     1794, 4713324 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns14621.oracleGeneral.zst ARC cache size     5382, 4713324 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns14621.oracleGeneral.zst ARC cache size    17940, 4713324 req, miss ratio 0.1002, byte miss ratio 0.1002
result/tencentBlock.ns14621.oracleGeneral.zst ARC cache size    35880, 4713324 req, miss ratio 0.0734, byte miss ratio 0.0734
result/tencentBlock.ns14621.oracleGeneral.zst ARC cache size    71760, 4713324 req, miss ratio 0.0440, byte miss ratio 0.0440
result/tencentBlock.ns14621.oracleGeneral.zst ARC cache size   143520, 4713324 req, miss ratio 0.0386, byte miss ratio 0.0386
result/tencentBlock.ns14621.oracleGeneral.zst S3FIFO-1 cache size      179, 4713324 req, miss ratio 0.3881, byte miss ratio 0.3881
result/tencentBlock.ns14621.oracleGeneral.zst S3FIFO-1 cache size      538, 4713324 req, miss ratio 0.2065, byte miss ratio 0.2065
result/tencentBlock.ns14621.oracleGeneral.zst S3FIFO-1 cache size     1794, 4713324 req, miss ratio 0.1581, byte miss ratio 0.1581
result/tencentBlock.ns14621.oracleGeneral.zst S3FIFO-1 cache size     5382, 4713324 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns14621.oracleGeneral.zst S3FIFO-1 cache size    17940, 4713324 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns14621.oracleGeneral.zst S3FIFO-1 cache size    35880, 4713324 req, miss ratio 0.0750, byte miss ratio 0.0750
result/tencentBlock.ns14621.oracleGeneral.zst S3FIFO-1 cache size    71760, 4713324 req, miss ratio 0.0445, byte miss ratio 0.0445
result/tencentBlock.ns14621.oracleGeneral.zst S3FIFO-1 cache size   143520, 4713324 req, miss ratio 0.0386, byte miss ratio 0.0386
result/tencentBlock.ns14621.oracleGeneral.zst LHD cache size      179, 4713324 req, miss ratio 0.4021, byte miss ratio 0.4021
result/tencentBlock.ns14621.oracleGeneral.zst LHD cache size      538, 4713324 req, miss ratio 0.2221, byte miss ratio 0.2221
result/tencentBlock.ns14621.oracleGeneral.zst LHD cache size     1794, 4713324 req, miss ratio 0.1630, byte miss ratio 0.1630
result/tencentBlock.ns14621.oracleGeneral.zst LHD cache size     5382, 4713324 req, miss ratio 0.1283, byte miss ratio 0.1283
result/tencentBlock.ns14621.oracleGeneral.zst LHD cache size    17940, 4713324 req, miss ratio 0.1045, byte miss ratio 0.1045
result/tencentBlock.ns14621.oracleGeneral.zst LHD cache size    35880, 4713324 req, miss ratio 0.0770, byte miss ratio 0.0770
result/tencentBlock.ns14621.oracleGeneral.zst LHD cache size    71760, 4713324 req, miss ratio 0.0492, byte miss ratio 0.0492
result/tencentBlock.ns14621.oracleGeneral.zst LHD cache size   143520, 4713324 req, miss ratio 0.0388, byte miss ratio 0.0388
result/tencentBlock.ns14621.oracleGeneral.zst LeCaR cache size      179, 4713324 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns14621.oracleGeneral.zst LeCaR cache size      538, 4713324 req, miss ratio 0.2255, byte miss ratio 0.2255
result/tencentBlock.ns14621.oracleGeneral.zst LeCaR cache size     1794, 4713324 req, miss ratio 0.1677, byte miss ratio 0.1677
result/tencentBlock.ns14621.oracleGeneral.zst LeCaR cache size     5382, 4713324 req, miss ratio 0.1296, byte miss ratio 0.1296
result/tencentBlock.ns14621.oracleGeneral.zst LeCaR cache size    17940, 4713324 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns14621.oracleGeneral.zst LeCaR cache size    35880, 4713324 req, miss ratio 0.0787, byte miss ratio 0.0787
result/tencentBlock.ns14621.oracleGeneral.zst LeCaR cache size    71760, 4713324 req, miss ratio 0.0471, byte miss ratio 0.0471
result/tencentBlock.ns14621.oracleGeneral.zst LeCaR cache size   143520, 4713324 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns14621.oracleGeneral.zst FIFO cache size      179, 4713324 req, miss ratio 0.5521, byte miss ratio 0.5521
result/tencentBlock.ns14621.oracleGeneral.zst FIFO cache size      538, 4713324 req, miss ratio 0.3140, byte miss ratio 0.3140
result/tencentBlock.ns14621.oracleGeneral.zst FIFO cache size     1794, 4713324 req, miss ratio 0.2003, byte miss ratio 0.2003
result/tencentBlock.ns14621.oracleGeneral.zst FIFO cache size     5382, 4713324 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns14621.oracleGeneral.zst FIFO cache size    17940, 4713324 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns14621.oracleGeneral.zst FIFO cache size    35880, 4713324 req, miss ratio 0.0933, byte miss ratio 0.0933
result/tencentBlock.ns14621.oracleGeneral.zst FIFO cache size    71760, 4713324 req, miss ratio 0.0622, byte miss ratio 0.0622
