result/tencentBlock.ns10048.oracleGeneral.zst FIFO cache size      185, 2661025 req, miss ratio 0.7012, byte miss ratio 0.7012
result/tencentBlock.ns10048.oracleGeneral.zst FIFO cache size      556, 2661025 req, miss ratio 0.4989, byte miss ratio 0.4989
result/tencentBlock.ns10048.oracleGeneral.zst FIFO cache size     1853, 2661025 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns10048.oracleGeneral.zst FIFO cache size     5561, 2661025 req, miss ratio 0.3411, byte miss ratio 0.3411
result/tencentBlock.ns10048.oracleGeneral.zst FIFO cache size    18536, 2661025 req, miss ratio 0.2389, byte miss ratio 0.2389
result/tencentBlock.ns10048.oracleGeneral.zst FIFO cache size    37073, 2661025 req, miss ratio 0.1648, byte miss ratio 0.1648
result/tencentBlock.ns10048.oracleGeneral.zst FIFO cache size    74147, 2661025 req, miss ratio 0.1052, byte miss ratio 0.1052
result/tencentBlock.ns10048.oracleGeneral.zst FIFO cache size   148295, 2661025 req, miss ratio 0.0821, byte miss ratio 0.0821
result/tencentBlock.ns10048.oracleGeneral.zst S3FIFO-1 cache size      185, 2661025 req, miss ratio 0.5324, byte miss ratio 0.5324
result/tencentBlock.ns10048.oracleGeneral.zst S3FIFO-1 cache size      556, 2661025 req, miss ratio 0.3350, byte miss ratio 0.3350
result/tencentBlock.ns10048.oracleGeneral.zst S3FIFO-1 cache size     1853, 2661025 req, miss ratio 0.3242, byte miss ratio 0.3242
result/tencentBlock.ns10048.oracleGeneral.zst S3FIFO-1 cache size     5561, 2661025 req, miss ratio 0.3194, byte miss ratio 0.3194
result/tencentBlock.ns10048.oracleGeneral.zst S3FIFO-1 cache size    18536, 2661025 req, miss ratio 0.2286, byte miss ratio 0.2286
result/tencentBlock.ns10048.oracleGeneral.zst S3FIFO-1 cache size    37073, 2661025 req, miss ratio 0.1234, byte miss ratio 0.1234
result/tencentBlock.ns10048.oracleGeneral.zst S3FIFO-1 cache size    74147, 2661025 req, miss ratio 0.0744, byte miss ratio 0.0744
result/tencentBlock.ns10048.oracleGeneral.zst S3FIFO-1 cache size   148295, 2661025 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns10048.oracleGeneral.zst Clock cache size      185, 2661025 req, miss ratio 0.6617, byte miss ratio 0.6617
result/tencentBlock.ns10048.oracleGeneral.zst Clock cache size      556, 2661025 req, miss ratio 0.3381, byte miss ratio 0.3381
result/tencentBlock.ns10048.oracleGeneral.zst Clock cache size     1853, 2661025 req, miss ratio 0.3296, byte miss ratio 0.3296
result/tencentBlock.ns10048.oracleGeneral.zst Clock cache size     5561, 2661025 req, miss ratio 0.3239, byte miss ratio 0.3239
result/tencentBlock.ns10048.oracleGeneral.zst Clock cache size    18536, 2661025 req, miss ratio 0.2423, byte miss ratio 0.2423
result/tencentBlock.ns10048.oracleGeneral.zst Clock cache size    37073, 2661025 req, miss ratio 0.1462, byte miss ratio 0.1462
result/tencentBlock.ns10048.oracleGeneral.zst Clock cache size    74147, 2661025 req, miss ratio 0.0766, byte miss ratio 0.0766
result/tencentBlock.ns10048.oracleGeneral.zst Clock cache size   148295, 2661025 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns10048.oracleGeneral.zst ARC cache size      185, 2661025 req, miss ratio 0.5428, byte miss ratio 0.5428
result/tencentBlock.ns10048.oracleGeneral.zst ARC cache size      556, 2661025 req, miss ratio 0.3314, byte miss ratio 0.3314
result/tencentBlock.ns10048.oracleGeneral.zst ARC cache size     1853, 2661025 req, miss ratio 0.3256, byte miss ratio 0.3256
result/tencentBlock.ns10048.oracleGeneral.zst ARC cache size     5561, 2661025 req, miss ratio 0.3204, byte miss ratio 0.3204
result/tencentBlock.ns10048.oracleGeneral.zst ARC cache size    18536, 2661025 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns10048.oracleGeneral.zst ARC cache size    37073, 2661025 req, miss ratio 0.1335, byte miss ratio 0.1335
result/tencentBlock.ns10048.oracleGeneral.zst ARC cache size    74147, 2661025 req, miss ratio 0.0742, byte miss ratio 0.0742
result/tencentBlock.ns10048.oracleGeneral.zst ARC cache size   148295, 2661025 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns10048.oracleGeneral.zst LHD cache size      185, 2661025 req, miss ratio 0.5744, byte miss ratio 0.5744
result/tencentBlock.ns10048.oracleGeneral.zst LHD cache size      556, 2661025 req, miss ratio 0.3379, byte miss ratio 0.3379
result/tencentBlock.ns10048.oracleGeneral.zst LHD cache size     1853, 2661025 req, miss ratio 0.3281, byte miss ratio 0.3281
result/tencentBlock.ns10048.oracleGeneral.zst LHD cache size     5561, 2661025 req, miss ratio 0.3129, byte miss ratio 0.3129
result/tencentBlock.ns10048.oracleGeneral.zst LHD cache size    18536, 2661025 req, miss ratio 0.2264, byte miss ratio 0.2264
result/tencentBlock.ns10048.oracleGeneral.zst LHD cache size    37073, 2661025 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns10048.oracleGeneral.zst LHD cache size    74147, 2661025 req, miss ratio 0.0755, byte miss ratio 0.0755
result/tencentBlock.ns10048.oracleGeneral.zst LHD cache size   148295, 2661025 req, miss ratio 0.0702, byte miss ratio 0.0702
result/tencentBlock.ns10048.oracleGeneral.zst Cacheus cache size      185, 2661025 req, miss ratio 0.5963, byte miss ratio 0.5963
result/tencentBlock.ns10048.oracleGeneral.zst Cacheus cache size      556, 2661025 req, miss ratio 0.3329, byte miss ratio 0.3329
result/tencentBlock.ns10048.oracleGeneral.zst Cacheus cache size     1853, 2661025 req, miss ratio 0.3262, byte miss ratio 0.3262
result/tencentBlock.ns10048.oracleGeneral.zst Cacheus cache size     5561, 2661025 req, miss ratio 0.3199, byte miss ratio 0.3199
result/tencentBlock.ns10048.oracleGeneral.zst Cacheus cache size    18536, 2661025 req, miss ratio 0.2242, byte miss ratio 0.2242
result/tencentBlock.ns10048.oracleGeneral.zst Cacheus cache size    37073, 2661025 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns10048.oracleGeneral.zst Cacheus cache size    74147, 2661025 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns10048.oracleGeneral.zst Cacheus cache size   148295, 2661025 req, miss ratio 0.0704, byte miss ratio 0.0704
result/tencentBlock.ns10048.oracleGeneral.zst clock2 cache size      185, 2661025 req, miss ratio 0.6313, byte miss ratio 0.6313
result/tencentBlock.ns10048.oracleGeneral.zst clock2 cache size      556, 2661025 req, miss ratio 0.3347, byte miss ratio 0.3347
result/tencentBlock.ns10048.oracleGeneral.zst clock2 cache size     1853, 2661025 req, miss ratio 0.3292, byte miss ratio 0.3292
result/tencentBlock.ns10048.oracleGeneral.zst clock2 cache size     5561, 2661025 req, miss ratio 0.3234, byte miss ratio 0.3234
result/tencentBlock.ns10048.oracleGeneral.zst clock2 cache size    18536, 2661025 req, miss ratio 0.2429, byte miss ratio 0.2429
result/tencentBlock.ns10048.oracleGeneral.zst clock2 cache size    37073, 2661025 req, miss ratio 0.1481, byte miss ratio 0.1481
result/tencentBlock.ns10048.oracleGeneral.zst clock2 cache size    74147, 2661025 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns10048.oracleGeneral.zst clock2 cache size   148295, 2661025 req, miss ratio 0.0703, byte miss ratio 0.0703
result/tencentBlock.ns10048.oracleGeneral.zst LeCaR cache size      185, 2661025 req, miss ratio 0.6161, byte miss ratio 0.6161
result/tencentBlock.ns10048.oracleGeneral.zst LeCaR cache size      556, 2661025 req, miss ratio 0.3344, byte miss ratio 0.3344
result/tencentBlock.ns10048.oracleGeneral.zst LeCaR cache size     1853, 2661025 req, miss ratio 0.3282, byte miss ratio 0.3282
result/tencentBlock.ns10048.oracleGeneral.zst LeCaR cache size     5561, 2661025 req, miss ratio 0.3216, byte miss ratio 0.3216
result/tencentBlock.ns10048.oracleGeneral.zst LeCaR cache size    18536, 2661025 req, miss ratio 0.2314, byte miss ratio 0.2314
result/tencentBlock.ns10048.oracleGeneral.zst LeCaR cache size    37073, 2661025 req, miss ratio 0.1346, byte miss ratio 0.1346
result/tencentBlock.ns10048.oracleGeneral.zst LeCaR cache size    74147, 2661025 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns10048.oracleGeneral.zst LeCaR cache size   148295, 2661025 req, miss ratio 0.0701, byte miss ratio 0.0701
