result/tencentBlock.ns22187.oracleGeneral.zst LIRS cache size      198, 1309102 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns22187.oracleGeneral.zst LIRS cache size      594, 1309102 req, miss ratio 0.5172, byte miss ratio 0.5172
result/tencentBlock.ns22187.oracleGeneral.zst LIRS cache size     1980, 1309102 req, miss ratio 0.4845, byte miss ratio 0.4845
result/tencentBlock.ns22187.oracleGeneral.zst LIRS cache size     5941, 1309102 req, miss ratio 0.4738, byte miss ratio 0.4738
result/tencentBlock.ns22187.oracleGeneral.zst LIRS cache size    19803, 1309102 req, miss ratio 0.4076, byte miss ratio 0.4076
result/tencentBlock.ns22187.oracleGeneral.zst LIRS cache size    39607, 1309102 req, miss ratio 0.3260, byte miss ratio 0.3260
result/tencentBlock.ns22187.oracleGeneral.zst LIRS cache size    79215, 1309102 req, miss ratio 0.2031, byte miss ratio 0.2031
result/tencentBlock.ns22187.oracleGeneral.zst LIRS cache size   158431, 1309102 req, miss ratio 0.1517, byte miss ratio 0.1517
result/tencentBlock.ns22187.oracleGeneral.zst LRU cache size      198, 1309102 req, miss ratio 0.5005, byte miss ratio 0.5005
result/tencentBlock.ns22187.oracleGeneral.zst LRU cache size      594, 1309102 req, miss ratio 0.4813, byte miss ratio 0.4813
result/tencentBlock.ns22187.oracleGeneral.zst LRU cache size     1980, 1309102 req, miss ratio 0.4782, byte miss ratio 0.4782
result/tencentBlock.ns22187.oracleGeneral.zst LRU cache size     5941, 1309102 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns22187.oracleGeneral.zst LRU cache size    19803, 1309102 req, miss ratio 0.4737, byte miss ratio 0.4737
result/tencentBlock.ns22187.oracleGeneral.zst LRU cache size    39607, 1309102 req, miss ratio 0.3688, byte miss ratio 0.3688
result/tencentBlock.ns22187.oracleGeneral.zst LRU cache size    79215, 1309102 req, miss ratio 0.2243, byte miss ratio 0.2243
result/tencentBlock.ns22187.oracleGeneral.zst LRU cache size   158431, 1309102 req, miss ratio 0.1519, byte miss ratio 0.1519
result/tencentBlock.ns22187.oracleGeneral.zst ARC cache size      198, 1309102 req, miss ratio 0.4868, byte miss ratio 0.4868
result/tencentBlock.ns22187.oracleGeneral.zst ARC cache size      594, 1309102 req, miss ratio 0.4790, byte miss ratio 0.4790
result/tencentBlock.ns22187.oracleGeneral.zst ARC cache size     1980, 1309102 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns22187.oracleGeneral.zst ARC cache size     5941, 1309102 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns22187.oracleGeneral.zst ARC cache size    19803, 1309102 req, miss ratio 0.4283, byte miss ratio 0.4283
result/tencentBlock.ns22187.oracleGeneral.zst ARC cache size    39607, 1309102 req, miss ratio 0.3408, byte miss ratio 0.3408
result/tencentBlock.ns22187.oracleGeneral.zst ARC cache size    79215, 1309102 req, miss ratio 0.2110, byte miss ratio 0.2110
result/tencentBlock.ns22187.oracleGeneral.zst ARC cache size   158431, 1309102 req, miss ratio 0.1520, byte miss ratio 0.1520
result/tencentBlock.ns22187.oracleGeneral.zst LHD cache size      198, 1309102 req, miss ratio 0.4934, byte miss ratio 0.4934
result/tencentBlock.ns22187.oracleGeneral.zst LHD cache size      594, 1309102 req, miss ratio 0.4810, byte miss ratio 0.4810
result/tencentBlock.ns22187.oracleGeneral.zst LHD cache size     1980, 1309102 req, miss ratio 0.4778, byte miss ratio 0.4778
result/tencentBlock.ns22187.oracleGeneral.zst LHD cache size     5941, 1309102 req, miss ratio 0.4769, byte miss ratio 0.4769
result/tencentBlock.ns22187.oracleGeneral.zst LHD cache size    19803, 1309102 req, miss ratio 0.4398, byte miss ratio 0.4398
result/tencentBlock.ns22187.oracleGeneral.zst LHD cache size    39607, 1309102 req, miss ratio 0.3686, byte miss ratio 0.3686
result/tencentBlock.ns22187.oracleGeneral.zst LHD cache size    79215, 1309102 req, miss ratio 0.2176, byte miss ratio 0.2176
result/tencentBlock.ns22187.oracleGeneral.zst LHD cache size   158431, 1309102 req, miss ratio 0.1521, byte miss ratio 0.1521
result/tencentBlock.ns22187.oracleGeneral.zst Clock cache size      198, 1309102 req, miss ratio 0.4982, byte miss ratio 0.4982
result/tencentBlock.ns22187.oracleGeneral.zst Clock cache size      594, 1309102 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns22187.oracleGeneral.zst Clock cache size     1980, 1309102 req, miss ratio 0.4781, byte miss ratio 0.4781
result/tencentBlock.ns22187.oracleGeneral.zst Clock cache size     5941, 1309102 req, miss ratio 0.4770, byte miss ratio 0.4770
result/tencentBlock.ns22187.oracleGeneral.zst Clock cache size    19803, 1309102 req, miss ratio 0.4753, byte miss ratio 0.4753
result/tencentBlock.ns22187.oracleGeneral.zst Clock cache size    39607, 1309102 req, miss ratio 0.3901, byte miss ratio 0.3901
result/tencentBlock.ns22187.oracleGeneral.zst Clock cache size    79215, 1309102 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns22187.oracleGeneral.zst Clock cache size   158431, 1309102 req, miss ratio 0.1523, byte miss ratio 0.1523
result/tencentBlock.ns22187.oracleGeneral.zst Cacheus cache size      198, 1309102 req, miss ratio 0.4856, byte miss ratio 0.4856
result/tencentBlock.ns22187.oracleGeneral.zst Cacheus cache size      594, 1309102 req, miss ratio 0.4792, byte miss ratio 0.4792
result/tencentBlock.ns22187.oracleGeneral.zst Cacheus cache size     1980, 1309102 req, miss ratio 0.4771, byte miss ratio 0.4771
result/tencentBlock.ns22187.oracleGeneral.zst Cacheus cache size     5941, 1309102 req, miss ratio 0.4766, byte miss ratio 0.4766
result/tencentBlock.ns22187.oracleGeneral.zst Cacheus cache size    19803, 1309102 req, miss ratio 0.4266, byte miss ratio 0.4266
result/tencentBlock.ns22187.oracleGeneral.zst Cacheus cache size    39607, 1309102 req, miss ratio 0.3778, byte miss ratio 0.3778
result/tencentBlock.ns22187.oracleGeneral.zst Cacheus cache size    79215, 1309102 req, miss ratio 0.2128, byte miss ratio 0.2128
result/tencentBlock.ns22187.oracleGeneral.zst Cacheus cache size   158431, 1309102 req, miss ratio 0.1520, byte miss ratio 0.1520
result/tencentBlock.ns22187.oracleGeneral.zst FIFO cache size      198, 1309102 req, miss ratio 0.5760, byte miss ratio 0.5760
result/tencentBlock.ns22187.oracleGeneral.zst FIFO cache size      594, 1309102 req, miss ratio 0.5125, byte miss ratio 0.5125
