result/tencentBlock.ns25387.oracleGeneral.zst S3FIFO-1 cache size      288, 7460937 req, miss ratio 0.3629, byte miss ratio 0.3629
result/tencentBlock.ns25387.oracleGeneral.zst S3FIFO-1 cache size      864, 7460937 req, miss ratio 0.2749, byte miss ratio 0.2749
result/tencentBlock.ns25387.oracleGeneral.zst S3FIFO-1 cache size     2880, 7460937 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns25387.oracleGeneral.zst S3FIFO-1 cache size     8641, 7460937 req, miss ratio 0.1148, byte miss ratio 0.1148
result/tencentBlock.ns25387.oracleGeneral.zst S3FIFO-1 cache size    28806, 7460937 req, miss ratio 0.0745, byte miss ratio 0.0745
result/tencentBlock.ns25387.oracleGeneral.zst S3FIFO-1 cache size    57612, 7460937 req, miss ratio 0.0563, byte miss ratio 0.0563
result/tencentBlock.ns25387.oracleGeneral.zst S3FIFO-1 cache size   115225, 7460937 req, miss ratio 0.0452, byte miss ratio 0.0452
result/tencentBlock.ns25387.oracleGeneral.zst S3FIFO-1 cache size   230450, 7460937 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns25387.oracleGeneral.zst clock2 cache size      288, 7460937 req, miss ratio 0.5033, byte miss ratio 0.5033
result/tencentBlock.ns25387.oracleGeneral.zst clock2 cache size      864, 7460937 req, miss ratio 0.3322, byte miss ratio 0.3322
result/tencentBlock.ns25387.oracleGeneral.zst clock2 cache size     2880, 7460937 req, miss ratio 0.1554, byte miss ratio 0.1554
result/tencentBlock.ns25387.oracleGeneral.zst clock2 cache size     8641, 7460937 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns25387.oracleGeneral.zst clock2 cache size    28806, 7460937 req, miss ratio 0.0762, byte miss ratio 0.0762
result/tencentBlock.ns25387.oracleGeneral.zst clock2 cache size    57612, 7460937 req, miss ratio 0.0561, byte miss ratio 0.0561
result/tencentBlock.ns25387.oracleGeneral.zst clock2 cache size   115225, 7460937 req, miss ratio 0.0426, byte miss ratio 0.0426
result/tencentBlock.ns25387.oracleGeneral.zst clock2 cache size   230450, 7460937 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns25387.oracleGeneral.zst LeCaR cache size      288, 7460937 req, miss ratio 0.4949, byte miss ratio 0.4949
result/tencentBlock.ns25387.oracleGeneral.zst LeCaR cache size      864, 7460937 req, miss ratio 0.3286, byte miss ratio 0.3286
result/tencentBlock.ns25387.oracleGeneral.zst LeCaR cache size     2880, 7460937 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns25387.oracleGeneral.zst LeCaR cache size     8641, 7460937 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns25387.oracleGeneral.zst LeCaR cache size    28806, 7460937 req, miss ratio 0.0775, byte miss ratio 0.0775
result/tencentBlock.ns25387.oracleGeneral.zst LeCaR cache size    57612, 7460937 req, miss ratio 0.0529, byte miss ratio 0.0529
result/tencentBlock.ns25387.oracleGeneral.zst LeCaR cache size   115225, 7460937 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns25387.oracleGeneral.zst LeCaR cache size   230450, 7460937 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns25387.oracleGeneral.zst LRU cache size      288, 7460937 req, miss ratio 0.5254, byte miss ratio 0.5254
result/tencentBlock.ns25387.oracleGeneral.zst LRU cache size      864, 7460937 req, miss ratio 0.3374, byte miss ratio 0.3374
result/tencentBlock.ns25387.oracleGeneral.zst LRU cache size     2880, 7460937 req, miss ratio 0.1597, byte miss ratio 0.1597
result/tencentBlock.ns25387.oracleGeneral.zst LRU cache size     8641, 7460937 req, miss ratio 0.1215, byte miss ratio 0.1215
result/tencentBlock.ns25387.oracleGeneral.zst LRU cache size    28806, 7460937 req, miss ratio 0.0810, byte miss ratio 0.0810
result/tencentBlock.ns25387.oracleGeneral.zst LRU cache size    57612, 7460937 req, miss ratio 0.0569, byte miss ratio 0.0569
result/tencentBlock.ns25387.oracleGeneral.zst LRU cache size   115225, 7460937 req, miss ratio 0.0445, byte miss ratio 0.0445
result/tencentBlock.ns25387.oracleGeneral.zst LRU cache size   230450, 7460937 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns25387.oracleGeneral.zst Clock cache size      288, 7460937 req, miss ratio 0.5093, byte miss ratio 0.5093
result/tencentBlock.ns25387.oracleGeneral.zst Clock cache size      864, 7460937 req, miss ratio 0.3345, byte miss ratio 0.3345
result/tencentBlock.ns25387.oracleGeneral.zst Clock cache size     2880, 7460937 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns25387.oracleGeneral.zst Clock cache size     8641, 7460937 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns25387.oracleGeneral.zst Clock cache size    28806, 7460937 req, miss ratio 0.0796, byte miss ratio 0.0796
result/tencentBlock.ns25387.oracleGeneral.zst Clock cache size    57612, 7460937 req, miss ratio 0.0572, byte miss ratio 0.0572
result/tencentBlock.ns25387.oracleGeneral.zst Clock cache size   115225, 7460937 req, miss ratio 0.0427, byte miss ratio 0.0427
result/tencentBlock.ns25387.oracleGeneral.zst Clock cache size   230450, 7460937 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns25387.oracleGeneral.zst LHD cache size      288, 7460937 req, miss ratio 0.4561, byte miss ratio 0.4561
result/tencentBlock.ns25387.oracleGeneral.zst LHD cache size      864, 7460937 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns25387.oracleGeneral.zst LHD cache size     2880, 7460937 req, miss ratio 0.1536, byte miss ratio 0.1536
result/tencentBlock.ns25387.oracleGeneral.zst LHD cache size     8641, 7460937 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns25387.oracleGeneral.zst LHD cache size    28806, 7460937 req, miss ratio 0.0767, byte miss ratio 0.0767
result/tencentBlock.ns25387.oracleGeneral.zst LHD cache size    57612, 7460937 req, miss ratio 0.0567, byte miss ratio 0.0567
result/tencentBlock.ns25387.oracleGeneral.zst LHD cache size   115225, 7460937 req, miss ratio 0.0445, byte miss ratio 0.0445
result/tencentBlock.ns25387.oracleGeneral.zst LHD cache size   230450, 7460937 req, miss ratio 0.0392, byte miss ratio 0.0392
result/tencentBlock.ns25387.oracleGeneral.zst ARC cache size      288, 7460937 req, miss ratio 0.3518, byte miss ratio 0.3518
result/tencentBlock.ns25387.oracleGeneral.zst ARC cache size      864, 7460937 req, miss ratio 0.2727, byte miss ratio 0.2727
result/tencentBlock.ns25387.oracleGeneral.zst ARC cache size     2880, 7460937 req, miss ratio 0.1415, byte miss ratio 0.1415
result/tencentBlock.ns25387.oracleGeneral.zst ARC cache size     8641, 7460937 req, miss ratio 0.1150, byte miss ratio 0.1150
result/tencentBlock.ns25387.oracleGeneral.zst ARC cache size    28806, 7460937 req, miss ratio 0.0767, byte miss ratio 0.0767
