result/tencentBlock.ns13201.oracleGeneral.zst LHD cache size      839, 14298275 req, miss ratio 0.6924, byte miss ratio 0.6924
result/tencentBlock.ns13201.oracleGeneral.zst LHD cache size     2517, 14298275 req, miss ratio 0.2717, byte miss ratio 0.2717
result/tencentBlock.ns13201.oracleGeneral.zst LHD cache size     8392, 14298275 req, miss ratio 0.1189, byte miss ratio 0.1189
result/tencentBlock.ns13201.oracleGeneral.zst LHD cache size    25178, 14298275 req, miss ratio 0.0881, byte miss ratio 0.0881
result/tencentBlock.ns13201.oracleGeneral.zst LHD cache size    83928, 14298275 req, miss ratio 0.0683, byte miss ratio 0.0683
result/tencentBlock.ns13201.oracleGeneral.zst LHD cache size   167857, 14298275 req, miss ratio 0.0622, byte miss ratio 0.0622
result/tencentBlock.ns13201.oracleGeneral.zst LHD cache size   335714, 14298275 req, miss ratio 0.0598, byte miss ratio 0.0598
result/tencentBlock.ns13201.oracleGeneral.zst LHD cache size   671428, 14298275 req, miss ratio 0.0587, byte miss ratio 0.0587
result/tencentBlock.ns13201.oracleGeneral.zst ARC cache size      839, 14298275 req, miss ratio 0.6616, byte miss ratio 0.6616
result/tencentBlock.ns13201.oracleGeneral.zst ARC cache size     2517, 14298275 req, miss ratio 0.2478, byte miss ratio 0.2478
result/tencentBlock.ns13201.oracleGeneral.zst ARC cache size     8392, 14298275 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns13201.oracleGeneral.zst ARC cache size    25178, 14298275 req, miss ratio 0.0923, byte miss ratio 0.0923
result/tencentBlock.ns13201.oracleGeneral.zst ARC cache size    83928, 14298275 req, miss ratio 0.0712, byte miss ratio 0.0712
result/tencentBlock.ns13201.oracleGeneral.zst ARC cache size   167857, 14298275 req, miss ratio 0.0627, byte miss ratio 0.0627
result/tencentBlock.ns13201.oracleGeneral.zst ARC cache size   335714, 14298275 req, miss ratio 0.0599, byte miss ratio 0.0599
result/tencentBlock.ns13201.oracleGeneral.zst ARC cache size   671428, 14298275 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns13201.oracleGeneral.zst FIFO cache size      839, 14298275 req, miss ratio 0.7865, byte miss ratio 0.7865
result/tencentBlock.ns13201.oracleGeneral.zst FIFO cache size     2517, 14298275 req, miss ratio 0.3709, byte miss ratio 0.3709
result/tencentBlock.ns13201.oracleGeneral.zst FIFO cache size     8392, 14298275 req, miss ratio 0.1592, byte miss ratio 0.1592
result/tencentBlock.ns13201.oracleGeneral.zst FIFO cache size    25178, 14298275 req, miss ratio 0.1095, byte miss ratio 0.1095
result/tencentBlock.ns13201.oracleGeneral.zst FIFO cache size    83928, 14298275 req, miss ratio 0.0826, byte miss ratio 0.0826
result/tencentBlock.ns13201.oracleGeneral.zst FIFO cache size   167857, 14298275 req, miss ratio 0.0724, byte miss ratio 0.0724
result/tencentBlock.ns13201.oracleGeneral.zst FIFO cache size   335714, 14298275 req, miss ratio 0.0655, byte miss ratio 0.0655
result/tencentBlock.ns13201.oracleGeneral.zst FIFO cache size   671428, 14298275 req, miss ratio 0.0610, byte miss ratio 0.0610
result/tencentBlock.ns13201.oracleGeneral.zst LIRS cache size      839, 14298275 req, miss ratio 0.6137, byte miss ratio 0.6137
result/tencentBlock.ns13201.oracleGeneral.zst LIRS cache size     2517, 14298275 req, miss ratio 0.2539, byte miss ratio 0.2539
result/tencentBlock.ns13201.oracleGeneral.zst LIRS cache size     8392, 14298275 req, miss ratio 0.1402, byte miss ratio 0.1402
result/tencentBlock.ns13201.oracleGeneral.zst LIRS cache size    25178, 14298275 req, miss ratio 0.0960, byte miss ratio 0.0960
result/tencentBlock.ns13201.oracleGeneral.zst LIRS cache size    83928, 14298275 req, miss ratio 0.0727, byte miss ratio 0.0727
result/tencentBlock.ns13201.oracleGeneral.zst LIRS cache size   167857, 14298275 req, miss ratio 0.0635, byte miss ratio 0.0635
result/tencentBlock.ns13201.oracleGeneral.zst LIRS cache size   335714, 14298275 req, miss ratio 0.0603, byte miss ratio 0.0603
result/tencentBlock.ns13201.oracleGeneral.zst LIRS cache size   671428, 14298275 req, miss ratio 0.0588, byte miss ratio 0.0588
result/tencentBlock.ns13201.oracleGeneral.zst LRU cache size      839, 14298275 req, miss ratio 0.7843, byte miss ratio 0.7843
result/tencentBlock.ns13201.oracleGeneral.zst LRU cache size     2517, 14298275 req, miss ratio 0.2744, byte miss ratio 0.2744
result/tencentBlock.ns13201.oracleGeneral.zst LRU cache size     8392, 14298275 req, miss ratio 0.1253, byte miss ratio 0.1253
result/tencentBlock.ns13201.oracleGeneral.zst LRU cache size    25178, 14298275 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns13201.oracleGeneral.zst LRU cache size    83928, 14298275 req, miss ratio 0.0739, byte miss ratio 0.0739
result/tencentBlock.ns13201.oracleGeneral.zst LRU cache size   167857, 14298275 req, miss ratio 0.0648, byte miss ratio 0.0648
result/tencentBlock.ns13201.oracleGeneral.zst LRU cache size   335714, 14298275 req, miss ratio 0.0602, byte miss ratio 0.0602
result/tencentBlock.ns13201.oracleGeneral.zst LRU cache size   671428, 14298275 req, miss ratio 0.0587, byte miss ratio 0.0587
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-1 cache size      839, 14298275 req, miss ratio 0.6552, byte miss ratio 0.6552
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-1 cache size     2517, 14298275 req, miss ratio 0.2605, byte miss ratio 0.2605
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-1 cache size     8392, 14298275 req, miss ratio 0.1160, byte miss ratio 0.1160
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-1 cache size    25178, 14298275 req, miss ratio 0.0864, byte miss ratio 0.0864
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-1 cache size    83928, 14298275 req, miss ratio 0.0695, byte miss ratio 0.0695
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-1 cache size   167857, 14298275 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-1 cache size   335714, 14298275 req, miss ratio 0.0600, byte miss ratio 0.0600
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-1 cache size   671428, 14298275 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns13201.oracleGeneral.zst LeCaR cache size      839, 14298275 req, miss ratio 0.7302, byte miss ratio 0.7302
result/tencentBlock.ns13201.oracleGeneral.zst LeCaR cache size     2517, 14298275 req, miss ratio 0.2601, byte miss ratio 0.2601
result/tencentBlock.ns13201.oracleGeneral.zst LeCaR cache size     8392, 14298275 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns13201.oracleGeneral.zst LeCaR cache size    25178, 14298275 req, miss ratio 0.0914, byte miss ratio 0.0914
result/tencentBlock.ns13201.oracleGeneral.zst LeCaR cache size    83928, 14298275 req, miss ratio 0.0733, byte miss ratio 0.0733
result/tencentBlock.ns13201.oracleGeneral.zst LeCaR cache size   167857, 14298275 req, miss ratio 0.0639, byte miss ratio 0.0639
result/tencentBlock.ns13201.oracleGeneral.zst LeCaR cache size   335714, 14298275 req, miss ratio 0.0599, byte miss ratio 0.0599
result/tencentBlock.ns13201.oracleGeneral.zst LeCaR cache size   671428, 14298275 req, miss ratio 0.0587, byte miss ratio 0.0587
result/tencentBlock.ns13201.oracleGeneral.zst Cacheus cache size      839, 14298275 req, miss ratio 0.7467, byte miss ratio 0.7467
result/tencentBlock.ns13201.oracleGeneral.zst Cacheus cache size     2517, 14298275 req, miss ratio 0.2568, byte miss ratio 0.2568
result/tencentBlock.ns13201.oracleGeneral.zst Cacheus cache size     8392, 14298275 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns13201.oracleGeneral.zst Cacheus cache size    25178, 14298275 req, miss ratio 0.0948, byte miss ratio 0.0948
result/tencentBlock.ns13201.oracleGeneral.zst Cacheus cache size    83928, 14298275 req, miss ratio 0.0726, byte miss ratio 0.0726
result/tencentBlock.ns13201.oracleGeneral.zst Cacheus cache size   167857, 14298275 req, miss ratio 0.0633, byte miss ratio 0.0633
result/tencentBlock.ns13201.oracleGeneral.zst Cacheus cache size   335714, 14298275 req, miss ratio 0.0602, byte miss ratio 0.0602
result/tencentBlock.ns13201.oracleGeneral.zst Cacheus cache size   671428, 14298275 req, miss ratio 0.0620, byte miss ratio 0.0620
result/tencentBlock.ns13201.oracleGeneral.zst Clock cache size      839, 14298275 req, miss ratio 0.7738, byte miss ratio 0.7738
result/tencentBlock.ns13201.oracleGeneral.zst Clock cache size     2517, 14298275 req, miss ratio 0.2728, byte miss ratio 0.2728
result/tencentBlock.ns13201.oracleGeneral.zst Clock cache size     8392, 14298275 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns13201.oracleGeneral.zst Clock cache size    25178, 14298275 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns13201.oracleGeneral.zst Clock cache size    83928, 14298275 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns13201.oracleGeneral.zst Clock cache size   167857, 14298275 req, miss ratio 0.0657, byte miss ratio 0.0657
result/tencentBlock.ns13201.oracleGeneral.zst Clock cache size   335714, 14298275 req, miss ratio 0.0604, byte miss ratio 0.0604
result/tencentBlock.ns13201.oracleGeneral.zst Clock cache size   671428, 14298275 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns13201.oracleGeneral.zst clock2 cache size      839, 14298275 req, miss ratio 0.7624, byte miss ratio 0.7624
result/tencentBlock.ns13201.oracleGeneral.zst clock2 cache size     2517, 14298275 req, miss ratio 0.2869, byte miss ratio 0.2869
result/tencentBlock.ns13201.oracleGeneral.zst clock2 cache size     8392, 14298275 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns13201.oracleGeneral.zst clock2 cache size    25178, 14298275 req, miss ratio 0.0921, byte miss ratio 0.0921
result/tencentBlock.ns13201.oracleGeneral.zst clock2 cache size    83928, 14298275 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns13201.oracleGeneral.zst clock2 cache size   167857, 14298275 req, miss ratio 0.0666, byte miss ratio 0.0666
result/tencentBlock.ns13201.oracleGeneral.zst clock2 cache size   335714, 14298275 req, miss ratio 0.0603, byte miss ratio 0.0603
result/tencentBlock.ns13201.oracleGeneral.zst clock2 cache size   671428, 14298275 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-d-1 cache size      839, 14298275 req, miss ratio 0.6666, byte miss ratio 0.6666
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-d-1 cache size     2517, 14298275 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-d-1 cache size     8392, 14298275 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-d-1 cache size    25178, 14298275 req, miss ratio 0.0864, byte miss ratio 0.0864
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-d-1 cache size    83928, 14298275 req, miss ratio 0.0695, byte miss ratio 0.0695
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-d-1 cache size   167857, 14298275 req, miss ratio 0.0621, byte miss ratio 0.0621
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-d-1 cache size   335714, 14298275 req, miss ratio 0.0600, byte miss ratio 0.0600
result/tencentBlock.ns13201.oracleGeneral.zst S3FIFO-d-1 cache size   671428, 14298275 req, miss ratio 0.0593, byte miss ratio 0.0593
result/tencentBlock.ns13201.oracleGeneral.zst LRB cache size      839, 14298275 req, miss ratio 0.6187, byte miss ratio 0.6187
