result/tencentBlock.ns21893.oracleGeneral.zst Cacheus cache size      161, 1450138 req, miss ratio 0.5154, byte miss ratio 0.5154
result/tencentBlock.ns21893.oracleGeneral.zst Cacheus cache size      485, 1450138 req, miss ratio 0.4983, byte miss ratio 0.4983
result/tencentBlock.ns21893.oracleGeneral.zst Cacheus cache size     1618, 1450138 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns21893.oracleGeneral.zst Cacheus cache size     4856, 1450138 req, miss ratio 0.4878, byte miss ratio 0.4878
result/tencentBlock.ns21893.oracleGeneral.zst Cacheus cache size    16187, 1450138 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns21893.oracleGeneral.zst Cacheus cache size    32375, 1450138 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns21893.oracleGeneral.zst Cacheus cache size    64750, 1450138 req, miss ratio 0.2714, byte miss ratio 0.2714
result/tencentBlock.ns21893.oracleGeneral.zst Cacheus cache size   129500, 1450138 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns21893.oracleGeneral.zst LRU cache size      161, 1450138 req, miss ratio 0.5459, byte miss ratio 0.5459
result/tencentBlock.ns21893.oracleGeneral.zst LRU cache size      485, 1450138 req, miss ratio 0.5060, byte miss ratio 0.5060
result/tencentBlock.ns21893.oracleGeneral.zst LRU cache size     1618, 1450138 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns21893.oracleGeneral.zst LRU cache size     4856, 1450138 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns21893.oracleGeneral.zst LRU cache size    16187, 1450138 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns21893.oracleGeneral.zst LRU cache size    32375, 1450138 req, miss ratio 0.3948, byte miss ratio 0.3948
result/tencentBlock.ns21893.oracleGeneral.zst LRU cache size    64750, 1450138 req, miss ratio 0.2576, byte miss ratio 0.2576
result/tencentBlock.ns21893.oracleGeneral.zst LRU cache size   129500, 1450138 req, miss ratio 0.1330, byte miss ratio 0.1330
result/tencentBlock.ns21893.oracleGeneral.zst Clock cache size      161, 1450138 req, miss ratio 0.5409, byte miss ratio 0.5409
result/tencentBlock.ns21893.oracleGeneral.zst Clock cache size      485, 1450138 req, miss ratio 0.5050, byte miss ratio 0.5050
result/tencentBlock.ns21893.oracleGeneral.zst Clock cache size     1618, 1450138 req, miss ratio 0.4950, byte miss ratio 0.4950
result/tencentBlock.ns21893.oracleGeneral.zst Clock cache size     4856, 1450138 req, miss ratio 0.4893, byte miss ratio 0.4893
result/tencentBlock.ns21893.oracleGeneral.zst Clock cache size    16187, 1450138 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns21893.oracleGeneral.zst Clock cache size    32375, 1450138 req, miss ratio 0.4110, byte miss ratio 0.4110
result/tencentBlock.ns21893.oracleGeneral.zst Clock cache size    64750, 1450138 req, miss ratio 0.3107, byte miss ratio 0.3107
result/tencentBlock.ns21893.oracleGeneral.zst Clock cache size   129500, 1450138 req, miss ratio 0.1322, byte miss ratio 0.1322
result/tencentBlock.ns21893.oracleGeneral.zst FIFO cache size      161, 1450138 req, miss ratio 0.6323, byte miss ratio 0.6323
result/tencentBlock.ns21893.oracleGeneral.zst FIFO cache size      485, 1450138 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns21893.oracleGeneral.zst FIFO cache size     1618, 1450138 req, miss ratio 0.5121, byte miss ratio 0.5121
result/tencentBlock.ns21893.oracleGeneral.zst FIFO cache size     4856, 1450138 req, miss ratio 0.4976, byte miss ratio 0.4976
result/tencentBlock.ns21893.oracleGeneral.zst FIFO cache size    16187, 1450138 req, miss ratio 0.4649, byte miss ratio 0.4649
result/tencentBlock.ns21893.oracleGeneral.zst FIFO cache size    32375, 1450138 req, miss ratio 0.4161, byte miss ratio 0.4161
result/tencentBlock.ns21893.oracleGeneral.zst FIFO cache size    64750, 1450138 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns21893.oracleGeneral.zst FIFO cache size   129500, 1450138 req, miss ratio 0.1588, byte miss ratio 0.1588
result/tencentBlock.ns21893.oracleGeneral.zst clock2 cache size      161, 1450138 req, miss ratio 0.5426, byte miss ratio 0.5426
result/tencentBlock.ns21893.oracleGeneral.zst clock2 cache size      485, 1450138 req, miss ratio 0.5044, byte miss ratio 0.5044
result/tencentBlock.ns21893.oracleGeneral.zst clock2 cache size     1618, 1450138 req, miss ratio 0.4936, byte miss ratio 0.4936
result/tencentBlock.ns21893.oracleGeneral.zst clock2 cache size     4856, 1450138 req, miss ratio 0.4889, byte miss ratio 0.4889
result/tencentBlock.ns21893.oracleGeneral.zst clock2 cache size    16187, 1450138 req, miss ratio 0.4871, byte miss ratio 0.4871
result/tencentBlock.ns21893.oracleGeneral.zst clock2 cache size    32375, 1450138 req, miss ratio 0.4144, byte miss ratio 0.4144
result/tencentBlock.ns21893.oracleGeneral.zst clock2 cache size    64750, 1450138 req, miss ratio 0.3330, byte miss ratio 0.3330
result/tencentBlock.ns21893.oracleGeneral.zst clock2 cache size   129500, 1450138 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns21893.oracleGeneral.zst S3FIFO-1 cache size      161, 1450138 req, miss ratio 0.5182, byte miss ratio 0.5182
result/tencentBlock.ns21893.oracleGeneral.zst S3FIFO-1 cache size      485, 1450138 req, miss ratio 0.4994, byte miss ratio 0.4994
result/tencentBlock.ns21893.oracleGeneral.zst S3FIFO-1 cache size     1618, 1450138 req, miss ratio 0.4891, byte miss ratio 0.4891
result/tencentBlock.ns21893.oracleGeneral.zst S3FIFO-1 cache size     4856, 1450138 req, miss ratio 0.4875, byte miss ratio 0.4875
