result/tencentBlock.ns13851.oracleGeneral.zst Cacheus cache size      174, 1441677 req, miss ratio 0.4756, byte miss ratio 0.4756
result/tencentBlock.ns13851.oracleGeneral.zst Cacheus cache size      523, 1441677 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns13851.oracleGeneral.zst Cacheus cache size     1745, 1441677 req, miss ratio 0.4608, byte miss ratio 0.4608
result/tencentBlock.ns13851.oracleGeneral.zst Cacheus cache size     5237, 1441677 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns13851.oracleGeneral.zst Cacheus cache size    17458, 1441677 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns13851.oracleGeneral.zst Cacheus cache size    34917, 1441677 req, miss ratio 0.3784, byte miss ratio 0.3784
result/tencentBlock.ns13851.oracleGeneral.zst Cacheus cache size    69834, 1441677 req, miss ratio 0.3056, byte miss ratio 0.3056
result/tencentBlock.ns13851.oracleGeneral.zst Cacheus cache size   139668, 1441677 req, miss ratio 0.1477, byte miss ratio 0.1477
result/tencentBlock.ns13851.oracleGeneral.zst FIFO cache size      174, 1441677 req, miss ratio 0.5358, byte miss ratio 0.5358
result/tencentBlock.ns13851.oracleGeneral.zst FIFO cache size      523, 1441677 req, miss ratio 0.4915, byte miss ratio 0.4915
result/tencentBlock.ns13851.oracleGeneral.zst FIFO cache size     1745, 1441677 req, miss ratio 0.4717, byte miss ratio 0.4717
result/tencentBlock.ns13851.oracleGeneral.zst FIFO cache size     5237, 1441677 req, miss ratio 0.4643, byte miss ratio 0.4643
result/tencentBlock.ns13851.oracleGeneral.zst FIFO cache size    17458, 1441677 req, miss ratio 0.4430, byte miss ratio 0.4430
result/tencentBlock.ns13851.oracleGeneral.zst FIFO cache size    34917, 1441677 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns13851.oracleGeneral.zst FIFO cache size    69834, 1441677 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns13851.oracleGeneral.zst FIFO cache size   139668, 1441677 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns13851.oracleGeneral.zst LRU cache size      174, 1441677 req, miss ratio 0.4836, byte miss ratio 0.4836
result/tencentBlock.ns13851.oracleGeneral.zst LRU cache size      523, 1441677 req, miss ratio 0.4680, byte miss ratio 0.4680
result/tencentBlock.ns13851.oracleGeneral.zst LRU cache size     1745, 1441677 req, miss ratio 0.4628, byte miss ratio 0.4628
result/tencentBlock.ns13851.oracleGeneral.zst LRU cache size     5237, 1441677 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns13851.oracleGeneral.zst LRU cache size    17458, 1441677 req, miss ratio 0.4386, byte miss ratio 0.4386
result/tencentBlock.ns13851.oracleGeneral.zst LRU cache size    34917, 1441677 req, miss ratio 0.3862, byte miss ratio 0.3862
result/tencentBlock.ns13851.oracleGeneral.zst LRU cache size    69834, 1441677 req, miss ratio 0.2528, byte miss ratio 0.2528
result/tencentBlock.ns13851.oracleGeneral.zst LRU cache size   139668, 1441677 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns13851.oracleGeneral.zst LHD cache size      174, 1441677 req, miss ratio 0.4944, byte miss ratio 0.4944
result/tencentBlock.ns13851.oracleGeneral.zst LHD cache size      523, 1441677 req, miss ratio 0.4680, byte miss ratio 0.4680
result/tencentBlock.ns13851.oracleGeneral.zst LHD cache size     1745, 1441677 req, miss ratio 0.4621, byte miss ratio 0.4621
result/tencentBlock.ns13851.oracleGeneral.zst LHD cache size     5237, 1441677 req, miss ratio 0.4602, byte miss ratio 0.4602
result/tencentBlock.ns13851.oracleGeneral.zst LHD cache size    17458, 1441677 req, miss ratio 0.4297, byte miss ratio 0.4297
result/tencentBlock.ns13851.oracleGeneral.zst LHD cache size    34917, 1441677 req, miss ratio 0.3706, byte miss ratio 0.3706
result/tencentBlock.ns13851.oracleGeneral.zst LHD cache size    69834, 1441677 req, miss ratio 0.2581, byte miss ratio 0.2581
result/tencentBlock.ns13851.oracleGeneral.zst LHD cache size   139668, 1441677 req, miss ratio 0.1311, byte miss ratio 0.1311
result/tencentBlock.ns13851.oracleGeneral.zst clock2 cache size      174, 1441677 req, miss ratio 0.4823, byte miss ratio 0.4823
result/tencentBlock.ns13851.oracleGeneral.zst clock2 cache size      523, 1441677 req, miss ratio 0.4684, byte miss ratio 0.4684
result/tencentBlock.ns13851.oracleGeneral.zst clock2 cache size     1745, 1441677 req, miss ratio 0.4627, byte miss ratio 0.4627
result/tencentBlock.ns13851.oracleGeneral.zst clock2 cache size     5237, 1441677 req, miss ratio 0.4603, byte miss ratio 0.4603
result/tencentBlock.ns13851.oracleGeneral.zst clock2 cache size    17458, 1441677 req, miss ratio 0.4582, byte miss ratio 0.4582
result/tencentBlock.ns13851.oracleGeneral.zst clock2 cache size    34917, 1441677 req, miss ratio 0.3980, byte miss ratio 0.3980
result/tencentBlock.ns13851.oracleGeneral.zst clock2 cache size    69834, 1441677 req, miss ratio 0.3277, byte miss ratio 0.3277
result/tencentBlock.ns13851.oracleGeneral.zst clock2 cache size   139668, 1441677 req, miss ratio 0.1355, byte miss ratio 0.1355
result/tencentBlock.ns13851.oracleGeneral.zst ARC cache size      174, 1441677 req, miss ratio 0.4736, byte miss ratio 0.4736
result/tencentBlock.ns13851.oracleGeneral.zst ARC cache size      523, 1441677 req, miss ratio 0.4647, byte miss ratio 0.4647
result/tencentBlock.ns13851.oracleGeneral.zst ARC cache size     1745, 1441677 req, miss ratio 0.4609, byte miss ratio 0.4609
result/tencentBlock.ns13851.oracleGeneral.zst ARC cache size     5237, 1441677 req, miss ratio 0.4600, byte miss ratio 0.4600
result/tencentBlock.ns13851.oracleGeneral.zst ARC cache size    17458, 1441677 req, miss ratio 0.4217, byte miss ratio 0.4217
result/tencentBlock.ns13851.oracleGeneral.zst ARC cache size    34917, 1441677 req, miss ratio 0.3447, byte miss ratio 0.3447
result/tencentBlock.ns13851.oracleGeneral.zst ARC cache size    69834, 1441677 req, miss ratio 0.2606, byte miss ratio 0.2606
result/tencentBlock.ns13851.oracleGeneral.zst ARC cache size   139668, 1441677 req, miss ratio 0.1310, byte miss ratio 0.1310
result/tencentBlock.ns13851.oracleGeneral.zst LIRS cache size      174, 1441677 req, miss ratio 0.5602, byte miss ratio 0.5602
result/tencentBlock.ns13851.oracleGeneral.zst LIRS cache size      523, 1441677 req, miss ratio 0.5209, byte miss ratio 0.5209
result/tencentBlock.ns13851.oracleGeneral.zst LIRS cache size     1745, 1441677 req, miss ratio 0.4639, byte miss ratio 0.4639
result/tencentBlock.ns13851.oracleGeneral.zst LIRS cache size     5237, 1441677 req, miss ratio 0.4568, byte miss ratio 0.4568
result/tencentBlock.ns13851.oracleGeneral.zst LIRS cache size    17458, 1441677 req, miss ratio 0.4123, byte miss ratio 0.4123
result/tencentBlock.ns13851.oracleGeneral.zst LIRS cache size    34917, 1441677 req, miss ratio 0.3635, byte miss ratio 0.3635
result/tencentBlock.ns13851.oracleGeneral.zst LIRS cache size    69834, 1441677 req, miss ratio 0.2717, byte miss ratio 0.2717
result/tencentBlock.ns13851.oracleGeneral.zst LIRS cache size   139668, 1441677 req, miss ratio 0.1306, byte miss ratio 0.1306
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-1 cache size      174, 1441677 req, miss ratio 0.4751, byte miss ratio 0.4751
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-1 cache size      523, 1441677 req, miss ratio 0.4634, byte miss ratio 0.4634
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-1 cache size     1745, 1441677 req, miss ratio 0.4605, byte miss ratio 0.4605
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-1 cache size     5237, 1441677 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-1 cache size    17458, 1441677 req, miss ratio 0.4133, byte miss ratio 0.4133
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-1 cache size    34917, 1441677 req, miss ratio 0.3785, byte miss ratio 0.3785
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-1 cache size    69834, 1441677 req, miss ratio 0.2719, byte miss ratio 0.2719
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-1 cache size   139668, 1441677 req, miss ratio 0.1475, byte miss ratio 0.1475
result/tencentBlock.ns13851.oracleGeneral.zst Clock cache size      174, 1441677 req, miss ratio 0.4827, byte miss ratio 0.4827
result/tencentBlock.ns13851.oracleGeneral.zst Clock cache size      523, 1441677 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns13851.oracleGeneral.zst Clock cache size     1745, 1441677 req, miss ratio 0.4628, byte miss ratio 0.4628
result/tencentBlock.ns13851.oracleGeneral.zst Clock cache size     5237, 1441677 req, miss ratio 0.4604, byte miss ratio 0.4604
result/tencentBlock.ns13851.oracleGeneral.zst Clock cache size    17458, 1441677 req, miss ratio 0.4541, byte miss ratio 0.4541
result/tencentBlock.ns13851.oracleGeneral.zst Clock cache size    34917, 1441677 req, miss ratio 0.3914, byte miss ratio 0.3914
result/tencentBlock.ns13851.oracleGeneral.zst Clock cache size    69834, 1441677 req, miss ratio 0.2876, byte miss ratio 0.2876
result/tencentBlock.ns13851.oracleGeneral.zst Clock cache size   139668, 1441677 req, miss ratio 0.1485, byte miss ratio 0.1485
result/tencentBlock.ns13851.oracleGeneral.zst LeCaR cache size      174, 1441677 req, miss ratio 0.4810, byte miss ratio 0.4810
result/tencentBlock.ns13851.oracleGeneral.zst LeCaR cache size      523, 1441677 req, miss ratio 0.4674, byte miss ratio 0.4674
result/tencentBlock.ns13851.oracleGeneral.zst LeCaR cache size     1745, 1441677 req, miss ratio 0.4622, byte miss ratio 0.4622
result/tencentBlock.ns13851.oracleGeneral.zst LeCaR cache size     5237, 1441677 req, miss ratio 0.4602, byte miss ratio 0.4602
result/tencentBlock.ns13851.oracleGeneral.zst LeCaR cache size    17458, 1441677 req, miss ratio 0.4355, byte miss ratio 0.4355
result/tencentBlock.ns13851.oracleGeneral.zst LeCaR cache size    34917, 1441677 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns13851.oracleGeneral.zst LeCaR cache size    69834, 1441677 req, miss ratio 0.2554, byte miss ratio 0.2554
result/tencentBlock.ns13851.oracleGeneral.zst LeCaR cache size   139668, 1441677 req, miss ratio 0.1314, byte miss ratio 0.1314
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-d-1 cache size      174, 1441677 req, miss ratio 0.4713, byte miss ratio 0.4713
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-d-1 cache size      523, 1441677 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-d-1 cache size     1745, 1441677 req, miss ratio 0.4605, byte miss ratio 0.4605
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-d-1 cache size     5237, 1441677 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-d-1 cache size    17458, 1441677 req, miss ratio 0.4133, byte miss ratio 0.4133
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-d-1 cache size    34917, 1441677 req, miss ratio 0.3773, byte miss ratio 0.3773
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-d-1 cache size    69834, 1441677 req, miss ratio 0.2732, byte miss ratio 0.2732
result/tencentBlock.ns13851.oracleGeneral.zst S3FIFO-d-1 cache size   139668, 1441677 req, miss ratio 0.1466, byte miss ratio 0.1466
result/tencentBlock.ns13851.oracleGeneral.zst LRB cache size      174, 1441677 req, miss ratio 0.6512, byte miss ratio 0.6512
result/tencentBlock.ns13851.oracleGeneral.zst LRB cache size      523, 1441677 req, miss ratio 0.5513, byte miss ratio 0.5513
