result/tencentBlock.ns22201.oracleGeneral.zst FIFO cache size      835, 7504281 req, miss ratio 0.6290, byte miss ratio 0.6290
result/tencentBlock.ns22201.oracleGeneral.zst FIFO cache size     2506, 7504281 req, miss ratio 0.4903, byte miss ratio 0.4903
result/tencentBlock.ns22201.oracleGeneral.zst FIFO cache size     8354, 7504281 req, miss ratio 0.3850, byte miss ratio 0.3850
result/tencentBlock.ns22201.oracleGeneral.zst FIFO cache size    25062, 7504281 req, miss ratio 0.3220, byte miss ratio 0.3220
result/tencentBlock.ns22201.oracleGeneral.zst FIFO cache size    83541, 7504281 req, miss ratio 0.2375, byte miss ratio 0.2375
result/tencentBlock.ns22201.oracleGeneral.zst FIFO cache size   167083, 7504281 req, miss ratio 0.1803, byte miss ratio 0.1803
result/tencentBlock.ns22201.oracleGeneral.zst FIFO cache size   334166, 7504281 req, miss ratio 0.1395, byte miss ratio 0.1395
result/tencentBlock.ns22201.oracleGeneral.zst FIFO cache size   668333, 7504281 req, miss ratio 0.1194, byte miss ratio 0.1194
result/tencentBlock.ns22201.oracleGeneral.zst Clock cache size      835, 7504281 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns22201.oracleGeneral.zst Clock cache size     2506, 7504281 req, miss ratio 0.4410, byte miss ratio 0.4410
result/tencentBlock.ns22201.oracleGeneral.zst Clock cache size     8354, 7504281 req, miss ratio 0.3373, byte miss ratio 0.3373
result/tencentBlock.ns22201.oracleGeneral.zst Clock cache size    25062, 7504281 req, miss ratio 0.3012, byte miss ratio 0.3012
result/tencentBlock.ns22201.oracleGeneral.zst Clock cache size    83541, 7504281 req, miss ratio 0.2347, byte miss ratio 0.2347
result/tencentBlock.ns22201.oracleGeneral.zst Clock cache size   167083, 7504281 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns22201.oracleGeneral.zst Clock cache size   334166, 7504281 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns22201.oracleGeneral.zst Clock cache size   668333, 7504281 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns22201.oracleGeneral.zst Cacheus cache size      835, 7504281 req, miss ratio 0.5199, byte miss ratio 0.5199
result/tencentBlock.ns22201.oracleGeneral.zst Cacheus cache size     2506, 7504281 req, miss ratio 0.4121, byte miss ratio 0.4121
result/tencentBlock.ns22201.oracleGeneral.zst Cacheus cache size     8354, 7504281 req, miss ratio 0.3250, byte miss ratio 0.3250
result/tencentBlock.ns22201.oracleGeneral.zst Cacheus cache size    25062, 7504281 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns22201.oracleGeneral.zst Cacheus cache size    83541, 7504281 req, miss ratio 0.2244, byte miss ratio 0.2244
result/tencentBlock.ns22201.oracleGeneral.zst Cacheus cache size   167083, 7504281 req, miss ratio 0.1578, byte miss ratio 0.1578
result/tencentBlock.ns22201.oracleGeneral.zst Cacheus cache size   334166, 7504281 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns22201.oracleGeneral.zst Cacheus cache size   668333, 7504281 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns22201.oracleGeneral.zst S3FIFO-1 cache size      835, 7504281 req, miss ratio 0.5311, byte miss ratio 0.5311
result/tencentBlock.ns22201.oracleGeneral.zst S3FIFO-1 cache size     2506, 7504281 req, miss ratio 0.3761, byte miss ratio 0.3761
result/tencentBlock.ns22201.oracleGeneral.zst S3FIFO-1 cache size     8354, 7504281 req, miss ratio 0.3241, byte miss ratio 0.3241
result/tencentBlock.ns22201.oracleGeneral.zst S3FIFO-1 cache size    25062, 7504281 req, miss ratio 0.2941, byte miss ratio 0.2941
result/tencentBlock.ns22201.oracleGeneral.zst S3FIFO-1 cache size    83541, 7504281 req, miss ratio 0.2323, byte miss ratio 0.2323
result/tencentBlock.ns22201.oracleGeneral.zst S3FIFO-1 cache size   167083, 7504281 req, miss ratio 0.1609, byte miss ratio 0.1609
result/tencentBlock.ns22201.oracleGeneral.zst S3FIFO-1 cache size   334166, 7504281 req, miss ratio 0.1258, byte miss ratio 0.1258
result/tencentBlock.ns22201.oracleGeneral.zst S3FIFO-1 cache size   668333, 7504281 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns22201.oracleGeneral.zst LIRS cache size      835, 7504281 req, miss ratio 0.5494, byte miss ratio 0.5494
result/tencentBlock.ns22201.oracleGeneral.zst LIRS cache size     2506, 7504281 req, miss ratio 0.4077, byte miss ratio 0.4077
result/tencentBlock.ns22201.oracleGeneral.zst LIRS cache size     8354, 7504281 req, miss ratio 0.3360, byte miss ratio 0.3360
result/tencentBlock.ns22201.oracleGeneral.zst LIRS cache size    25062, 7504281 req, miss ratio 0.2973, byte miss ratio 0.2973
result/tencentBlock.ns22201.oracleGeneral.zst LIRS cache size    83541, 7504281 req, miss ratio 0.2346, byte miss ratio 0.2346
result/tencentBlock.ns22201.oracleGeneral.zst LIRS cache size   167083, 7504281 req, miss ratio 0.1732, byte miss ratio 0.1732
result/tencentBlock.ns22201.oracleGeneral.zst LIRS cache size   334166, 7504281 req, miss ratio 0.1348, byte miss ratio 0.1348
result/tencentBlock.ns22201.oracleGeneral.zst LIRS cache size   668333, 7504281 req, miss ratio 0.1157, byte miss ratio 0.1157
result/tencentBlock.ns22201.oracleGeneral.zst clock2 cache size      835, 7504281 req, miss ratio 0.5408, byte miss ratio 0.5408
result/tencentBlock.ns22201.oracleGeneral.zst clock2 cache size     2506, 7504281 req, miss ratio 0.4399, byte miss ratio 0.4399
result/tencentBlock.ns22201.oracleGeneral.zst clock2 cache size     8354, 7504281 req, miss ratio 0.3305, byte miss ratio 0.3305
result/tencentBlock.ns22201.oracleGeneral.zst clock2 cache size    25062, 7504281 req, miss ratio 0.3027, byte miss ratio 0.3027
result/tencentBlock.ns22201.oracleGeneral.zst clock2 cache size    83541, 7504281 req, miss ratio 0.2404, byte miss ratio 0.2404
result/tencentBlock.ns22201.oracleGeneral.zst clock2 cache size   167083, 7504281 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns22201.oracleGeneral.zst clock2 cache size   334166, 7504281 req, miss ratio 0.1251, byte miss ratio 0.1251
result/tencentBlock.ns22201.oracleGeneral.zst clock2 cache size   668333, 7504281 req, miss ratio 0.1123, byte miss ratio 0.1123
result/tencentBlock.ns22201.oracleGeneral.zst LeCaR cache size      835, 7504281 req, miss ratio 0.5394, byte miss ratio 0.5394
result/tencentBlock.ns22201.oracleGeneral.zst LeCaR cache size     2506, 7504281 req, miss ratio 0.4393, byte miss ratio 0.4393
result/tencentBlock.ns22201.oracleGeneral.zst LeCaR cache size     8354, 7504281 req, miss ratio 0.3313, byte miss ratio 0.3313
result/tencentBlock.ns22201.oracleGeneral.zst LeCaR cache size    25062, 7504281 req, miss ratio 0.2992, byte miss ratio 0.2992
result/tencentBlock.ns22201.oracleGeneral.zst LeCaR cache size    83541, 7504281 req, miss ratio 0.2253, byte miss ratio 0.2253
result/tencentBlock.ns22201.oracleGeneral.zst LeCaR cache size   167083, 7504281 req, miss ratio 0.1603, byte miss ratio 0.1603
result/tencentBlock.ns22201.oracleGeneral.zst LeCaR cache size   334166, 7504281 req, miss ratio 0.1221, byte miss ratio 0.1221
result/tencentBlock.ns22201.oracleGeneral.zst LeCaR cache size   668333, 7504281 req, miss ratio 0.1121, byte miss ratio 0.1121
result/tencentBlock.ns22201.oracleGeneral.zst LHD cache size      835, 7504281 req, miss ratio 0.5546, byte miss ratio 0.5546
result/tencentBlock.ns22201.oracleGeneral.zst LHD cache size     2506, 7504281 req, miss ratio 0.4297, byte miss ratio 0.4297
result/tencentBlock.ns22201.oracleGeneral.zst LHD cache size     8354, 7504281 req, miss ratio 0.3297, byte miss ratio 0.3297
result/tencentBlock.ns22201.oracleGeneral.zst LHD cache size    25062, 7504281 req, miss ratio 0.2932, byte miss ratio 0.2932
result/tencentBlock.ns22201.oracleGeneral.zst LHD cache size    83541, 7504281 req, miss ratio 0.2194, byte miss ratio 0.2194
result/tencentBlock.ns22201.oracleGeneral.zst LHD cache size   167083, 7504281 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns22201.oracleGeneral.zst LHD cache size   334166, 7504281 req, miss ratio 0.1209, byte miss ratio 0.1209
result/tencentBlock.ns22201.oracleGeneral.zst LHD cache size   668333, 7504281 req, miss ratio 0.1120, byte miss ratio 0.1120
result/tencentBlock.ns22201.oracleGeneral.zst ARC cache size      835, 7504281 req, miss ratio 0.5230, byte miss ratio 0.5230
result/tencentBlock.ns22201.oracleGeneral.zst ARC cache size     2506, 7504281 req, miss ratio 0.3984, byte miss ratio 0.3984
