result/tencentBlock.ns20314.oracleGeneral.zst clock2 cache size      652, 2380185 req, miss ratio 0.4345, byte miss ratio 0.4345
result/tencentBlock.ns20314.oracleGeneral.zst clock2 cache size     1956, 2380185 req, miss ratio 0.4016, byte miss ratio 0.4016
result/tencentBlock.ns20314.oracleGeneral.zst clock2 cache size     6520, 2380185 req, miss ratio 0.3925, byte miss ratio 0.3925
result/tencentBlock.ns20314.oracleGeneral.zst clock2 cache size    19562, 2380185 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns20314.oracleGeneral.zst clock2 cache size    65206, 2380185 req, miss ratio 0.3392, byte miss ratio 0.3392
result/tencentBlock.ns20314.oracleGeneral.zst clock2 cache size   130413, 2380185 req, miss ratio 0.2956, byte miss ratio 0.2956
result/tencentBlock.ns20314.oracleGeneral.zst clock2 cache size   260826, 2380185 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns20314.oracleGeneral.zst clock2 cache size   521653, 2380185 req, miss ratio 0.2740, byte miss ratio 0.2740
result/tencentBlock.ns20314.oracleGeneral.zst LIRS cache size      652, 2380185 req, miss ratio 0.5048, byte miss ratio 0.5048
result/tencentBlock.ns20314.oracleGeneral.zst LIRS cache size     1956, 2380185 req, miss ratio 0.4905, byte miss ratio 0.4905
result/tencentBlock.ns20314.oracleGeneral.zst LIRS cache size     6520, 2380185 req, miss ratio 0.4170, byte miss ratio 0.4170
result/tencentBlock.ns20314.oracleGeneral.zst LIRS cache size    19562, 2380185 req, miss ratio 0.3807, byte miss ratio 0.3807
result/tencentBlock.ns20314.oracleGeneral.zst LIRS cache size    65206, 2380185 req, miss ratio 0.3126, byte miss ratio 0.3126
result/tencentBlock.ns20314.oracleGeneral.zst LIRS cache size   130413, 2380185 req, miss ratio 0.2822, byte miss ratio 0.2822
result/tencentBlock.ns20314.oracleGeneral.zst LIRS cache size   260826, 2380185 req, miss ratio 0.2753, byte miss ratio 0.2753
result/tencentBlock.ns20314.oracleGeneral.zst LIRS cache size   521653, 2380185 req, miss ratio 0.2741, byte miss ratio 0.2741
result/tencentBlock.ns20314.oracleGeneral.zst LHD cache size      652, 2380185 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns20314.oracleGeneral.zst LHD cache size     1956, 2380185 req, miss ratio 0.4002, byte miss ratio 0.4002
result/tencentBlock.ns20314.oracleGeneral.zst LHD cache size     6520, 2380185 req, miss ratio 0.3902, byte miss ratio 0.3902
result/tencentBlock.ns20314.oracleGeneral.zst LHD cache size    19562, 2380185 req, miss ratio 0.3667, byte miss ratio 0.3667
result/tencentBlock.ns20314.oracleGeneral.zst LHD cache size    65206, 2380185 req, miss ratio 0.3179, byte miss ratio 0.3179
result/tencentBlock.ns20314.oracleGeneral.zst LHD cache size   130413, 2380185 req, miss ratio 0.2860, byte miss ratio 0.2860
result/tencentBlock.ns20314.oracleGeneral.zst LHD cache size   260826, 2380185 req, miss ratio 0.2767, byte miss ratio 0.2767
result/tencentBlock.ns20314.oracleGeneral.zst LHD cache size   521653, 2380185 req, miss ratio 0.2742, byte miss ratio 0.2742
result/tencentBlock.ns20314.oracleGeneral.zst ARC cache size      652, 2380185 req, miss ratio 0.4184, byte miss ratio 0.4184
result/tencentBlock.ns20314.oracleGeneral.zst ARC cache size     1956, 2380185 req, miss ratio 0.3974, byte miss ratio 0.3974
result/tencentBlock.ns20314.oracleGeneral.zst ARC cache size     6520, 2380185 req, miss ratio 0.3920, byte miss ratio 0.3920
result/tencentBlock.ns20314.oracleGeneral.zst ARC cache size    19562, 2380185 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns20314.oracleGeneral.zst ARC cache size    65206, 2380185 req, miss ratio 0.3125, byte miss ratio 0.3125
result/tencentBlock.ns20314.oracleGeneral.zst ARC cache size   130413, 2380185 req, miss ratio 0.2811, byte miss ratio 0.2811
