result/tencentBlock.ns19846.oracleGeneral.zst LeCaR cache size      914, 5925465 req, miss ratio 0.6822, byte miss ratio 0.6822
result/tencentBlock.ns19846.oracleGeneral.zst LeCaR cache size     2743, 5925465 req, miss ratio 0.6586, byte miss ratio 0.6586
result/tencentBlock.ns19846.oracleGeneral.zst LeCaR cache size     9143, 5925465 req, miss ratio 0.5521, byte miss ratio 0.5521
result/tencentBlock.ns19846.oracleGeneral.zst LeCaR cache size    27431, 5925465 req, miss ratio 0.5133, byte miss ratio 0.5133
result/tencentBlock.ns19846.oracleGeneral.zst LeCaR cache size    91438, 5925465 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns19846.oracleGeneral.zst LeCaR cache size   182877, 5925465 req, miss ratio 0.4067, byte miss ratio 0.4067
result/tencentBlock.ns19846.oracleGeneral.zst LeCaR cache size   365754, 5925465 req, miss ratio 0.2646, byte miss ratio 0.2646
result/tencentBlock.ns19846.oracleGeneral.zst LeCaR cache size   731508, 5925465 req, miss ratio 0.1616, byte miss ratio 0.1616
result/tencentBlock.ns19846.oracleGeneral.zst ARC cache size      914, 5925465 req, miss ratio 0.6684, byte miss ratio 0.6684
result/tencentBlock.ns19846.oracleGeneral.zst ARC cache size     2743, 5925465 req, miss ratio 0.6321, byte miss ratio 0.6321
result/tencentBlock.ns19846.oracleGeneral.zst ARC cache size     9143, 5925465 req, miss ratio 0.5446, byte miss ratio 0.5446
result/tencentBlock.ns19846.oracleGeneral.zst ARC cache size    27431, 5925465 req, miss ratio 0.5058, byte miss ratio 0.5058
result/tencentBlock.ns19846.oracleGeneral.zst ARC cache size    91438, 5925465 req, miss ratio 0.4345, byte miss ratio 0.4345
result/tencentBlock.ns19846.oracleGeneral.zst ARC cache size   182877, 5925465 req, miss ratio 0.3666, byte miss ratio 0.3666
result/tencentBlock.ns19846.oracleGeneral.zst ARC cache size   365754, 5925465 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns19846.oracleGeneral.zst ARC cache size   731508, 5925465 req, miss ratio 0.1637, byte miss ratio 0.1637
result/tencentBlock.ns19846.oracleGeneral.zst clock2 cache size      914, 5925465 req, miss ratio 0.6836, byte miss ratio 0.6836
result/tencentBlock.ns19846.oracleGeneral.zst clock2 cache size     2743, 5925465 req, miss ratio 0.6603, byte miss ratio 0.6603
result/tencentBlock.ns19846.oracleGeneral.zst clock2 cache size     9143, 5925465 req, miss ratio 0.5561, byte miss ratio 0.5561
result/tencentBlock.ns19846.oracleGeneral.zst clock2 cache size    27431, 5925465 req, miss ratio 0.5163, byte miss ratio 0.5163
