result/tencentBlock.ns23842.oracleGeneral.zst LIRS cache size      136, 1257216 req, miss ratio 0.5011, byte miss ratio 0.5011
result/tencentBlock.ns23842.oracleGeneral.zst LIRS cache size      410, 1257216 req, miss ratio 0.4570, byte miss ratio 0.4570
result/tencentBlock.ns23842.oracleGeneral.zst LIRS cache size     1367, 1257216 req, miss ratio 0.3323, byte miss ratio 0.3323
result/tencentBlock.ns23842.oracleGeneral.zst LIRS cache size     4103, 1257216 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns23842.oracleGeneral.zst LIRS cache size    13679, 1257216 req, miss ratio 0.2258, byte miss ratio 0.2258
result/tencentBlock.ns23842.oracleGeneral.zst LIRS cache size    27359, 1257216 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns23842.oracleGeneral.zst LIRS cache size    54719, 1257216 req, miss ratio 0.1337, byte miss ratio 0.1337
result/tencentBlock.ns23842.oracleGeneral.zst LIRS cache size   109438, 1257216 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns23842.oracleGeneral.zst LRU cache size      136, 1257216 req, miss ratio 0.5750, byte miss ratio 0.5750
result/tencentBlock.ns23842.oracleGeneral.zst LRU cache size      410, 1257216 req, miss ratio 0.4381, byte miss ratio 0.4381
result/tencentBlock.ns23842.oracleGeneral.zst LRU cache size     1367, 1257216 req, miss ratio 0.3608, byte miss ratio 0.3608
result/tencentBlock.ns23842.oracleGeneral.zst LRU cache size     4103, 1257216 req, miss ratio 0.2836, byte miss ratio 0.2836
result/tencentBlock.ns23842.oracleGeneral.zst LRU cache size    13679, 1257216 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns23842.oracleGeneral.zst LRU cache size    27359, 1257216 req, miss ratio 0.1832, byte miss ratio 0.1832
result/tencentBlock.ns23842.oracleGeneral.zst LRU cache size    54719, 1257216 req, miss ratio 0.1309, byte miss ratio 0.1309
result/tencentBlock.ns23842.oracleGeneral.zst LRU cache size   109438, 1257216 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns23842.oracleGeneral.zst clock2 cache size      136, 1257216 req, miss ratio 0.5445, byte miss ratio 0.5445
result/tencentBlock.ns23842.oracleGeneral.zst clock2 cache size      410, 1257216 req, miss ratio 0.4356, byte miss ratio 0.4356
result/tencentBlock.ns23842.oracleGeneral.zst clock2 cache size     1367, 1257216 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns23842.oracleGeneral.zst clock2 cache size     4103, 1257216 req, miss ratio 0.2686, byte miss ratio 0.2686
result/tencentBlock.ns23842.oracleGeneral.zst clock2 cache size    13679, 1257216 req, miss ratio 0.2489, byte miss ratio 0.2489
result/tencentBlock.ns23842.oracleGeneral.zst clock2 cache size    27359, 1257216 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns23842.oracleGeneral.zst clock2 cache size    54719, 1257216 req, miss ratio 0.1368, byte miss ratio 0.1368
result/tencentBlock.ns23842.oracleGeneral.zst clock2 cache size   109438, 1257216 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns23842.oracleGeneral.zst ARC cache size      136, 1257216 req, miss ratio 0.4862, byte miss ratio 0.4862
result/tencentBlock.ns23842.oracleGeneral.zst ARC cache size      410, 1257216 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns23842.oracleGeneral.zst ARC cache size     1367, 1257216 req, miss ratio 0.3171, byte miss ratio 0.3171
result/tencentBlock.ns23842.oracleGeneral.zst ARC cache size     4103, 1257216 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns23842.oracleGeneral.zst ARC cache size    13679, 1257216 req, miss ratio 0.2387, byte miss ratio 0.2387
result/tencentBlock.ns23842.oracleGeneral.zst ARC cache size    27359, 1257216 req, miss ratio 0.1846, byte miss ratio 0.1846
result/tencentBlock.ns23842.oracleGeneral.zst ARC cache size    54719, 1257216 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns23842.oracleGeneral.zst ARC cache size   109438, 1257216 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns23842.oracleGeneral.zst S3FIFO-1 cache size      136, 1257216 req, miss ratio 0.4933, byte miss ratio 0.4933
result/tencentBlock.ns23842.oracleGeneral.zst S3FIFO-1 cache size      410, 1257216 req, miss ratio 0.4379, byte miss ratio 0.4379
result/tencentBlock.ns23842.oracleGeneral.zst S3FIFO-1 cache size     1367, 1257216 req, miss ratio 0.2969, byte miss ratio 0.2969
result/tencentBlock.ns23842.oracleGeneral.zst S3FIFO-1 cache size     4103, 1257216 req, miss ratio 0.2651, byte miss ratio 0.2651
result/tencentBlock.ns23842.oracleGeneral.zst S3FIFO-1 cache size    13679, 1257216 req, miss ratio 0.2288, byte miss ratio 0.2288
result/tencentBlock.ns23842.oracleGeneral.zst S3FIFO-1 cache size    27359, 1257216 req, miss ratio 0.1871, byte miss ratio 0.1871
result/tencentBlock.ns23842.oracleGeneral.zst S3FIFO-1 cache size    54719, 1257216 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns23842.oracleGeneral.zst S3FIFO-1 cache size   109438, 1257216 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns23842.oracleGeneral.zst Cacheus cache size      136, 1257216 req, miss ratio 0.4948, byte miss ratio 0.4948
result/tencentBlock.ns23842.oracleGeneral.zst Cacheus cache size      410, 1257216 req, miss ratio 0.4329, byte miss ratio 0.4329
result/tencentBlock.ns23842.oracleGeneral.zst Cacheus cache size     1367, 1257216 req, miss ratio 0.3331, byte miss ratio 0.3331
result/tencentBlock.ns23842.oracleGeneral.zst Cacheus cache size     4103, 1257216 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns23842.oracleGeneral.zst Cacheus cache size    13679, 1257216 req, miss ratio 0.2329, byte miss ratio 0.2329
result/tencentBlock.ns23842.oracleGeneral.zst Cacheus cache size    27359, 1257216 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns23842.oracleGeneral.zst Cacheus cache size    54719, 1257216 req, miss ratio 0.1294, byte miss ratio 0.1294
result/tencentBlock.ns23842.oracleGeneral.zst Cacheus cache size   109438, 1257216 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns23842.oracleGeneral.zst FIFO cache size      136, 1257216 req, miss ratio 0.6885, byte miss ratio 0.6885
result/tencentBlock.ns23842.oracleGeneral.zst FIFO cache size      410, 1257216 req, miss ratio 0.5049, byte miss ratio 0.5049
result/tencentBlock.ns23842.oracleGeneral.zst FIFO cache size     1367, 1257216 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns23842.oracleGeneral.zst FIFO cache size     4103, 1257216 req, miss ratio 0.3167, byte miss ratio 0.3167
result/tencentBlock.ns23842.oracleGeneral.zst FIFO cache size    13679, 1257216 req, miss ratio 0.2527, byte miss ratio 0.2527
result/tencentBlock.ns23842.oracleGeneral.zst FIFO cache size    27359, 1257216 req, miss ratio 0.2025, byte miss ratio 0.2025
result/tencentBlock.ns23842.oracleGeneral.zst FIFO cache size    54719, 1257216 req, miss ratio 0.1495, byte miss ratio 0.1495
result/tencentBlock.ns23842.oracleGeneral.zst FIFO cache size   109438, 1257216 req, miss ratio 0.1149, byte miss ratio 0.1149
result/tencentBlock.ns23842.oracleGeneral.zst Clock cache size      136, 1257216 req, miss ratio 0.5543, byte miss ratio 0.5543
result/tencentBlock.ns23842.oracleGeneral.zst Clock cache size      410, 1257216 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns23842.oracleGeneral.zst Clock cache size     1367, 1257216 req, miss ratio 0.3575, byte miss ratio 0.3575
result/tencentBlock.ns23842.oracleGeneral.zst Clock cache size     4103, 1257216 req, miss ratio 0.2784, byte miss ratio 0.2784
result/tencentBlock.ns23842.oracleGeneral.zst Clock cache size    13679, 1257216 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns23842.oracleGeneral.zst Clock cache size    27359, 1257216 req, miss ratio 0.1941, byte miss ratio 0.1941
result/tencentBlock.ns23842.oracleGeneral.zst Clock cache size    54719, 1257216 req, miss ratio 0.1356, byte miss ratio 0.1356
result/tencentBlock.ns23842.oracleGeneral.zst Clock cache size   109438, 1257216 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns23842.oracleGeneral.zst LeCaR cache size      136, 1257216 req, miss ratio 0.5445, byte miss ratio 0.5445
result/tencentBlock.ns23842.oracleGeneral.zst LeCaR cache size      410, 1257216 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns23842.oracleGeneral.zst LeCaR cache size     1367, 1257216 req, miss ratio 0.3537, byte miss ratio 0.3537
result/tencentBlock.ns23842.oracleGeneral.zst LeCaR cache size     4103, 1257216 req, miss ratio 0.2689, byte miss ratio 0.2689
result/tencentBlock.ns23842.oracleGeneral.zst LeCaR cache size    13679, 1257216 req, miss ratio 0.2467, byte miss ratio 0.2467
result/tencentBlock.ns23842.oracleGeneral.zst LeCaR cache size    27359, 1257216 req, miss ratio 0.1867, byte miss ratio 0.1867
result/tencentBlock.ns23842.oracleGeneral.zst LeCaR cache size    54719, 1257216 req, miss ratio 0.1290, byte miss ratio 0.1290
