result/tencentBlock.ns22327.oracleGeneral.zst LIRS cache size      194, 1591148 req, miss ratio 0.6700, byte miss ratio 0.6700
result/tencentBlock.ns22327.oracleGeneral.zst LIRS cache size      582, 1591148 req, miss ratio 0.5878, byte miss ratio 0.5878
result/tencentBlock.ns22327.oracleGeneral.zst LIRS cache size     1942, 1591148 req, miss ratio 0.4447, byte miss ratio 0.4447
result/tencentBlock.ns22327.oracleGeneral.zst LIRS cache size     5827, 1591148 req, miss ratio 0.4156, byte miss ratio 0.4156
result/tencentBlock.ns22327.oracleGeneral.zst LIRS cache size    19425, 1591148 req, miss ratio 0.3620, byte miss ratio 0.3620
result/tencentBlock.ns22327.oracleGeneral.zst LIRS cache size    38851, 1591148 req, miss ratio 0.2926, byte miss ratio 0.2926
result/tencentBlock.ns22327.oracleGeneral.zst LIRS cache size    77702, 1591148 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns22327.oracleGeneral.zst LIRS cache size   155404, 1591148 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns22327.oracleGeneral.zst LeCaR cache size      194, 1591148 req, miss ratio 0.6536, byte miss ratio 0.6536
result/tencentBlock.ns22327.oracleGeneral.zst LeCaR cache size      582, 1591148 req, miss ratio 0.6096, byte miss ratio 0.6096
result/tencentBlock.ns22327.oracleGeneral.zst LeCaR cache size     1942, 1591148 req, miss ratio 0.5163, byte miss ratio 0.5163
result/tencentBlock.ns22327.oracleGeneral.zst LeCaR cache size     5827, 1591148 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns22327.oracleGeneral.zst LeCaR cache size    19425, 1591148 req, miss ratio 0.3637, byte miss ratio 0.3637
result/tencentBlock.ns22327.oracleGeneral.zst LeCaR cache size    38851, 1591148 req, miss ratio 0.3274, byte miss ratio 0.3274
result/tencentBlock.ns22327.oracleGeneral.zst LeCaR cache size    77702, 1591148 req, miss ratio 0.1843, byte miss ratio 0.1843
result/tencentBlock.ns22327.oracleGeneral.zst LeCaR cache size   155404, 1591148 req, miss ratio 0.1229, byte miss ratio 0.1229
result/tencentBlock.ns22327.oracleGeneral.zst Cacheus cache size      194, 1591148 req, miss ratio 0.6392, byte miss ratio 0.6392
result/tencentBlock.ns22327.oracleGeneral.zst Cacheus cache size      582, 1591148 req, miss ratio 0.5875, byte miss ratio 0.5875
result/tencentBlock.ns22327.oracleGeneral.zst Cacheus cache size     1942, 1591148 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns22327.oracleGeneral.zst Cacheus cache size     5827, 1591148 req, miss ratio 0.4062, byte miss ratio 0.4062
result/tencentBlock.ns22327.oracleGeneral.zst Cacheus cache size    19425, 1591148 req, miss ratio 0.3616, byte miss ratio 0.3616
result/tencentBlock.ns22327.oracleGeneral.zst Cacheus cache size    38851, 1591148 req, miss ratio 0.3291, byte miss ratio 0.3291
result/tencentBlock.ns22327.oracleGeneral.zst Cacheus cache size    77702, 1591148 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns22327.oracleGeneral.zst Cacheus cache size   155404, 1591148 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns22327.oracleGeneral.zst FIFO cache size      194, 1591148 req, miss ratio 0.7357, byte miss ratio 0.7357
result/tencentBlock.ns22327.oracleGeneral.zst FIFO cache size      582, 1591148 req, miss ratio 0.6473, byte miss ratio 0.6473
result/tencentBlock.ns22327.oracleGeneral.zst FIFO cache size     1942, 1591148 req, miss ratio 0.5572, byte miss ratio 0.5572
result/tencentBlock.ns22327.oracleGeneral.zst FIFO cache size     5827, 1591148 req, miss ratio 0.4815, byte miss ratio 0.4815
result/tencentBlock.ns22327.oracleGeneral.zst FIFO cache size    19425, 1591148 req, miss ratio 0.3908, byte miss ratio 0.3908
result/tencentBlock.ns22327.oracleGeneral.zst FIFO cache size    38851, 1591148 req, miss ratio 0.3465, byte miss ratio 0.3465
result/tencentBlock.ns22327.oracleGeneral.zst FIFO cache size    77702, 1591148 req, miss ratio 0.2207, byte miss ratio 0.2207
result/tencentBlock.ns22327.oracleGeneral.zst FIFO cache size   155404, 1591148 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns22327.oracleGeneral.zst clock2 cache size      194, 1591148 req, miss ratio 0.6514, byte miss ratio 0.6514
result/tencentBlock.ns22327.oracleGeneral.zst clock2 cache size      582, 1591148 req, miss ratio 0.6083, byte miss ratio 0.6083
result/tencentBlock.ns22327.oracleGeneral.zst clock2 cache size     1942, 1591148 req, miss ratio 0.5042, byte miss ratio 0.5042
result/tencentBlock.ns22327.oracleGeneral.zst clock2 cache size     5827, 1591148 req, miss ratio 0.4266, byte miss ratio 0.4266
result/tencentBlock.ns22327.oracleGeneral.zst clock2 cache size    19425, 1591148 req, miss ratio 0.3748, byte miss ratio 0.3748
result/tencentBlock.ns22327.oracleGeneral.zst clock2 cache size    38851, 1591148 req, miss ratio 0.3324, byte miss ratio 0.3324
result/tencentBlock.ns22327.oracleGeneral.zst clock2 cache size    77702, 1591148 req, miss ratio 0.2057, byte miss ratio 0.2057
result/tencentBlock.ns22327.oracleGeneral.zst clock2 cache size   155404, 1591148 req, miss ratio 0.1234, byte miss ratio 0.1234
result/tencentBlock.ns22327.oracleGeneral.zst Clock cache size      194, 1591148 req, miss ratio 0.6578, byte miss ratio 0.6578
