result/tencentBlock.ns6181.oracleGeneral.zst ARC cache size      485, 1775573 req, miss ratio 0.5012, byte miss ratio 0.5012
result/tencentBlock.ns6181.oracleGeneral.zst ARC cache size     1457, 1775573 req, miss ratio 0.4987, byte miss ratio 0.4987
result/tencentBlock.ns6181.oracleGeneral.zst ARC cache size     4859, 1775573 req, miss ratio 0.4965, byte miss ratio 0.4965
result/tencentBlock.ns6181.oracleGeneral.zst ARC cache size    14577, 1775573 req, miss ratio 0.4719, byte miss ratio 0.4719
result/tencentBlock.ns6181.oracleGeneral.zst ARC cache size    48591, 1775573 req, miss ratio 0.4062, byte miss ratio 0.4062
result/tencentBlock.ns6181.oracleGeneral.zst ARC cache size    97182, 1775573 req, miss ratio 0.3454, byte miss ratio 0.3454
result/tencentBlock.ns6181.oracleGeneral.zst ARC cache size   194364, 1775573 req, miss ratio 0.2941, byte miss ratio 0.2941
result/tencentBlock.ns6181.oracleGeneral.zst ARC cache size   388728, 1775573 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns6181.oracleGeneral.zst Cacheus cache size      485, 1775573 req, miss ratio 0.5010, byte miss ratio 0.5010
result/tencentBlock.ns6181.oracleGeneral.zst Cacheus cache size     1457, 1775573 req, miss ratio 0.4986, byte miss ratio 0.4986
result/tencentBlock.ns6181.oracleGeneral.zst Cacheus cache size     4859, 1775573 req, miss ratio 0.4959, byte miss ratio 0.4959
result/tencentBlock.ns6181.oracleGeneral.zst Cacheus cache size    14577, 1775573 req, miss ratio 0.4701, byte miss ratio 0.4701
result/tencentBlock.ns6181.oracleGeneral.zst Cacheus cache size    48591, 1775573 req, miss ratio 0.4065, byte miss ratio 0.4065
result/tencentBlock.ns6181.oracleGeneral.zst Cacheus cache size    97182, 1775573 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns6181.oracleGeneral.zst Cacheus cache size   194364, 1775573 req, miss ratio 0.3012, byte miss ratio 0.3012
result/tencentBlock.ns6181.oracleGeneral.zst Cacheus cache size   388728, 1775573 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-1 cache size      485, 1775573 req, miss ratio 0.5030, byte miss ratio 0.5030
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-1 cache size     1457, 1775573 req, miss ratio 0.4985, byte miss ratio 0.4985
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-1 cache size     4859, 1775573 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-1 cache size    14577, 1775573 req, miss ratio 0.4676, byte miss ratio 0.4676
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-1 cache size    48591, 1775573 req, miss ratio 0.3971, byte miss ratio 0.3971
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-1 cache size    97182, 1775573 req, miss ratio 0.3392, byte miss ratio 0.3392
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-1 cache size   194364, 1775573 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-1 cache size   388728, 1775573 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns6181.oracleGeneral.zst LRU cache size      485, 1775573 req, miss ratio 0.5033, byte miss ratio 0.5033
result/tencentBlock.ns6181.oracleGeneral.zst LRU cache size     1457, 1775573 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns6181.oracleGeneral.zst LRU cache size     4859, 1775573 req, miss ratio 0.4956, byte miss ratio 0.4956
result/tencentBlock.ns6181.oracleGeneral.zst LRU cache size    14577, 1775573 req, miss ratio 0.4723, byte miss ratio 0.4723
result/tencentBlock.ns6181.oracleGeneral.zst LRU cache size    48591, 1775573 req, miss ratio 0.4093, byte miss ratio 0.4093
result/tencentBlock.ns6181.oracleGeneral.zst LRU cache size    97182, 1775573 req, miss ratio 0.3499, byte miss ratio 0.3499
result/tencentBlock.ns6181.oracleGeneral.zst LRU cache size   194364, 1775573 req, miss ratio 0.2944, byte miss ratio 0.2944
result/tencentBlock.ns6181.oracleGeneral.zst LRU cache size   388728, 1775573 req, miss ratio 0.2746, byte miss ratio 0.2746
result/tencentBlock.ns6181.oracleGeneral.zst Clock cache size      485, 1775573 req, miss ratio 0.5032, byte miss ratio 0.5032
result/tencentBlock.ns6181.oracleGeneral.zst Clock cache size     1457, 1775573 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns6181.oracleGeneral.zst Clock cache size     4859, 1775573 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns6181.oracleGeneral.zst Clock cache size    14577, 1775573 req, miss ratio 0.4930, byte miss ratio 0.4930
result/tencentBlock.ns6181.oracleGeneral.zst Clock cache size    48591, 1775573 req, miss ratio 0.4209, byte miss ratio 0.4209
result/tencentBlock.ns6181.oracleGeneral.zst Clock cache size    97182, 1775573 req, miss ratio 0.3684, byte miss ratio 0.3684
result/tencentBlock.ns6181.oracleGeneral.zst Clock cache size   194364, 1775573 req, miss ratio 0.3055, byte miss ratio 0.3055
result/tencentBlock.ns6181.oracleGeneral.zst Clock cache size   388728, 1775573 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns6181.oracleGeneral.zst LeCaR cache size      485, 1775573 req, miss ratio 0.5031, byte miss ratio 0.5031
result/tencentBlock.ns6181.oracleGeneral.zst LeCaR cache size     1457, 1775573 req, miss ratio 0.4995, byte miss ratio 0.4995
result/tencentBlock.ns6181.oracleGeneral.zst LeCaR cache size     4859, 1775573 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns6181.oracleGeneral.zst LeCaR cache size    14577, 1775573 req, miss ratio 0.4715, byte miss ratio 0.4715
result/tencentBlock.ns6181.oracleGeneral.zst LeCaR cache size    48591, 1775573 req, miss ratio 0.4088, byte miss ratio 0.4088
result/tencentBlock.ns6181.oracleGeneral.zst LeCaR cache size    97182, 1775573 req, miss ratio 0.3512, byte miss ratio 0.3512
result/tencentBlock.ns6181.oracleGeneral.zst LeCaR cache size   194364, 1775573 req, miss ratio 0.2926, byte miss ratio 0.2926
result/tencentBlock.ns6181.oracleGeneral.zst LeCaR cache size   388728, 1775573 req, miss ratio 0.2749, byte miss ratio 0.2749
result/tencentBlock.ns6181.oracleGeneral.zst LHD cache size      485, 1775573 req, miss ratio 0.5038, byte miss ratio 0.5038
result/tencentBlock.ns6181.oracleGeneral.zst LHD cache size     1457, 1775573 req, miss ratio 0.4992, byte miss ratio 0.4992
result/tencentBlock.ns6181.oracleGeneral.zst LHD cache size     4859, 1775573 req, miss ratio 0.4955, byte miss ratio 0.4955
result/tencentBlock.ns6181.oracleGeneral.zst LHD cache size    14577, 1775573 req, miss ratio 0.4707, byte miss ratio 0.4707
result/tencentBlock.ns6181.oracleGeneral.zst LHD cache size    48591, 1775573 req, miss ratio 0.3985, byte miss ratio 0.3985
result/tencentBlock.ns6181.oracleGeneral.zst LHD cache size    97182, 1775573 req, miss ratio 0.3397, byte miss ratio 0.3397
result/tencentBlock.ns6181.oracleGeneral.zst LHD cache size   194364, 1775573 req, miss ratio 0.2924, byte miss ratio 0.2924
result/tencentBlock.ns6181.oracleGeneral.zst LHD cache size   388728, 1775573 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns6181.oracleGeneral.zst FIFO cache size      485, 1775573 req, miss ratio 0.5280, byte miss ratio 0.5280
result/tencentBlock.ns6181.oracleGeneral.zst FIFO cache size     1457, 1775573 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns6181.oracleGeneral.zst FIFO cache size     4859, 1775573 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns6181.oracleGeneral.zst FIFO cache size    14577, 1775573 req, miss ratio 0.4746, byte miss ratio 0.4746
result/tencentBlock.ns6181.oracleGeneral.zst FIFO cache size    48591, 1775573 req, miss ratio 0.4237, byte miss ratio 0.4237
result/tencentBlock.ns6181.oracleGeneral.zst FIFO cache size    97182, 1775573 req, miss ratio 0.3755, byte miss ratio 0.3755
result/tencentBlock.ns6181.oracleGeneral.zst FIFO cache size   194364, 1775573 req, miss ratio 0.3219, byte miss ratio 0.3219
result/tencentBlock.ns6181.oracleGeneral.zst FIFO cache size   388728, 1775573 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns6181.oracleGeneral.zst clock2 cache size      485, 1775573 req, miss ratio 0.5024, byte miss ratio 0.5024
result/tencentBlock.ns6181.oracleGeneral.zst clock2 cache size     1457, 1775573 req, miss ratio 0.4990, byte miss ratio 0.4990
result/tencentBlock.ns6181.oracleGeneral.zst clock2 cache size     4859, 1775573 req, miss ratio 0.4961, byte miss ratio 0.4961
result/tencentBlock.ns6181.oracleGeneral.zst clock2 cache size    14577, 1775573 req, miss ratio 0.4931, byte miss ratio 0.4931
result/tencentBlock.ns6181.oracleGeneral.zst clock2 cache size    48591, 1775573 req, miss ratio 0.4270, byte miss ratio 0.4270
result/tencentBlock.ns6181.oracleGeneral.zst clock2 cache size    97182, 1775573 req, miss ratio 0.3693, byte miss ratio 0.3693
result/tencentBlock.ns6181.oracleGeneral.zst clock2 cache size   194364, 1775573 req, miss ratio 0.3047, byte miss ratio 0.3047
result/tencentBlock.ns6181.oracleGeneral.zst clock2 cache size   388728, 1775573 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns6181.oracleGeneral.zst LIRS cache size      485, 1775573 req, miss ratio 0.6235, byte miss ratio 0.6235
result/tencentBlock.ns6181.oracleGeneral.zst LIRS cache size     1457, 1775573 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns6181.oracleGeneral.zst LIRS cache size     4859, 1775573 req, miss ratio 0.5000, byte miss ratio 0.5000
result/tencentBlock.ns6181.oracleGeneral.zst LIRS cache size    14577, 1775573 req, miss ratio 0.4669, byte miss ratio 0.4669
result/tencentBlock.ns6181.oracleGeneral.zst LIRS cache size    48591, 1775573 req, miss ratio 0.4069, byte miss ratio 0.4069
result/tencentBlock.ns6181.oracleGeneral.zst LIRS cache size    97182, 1775573 req, miss ratio 0.3427, byte miss ratio 0.3427
result/tencentBlock.ns6181.oracleGeneral.zst LIRS cache size   194364, 1775573 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns6181.oracleGeneral.zst LIRS cache size   388728, 1775573 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-d-1 cache size      485, 1775573 req, miss ratio 0.5011, byte miss ratio 0.5011
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-d-1 cache size     1457, 1775573 req, miss ratio 0.4984, byte miss ratio 0.4984
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-d-1 cache size     4859, 1775573 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-d-1 cache size    14577, 1775573 req, miss ratio 0.4675, byte miss ratio 0.4675
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-d-1 cache size    48591, 1775573 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-d-1 cache size    97182, 1775573 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-d-1 cache size   194364, 1775573 req, miss ratio 0.3003, byte miss ratio 0.3003
result/tencentBlock.ns6181.oracleGeneral.zst S3FIFO-d-1 cache size   388728, 1775573 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns6181.oracleGeneral.zst LRB cache size      485, 1775573 req, miss ratio 0.5612, byte miss ratio 0.5612
result/tencentBlock.ns6181.oracleGeneral.zst LRB cache size     1457, 1775573 req, miss ratio 0.5047, byte miss ratio 0.5047
result/tencentBlock.ns6181.oracleGeneral.zst LRB cache size     4859, 1775573 req, miss ratio 0.4776, byte miss ratio 0.4776
result/tencentBlock.ns6181.oracleGeneral.zst LRB cache size    14577, 1775573 req, miss ratio 0.4340, byte miss ratio 0.4340
result/tencentBlock.ns6181.oracleGeneral.zst LRB cache size    48591, 1775573 req, miss ratio 0.3497, byte miss ratio 0.3497
result/tencentBlock.ns6181.oracleGeneral.zst LRB cache size    97182, 1775573 req, miss ratio 0.3213, byte miss ratio 0.3213
result/tencentBlock.ns6181.oracleGeneral.zst LRB cache size   194364, 1775573 req, miss ratio 0.2917, byte miss ratio 0.2917
result/tencentBlock.ns6181.oracleGeneral.zst LRB cache size   388728, 1775573 req, miss ratio 0.2746, byte miss ratio 0.2746
result/tencentBlock.ns6181.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      485, 1775573 req, miss ratio 0.5068, byte miss ratio 0.5068
result/tencentBlock.ns6181.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1457, 1775573 req, miss ratio 0.4996, byte miss ratio 0.4996
result/tencentBlock.ns6181.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     4859, 1775573 req, miss ratio 0.4962, byte miss ratio 0.4962
result/tencentBlock.ns6181.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    14577, 1775573 req, miss ratio 0.4928, byte miss ratio 0.4928
result/tencentBlock.ns6181.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    48591, 1775573 req, miss ratio 0.4398, byte miss ratio 0.4398
result/tencentBlock.ns6181.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    97182, 1775573 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns6181.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   194364, 1775573 req, miss ratio 0.3104, byte miss ratio 0.3104
result/tencentBlock.ns6181.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   388728, 1775573 req, miss ratio 0.2817, byte miss ratio 0.2817
result/tencentBlock.ns6181.oracleGeneral.zst S4LRU(25:25:25:25) cache size      485, 1775573 req, miss ratio 0.5020, byte miss ratio 0.5020
result/tencentBlock.ns6181.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1457, 1775573 req, miss ratio 0.4989, byte miss ratio 0.4989
result/tencentBlock.ns6181.oracleGeneral.zst S4LRU(25:25:25:25) cache size     4859, 1775573 req, miss ratio 0.4967, byte miss ratio 0.4967
result/tencentBlock.ns6181.oracleGeneral.zst S4LRU(25:25:25:25) cache size    14577, 1775573 req, miss ratio 0.4839, byte miss ratio 0.4839
result/tencentBlock.ns6181.oracleGeneral.zst S4LRU(25:25:25:25) cache size    48591, 1775573 req, miss ratio 0.4365, byte miss ratio 0.4365
result/tencentBlock.ns6181.oracleGeneral.zst S4LRU(25:25:25:25) cache size    97182, 1775573 req, miss ratio 0.3598, byte miss ratio 0.3598
result/tencentBlock.ns6181.oracleGeneral.zst S4LRU(25:25:25:25) cache size   194364, 1775573 req, miss ratio 0.3092, byte miss ratio 0.3092
result/tencentBlock.ns6181.oracleGeneral.zst S4LRU(25:25:25:25) cache size   388728, 1775573 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns6181.oracleGeneral.zst B-LRU cache size      485, 1775573 req, miss ratio 0.6428, byte miss ratio 0.6428
result/tencentBlock.ns6181.oracleGeneral.zst B-LRU cache size     1457, 1775573 req, miss ratio 0.6396, byte miss ratio 0.6396
result/tencentBlock.ns6181.oracleGeneral.zst B-LRU cache size     4859, 1775573 req, miss ratio 0.6366, byte miss ratio 0.6366
result/tencentBlock.ns6181.oracleGeneral.zst B-LRU cache size    14577, 1775573 req, miss ratio 0.5993, byte miss ratio 0.5993
result/tencentBlock.ns6181.oracleGeneral.zst B-LRU cache size    48591, 1775573 req, miss ratio 0.5440, byte miss ratio 0.5440
result/tencentBlock.ns6181.oracleGeneral.zst B-LRU cache size    97182, 1775573 req, miss ratio 0.4922, byte miss ratio 0.4922
result/tencentBlock.ns6181.oracleGeneral.zst B-LRU cache size   194364, 1775573 req, miss ratio 0.4599, byte miss ratio 0.4599
result/tencentBlock.ns6181.oracleGeneral.zst B-LRU cache size   388728, 1775573 req, miss ratio 0.4582, byte miss ratio 0.4582
result/tencentBlock.ns6181.oracleGeneral.zst TwoQ cache size      485, 1775573 req, miss ratio 0.5005, byte miss ratio 0.5005
result/tencentBlock.ns6181.oracleGeneral.zst TwoQ cache size     1457, 1775573 req, miss ratio 0.4958, byte miss ratio 0.4958
result/tencentBlock.ns6181.oracleGeneral.zst TwoQ cache size     4859, 1775573 req, miss ratio 0.4928, byte miss ratio 0.4928
result/tencentBlock.ns6181.oracleGeneral.zst TwoQ cache size    14577, 1775573 req, miss ratio 0.4366, byte miss ratio 0.4366
result/tencentBlock.ns6181.oracleGeneral.zst TwoQ cache size    48591, 1775573 req, miss ratio 0.3721, byte miss ratio 0.3721
result/tencentBlock.ns6181.oracleGeneral.zst TwoQ cache size    97182, 1775573 req, miss ratio 0.3370, byte miss ratio 0.3370
result/tencentBlock.ns6181.oracleGeneral.zst TwoQ cache size   194364, 1775573 req, miss ratio 0.3115, byte miss ratio 0.3115
