result/tencentBlock.ns10228.oracleGeneral.zst S3FIFO-1 cache size      214, 2578682 req, miss ratio 0.6239, byte miss ratio 0.6239
result/tencentBlock.ns10228.oracleGeneral.zst S3FIFO-1 cache size      644, 2578682 req, miss ratio 0.5888, byte miss ratio 0.5888
result/tencentBlock.ns10228.oracleGeneral.zst S3FIFO-1 cache size     2149, 2578682 req, miss ratio 0.5482, byte miss ratio 0.5482
result/tencentBlock.ns10228.oracleGeneral.zst S3FIFO-1 cache size     6449, 2578682 req, miss ratio 0.4543, byte miss ratio 0.4543
result/tencentBlock.ns10228.oracleGeneral.zst S3FIFO-1 cache size    21499, 2578682 req, miss ratio 0.3417, byte miss ratio 0.3417
result/tencentBlock.ns10228.oracleGeneral.zst S3FIFO-1 cache size    42999, 2578682 req, miss ratio 0.2045, byte miss ratio 0.2045
result/tencentBlock.ns10228.oracleGeneral.zst S3FIFO-1 cache size    85998, 2578682 req, miss ratio 0.0950, byte miss ratio 0.0950
result/tencentBlock.ns10228.oracleGeneral.zst S3FIFO-1 cache size   171996, 2578682 req, miss ratio 0.0856, byte miss ratio 0.0856
result/tencentBlock.ns10228.oracleGeneral.zst LeCaR cache size      214, 2578682 req, miss ratio 0.6405, byte miss ratio 0.6405
result/tencentBlock.ns10228.oracleGeneral.zst LeCaR cache size      644, 2578682 req, miss ratio 0.6139, byte miss ratio 0.6139
result/tencentBlock.ns10228.oracleGeneral.zst LeCaR cache size     2149, 2578682 req, miss ratio 0.5872, byte miss ratio 0.5872
result/tencentBlock.ns10228.oracleGeneral.zst LeCaR cache size     6449, 2578682 req, miss ratio 0.4593, byte miss ratio 0.4593
result/tencentBlock.ns10228.oracleGeneral.zst LeCaR cache size    21499, 2578682 req, miss ratio 0.3341, byte miss ratio 0.3341
result/tencentBlock.ns10228.oracleGeneral.zst LeCaR cache size    42999, 2578682 req, miss ratio 0.2148, byte miss ratio 0.2148
result/tencentBlock.ns10228.oracleGeneral.zst LeCaR cache size    85998, 2578682 req, miss ratio 0.0946, byte miss ratio 0.0946
result/tencentBlock.ns10228.oracleGeneral.zst LeCaR cache size   171996, 2578682 req, miss ratio 0.0865, byte miss ratio 0.0865
result/tencentBlock.ns10228.oracleGeneral.zst ARC cache size      214, 2578682 req, miss ratio 0.6234, byte miss ratio 0.6234
result/tencentBlock.ns10228.oracleGeneral.zst ARC cache size      644, 2578682 req, miss ratio 0.5831, byte miss ratio 0.5831
result/tencentBlock.ns10228.oracleGeneral.zst ARC cache size     2149, 2578682 req, miss ratio 0.5499, byte miss ratio 0.5499
