result/tencentBlock.ns7802.oracleGeneral.zst Clock cache size      278, 19655429 req, miss ratio 0.8506, byte miss ratio 0.8506
result/tencentBlock.ns7802.oracleGeneral.zst Clock cache size      834, 19655429 req, miss ratio 0.5576, byte miss ratio 0.5576
result/tencentBlock.ns7802.oracleGeneral.zst Clock cache size     2780, 19655429 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns7802.oracleGeneral.zst Clock cache size     8340, 19655429 req, miss ratio 0.1191, byte miss ratio 0.1191
result/tencentBlock.ns7802.oracleGeneral.zst Clock cache size    27800, 19655429 req, miss ratio 0.0836, byte miss ratio 0.0836
result/tencentBlock.ns7802.oracleGeneral.zst Clock cache size    55601, 19655429 req, miss ratio 0.0741, byte miss ratio 0.0741
result/tencentBlock.ns7802.oracleGeneral.zst Clock cache size   111202, 19655429 req, miss ratio 0.0650, byte miss ratio 0.0650
result/tencentBlock.ns7802.oracleGeneral.zst Clock cache size   222404, 19655429 req, miss ratio 0.0176, byte miss ratio 0.0176
result/tencentBlock.ns7802.oracleGeneral.zst ARC cache size      278, 19655429 req, miss ratio 0.6993, byte miss ratio 0.6993
result/tencentBlock.ns7802.oracleGeneral.zst ARC cache size      834, 19655429 req, miss ratio 0.4763, byte miss ratio 0.4763
result/tencentBlock.ns7802.oracleGeneral.zst ARC cache size     2780, 19655429 req, miss ratio 0.1796, byte miss ratio 0.1796
result/tencentBlock.ns7802.oracleGeneral.zst ARC cache size     8340, 19655429 req, miss ratio 0.0976, byte miss ratio 0.0976
result/tencentBlock.ns7802.oracleGeneral.zst ARC cache size    27800, 19655429 req, miss ratio 0.0788, byte miss ratio 0.0788
result/tencentBlock.ns7802.oracleGeneral.zst ARC cache size    55601, 19655429 req, miss ratio 0.0675, byte miss ratio 0.0675
result/tencentBlock.ns7802.oracleGeneral.zst ARC cache size   111202, 19655429 req, miss ratio 0.0676, byte miss ratio 0.0676
result/tencentBlock.ns7802.oracleGeneral.zst ARC cache size   222404, 19655429 req, miss ratio 0.0167, byte miss ratio 0.0167
result/tencentBlock.ns7802.oracleGeneral.zst clock2 cache size      278, 19655429 req, miss ratio 0.8419, byte miss ratio 0.8419
result/tencentBlock.ns7802.oracleGeneral.zst clock2 cache size      834, 19655429 req, miss ratio 0.5424, byte miss ratio 0.5424
result/tencentBlock.ns7802.oracleGeneral.zst clock2 cache size     2780, 19655429 req, miss ratio 0.1896, byte miss ratio 0.1896
result/tencentBlock.ns7802.oracleGeneral.zst clock2 cache size     8340, 19655429 req, miss ratio 0.1261, byte miss ratio 0.1261
result/tencentBlock.ns7802.oracleGeneral.zst clock2 cache size    27800, 19655429 req, miss ratio 0.0819, byte miss ratio 0.0819
result/tencentBlock.ns7802.oracleGeneral.zst clock2 cache size    55601, 19655429 req, miss ratio 0.0746, byte miss ratio 0.0746
result/tencentBlock.ns7802.oracleGeneral.zst clock2 cache size   111202, 19655429 req, miss ratio 0.0650, byte miss ratio 0.0650
result/tencentBlock.ns7802.oracleGeneral.zst clock2 cache size   222404, 19655429 req, miss ratio 0.0195, byte miss ratio 0.0195
result/tencentBlock.ns7802.oracleGeneral.zst FIFO cache size      278, 19655429 req, miss ratio 0.8712, byte miss ratio 0.8712
result/tencentBlock.ns7802.oracleGeneral.zst FIFO cache size      834, 19655429 req, miss ratio 0.6248, byte miss ratio 0.6248
result/tencentBlock.ns7802.oracleGeneral.zst FIFO cache size     2780, 19655429 req, miss ratio 0.2585, byte miss ratio 0.2585
result/tencentBlock.ns7802.oracleGeneral.zst FIFO cache size     8340, 19655429 req, miss ratio 0.1405, byte miss ratio 0.1405
result/tencentBlock.ns7802.oracleGeneral.zst FIFO cache size    27800, 19655429 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns7802.oracleGeneral.zst FIFO cache size    55601, 19655429 req, miss ratio 0.0820, byte miss ratio 0.0820
result/tencentBlock.ns7802.oracleGeneral.zst FIFO cache size   111202, 19655429 req, miss ratio 0.0739, byte miss ratio 0.0739
result/tencentBlock.ns7802.oracleGeneral.zst FIFO cache size   222404, 19655429 req, miss ratio 0.0237, byte miss ratio 0.0237
result/tencentBlock.ns7802.oracleGeneral.zst LIRS cache size      278, 19655429 req, miss ratio 0.6912, byte miss ratio 0.6912
result/tencentBlock.ns7802.oracleGeneral.zst LIRS cache size      834, 19655429 req, miss ratio 0.4408, byte miss ratio 0.4408
result/tencentBlock.ns7802.oracleGeneral.zst LIRS cache size     2780, 19655429 req, miss ratio 0.1797, byte miss ratio 0.1797
result/tencentBlock.ns7802.oracleGeneral.zst LIRS cache size     8340, 19655429 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns7802.oracleGeneral.zst LIRS cache size    27800, 19655429 req, miss ratio 0.0795, byte miss ratio 0.0795
result/tencentBlock.ns7802.oracleGeneral.zst LIRS cache size    55601, 19655429 req, miss ratio 0.0679, byte miss ratio 0.0679
result/tencentBlock.ns7802.oracleGeneral.zst LIRS cache size   111202, 19655429 req, miss ratio 0.0496, byte miss ratio 0.0496
result/tencentBlock.ns7802.oracleGeneral.zst LIRS cache size   222404, 19655429 req, miss ratio 0.0165, byte miss ratio 0.0165
result/tencentBlock.ns7802.oracleGeneral.zst Cacheus cache size      278, 19655429 req, miss ratio 0.6869, byte miss ratio 0.6869
result/tencentBlock.ns7802.oracleGeneral.zst Cacheus cache size      834, 19655429 req, miss ratio 0.5375, byte miss ratio 0.5375
result/tencentBlock.ns7802.oracleGeneral.zst Cacheus cache size     2780, 19655429 req, miss ratio 0.1900, byte miss ratio 0.1900
result/tencentBlock.ns7802.oracleGeneral.zst Cacheus cache size     8340, 19655429 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns7802.oracleGeneral.zst Cacheus cache size    27800, 19655429 req, miss ratio 0.0792, byte miss ratio 0.0792
result/tencentBlock.ns7802.oracleGeneral.zst Cacheus cache size    55601, 19655429 req, miss ratio 0.0718, byte miss ratio 0.0718
result/tencentBlock.ns7802.oracleGeneral.zst Cacheus cache size   111202, 19655429 req, miss ratio 0.0591, byte miss ratio 0.0591
result/tencentBlock.ns7802.oracleGeneral.zst Cacheus cache size   222404, 19655429 req, miss ratio 0.0190, byte miss ratio 0.0190
result/tencentBlock.ns7802.oracleGeneral.zst LHD cache size      278, 19655429 req, miss ratio 0.7307, byte miss ratio 0.7307
result/tencentBlock.ns7802.oracleGeneral.zst LHD cache size      834, 19655429 req, miss ratio 0.4786, byte miss ratio 0.4786
result/tencentBlock.ns7802.oracleGeneral.zst LHD cache size     2780, 19655429 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns7802.oracleGeneral.zst LHD cache size     8340, 19655429 req, miss ratio 0.1135, byte miss ratio 0.1135
