result/tencentBlock.ns4892.oracleGeneral.zst LRU cache size      157, 4818345 req, miss ratio 0.7279, byte miss ratio 0.7279
result/tencentBlock.ns4892.oracleGeneral.zst LRU cache size      473, 4818345 req, miss ratio 0.2528, byte miss ratio 0.2528
result/tencentBlock.ns4892.oracleGeneral.zst LRU cache size     1576, 4818345 req, miss ratio 0.1972, byte miss ratio 0.1972
result/tencentBlock.ns4892.oracleGeneral.zst LRU cache size     4730, 4818345 req, miss ratio 0.1892, byte miss ratio 0.1892
result/tencentBlock.ns4892.oracleGeneral.zst LRU cache size    15769, 4818345 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns4892.oracleGeneral.zst LRU cache size    31539, 4818345 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns4892.oracleGeneral.zst LRU cache size    63079, 4818345 req, miss ratio 0.0825, byte miss ratio 0.0825
result/tencentBlock.ns4892.oracleGeneral.zst LRU cache size   126159, 4818345 req, miss ratio 0.0355, byte miss ratio 0.0355
result/tencentBlock.ns4892.oracleGeneral.zst ARC cache size      157, 4818345 req, miss ratio 0.5224, byte miss ratio 0.5224
result/tencentBlock.ns4892.oracleGeneral.zst ARC cache size      473, 4818345 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns4892.oracleGeneral.zst ARC cache size     1576, 4818345 req, miss ratio 0.1930, byte miss ratio 0.1930
result/tencentBlock.ns4892.oracleGeneral.zst ARC cache size     4730, 4818345 req, miss ratio 0.1842, byte miss ratio 0.1842
result/tencentBlock.ns4892.oracleGeneral.zst ARC cache size    15769, 4818345 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns4892.oracleGeneral.zst ARC cache size    31539, 4818345 req, miss ratio 0.1159, byte miss ratio 0.1159
result/tencentBlock.ns4892.oracleGeneral.zst ARC cache size    63079, 4818345 req, miss ratio 0.0798, byte miss ratio 0.0798
result/tencentBlock.ns4892.oracleGeneral.zst ARC cache size   126159, 4818345 req, miss ratio 0.0346, byte miss ratio 0.0346
result/tencentBlock.ns4892.oracleGeneral.zst Cacheus cache size      157, 4818345 req, miss ratio 0.6348, byte miss ratio 0.6348
result/tencentBlock.ns4892.oracleGeneral.zst Cacheus cache size      473, 4818345 req, miss ratio 0.2360, byte miss ratio 0.2360
result/tencentBlock.ns4892.oracleGeneral.zst Cacheus cache size     1576, 4818345 req, miss ratio 0.1923, byte miss ratio 0.1923
result/tencentBlock.ns4892.oracleGeneral.zst Cacheus cache size     4730, 4818345 req, miss ratio 0.1853, byte miss ratio 0.1853
result/tencentBlock.ns4892.oracleGeneral.zst Cacheus cache size    15769, 4818345 req, miss ratio 0.1385, byte miss ratio 0.1385
result/tencentBlock.ns4892.oracleGeneral.zst Cacheus cache size    31539, 4818345 req, miss ratio 0.1165, byte miss ratio 0.1165
result/tencentBlock.ns4892.oracleGeneral.zst Cacheus cache size    63079, 4818345 req, miss ratio 0.0810, byte miss ratio 0.0810
result/tencentBlock.ns4892.oracleGeneral.zst Cacheus cache size   126159, 4818345 req, miss ratio 0.0357, byte miss ratio 0.0357
result/tencentBlock.ns4892.oracleGeneral.zst LHD cache size      157, 4818345 req, miss ratio 0.4632, byte miss ratio 0.4632
result/tencentBlock.ns4892.oracleGeneral.zst LHD cache size      473, 4818345 req, miss ratio 0.2392, byte miss ratio 0.2392
result/tencentBlock.ns4892.oracleGeneral.zst LHD cache size     1576, 4818345 req, miss ratio 0.1938, byte miss ratio 0.1938
result/tencentBlock.ns4892.oracleGeneral.zst LHD cache size     4730, 4818345 req, miss ratio 0.1809, byte miss ratio 0.1809
result/tencentBlock.ns4892.oracleGeneral.zst LHD cache size    15769, 4818345 req, miss ratio 0.1414, byte miss ratio 0.1414
result/tencentBlock.ns4892.oracleGeneral.zst LHD cache size    31539, 4818345 req, miss ratio 0.1153, byte miss ratio 0.1153
result/tencentBlock.ns4892.oracleGeneral.zst LHD cache size    63079, 4818345 req, miss ratio 0.0802, byte miss ratio 0.0802
result/tencentBlock.ns4892.oracleGeneral.zst LHD cache size   126159, 4818345 req, miss ratio 0.0374, byte miss ratio 0.0374
result/tencentBlock.ns4892.oracleGeneral.zst clock2 cache size      157, 4818345 req, miss ratio 0.7035, byte miss ratio 0.7035
result/tencentBlock.ns4892.oracleGeneral.zst clock2 cache size      473, 4818345 req, miss ratio 0.2401, byte miss ratio 0.2401
result/tencentBlock.ns4892.oracleGeneral.zst clock2 cache size     1576, 4818345 req, miss ratio 0.1964, byte miss ratio 0.1964
result/tencentBlock.ns4892.oracleGeneral.zst clock2 cache size     4730, 4818345 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns4892.oracleGeneral.zst clock2 cache size    15769, 4818345 req, miss ratio 0.1442, byte miss ratio 0.1442
result/tencentBlock.ns4892.oracleGeneral.zst clock2 cache size    31539, 4818345 req, miss ratio 0.1179, byte miss ratio 0.1179
result/tencentBlock.ns4892.oracleGeneral.zst clock2 cache size    63079, 4818345 req, miss ratio 0.0899, byte miss ratio 0.0899
result/tencentBlock.ns4892.oracleGeneral.zst clock2 cache size   126159, 4818345 req, miss ratio 0.0350, byte miss ratio 0.0350
result/tencentBlock.ns4892.oracleGeneral.zst Clock cache size      157, 4818345 req, miss ratio 0.7120, byte miss ratio 0.7120
result/tencentBlock.ns4892.oracleGeneral.zst Clock cache size      473, 4818345 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns4892.oracleGeneral.zst Clock cache size     1576, 4818345 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns4892.oracleGeneral.zst Clock cache size     4730, 4818345 req, miss ratio 0.1890, byte miss ratio 0.1890
result/tencentBlock.ns4892.oracleGeneral.zst Clock cache size    15769, 4818345 req, miss ratio 0.1429, byte miss ratio 0.1429
result/tencentBlock.ns4892.oracleGeneral.zst Clock cache size    31539, 4818345 req, miss ratio 0.1184, byte miss ratio 0.1184
result/tencentBlock.ns4892.oracleGeneral.zst Clock cache size    63079, 4818345 req, miss ratio 0.0836, byte miss ratio 0.0836
result/tencentBlock.ns4892.oracleGeneral.zst Clock cache size   126159, 4818345 req, miss ratio 0.0367, byte miss ratio 0.0367
result/tencentBlock.ns4892.oracleGeneral.zst LIRS cache size      157, 4818345 req, miss ratio 0.4234, byte miss ratio 0.4234
