result/tencentBlock.ns21533.oracleGeneral.zst S3FIFO-1 cache size      250, 2108059 req, miss ratio 0.5166, byte miss ratio 0.5166
result/tencentBlock.ns21533.oracleGeneral.zst S3FIFO-1 cache size      750, 2108059 req, miss ratio 0.4573, byte miss ratio 0.4573
result/tencentBlock.ns21533.oracleGeneral.zst S3FIFO-1 cache size     2502, 2108059 req, miss ratio 0.3592, byte miss ratio 0.3592
result/tencentBlock.ns21533.oracleGeneral.zst S3FIFO-1 cache size     7508, 2108059 req, miss ratio 0.3450, byte miss ratio 0.3450
result/tencentBlock.ns21533.oracleGeneral.zst S3FIFO-1 cache size    25027, 2108059 req, miss ratio 0.2946, byte miss ratio 0.2946
result/tencentBlock.ns21533.oracleGeneral.zst S3FIFO-1 cache size    50054, 2108059 req, miss ratio 0.2384, byte miss ratio 0.2384
result/tencentBlock.ns21533.oracleGeneral.zst S3FIFO-1 cache size   100109, 2108059 req, miss ratio 0.1464, byte miss ratio 0.1464
result/tencentBlock.ns21533.oracleGeneral.zst S3FIFO-1 cache size   200218, 2108059 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns21533.oracleGeneral.zst LRU cache size      250, 2108059 req, miss ratio 0.5392, byte miss ratio 0.5392
result/tencentBlock.ns21533.oracleGeneral.zst LRU cache size      750, 2108059 req, miss ratio 0.4767, byte miss ratio 0.4767
result/tencentBlock.ns21533.oracleGeneral.zst LRU cache size     2502, 2108059 req, miss ratio 0.4161, byte miss ratio 0.4161
result/tencentBlock.ns21533.oracleGeneral.zst LRU cache size     7508, 2108059 req, miss ratio 0.3606, byte miss ratio 0.3606
result/tencentBlock.ns21533.oracleGeneral.zst LRU cache size    25027, 2108059 req, miss ratio 0.3077, byte miss ratio 0.3077
result/tencentBlock.ns21533.oracleGeneral.zst LRU cache size    50054, 2108059 req, miss ratio 0.2709, byte miss ratio 0.2709
result/tencentBlock.ns21533.oracleGeneral.zst LRU cache size   100109, 2108059 req, miss ratio 0.1499, byte miss ratio 0.1499
result/tencentBlock.ns21533.oracleGeneral.zst LRU cache size   200218, 2108059 req, miss ratio 0.1195, byte miss ratio 0.1195
result/tencentBlock.ns21533.oracleGeneral.zst ARC cache size      250, 2108059 req, miss ratio 0.5073, byte miss ratio 0.5073
result/tencentBlock.ns21533.oracleGeneral.zst ARC cache size      750, 2108059 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns21533.oracleGeneral.zst ARC cache size     2502, 2108059 req, miss ratio 0.3651, byte miss ratio 0.3651
result/tencentBlock.ns21533.oracleGeneral.zst ARC cache size     7508, 2108059 req, miss ratio 0.3464, byte miss ratio 0.3464
result/tencentBlock.ns21533.oracleGeneral.zst ARC cache size    25027, 2108059 req, miss ratio 0.2966, byte miss ratio 0.2966
result/tencentBlock.ns21533.oracleGeneral.zst ARC cache size    50054, 2108059 req, miss ratio 0.2382, byte miss ratio 0.2382
result/tencentBlock.ns21533.oracleGeneral.zst ARC cache size   100109, 2108059 req, miss ratio 0.1431, byte miss ratio 0.1431
result/tencentBlock.ns21533.oracleGeneral.zst ARC cache size   200218, 2108059 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns21533.oracleGeneral.zst LeCaR cache size      250, 2108059 req, miss ratio 0.5275, byte miss ratio 0.5275
result/tencentBlock.ns21533.oracleGeneral.zst LeCaR cache size      750, 2108059 req, miss ratio 0.4762, byte miss ratio 0.4762
result/tencentBlock.ns21533.oracleGeneral.zst LeCaR cache size     2502, 2108059 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns21533.oracleGeneral.zst LeCaR cache size     7508, 2108059 req, miss ratio 0.3523, byte miss ratio 0.3523
result/tencentBlock.ns21533.oracleGeneral.zst LeCaR cache size    25027, 2108059 req, miss ratio 0.3065, byte miss ratio 0.3065
result/tencentBlock.ns21533.oracleGeneral.zst LeCaR cache size    50054, 2108059 req, miss ratio 0.2675, byte miss ratio 0.2675
result/tencentBlock.ns21533.oracleGeneral.zst LeCaR cache size   100109, 2108059 req, miss ratio 0.1449, byte miss ratio 0.1449
result/tencentBlock.ns21533.oracleGeneral.zst LeCaR cache size   200218, 2108059 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns21533.oracleGeneral.zst Clock cache size      250, 2108059 req, miss ratio 0.5308, byte miss ratio 0.5308
result/tencentBlock.ns21533.oracleGeneral.zst Clock cache size      750, 2108059 req, miss ratio 0.4756, byte miss ratio 0.4756
result/tencentBlock.ns21533.oracleGeneral.zst Clock cache size     2502, 2108059 req, miss ratio 0.4108, byte miss ratio 0.4108
result/tencentBlock.ns21533.oracleGeneral.zst Clock cache size     7508, 2108059 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns21533.oracleGeneral.zst Clock cache size    25027, 2108059 req, miss ratio 0.3168, byte miss ratio 0.3168
result/tencentBlock.ns21533.oracleGeneral.zst Clock cache size    50054, 2108059 req, miss ratio 0.2707, byte miss ratio 0.2707
result/tencentBlock.ns21533.oracleGeneral.zst Clock cache size   100109, 2108059 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns21533.oracleGeneral.zst Clock cache size   200218, 2108059 req, miss ratio 0.1197, byte miss ratio 0.1197
result/tencentBlock.ns21533.oracleGeneral.zst Cacheus cache size      250, 2108059 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns21533.oracleGeneral.zst Cacheus cache size      750, 2108059 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns21533.oracleGeneral.zst Cacheus cache size     2502, 2108059 req, miss ratio 0.3826, byte miss ratio 0.3826
result/tencentBlock.ns21533.oracleGeneral.zst Cacheus cache size     7508, 2108059 req, miss ratio 0.3484, byte miss ratio 0.3484
result/tencentBlock.ns21533.oracleGeneral.zst Cacheus cache size    25027, 2108059 req, miss ratio 0.3045, byte miss ratio 0.3045
result/tencentBlock.ns21533.oracleGeneral.zst Cacheus cache size    50054, 2108059 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns21533.oracleGeneral.zst Cacheus cache size   100109, 2108059 req, miss ratio 0.1459, byte miss ratio 0.1459
result/tencentBlock.ns21533.oracleGeneral.zst Cacheus cache size   200218, 2108059 req, miss ratio 0.1206, byte miss ratio 0.1206
result/tencentBlock.ns21533.oracleGeneral.zst LHD cache size      250, 2108059 req, miss ratio 0.5186, byte miss ratio 0.5186
result/tencentBlock.ns21533.oracleGeneral.zst LHD cache size      750, 2108059 req, miss ratio 0.4759, byte miss ratio 0.4759
result/tencentBlock.ns21533.oracleGeneral.zst LHD cache size     2502, 2108059 req, miss ratio 0.4000, byte miss ratio 0.4000
result/tencentBlock.ns21533.oracleGeneral.zst LHD cache size     7508, 2108059 req, miss ratio 0.3525, byte miss ratio 0.3525
