result/tencentBlock.ns22022.oracleGeneral.zst ARC cache size      343, 1036926 req, miss ratio 0.5602, byte miss ratio 0.5602
result/tencentBlock.ns22022.oracleGeneral.zst ARC cache size     1031, 1036926 req, miss ratio 0.5535, byte miss ratio 0.5535
result/tencentBlock.ns22022.oracleGeneral.zst ARC cache size     3438, 1036926 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns22022.oracleGeneral.zst ARC cache size    10316, 1036926 req, miss ratio 0.5452, byte miss ratio 0.5452
result/tencentBlock.ns22022.oracleGeneral.zst ARC cache size    34387, 1036926 req, miss ratio 0.4434, byte miss ratio 0.4434
result/tencentBlock.ns22022.oracleGeneral.zst ARC cache size    68774, 1036926 req, miss ratio 0.3618, byte miss ratio 0.3618
result/tencentBlock.ns22022.oracleGeneral.zst ARC cache size   137548, 1036926 req, miss ratio 0.3351, byte miss ratio 0.3351
result/tencentBlock.ns22022.oracleGeneral.zst ARC cache size   275096, 1036926 req, miss ratio 0.3317, byte miss ratio 0.3317
result/tencentBlock.ns22022.oracleGeneral.zst Clock cache size      343, 1036926 req, miss ratio 0.5651, byte miss ratio 0.5651
result/tencentBlock.ns22022.oracleGeneral.zst Clock cache size     1031, 1036926 req, miss ratio 0.5552, byte miss ratio 0.5552
result/tencentBlock.ns22022.oracleGeneral.zst Clock cache size     3438, 1036926 req, miss ratio 0.5504, byte miss ratio 0.5504
result/tencentBlock.ns22022.oracleGeneral.zst Clock cache size    10316, 1036926 req, miss ratio 0.5472, byte miss ratio 0.5472
result/tencentBlock.ns22022.oracleGeneral.zst Clock cache size    34387, 1036926 req, miss ratio 0.4806, byte miss ratio 0.4806
result/tencentBlock.ns22022.oracleGeneral.zst Clock cache size    68774, 1036926 req, miss ratio 0.3961, byte miss ratio 0.3961
result/tencentBlock.ns22022.oracleGeneral.zst Clock cache size   137548, 1036926 req, miss ratio 0.3398, byte miss ratio 0.3398
result/tencentBlock.ns22022.oracleGeneral.zst Clock cache size   275096, 1036926 req, miss ratio 0.3317, byte miss ratio 0.3317
result/tencentBlock.ns22022.oracleGeneral.zst clock2 cache size      343, 1036926 req, miss ratio 0.5634, byte miss ratio 0.5634
result/tencentBlock.ns22022.oracleGeneral.zst clock2 cache size     1031, 1036926 req, miss ratio 0.5545, byte miss ratio 0.5545
result/tencentBlock.ns22022.oracleGeneral.zst clock2 cache size     3438, 1036926 req, miss ratio 0.5501, byte miss ratio 0.5501
result/tencentBlock.ns22022.oracleGeneral.zst clock2 cache size    10316, 1036926 req, miss ratio 0.5469, byte miss ratio 0.5469
result/tencentBlock.ns22022.oracleGeneral.zst clock2 cache size    34387, 1036926 req, miss ratio 0.4820, byte miss ratio 0.4820
result/tencentBlock.ns22022.oracleGeneral.zst clock2 cache size    68774, 1036926 req, miss ratio 0.3937, byte miss ratio 0.3937
result/tencentBlock.ns22022.oracleGeneral.zst clock2 cache size   137548, 1036926 req, miss ratio 0.3364, byte miss ratio 0.3364
result/tencentBlock.ns22022.oracleGeneral.zst clock2 cache size   275096, 1036926 req, miss ratio 0.3317, byte miss ratio 0.3317
result/tencentBlock.ns22022.oracleGeneral.zst FIFO cache size      343, 1036926 req, miss ratio 0.6098, byte miss ratio 0.6098
result/tencentBlock.ns22022.oracleGeneral.zst FIFO cache size     1031, 1036926 req, miss ratio 0.5729, byte miss ratio 0.5729
result/tencentBlock.ns22022.oracleGeneral.zst FIFO cache size     3438, 1036926 req, miss ratio 0.5567, byte miss ratio 0.5567
result/tencentBlock.ns22022.oracleGeneral.zst FIFO cache size    10316, 1036926 req, miss ratio 0.5503, byte miss ratio 0.5503
result/tencentBlock.ns22022.oracleGeneral.zst FIFO cache size    34387, 1036926 req, miss ratio 0.4773, byte miss ratio 0.4773
result/tencentBlock.ns22022.oracleGeneral.zst FIFO cache size    68774, 1036926 req, miss ratio 0.4227, byte miss ratio 0.4227
result/tencentBlock.ns22022.oracleGeneral.zst FIFO cache size   137548, 1036926 req, miss ratio 0.3756, byte miss ratio 0.3756
result/tencentBlock.ns22022.oracleGeneral.zst FIFO cache size   275096, 1036926 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns22022.oracleGeneral.zst LRU cache size      343, 1036926 req, miss ratio 0.5661, byte miss ratio 0.5661
result/tencentBlock.ns22022.oracleGeneral.zst LRU cache size     1031, 1036926 req, miss ratio 0.5553, byte miss ratio 0.5553
result/tencentBlock.ns22022.oracleGeneral.zst LRU cache size     3438, 1036926 req, miss ratio 0.5505, byte miss ratio 0.5505
result/tencentBlock.ns22022.oracleGeneral.zst LRU cache size    10316, 1036926 req, miss ratio 0.5477, byte miss ratio 0.5477
result/tencentBlock.ns22022.oracleGeneral.zst LRU cache size    34387, 1036926 req, miss ratio 0.4624, byte miss ratio 0.4624
result/tencentBlock.ns22022.oracleGeneral.zst LRU cache size    68774, 1036926 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns22022.oracleGeneral.zst LRU cache size   137548, 1036926 req, miss ratio 0.3406, byte miss ratio 0.3406
result/tencentBlock.ns22022.oracleGeneral.zst LRU cache size   275096, 1036926 req, miss ratio 0.3317, byte miss ratio 0.3317
result/tencentBlock.ns22022.oracleGeneral.zst LeCaR cache size      343, 1036926 req, miss ratio 0.5643, byte miss ratio 0.5643
result/tencentBlock.ns22022.oracleGeneral.zst LeCaR cache size     1031, 1036926 req, miss ratio 0.5549, byte miss ratio 0.5549
result/tencentBlock.ns22022.oracleGeneral.zst LeCaR cache size     3438, 1036926 req, miss ratio 0.5503, byte miss ratio 0.5503
result/tencentBlock.ns22022.oracleGeneral.zst LeCaR cache size    10316, 1036926 req, miss ratio 0.5475, byte miss ratio 0.5475
result/tencentBlock.ns22022.oracleGeneral.zst LeCaR cache size    34387, 1036926 req, miss ratio 0.4612, byte miss ratio 0.4612
result/tencentBlock.ns22022.oracleGeneral.zst LeCaR cache size    68774, 1036926 req, miss ratio 0.3832, byte miss ratio 0.3832
result/tencentBlock.ns22022.oracleGeneral.zst LeCaR cache size   137548, 1036926 req, miss ratio 0.3361, byte miss ratio 0.3361
result/tencentBlock.ns22022.oracleGeneral.zst LeCaR cache size   275096, 1036926 req, miss ratio 0.3317, byte miss ratio 0.3317
result/tencentBlock.ns22022.oracleGeneral.zst Cacheus cache size      343, 1036926 req, miss ratio 0.5602, byte miss ratio 0.5602
result/tencentBlock.ns22022.oracleGeneral.zst Cacheus cache size     1031, 1036926 req, miss ratio 0.5533, byte miss ratio 0.5533
result/tencentBlock.ns22022.oracleGeneral.zst Cacheus cache size     3438, 1036926 req, miss ratio 0.5491, byte miss ratio 0.5491
result/tencentBlock.ns22022.oracleGeneral.zst Cacheus cache size    10316, 1036926 req, miss ratio 0.5431, byte miss ratio 0.5431
result/tencentBlock.ns22022.oracleGeneral.zst Cacheus cache size    34387, 1036926 req, miss ratio 0.4499, byte miss ratio 0.4499
result/tencentBlock.ns22022.oracleGeneral.zst Cacheus cache size    68774, 1036926 req, miss ratio 0.3897, byte miss ratio 0.3897
result/tencentBlock.ns22022.oracleGeneral.zst Cacheus cache size   137548, 1036926 req, miss ratio 0.3376, byte miss ratio 0.3376
result/tencentBlock.ns22022.oracleGeneral.zst Cacheus cache size   275096, 1036926 req, miss ratio 0.3319, byte miss ratio 0.3319
result/tencentBlock.ns22022.oracleGeneral.zst LIRS cache size      343, 1036926 req, miss ratio 0.6433, byte miss ratio 0.6433
