result/tencentBlock.ns14470.oracleGeneral.zst LRU cache size      205, 1162669 req, miss ratio 0.6833, byte miss ratio 0.6833
result/tencentBlock.ns14470.oracleGeneral.zst LRU cache size      616, 1162669 req, miss ratio 0.6566, byte miss ratio 0.6566
result/tencentBlock.ns14470.oracleGeneral.zst LRU cache size     2056, 1162669 req, miss ratio 0.6437, byte miss ratio 0.6437
result/tencentBlock.ns14470.oracleGeneral.zst LRU cache size     6169, 1162669 req, miss ratio 0.6412, byte miss ratio 0.6412
result/tencentBlock.ns14470.oracleGeneral.zst LRU cache size    20565, 1162669 req, miss ratio 0.5819, byte miss ratio 0.5819
result/tencentBlock.ns14470.oracleGeneral.zst LRU cache size    41131, 1162669 req, miss ratio 0.5423, byte miss ratio 0.5423
result/tencentBlock.ns14470.oracleGeneral.zst LRU cache size    82263, 1162669 req, miss ratio 0.4004, byte miss ratio 0.4004
result/tencentBlock.ns14470.oracleGeneral.zst LRU cache size   164526, 1162669 req, miss ratio 0.1974, byte miss ratio 0.1974
result/tencentBlock.ns14470.oracleGeneral.zst ARC cache size      205, 1162669 req, miss ratio 0.6599, byte miss ratio 0.6599
result/tencentBlock.ns14470.oracleGeneral.zst ARC cache size      616, 1162669 req, miss ratio 0.6445, byte miss ratio 0.6445
result/tencentBlock.ns14470.oracleGeneral.zst ARC cache size     2056, 1162669 req, miss ratio 0.6420, byte miss ratio 0.6420
result/tencentBlock.ns14470.oracleGeneral.zst ARC cache size     6169, 1162669 req, miss ratio 0.6408, byte miss ratio 0.6408
result/tencentBlock.ns14470.oracleGeneral.zst ARC cache size    20565, 1162669 req, miss ratio 0.5870, byte miss ratio 0.5870
result/tencentBlock.ns14470.oracleGeneral.zst ARC cache size    41131, 1162669 req, miss ratio 0.5050, byte miss ratio 0.5050
result/tencentBlock.ns14470.oracleGeneral.zst ARC cache size    82263, 1162669 req, miss ratio 0.4202, byte miss ratio 0.4202
result/tencentBlock.ns14470.oracleGeneral.zst ARC cache size   164526, 1162669 req, miss ratio 0.1953, byte miss ratio 0.1953
result/tencentBlock.ns14470.oracleGeneral.zst Clock cache size      205, 1162669 req, miss ratio 0.6811, byte miss ratio 0.6811
result/tencentBlock.ns14470.oracleGeneral.zst Clock cache size      616, 1162669 req, miss ratio 0.6550, byte miss ratio 0.6550
result/tencentBlock.ns14470.oracleGeneral.zst Clock cache size     2056, 1162669 req, miss ratio 0.6434, byte miss ratio 0.6434
result/tencentBlock.ns14470.oracleGeneral.zst Clock cache size     6169, 1162669 req, miss ratio 0.6412, byte miss ratio 0.6412
result/tencentBlock.ns14470.oracleGeneral.zst Clock cache size    20565, 1162669 req, miss ratio 0.6071, byte miss ratio 0.6071
result/tencentBlock.ns14470.oracleGeneral.zst Clock cache size    41131, 1162669 req, miss ratio 0.5480, byte miss ratio 0.5480
result/tencentBlock.ns14470.oracleGeneral.zst Clock cache size    82263, 1162669 req, miss ratio 0.4603, byte miss ratio 0.4603
result/tencentBlock.ns14470.oracleGeneral.zst Clock cache size   164526, 1162669 req, miss ratio 0.1985, byte miss ratio 0.1985
result/tencentBlock.ns14470.oracleGeneral.zst FIFO cache size      205, 1162669 req, miss ratio 0.7279, byte miss ratio 0.7279
result/tencentBlock.ns14470.oracleGeneral.zst FIFO cache size      616, 1162669 req, miss ratio 0.6818, byte miss ratio 0.6818
result/tencentBlock.ns14470.oracleGeneral.zst FIFO cache size     2056, 1162669 req, miss ratio 0.6565, byte miss ratio 0.6565
result/tencentBlock.ns14470.oracleGeneral.zst FIFO cache size     6169, 1162669 req, miss ratio 0.6464, byte miss ratio 0.6464
result/tencentBlock.ns14470.oracleGeneral.zst FIFO cache size    20565, 1162669 req, miss ratio 0.5961, byte miss ratio 0.5961
result/tencentBlock.ns14470.oracleGeneral.zst FIFO cache size    41131, 1162669 req, miss ratio 0.5632, byte miss ratio 0.5632
result/tencentBlock.ns14470.oracleGeneral.zst FIFO cache size    82263, 1162669 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns14470.oracleGeneral.zst FIFO cache size   164526, 1162669 req, miss ratio 0.2373, byte miss ratio 0.2373
result/tencentBlock.ns14470.oracleGeneral.zst LHD cache size      205, 1162669 req, miss ratio 0.6787, byte miss ratio 0.6787
result/tencentBlock.ns14470.oracleGeneral.zst LHD cache size      616, 1162669 req, miss ratio 0.6549, byte miss ratio 0.6549
result/tencentBlock.ns14470.oracleGeneral.zst LHD cache size     2056, 1162669 req, miss ratio 0.6428, byte miss ratio 0.6428
result/tencentBlock.ns14470.oracleGeneral.zst LHD cache size     6169, 1162669 req, miss ratio 0.6411, byte miss ratio 0.6411
result/tencentBlock.ns14470.oracleGeneral.zst LHD cache size    20565, 1162669 req, miss ratio 0.5990, byte miss ratio 0.5990
result/tencentBlock.ns14470.oracleGeneral.zst LHD cache size    41131, 1162669 req, miss ratio 0.5407, byte miss ratio 0.5407
result/tencentBlock.ns14470.oracleGeneral.zst LHD cache size    82263, 1162669 req, miss ratio 0.4315, byte miss ratio 0.4315
result/tencentBlock.ns14470.oracleGeneral.zst LHD cache size   164526, 1162669 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns14470.oracleGeneral.zst S3FIFO-1 cache size      205, 1162669 req, miss ratio 0.6527, byte miss ratio 0.6527
