result/tencentBlock.ns15852.oracleGeneral.zst LHD cache size      216, 1020300 req, miss ratio 0.7017, byte miss ratio 0.7017
result/tencentBlock.ns15852.oracleGeneral.zst LHD cache size      648, 1020300 req, miss ratio 0.6957, byte miss ratio 0.6957
result/tencentBlock.ns15852.oracleGeneral.zst LHD cache size     2161, 1020300 req, miss ratio 0.6928, byte miss ratio 0.6928
result/tencentBlock.ns15852.oracleGeneral.zst LHD cache size     6484, 1020300 req, miss ratio 0.6912, byte miss ratio 0.6912
result/tencentBlock.ns15852.oracleGeneral.zst LHD cache size    21614, 1020300 req, miss ratio 0.6345, byte miss ratio 0.6345
result/tencentBlock.ns15852.oracleGeneral.zst LHD cache size    43228, 1020300 req, miss ratio 0.5375, byte miss ratio 0.5375
result/tencentBlock.ns15852.oracleGeneral.zst LHD cache size    86456, 1020300 req, miss ratio 0.2906, byte miss ratio 0.2906
result/tencentBlock.ns15852.oracleGeneral.zst LHD cache size   172912, 1020300 req, miss ratio 0.2130, byte miss ratio 0.2130
result/tencentBlock.ns15852.oracleGeneral.zst LeCaR cache size      216, 1020300 req, miss ratio 0.6998, byte miss ratio 0.6998
result/tencentBlock.ns15852.oracleGeneral.zst LeCaR cache size      648, 1020300 req, miss ratio 0.6951, byte miss ratio 0.6951
result/tencentBlock.ns15852.oracleGeneral.zst LeCaR cache size     2161, 1020300 req, miss ratio 0.6925, byte miss ratio 0.6925
result/tencentBlock.ns15852.oracleGeneral.zst LeCaR cache size     6484, 1020300 req, miss ratio 0.6910, byte miss ratio 0.6910
result/tencentBlock.ns15852.oracleGeneral.zst LeCaR cache size    21614, 1020300 req, miss ratio 0.6007, byte miss ratio 0.6007
result/tencentBlock.ns15852.oracleGeneral.zst LeCaR cache size    43228, 1020300 req, miss ratio 0.5419, byte miss ratio 0.5419
result/tencentBlock.ns15852.oracleGeneral.zst LeCaR cache size    86456, 1020300 req, miss ratio 0.2674, byte miss ratio 0.2674
result/tencentBlock.ns15852.oracleGeneral.zst LeCaR cache size   172912, 1020300 req, miss ratio 0.2127, byte miss ratio 0.2127
result/tencentBlock.ns15852.oracleGeneral.zst LRU cache size      216, 1020300 req, miss ratio 0.7030, byte miss ratio 0.7030
result/tencentBlock.ns15852.oracleGeneral.zst LRU cache size      648, 1020300 req, miss ratio 0.6957, byte miss ratio 0.6957
result/tencentBlock.ns15852.oracleGeneral.zst LRU cache size     2161, 1020300 req, miss ratio 0.6933, byte miss ratio 0.6933
result/tencentBlock.ns15852.oracleGeneral.zst LRU cache size     6484, 1020300 req, miss ratio 0.6914, byte miss ratio 0.6914
