result/tencentBlock.ns8835.oracleGeneral.zst LIRS cache size      206, 4358529 req, miss ratio 0.4191, byte miss ratio 0.4191
result/tencentBlock.ns8835.oracleGeneral.zst LIRS cache size      619, 4358529 req, miss ratio 0.2879, byte miss ratio 0.2879
result/tencentBlock.ns8835.oracleGeneral.zst LIRS cache size     2066, 4358529 req, miss ratio 0.1873, byte miss ratio 0.1873
result/tencentBlock.ns8835.oracleGeneral.zst LIRS cache size     6199, 4358529 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns8835.oracleGeneral.zst LIRS cache size    20664, 4358529 req, miss ratio 0.1011, byte miss ratio 0.1011
result/tencentBlock.ns8835.oracleGeneral.zst LIRS cache size    41328, 4358529 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns8835.oracleGeneral.zst LIRS cache size    82656, 4358529 req, miss ratio 0.0609, byte miss ratio 0.0609
result/tencentBlock.ns8835.oracleGeneral.zst LIRS cache size   165312, 4358529 req, miss ratio 0.0497, byte miss ratio 0.0497
result/tencentBlock.ns8835.oracleGeneral.zst Clock cache size      206, 4358529 req, miss ratio 0.5498, byte miss ratio 0.5498
result/tencentBlock.ns8835.oracleGeneral.zst Clock cache size      619, 4358529 req, miss ratio 0.3000, byte miss ratio 0.3000
result/tencentBlock.ns8835.oracleGeneral.zst Clock cache size     2066, 4358529 req, miss ratio 0.2403, byte miss ratio 0.2403
result/tencentBlock.ns8835.oracleGeneral.zst Clock cache size     6199, 4358529 req, miss ratio 0.1323, byte miss ratio 0.1323
result/tencentBlock.ns8835.oracleGeneral.zst Clock cache size    20664, 4358529 req, miss ratio 0.0935, byte miss ratio 0.0935
result/tencentBlock.ns8835.oracleGeneral.zst Clock cache size    41328, 4358529 req, miss ratio 0.0758, byte miss ratio 0.0758
result/tencentBlock.ns8835.oracleGeneral.zst Clock cache size    82656, 4358529 req, miss ratio 0.0557, byte miss ratio 0.0557
result/tencentBlock.ns8835.oracleGeneral.zst Clock cache size   165312, 4358529 req, miss ratio 0.0477, byte miss ratio 0.0477
result/tencentBlock.ns8835.oracleGeneral.zst S3FIFO-1 cache size      206, 4358529 req, miss ratio 0.4597, byte miss ratio 0.4597
result/tencentBlock.ns8835.oracleGeneral.zst S3FIFO-1 cache size      619, 4358529 req, miss ratio 0.2812, byte miss ratio 0.2812
result/tencentBlock.ns8835.oracleGeneral.zst S3FIFO-1 cache size     2066, 4358529 req, miss ratio 0.1949, byte miss ratio 0.1949
result/tencentBlock.ns8835.oracleGeneral.zst S3FIFO-1 cache size     6199, 4358529 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns8835.oracleGeneral.zst S3FIFO-1 cache size    20664, 4358529 req, miss ratio 0.0925, byte miss ratio 0.0925
result/tencentBlock.ns8835.oracleGeneral.zst S3FIFO-1 cache size    41328, 4358529 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns8835.oracleGeneral.zst S3FIFO-1 cache size    82656, 4358529 req, miss ratio 0.0586, byte miss ratio 0.0586
result/tencentBlock.ns8835.oracleGeneral.zst S3FIFO-1 cache size   165312, 4358529 req, miss ratio 0.0477, byte miss ratio 0.0477
result/tencentBlock.ns8835.oracleGeneral.zst LeCaR cache size      206, 4358529 req, miss ratio 0.5222, byte miss ratio 0.5222
result/tencentBlock.ns8835.oracleGeneral.zst LeCaR cache size      619, 4358529 req, miss ratio 0.2920, byte miss ratio 0.2920
result/tencentBlock.ns8835.oracleGeneral.zst LeCaR cache size     2066, 4358529 req, miss ratio 0.2320, byte miss ratio 0.2320
result/tencentBlock.ns8835.oracleGeneral.zst LeCaR cache size     6199, 4358529 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns8835.oracleGeneral.zst LeCaR cache size    20664, 4358529 req, miss ratio 0.0927, byte miss ratio 0.0927
result/tencentBlock.ns8835.oracleGeneral.zst LeCaR cache size    41328, 4358529 req, miss ratio 0.0738, byte miss ratio 0.0738
result/tencentBlock.ns8835.oracleGeneral.zst LeCaR cache size    82656, 4358529 req, miss ratio 0.0555, byte miss ratio 0.0555
result/tencentBlock.ns8835.oracleGeneral.zst LeCaR cache size   165312, 4358529 req, miss ratio 0.0477, byte miss ratio 0.0477
