result/tencentBlock.ns16644.oracleGeneral.zst Cacheus cache size      148, 8800525 req, miss ratio 0.8357, byte miss ratio 0.8357
result/tencentBlock.ns16644.oracleGeneral.zst Cacheus cache size      446, 8800525 req, miss ratio 0.8157, byte miss ratio 0.8157
result/tencentBlock.ns16644.oracleGeneral.zst Cacheus cache size     1488, 8800525 req, miss ratio 0.8010, byte miss ratio 0.8010
result/tencentBlock.ns16644.oracleGeneral.zst Cacheus cache size     4464, 8800525 req, miss ratio 0.6635, byte miss ratio 0.6635
result/tencentBlock.ns16644.oracleGeneral.zst Cacheus cache size    14882, 8800525 req, miss ratio 0.3284, byte miss ratio 0.3284
result/tencentBlock.ns16644.oracleGeneral.zst Cacheus cache size    29765, 8800525 req, miss ratio 0.3419, byte miss ratio 0.3419
result/tencentBlock.ns16644.oracleGeneral.zst Cacheus cache size    59531, 8800525 req, miss ratio 0.0336, byte miss ratio 0.0336
result/tencentBlock.ns16644.oracleGeneral.zst Cacheus cache size   119063, 8800525 req, miss ratio 0.0172, byte miss ratio 0.0172
result/tencentBlock.ns16644.oracleGeneral.zst LIRS cache size      148, 8800525 req, miss ratio 0.8323, byte miss ratio 0.8323
result/tencentBlock.ns16644.oracleGeneral.zst LIRS cache size      446, 8800525 req, miss ratio 0.8184, byte miss ratio 0.8184
result/tencentBlock.ns16644.oracleGeneral.zst LIRS cache size     1488, 8800525 req, miss ratio 0.7970, byte miss ratio 0.7970
result/tencentBlock.ns16644.oracleGeneral.zst LIRS cache size     4464, 8800525 req, miss ratio 0.7781, byte miss ratio 0.7781
result/tencentBlock.ns16644.oracleGeneral.zst LIRS cache size    14882, 8800525 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns16644.oracleGeneral.zst LIRS cache size    29765, 8800525 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns16644.oracleGeneral.zst LIRS cache size    59531, 8800525 req, miss ratio 0.0294, byte miss ratio 0.0294
result/tencentBlock.ns16644.oracleGeneral.zst LIRS cache size   119063, 8800525 req, miss ratio 0.0176, byte miss ratio 0.0176
result/tencentBlock.ns16644.oracleGeneral.zst S3FIFO-1 cache size      148, 8800525 req, miss ratio 0.8335, byte miss ratio 0.8335
result/tencentBlock.ns16644.oracleGeneral.zst S3FIFO-1 cache size      446, 8800525 req, miss ratio 0.8145, byte miss ratio 0.8145
result/tencentBlock.ns16644.oracleGeneral.zst S3FIFO-1 cache size     1488, 8800525 req, miss ratio 0.7934, byte miss ratio 0.7934
result/tencentBlock.ns16644.oracleGeneral.zst S3FIFO-1 cache size     4464, 8800525 req, miss ratio 0.7421, byte miss ratio 0.7421
result/tencentBlock.ns16644.oracleGeneral.zst S3FIFO-1 cache size    14882, 8800525 req, miss ratio 0.4219, byte miss ratio 0.4219
result/tencentBlock.ns16644.oracleGeneral.zst S3FIFO-1 cache size    29765, 8800525 req, miss ratio 0.1735, byte miss ratio 0.1735
result/tencentBlock.ns16644.oracleGeneral.zst S3FIFO-1 cache size    59531, 8800525 req, miss ratio 0.0304, byte miss ratio 0.0304
result/tencentBlock.ns16644.oracleGeneral.zst S3FIFO-1 cache size   119063, 8800525 req, miss ratio 0.0171, byte miss ratio 0.0171
result/tencentBlock.ns16644.oracleGeneral.zst LeCaR cache size      148, 8800525 req, miss ratio 0.8476, byte miss ratio 0.8476
result/tencentBlock.ns16644.oracleGeneral.zst LeCaR cache size      446, 8800525 req, miss ratio 0.8238, byte miss ratio 0.8238
result/tencentBlock.ns16644.oracleGeneral.zst LeCaR cache size     1488, 8800525 req, miss ratio 0.8097, byte miss ratio 0.8097
result/tencentBlock.ns16644.oracleGeneral.zst LeCaR cache size     4464, 8800525 req, miss ratio 0.8126, byte miss ratio 0.8126
result/tencentBlock.ns16644.oracleGeneral.zst LeCaR cache size    14882, 8800525 req, miss ratio 0.5884, byte miss ratio 0.5884
result/tencentBlock.ns16644.oracleGeneral.zst LeCaR cache size    29765, 8800525 req, miss ratio 0.2020, byte miss ratio 0.2020
result/tencentBlock.ns16644.oracleGeneral.zst LeCaR cache size    59531, 8800525 req, miss ratio 0.0303, byte miss ratio 0.0303
result/tencentBlock.ns16644.oracleGeneral.zst LeCaR cache size   119063, 8800525 req, miss ratio 0.0172, byte miss ratio 0.0172
result/tencentBlock.ns16644.oracleGeneral.zst LRU cache size      148, 8800525 req, miss ratio 0.8523, byte miss ratio 0.8523
result/tencentBlock.ns16644.oracleGeneral.zst LRU cache size      446, 8800525 req, miss ratio 0.8248, byte miss ratio 0.8248
result/tencentBlock.ns16644.oracleGeneral.zst LRU cache size     1488, 8800525 req, miss ratio 0.8168, byte miss ratio 0.8168
result/tencentBlock.ns16644.oracleGeneral.zst LRU cache size     4464, 8800525 req, miss ratio 0.8141, byte miss ratio 0.8141
result/tencentBlock.ns16644.oracleGeneral.zst LRU cache size    14882, 8800525 req, miss ratio 0.6593, byte miss ratio 0.6593
result/tencentBlock.ns16644.oracleGeneral.zst LRU cache size    29765, 8800525 req, miss ratio 0.3464, byte miss ratio 0.3464
result/tencentBlock.ns16644.oracleGeneral.zst LRU cache size    59531, 8800525 req, miss ratio 0.0341, byte miss ratio 0.0341
