result/tencentBlock.ns19302.oracleGeneral.zst LIRS cache size      300, 2094073 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns19302.oracleGeneral.zst LIRS cache size      901, 2094073 req, miss ratio 0.4517, byte miss ratio 0.4517
result/tencentBlock.ns19302.oracleGeneral.zst LIRS cache size     3006, 2094073 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns19302.oracleGeneral.zst LIRS cache size     9019, 2094073 req, miss ratio 0.4067, byte miss ratio 0.4067
result/tencentBlock.ns19302.oracleGeneral.zst LIRS cache size    30066, 2094073 req, miss ratio 0.3383, byte miss ratio 0.3383
result/tencentBlock.ns19302.oracleGeneral.zst LIRS cache size    60132, 2094073 req, miss ratio 0.2663, byte miss ratio 0.2663
result/tencentBlock.ns19302.oracleGeneral.zst LIRS cache size   120264, 2094073 req, miss ratio 0.1706, byte miss ratio 0.1706
result/tencentBlock.ns19302.oracleGeneral.zst LIRS cache size   240528, 2094073 req, miss ratio 0.1450, byte miss ratio 0.1450
result/tencentBlock.ns19302.oracleGeneral.zst LeCaR cache size      300, 2094073 req, miss ratio 0.4362, byte miss ratio 0.4362
result/tencentBlock.ns19302.oracleGeneral.zst LeCaR cache size      901, 2094073 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns19302.oracleGeneral.zst LeCaR cache size     3006, 2094073 req, miss ratio 0.4235, byte miss ratio 0.4235
result/tencentBlock.ns19302.oracleGeneral.zst LeCaR cache size     9019, 2094073 req, miss ratio 0.4223, byte miss ratio 0.4223
result/tencentBlock.ns19302.oracleGeneral.zst LeCaR cache size    30066, 2094073 req, miss ratio 0.3487, byte miss ratio 0.3487
result/tencentBlock.ns19302.oracleGeneral.zst LeCaR cache size    60132, 2094073 req, miss ratio 0.2679, byte miss ratio 0.2679
result/tencentBlock.ns19302.oracleGeneral.zst LeCaR cache size   120264, 2094073 req, miss ratio 0.1715, byte miss ratio 0.1715
result/tencentBlock.ns19302.oracleGeneral.zst LeCaR cache size   240528, 2094073 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns19302.oracleGeneral.zst Cacheus cache size      300, 2094073 req, miss ratio 0.4315, byte miss ratio 0.4315
result/tencentBlock.ns19302.oracleGeneral.zst Cacheus cache size      901, 2094073 req, miss ratio 0.4251, byte miss ratio 0.4251
result/tencentBlock.ns19302.oracleGeneral.zst Cacheus cache size     3006, 2094073 req, miss ratio 0.4230, byte miss ratio 0.4230
result/tencentBlock.ns19302.oracleGeneral.zst Cacheus cache size     9019, 2094073 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns19302.oracleGeneral.zst Cacheus cache size    30066, 2094073 req, miss ratio 0.3456, byte miss ratio 0.3456
result/tencentBlock.ns19302.oracleGeneral.zst Cacheus cache size    60132, 2094073 req, miss ratio 0.2836, byte miss ratio 0.2836
result/tencentBlock.ns19302.oracleGeneral.zst Cacheus cache size   120264, 2094073 req, miss ratio 0.1808, byte miss ratio 0.1808
result/tencentBlock.ns19302.oracleGeneral.zst Cacheus cache size   240528, 2094073 req, miss ratio 0.1460, byte miss ratio 0.1460
result/tencentBlock.ns19302.oracleGeneral.zst LRU cache size      300, 2094073 req, miss ratio 0.4380, byte miss ratio 0.4380
result/tencentBlock.ns19302.oracleGeneral.zst LRU cache size      901, 2094073 req, miss ratio 0.4276, byte miss ratio 0.4276
result/tencentBlock.ns19302.oracleGeneral.zst LRU cache size     3006, 2094073 req, miss ratio 0.4236, byte miss ratio 0.4236
result/tencentBlock.ns19302.oracleGeneral.zst LRU cache size     9019, 2094073 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns19302.oracleGeneral.zst LRU cache size    30066, 2094073 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns19302.oracleGeneral.zst LRU cache size    60132, 2094073 req, miss ratio 0.2758, byte miss ratio 0.2758
result/tencentBlock.ns19302.oracleGeneral.zst LRU cache size   120264, 2094073 req, miss ratio 0.1722, byte miss ratio 0.1722
result/tencentBlock.ns19302.oracleGeneral.zst LRU cache size   240528, 2094073 req, miss ratio 0.1451, byte miss ratio 0.1451
result/tencentBlock.ns19302.oracleGeneral.zst clock2 cache size      300, 2094073 req, miss ratio 0.4367, byte miss ratio 0.4367
result/tencentBlock.ns19302.oracleGeneral.zst clock2 cache size      901, 2094073 req, miss ratio 0.4279, byte miss ratio 0.4279
result/tencentBlock.ns19302.oracleGeneral.zst clock2 cache size     3006, 2094073 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns19302.oracleGeneral.zst clock2 cache size     9019, 2094073 req, miss ratio 0.4223, byte miss ratio 0.4223
result/tencentBlock.ns19302.oracleGeneral.zst clock2 cache size    30066, 2094073 req, miss ratio 0.3613, byte miss ratio 0.3613
result/tencentBlock.ns19302.oracleGeneral.zst clock2 cache size    60132, 2094073 req, miss ratio 0.3187, byte miss ratio 0.3187
result/tencentBlock.ns19302.oracleGeneral.zst clock2 cache size   120264, 2094073 req, miss ratio 0.1966, byte miss ratio 0.1966
result/tencentBlock.ns19302.oracleGeneral.zst clock2 cache size   240528, 2094073 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns19302.oracleGeneral.zst FIFO cache size      300, 2094073 req, miss ratio 0.4962, byte miss ratio 0.4962
result/tencentBlock.ns19302.oracleGeneral.zst FIFO cache size      901, 2094073 req, miss ratio 0.4502, byte miss ratio 0.4502
result/tencentBlock.ns19302.oracleGeneral.zst FIFO cache size     3006, 2094073 req, miss ratio 0.4312, byte miss ratio 0.4312
result/tencentBlock.ns19302.oracleGeneral.zst FIFO cache size     9019, 2094073 req, miss ratio 0.4252, byte miss ratio 0.4252
result/tencentBlock.ns19302.oracleGeneral.zst FIFO cache size    30066, 2094073 req, miss ratio 0.3632, byte miss ratio 0.3632
