result/tencentBlock.ns18849.oracleGeneral.zst Clock cache size      578, 5650920 req, miss ratio 0.6148, byte miss ratio 0.6148
result/tencentBlock.ns18849.oracleGeneral.zst Clock cache size     1736, 5650920 req, miss ratio 0.5264, byte miss ratio 0.5264
result/tencentBlock.ns18849.oracleGeneral.zst Clock cache size     5787, 5650920 req, miss ratio 0.4467, byte miss ratio 0.4467
result/tencentBlock.ns18849.oracleGeneral.zst Clock cache size    17361, 5650920 req, miss ratio 0.4169, byte miss ratio 0.4169
result/tencentBlock.ns18849.oracleGeneral.zst Clock cache size    57871, 5650920 req, miss ratio 0.3656, byte miss ratio 0.3656
result/tencentBlock.ns18849.oracleGeneral.zst Clock cache size   115743, 5650920 req, miss ratio 0.3318, byte miss ratio 0.3318
result/tencentBlock.ns18849.oracleGeneral.zst Clock cache size   231486, 5650920 req, miss ratio 0.2176, byte miss ratio 0.2176
result/tencentBlock.ns18849.oracleGeneral.zst Clock cache size   462972, 5650920 req, miss ratio 0.1065, byte miss ratio 0.1065
result/tencentBlock.ns18849.oracleGeneral.zst FIFO cache size      578, 5650920 req, miss ratio 0.6827, byte miss ratio 0.6827
result/tencentBlock.ns18849.oracleGeneral.zst FIFO cache size     1736, 5650920 req, miss ratio 0.5706, byte miss ratio 0.5706
result/tencentBlock.ns18849.oracleGeneral.zst FIFO cache size     5787, 5650920 req, miss ratio 0.4850, byte miss ratio 0.4850
result/tencentBlock.ns18849.oracleGeneral.zst FIFO cache size    17361, 5650920 req, miss ratio 0.4330, byte miss ratio 0.4330
result/tencentBlock.ns18849.oracleGeneral.zst FIFO cache size    57871, 5650920 req, miss ratio 0.3794, byte miss ratio 0.3794
result/tencentBlock.ns18849.oracleGeneral.zst FIFO cache size   115743, 5650920 req, miss ratio 0.3460, byte miss ratio 0.3460
result/tencentBlock.ns18849.oracleGeneral.zst FIFO cache size   231486, 5650920 req, miss ratio 0.1998, byte miss ratio 0.1998
result/tencentBlock.ns18849.oracleGeneral.zst FIFO cache size   462972, 5650920 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns18849.oracleGeneral.zst LHD cache size      578, 5650920 req, miss ratio 0.6119, byte miss ratio 0.6119
result/tencentBlock.ns18849.oracleGeneral.zst LHD cache size     1736, 5650920 req, miss ratio 0.4963, byte miss ratio 0.4963
result/tencentBlock.ns18849.oracleGeneral.zst LHD cache size     5787, 5650920 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns18849.oracleGeneral.zst LHD cache size    17361, 5650920 req, miss ratio 0.4046, byte miss ratio 0.4046
