result/tencentBlock.ns2954.oracleGeneral.zst FIFO cache size      332, 8112703 req, miss ratio 0.4808, byte miss ratio 0.4808
result/tencentBlock.ns2954.oracleGeneral.zst FIFO cache size      998, 8112703 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns2954.oracleGeneral.zst FIFO cache size     3329, 8112703 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns2954.oracleGeneral.zst FIFO cache size     9989, 8112703 req, miss ratio 0.2184, byte miss ratio 0.2184
result/tencentBlock.ns2954.oracleGeneral.zst FIFO cache size    33297, 8112703 req, miss ratio 0.1391, byte miss ratio 0.1391
result/tencentBlock.ns2954.oracleGeneral.zst FIFO cache size    66595, 8112703 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns2954.oracleGeneral.zst FIFO cache size   133190, 8112703 req, miss ratio 0.0630, byte miss ratio 0.0630
result/tencentBlock.ns2954.oracleGeneral.zst FIFO cache size   266381, 8112703 req, miss ratio 0.0477, byte miss ratio 0.0477
result/tencentBlock.ns2954.oracleGeneral.zst Cacheus cache size      332, 8112703 req, miss ratio 0.3647, byte miss ratio 0.3647
result/tencentBlock.ns2954.oracleGeneral.zst Cacheus cache size      998, 8112703 req, miss ratio 0.2911, byte miss ratio 0.2911
result/tencentBlock.ns2954.oracleGeneral.zst Cacheus cache size     3329, 8112703 req, miss ratio 0.2753, byte miss ratio 0.2753
result/tencentBlock.ns2954.oracleGeneral.zst Cacheus cache size     9989, 8112703 req, miss ratio 0.1831, byte miss ratio 0.1831
result/tencentBlock.ns2954.oracleGeneral.zst Cacheus cache size    33297, 8112703 req, miss ratio 0.1076, byte miss ratio 0.1076
result/tencentBlock.ns2954.oracleGeneral.zst Cacheus cache size    66595, 8112703 req, miss ratio 0.0813, byte miss ratio 0.0813
result/tencentBlock.ns2954.oracleGeneral.zst Cacheus cache size   133190, 8112703 req, miss ratio 0.0497, byte miss ratio 0.0497
result/tencentBlock.ns2954.oracleGeneral.zst Cacheus cache size   266381, 8112703 req, miss ratio 0.0413, byte miss ratio 0.0413
result/tencentBlock.ns2954.oracleGeneral.zst ARC cache size      332, 8112703 req, miss ratio 0.3533, byte miss ratio 0.3533
result/tencentBlock.ns2954.oracleGeneral.zst ARC cache size      998, 8112703 req, miss ratio 0.2850, byte miss ratio 0.2850
result/tencentBlock.ns2954.oracleGeneral.zst ARC cache size     3329, 8112703 req, miss ratio 0.2669, byte miss ratio 0.2669
result/tencentBlock.ns2954.oracleGeneral.zst ARC cache size     9989, 8112703 req, miss ratio 0.1455, byte miss ratio 0.1455
result/tencentBlock.ns2954.oracleGeneral.zst ARC cache size    33297, 8112703 req, miss ratio 0.1021, byte miss ratio 0.1021
result/tencentBlock.ns2954.oracleGeneral.zst ARC cache size    66595, 8112703 req, miss ratio 0.0718, byte miss ratio 0.0718
result/tencentBlock.ns2954.oracleGeneral.zst ARC cache size   133190, 8112703 req, miss ratio 0.0461, byte miss ratio 0.0461
result/tencentBlock.ns2954.oracleGeneral.zst ARC cache size   266381, 8112703 req, miss ratio 0.0413, byte miss ratio 0.0413
result/tencentBlock.ns2954.oracleGeneral.zst Clock cache size      332, 8112703 req, miss ratio 0.4090, byte miss ratio 0.4090
result/tencentBlock.ns2954.oracleGeneral.zst Clock cache size      998, 8112703 req, miss ratio 0.3089, byte miss ratio 0.3089
result/tencentBlock.ns2954.oracleGeneral.zst Clock cache size     3329, 8112703 req, miss ratio 0.2783, byte miss ratio 0.2783
result/tencentBlock.ns2954.oracleGeneral.zst Clock cache size     9989, 8112703 req, miss ratio 0.1970, byte miss ratio 0.1970
result/tencentBlock.ns2954.oracleGeneral.zst Clock cache size    33297, 8112703 req, miss ratio 0.1137, byte miss ratio 0.1137
result/tencentBlock.ns2954.oracleGeneral.zst Clock cache size    66595, 8112703 req, miss ratio 0.0882, byte miss ratio 0.0882
result/tencentBlock.ns2954.oracleGeneral.zst Clock cache size   133190, 8112703 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns2954.oracleGeneral.zst Clock cache size   266381, 8112703 req, miss ratio 0.0413, byte miss ratio 0.0413
result/tencentBlock.ns2954.oracleGeneral.zst LeCaR cache size      332, 8112703 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns2954.oracleGeneral.zst LeCaR cache size      998, 8112703 req, miss ratio 0.3023, byte miss ratio 0.3023
result/tencentBlock.ns2954.oracleGeneral.zst LeCaR cache size     3329, 8112703 req, miss ratio 0.2769, byte miss ratio 0.2769
result/tencentBlock.ns2954.oracleGeneral.zst LeCaR cache size     9989, 8112703 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns2954.oracleGeneral.zst LeCaR cache size    33297, 8112703 req, miss ratio 0.1113, byte miss ratio 0.1113
result/tencentBlock.ns2954.oracleGeneral.zst LeCaR cache size    66595, 8112703 req, miss ratio 0.0825, byte miss ratio 0.0825
result/tencentBlock.ns2954.oracleGeneral.zst LeCaR cache size   133190, 8112703 req, miss ratio 0.0468, byte miss ratio 0.0468
result/tencentBlock.ns2954.oracleGeneral.zst LeCaR cache size   266381, 8112703 req, miss ratio 0.0413, byte miss ratio 0.0413
result/tencentBlock.ns2954.oracleGeneral.zst LHD cache size      332, 8112703 req, miss ratio 0.4045, byte miss ratio 0.4045
result/tencentBlock.ns2954.oracleGeneral.zst LHD cache size      998, 8112703 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns2954.oracleGeneral.zst LHD cache size     3329, 8112703 req, miss ratio 0.2596, byte miss ratio 0.2596
result/tencentBlock.ns2954.oracleGeneral.zst LHD cache size     9989, 8112703 req, miss ratio 0.1656, byte miss ratio 0.1656
result/tencentBlock.ns2954.oracleGeneral.zst LHD cache size    33297, 8112703 req, miss ratio 0.1053, byte miss ratio 0.1053
result/tencentBlock.ns2954.oracleGeneral.zst LHD cache size    66595, 8112703 req, miss ratio 0.0708, byte miss ratio 0.0708
result/tencentBlock.ns2954.oracleGeneral.zst LHD cache size   133190, 8112703 req, miss ratio 0.0481, byte miss ratio 0.0481
result/tencentBlock.ns2954.oracleGeneral.zst LHD cache size   266381, 8112703 req, miss ratio 0.0415, byte miss ratio 0.0415
result/tencentBlock.ns2954.oracleGeneral.zst LIRS cache size      332, 8112703 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns2954.oracleGeneral.zst LIRS cache size      998, 8112703 req, miss ratio 0.2940, byte miss ratio 0.2940
result/tencentBlock.ns2954.oracleGeneral.zst LIRS cache size     3329, 8112703 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns2954.oracleGeneral.zst LIRS cache size     9989, 8112703 req, miss ratio 0.1459, byte miss ratio 0.1459
result/tencentBlock.ns2954.oracleGeneral.zst LIRS cache size    33297, 8112703 req, miss ratio 0.1013, byte miss ratio 0.1013
result/tencentBlock.ns2954.oracleGeneral.zst LIRS cache size    66595, 8112703 req, miss ratio 0.0710, byte miss ratio 0.0710
result/tencentBlock.ns2954.oracleGeneral.zst LIRS cache size   133190, 8112703 req, miss ratio 0.0470, byte miss ratio 0.0470
result/tencentBlock.ns2954.oracleGeneral.zst LIRS cache size   266381, 8112703 req, miss ratio 0.0417, byte miss ratio 0.0417
result/tencentBlock.ns2954.oracleGeneral.zst LRU cache size      332, 8112703 req, miss ratio 0.4195, byte miss ratio 0.4195
result/tencentBlock.ns2954.oracleGeneral.zst LRU cache size      998, 8112703 req, miss ratio 0.3136, byte miss ratio 0.3136
result/tencentBlock.ns2954.oracleGeneral.zst LRU cache size     3329, 8112703 req, miss ratio 0.2797, byte miss ratio 0.2797
result/tencentBlock.ns2954.oracleGeneral.zst LRU cache size     9989, 8112703 req, miss ratio 0.2073, byte miss ratio 0.2073
result/tencentBlock.ns2954.oracleGeneral.zst LRU cache size    33297, 8112703 req, miss ratio 0.1134, byte miss ratio 0.1134
result/tencentBlock.ns2954.oracleGeneral.zst LRU cache size    66595, 8112703 req, miss ratio 0.0881, byte miss ratio 0.0881
result/tencentBlock.ns2954.oracleGeneral.zst LRU cache size   133190, 8112703 req, miss ratio 0.0484, byte miss ratio 0.0484
result/tencentBlock.ns2954.oracleGeneral.zst LRU cache size   266381, 8112703 req, miss ratio 0.0413, byte miss ratio 0.0413
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-1 cache size      332, 8112703 req, miss ratio 0.3576, byte miss ratio 0.3576
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-1 cache size      998, 8112703 req, miss ratio 0.2852, byte miss ratio 0.2852
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-1 cache size     3329, 8112703 req, miss ratio 0.2607, byte miss ratio 0.2607
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-1 cache size     9989, 8112703 req, miss ratio 0.1480, byte miss ratio 0.1480
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-1 cache size    33297, 8112703 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-1 cache size    66595, 8112703 req, miss ratio 0.0735, byte miss ratio 0.0735
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-1 cache size   133190, 8112703 req, miss ratio 0.0477, byte miss ratio 0.0477
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-1 cache size   266381, 8112703 req, miss ratio 0.0413, byte miss ratio 0.0413
result/tencentBlock.ns2954.oracleGeneral.zst clock2 cache size      332, 8112703 req, miss ratio 0.4007, byte miss ratio 0.4007
result/tencentBlock.ns2954.oracleGeneral.zst clock2 cache size      998, 8112703 req, miss ratio 0.3057, byte miss ratio 0.3057
result/tencentBlock.ns2954.oracleGeneral.zst clock2 cache size     3329, 8112703 req, miss ratio 0.2755, byte miss ratio 0.2755
result/tencentBlock.ns2954.oracleGeneral.zst clock2 cache size     9989, 8112703 req, miss ratio 0.1933, byte miss ratio 0.1933
result/tencentBlock.ns2954.oracleGeneral.zst clock2 cache size    33297, 8112703 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns2954.oracleGeneral.zst clock2 cache size    66595, 8112703 req, miss ratio 0.0869, byte miss ratio 0.0869
result/tencentBlock.ns2954.oracleGeneral.zst clock2 cache size   133190, 8112703 req, miss ratio 0.0496, byte miss ratio 0.0496
result/tencentBlock.ns2954.oracleGeneral.zst clock2 cache size   266381, 8112703 req, miss ratio 0.0413, byte miss ratio 0.0413
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-d-1 cache size      332, 8112703 req, miss ratio 0.3593, byte miss ratio 0.3593
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-d-1 cache size      998, 8112703 req, miss ratio 0.2840, byte miss ratio 0.2840
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-d-1 cache size     3329, 8112703 req, miss ratio 0.2618, byte miss ratio 0.2618
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-d-1 cache size     9989, 8112703 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-d-1 cache size    33297, 8112703 req, miss ratio 0.0990, byte miss ratio 0.0990
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-d-1 cache size    66595, 8112703 req, miss ratio 0.0714, byte miss ratio 0.0714
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-d-1 cache size   133190, 8112703 req, miss ratio 0.0476, byte miss ratio 0.0476
result/tencentBlock.ns2954.oracleGeneral.zst S3FIFO-d-1 cache size   266381, 8112703 req, miss ratio 0.0413, byte miss ratio 0.0413
result/tencentBlock.ns2954.oracleGeneral.zst LRB cache size      332, 8112703 req, miss ratio 0.3644, byte miss ratio 0.3644
result/tencentBlock.ns2954.oracleGeneral.zst LRB cache size      998, 8112703 req, miss ratio 0.2902, byte miss ratio 0.2902
result/tencentBlock.ns2954.oracleGeneral.zst LRB cache size     3329, 8112703 req, miss ratio 0.2338, byte miss ratio 0.2338
result/tencentBlock.ns2954.oracleGeneral.zst LRB cache size     9989, 8112703 req, miss ratio 0.1444, byte miss ratio 0.1444
result/tencentBlock.ns2954.oracleGeneral.zst LRB cache size    33297, 8112703 req, miss ratio 0.0910, byte miss ratio 0.0910
result/tencentBlock.ns2954.oracleGeneral.zst LRB cache size    66595, 8112703 req, miss ratio 0.0696, byte miss ratio 0.0696
result/tencentBlock.ns2954.oracleGeneral.zst LRB cache size   133190, 8112703 req, miss ratio 0.0515, byte miss ratio 0.0515
result/tencentBlock.ns2954.oracleGeneral.zst LRB cache size   266381, 8112703 req, miss ratio 0.0425, byte miss ratio 0.0425
result/tencentBlock.ns2954.oracleGeneral.zst S4LRU(25:25:25:25) cache size      332, 8112703 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns2954.oracleGeneral.zst S4LRU(25:25:25:25) cache size      998, 8112703 req, miss ratio 0.2909, byte miss ratio 0.2909
result/tencentBlock.ns2954.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3329, 8112703 req, miss ratio 0.2656, byte miss ratio 0.2656
result/tencentBlock.ns2954.oracleGeneral.zst S4LRU(25:25:25:25) cache size     9989, 8112703 req, miss ratio 0.1588, byte miss ratio 0.1588
result/tencentBlock.ns2954.oracleGeneral.zst S4LRU(25:25:25:25) cache size    33297, 8112703 req, miss ratio 0.1213, byte miss ratio 0.1213
result/tencentBlock.ns2954.oracleGeneral.zst S4LRU(25:25:25:25) cache size    66595, 8112703 req, miss ratio 0.0800, byte miss ratio 0.0800
result/tencentBlock.ns2954.oracleGeneral.zst S4LRU(25:25:25:25) cache size   133190, 8112703 req, miss ratio 0.0479, byte miss ratio 0.0479
result/tencentBlock.ns2954.oracleGeneral.zst S4LRU(25:25:25:25) cache size   266381, 8112703 req, miss ratio 0.0413, byte miss ratio 0.0413
result/tencentBlock.ns2954.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      332, 8112703 req, miss ratio 0.4303, byte miss ratio 0.4303
result/tencentBlock.ns2954.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      998, 8112703 req, miss ratio 0.3211, byte miss ratio 0.3211
result/tencentBlock.ns2954.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3329, 8112703 req, miss ratio 0.2677, byte miss ratio 0.2677
result/tencentBlock.ns2954.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     9989, 8112703 req, miss ratio 0.2018, byte miss ratio 0.2018
result/tencentBlock.ns2954.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    33297, 8112703 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns2954.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    66595, 8112703 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns2954.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   133190, 8112703 req, miss ratio 0.0617, byte miss ratio 0.0617
result/tencentBlock.ns2954.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   266381, 8112703 req, miss ratio 0.0457, byte miss ratio 0.0457
result/tencentBlock.ns2954.oracleGeneral.zst B-LRU cache size      332, 8112703 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns2954.oracleGeneral.zst B-LRU cache size      998, 8112703 req, miss ratio 0.3190, byte miss ratio 0.3190
result/tencentBlock.ns2954.oracleGeneral.zst B-LRU cache size     3329, 8112703 req, miss ratio 0.2908, byte miss ratio 0.2908
result/tencentBlock.ns2954.oracleGeneral.zst B-LRU cache size     9989, 8112703 req, miss ratio 0.2170, byte miss ratio 0.2170
